time/fps,time/total_timesteps,time/time_elapsed,rew_vec_envs,time/iterations,train/clip_range,train/approx_kl,train/loss,train/std,train/learning_rate,train/clip_fraction,train/n_updates,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/entropy_loss
415,6324224,78,2051.0671825408936,1,,,,,,,,,,,
442,6356992,148,1799.0583477020264,2,0.2,0.014387843,2390.231689453125,0.36059069633483887,0.001,0.147802734375,1930,13569.066259765625,-0.011542008176547824,0.5403663516044617,-1.5790336279198527
448,6389760,219,1959.677550315857,3,0.2,0.014821872,2549.810546875,0.35943591594696045,0.001,0.1394989013671875,1940,14437.184323120116,-0.01152727648295695,0.4897499680519104,-1.5645960053429007
452,6422528,289,1836.1278095245361,4,0.2,0.014254052,2805.4599609375,0.35814565420150757,0.001,0.1306304931640625,1950,15976.179374694824,-0.010967345706012566,0.4818727970123291,-1.552330027334392
454,6455296,360,2730.095603942871,5,0.2,0.013318826,3083.5185546875,0.35673922300338745,0.001,0.1190338134765625,1960,15281.50669784546,-0.010266422761924332,0.5292039215564728,-1.5352609474211931
457,6488064,430,1591.0080661773682,6,0.2,0.014317992,3421.48779296875,0.35573557019233704,0.001,0.1224853515625,1970,15970.667949676514,-0.011424394082496292,0.5067730844020844,-1.5229718901216984
458,6520832,500,2532.1902561187744,7,0.2,0.014544153,3178.47705078125,0.35405123233795166,0.001,0.1302337646484375,1980,15411.150471496581,-0.010324645175933256,0.5430431962013245,-1.5070549560710789
459,6553600,571,2300.2994079589844,8,0.2,0.013890348,2904.642333984375,0.3518102467060089,0.001,0.130169677734375,1990,15123.714144134521,-0.010648949771712069,0.4701498746871948,-1.4854584438726306
459,6586368,641,2467.2616748809814,9,0.2,0.016151007,2732.95166015625,0.349658727645874,0.001,0.1539794921875,2000,14310.251663970947,-0.011291260573125328,0.4744653105735779,-1.461272288672626
459,6619136,713,1827.4093933105469,10,0.2,0.014626404,3080.351318359375,0.3490476608276367,0.001,0.1439849853515625,2010,14734.430933380127,-0.010904698162630667,0.48868560791015625,-1.4458426916971803
458,6651904,785,2287.8979988098145,11,0.2,0.013844914,3655.979736328125,0.3472805917263031,0.001,0.140313720703125,2020,15956.648342895507,-0.010426668004947714,0.4494190216064453,-1.4321310803294183
