time/time_elapsed,time/iterations,time/fps,rew_vec_envs,time/total_timesteps,train/std,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/clip_range,train/value_loss,train/clip_fraction,train/loss,train/approx_kl,train/entropy_loss
70,1,465,5852.801467895508,6324224,,,,,,,,,,,
132,2,494,6516.641357421875,6356992,0.3196619153022766,0.001,-0.002823134270511218,0.792326956987381,1930,0.2,8906.826387023926,0.1784149169921875,1930.76708984375,0.016342405,-0.5336286196485162
193,3,506,5955.288146972656,6389760,0.31923145055770874,0.001,-0.00378771111027163,0.7477571666240692,1940,0.2,10501.22537612915,0.1709136962890625,1705.7340087890625,0.01581471,-0.5177680067718029
255,4,512,5924.517227172852,6422528,0.3182747960090637,0.001,-0.003034201006812509,0.7508619129657745,1950,0.2,10890.979723358154,0.1641387939453125,2191.072265625,0.0186961,-0.5035971582867205
318,5,514,6472.454010009766,6455296,0.31753572821617126,0.001,-0.0032590802478807746,0.7748175114393234,1960,0.2,10219.502165985108,0.1696441650390625,1937.9195556640625,0.016028196,-0.4891600019298494
381,6,515,5613.679962158203,6488064,0.3176926374435425,0.001,-0.0048789700136694595,0.7417479753494263,1970,0.2,10728.00040283203,0.171173095703125,2251.526123046875,0.021163445,-0.4812159060500562
443,7,517,6497.571502685547,6520832,0.3168201446533203,0.001,-0.004816095627757022,0.7912278175354004,1980,0.2,10741.453846359253,0.1636627197265625,2300.613525390625,0.01387029,-0.47078842408955096
505,8,518,5999.808547973633,6553600,0.3154788613319397,0.001,-0.0027783949069998927,0.7804984003305435,1990,0.2,10740.646377182007,0.175213623046875,1931.6739501953125,0.018939428,-0.45432749623432755
566,9,520,6171.835998535156,6586368,0.3141383230686188,0.001,-0.003241012961734668,0.7613552361726761,2000,0.2,10794.4020488739,0.174530029296875,2611.373291015625,0.019676816,-0.4378146496601403
628,10,521,6022.932952880859,6619136,0.3131132125854492,0.001,-0.0035569380550441567,0.7621314078569412,2010,0.2,10213.265077590942,0.169171142578125,2166.552978515625,0.017722692,-0.42307060295715926
690,11,521,6315.353302001953,6651904,0.31202948093414307,0.001,-0.003197476874993299,0.7452412843704224,2020,0.2,12070.432136154175,0.1664886474609375,2789.62353515625,0.018529464,-0.4095311420969665
753,12,521,6514.789031982422,6684672,0.3101058602333069,0.001,-0.0023684538959059865,0.7938253879547119,2030,0.2,10420.646601486205,0.1683624267578125,1867.938232421875,0.020350408,-0.3885901881381869
819,13,519,6051.530410766602,6717440,0.3090689778327942,0.001,-0.0033797699841670694,0.7608342915773392,2040,0.2,9603.685373687744,0.1667388916015625,1797.075439453125,0.015967946,-0.3695867270231247
884,14,518,6116.049545288086,6750208,0.3081839382648468,0.001,-0.004357358414199553,0.7747690379619598,2050,0.2,11075.811138534546,0.1735015869140625,2341.6787109375,0.016843174,-0.3567097233608365
948,15,517,6387.61555480957,6782976,0.3068808913230896,0.001,-0.0034155078210460488,0.7619055956602097,2060,0.2,11354.640657424927,0.1608917236328125,2419.95166015625,0.018014522,-0.34040388064458965
1011,16,518,5998.81120300293,6815744,0.3050054609775543,0.001,-0.003041215953271603,0.7591911405324936,2070,0.2,9948.658873367309,0.1802642822265625,1665.68359375,0.021758204,-0.3188824699260294
