time/iterations,time/fps,time/total_timesteps,time/time_elapsed,rew_vec_envs,train/approx_kl,train/clip_range,train/value_loss,train/explained_variance,train/entropy_loss,train/learning_rate,train/loss,train/std,train/n_updates,train/policy_gradient_loss,train/clip_fraction
22,724,360448,497,-897.7002029418945,0.010052582,0.2,692.8882115364074,0.6536153256893158,-5.881351163983345,0.001,233.52088928222656,1.0597376823425293,210,-0.010572634662821656,0.113397216796875
23,723,376832,520,-854.4032135009766,0.009982674,0.2,499.2144333362579,0.5020063519477844,-5.869775891304016,0.001,168.01278686523438,1.0560342073440552,220,-0.009190154960379004,0.1073486328125
24,724,393216,542,-945.6064224243164,0.008965705,0.2,570.0904444694519,0.5896390378475189,-5.879441273212433,0.001,206.8608856201172,1.0588657855987549,230,-0.008595367772795726,0.113397216796875
25,723,409600,565,-893.374397277832,0.009891583,0.2,542.7241557121276,0.5786532759666443,-5.847374187409878,0.001,292.70294189453125,1.0518012046813965,240,-0.009233716660673963,0.115362548828125
26,723,425984,588,-828.0614547729492,0.010326518,0.2,527.4104274749756,0.5922410786151886,-5.827745628356934,0.001,317.995361328125,1.044445514678955,250,-0.009100390580715611,0.110247802734375
27,723,442368,611,-821.2076416015625,0.011156591,0.2,530.705573797226,0.5302727222442627,-5.825189146399498,0.001,455.6948547363281,1.045299768447876,260,-0.00931380046531558,0.11856689453125
28,722,458752,634,-851.0115814208984,0.01093587,0.2,538.9336887836456,0.45751434564590454,-5.805049201846122,0.001,247.68557739257812,1.040870189666748,270,-0.0070366678046411835,0.13101806640625
29,722,475136,657,-963.9345397949219,0.009204339,0.2,485.6978481054306,0.5739694535732269,-5.80966814905405,0.001,319.48052978515625,1.043890357017517,280,-0.008045694214524701,0.10535888671875
30,720,491520,681,-844.6519165039062,0.009894119,0.2,476.553608417511,0.48643171787261963,-5.810514685511589,0.001,186.17306518554688,1.0431640148162842,290,-0.008106869237235515,0.120361328125
31,719,507904,705,-911.9550628662109,0.010935396,0.2,425.16165034770967,0.5638257265090942,-5.768638817965984,0.001,149.43104553222656,1.0301284790039062,300,-0.008692338152832236,0.132440185546875
32,717,524288,730,-799.0427627563477,0.012067219,0.2,528.8817229270935,0.4626110792160034,-5.74996128231287,0.001,77.32798767089844,1.0285899639129639,310,-0.008974328509066255,0.1278564453125
33,716,540672,754,-739.3448638916016,0.011839956,0.2,493.64615573883054,0.48792290687561035,-5.71966827660799,0.001,167.25379943847656,1.0194988250732422,320,-0.0088990934760659,0.1429443359375
34,714,557056,779,-929.4504013061523,0.015347689,0.2,529.6117259502411,0.42853063344955444,-5.714375208318233,0.001,308.3819580078125,1.0196949243545532,330,-0.008764544879522874,0.163165283203125
35,713,573440,803,-640.1457862854004,0.013916114,0.2,416.20161950588226,0.43356072902679443,-5.719267264008522,0.001,49.30958557128906,1.0242772102355957,340,-0.008313555148197338,0.166778564453125
36,713,589824,826,-898.755989074707,0.012141893,0.2,477.4949636936188,0.4261435866355896,-5.705826862156391,0.001,81.88384246826172,1.0183393955230713,350,-0.006237964289903175,0.154107666015625
37,712,606208,850,-819.5717315673828,0.012568506,0.2,536.7038883686066,0.5200831592082977,-5.679292882978916,0.001,215.8715057373047,1.0106031894683838,360,-0.00702187397837406,0.1486572265625
38,712,622592,874,-729.0212326049805,0.0130577665,0.2,500.8935037612915,0.5156342685222626,-5.640502461791039,0.001,187.70248413085938,0.9994403123855591,370,-0.009312337914889213,0.150457763671875
39,710,638976,898,-828.2001876831055,0.010407296,0.2,438.5491794347763,0.4863207936286926,-5.640112228691578,0.001,73.68270111083984,1.0008349418640137,380,-0.007433360455615911,0.12933349609375
40,710,655360,921,-882.482048034668,0.012841791,0.2,472.9914140701294,0.4635111689567566,-5.598787559568882,0.001,126.16836547851562,0.9896661043167114,390,-0.008370623239898123,0.15968017578125
41,710,671744,944,-791.9544448852539,0.012597202,0.2,481.42784731388093,0.48590362071990967,-5.596658620238304,0.001,177.10809326171875,0.9917633533477783,400,-0.0077540071826661,0.148199462890625
42,710,688128,969,-918.190315246582,0.015027764,0.2,414.5276995897293,0.47187989950180054,-5.602472874522209,0.001,125.37212371826172,0.9905059933662415,410,-0.0062613269969006066,0.17205810546875
43,710,704512,991,-782.1653060913086,0.014387752,0.2,462.21919424533843,0.581320196390152,-5.595989309251308,0.001,197.566162109375,0.9863983988761902,420,-0.008161501606809906,0.152099609375
44,710,720896,1014,-834.6586151123047,0.014344555,0.2,465.2333032369614,0.6016740202903748,-5.564492540061474,0.001,128.77024841308594,0.9790313839912415,430,-0.008401534412405454,0.190142822265625
45,710,737280,1038,-868.9802856445312,0.016072098,0.2,493.9062793016434,0.6126325130462646,-5.551828297972679,0.001,169.38714599609375,0.9776989817619324,440,-0.008849066618131474,0.170257568359375
46,710,753664,1061,-883.651008605957,0.015625691,0.2,484.4365179777145,0.5196184515953064,-5.532346838712693,0.001,293.25323486328125,0.973139762878418,450,-0.007598043417237932,0.172808837890625
47,709,770048,1085,-701.8424072265625,0.013529147,0.2,447.3738830089569,0.5885700285434723,-5.477656453847885,0.001,281.2698669433594,0.9572086930274963,460,-0.00685521517007146,0.171697998046875
48,709,786432,1108,-892.5485687255859,0.013514947,0.2,499.86491694450376,0.6029738485813141,-5.455158761143684,0.001,149.6967010498047,0.9549896717071533,470,-0.007258403088053455,0.16268310546875
49,708,802816,1133,-778.0366134643555,0.01321617,0.2,484.9260610580444,0.5984021425247192,-5.439399118721485,0.001,203.11154174804688,0.9518409967422485,480,-0.006865388719597831,0.162530517578125
50,708,819200,1156,-799.2705039978027,0.014402289,0.2,469.2017220497131,0.6436627507209778,-5.421394141018391,0.001,201.9451446533203,0.9471670389175415,490,-0.00664164918998722,0.171044921875
51,708,835584,1179,-761.9736557006836,0.014512668,0.2,405.0559832811356,0.6811250150203705,-5.401415668427944,0.001,204.56753540039062,0.9396336674690247,500,-0.006674014854070265,0.186212158203125
52,708,851968,1203,-738.0112991333008,0.013781799,0.2,450.3817296028137,0.6143518388271332,-5.40099111199379,0.001,119.22264862060547,0.9409881830215454,510,-0.00609334423643304,0.180914306640625
53,708,868352,1226,-719.8456649780273,0.016908426,0.2,416.47895913124086,0.6727294921875,-5.388144148886203,0.001,182.92250061035156,0.9383670091629028,520,-0.00727837517624721,0.19447021484375
54,708,884736,1249,-613.9865531921387,0.013004816,0.2,384.2887050628662,0.5963844060897827,-5.374079032242298,0.001,42.659366607666016,0.9352470636367798,530,-0.00934210224513663,0.144873046875
55,708,901120,1271,-813.8720970153809,0.010435223,0.2,457.9964595556259,0.6431050896644592,-5.357905246317387,0.001,183.68772888183594,0.931792140007019,540,-0.006892910982423927,0.150494384765625
56,708,917504,1294,-827.1461791992188,0.013912431,0.2,376.71634340286255,0.6491803526878357,-5.3427549108862875,0.001,60.02302932739258,0.9280243515968323,550,-0.0074739235285960605,0.14464111328125
57,709,933888,1317,-661.9477424621582,0.017954279,0.2,391.6883285045624,0.6617742478847504,-5.317595407366753,0.001,93.44263458251953,0.9237828254699707,560,-0.007020204378932249,0.18037109375
58,709,950272,1339,-923.723518371582,0.012537736,0.2,433.83855590820315,0.6766578555107117,-5.30725164860487,0.001,88.45600128173828,0.92193204164505,570,-0.007542825111886487,0.168499755859375
59,709,966656,1361,-578.154655456543,0.013246666,0.2,365.2669351577759,0.7083145678043365,-5.299631401896477,0.001,128.67919921875,0.920596718788147,580,-0.006549956915841903,0.179888916015625
60,709,983040,1385,-720.3419570922852,0.01700834,0.2,352.226478266716,0.7410981357097626,-5.258326546847821,0.001,82.54106903076172,0.907829761505127,590,-0.005014113325887593,0.178094482421875
61,709,999424,1408,-759.1292266845703,0.014973842,0.2,339.4683980464935,0.7638939023017883,-5.248418812453747,0.001,121.42420959472656,0.9072574377059937,600,-0.0051473305808031,0.1716796875
62,709,1015808,1430,-544.0898895263672,0.018591277,0.2,375.92495262622833,0.6652847230434418,-5.228758327662945,0.001,74.68125915527344,0.9050684571266174,610,-0.006860504971700721,0.195416259765625
63,710,1032192,1453,-553.1714782714844,0.0151550565,0.2,369.4896747112274,0.7057012021541595,-5.245457236468792,0.001,81.75527954101562,0.9081783890724182,620,-0.005337764805153711,0.169256591796875
64,710,1048576,1476,-690.0258979797363,0.015803505,0.2,395.9283346176147,0.6615257263183594,-5.233525018393993,0.001,129.4132080078125,0.9045779705047607,630,-0.005842745935660787,0.17659912109375
65,710,1064960,1499,-643.4165916442871,0.014419824,0.2,388.4226744890213,0.6741175055503845,-5.222248716652393,0.001,57.77880859375,0.9013203978538513,640,-0.005344039700867142,0.187518310546875
66,710,1081344,1522,-719.6123504638672,0.017362945,0.2,400.6531097412109,0.6992720365524292,-5.202935919165611,0.001,46.34313201904297,0.8955240249633789,650,-0.008014647659729235,0.20172119140625
67,710,1097728,1544,-610.4339981079102,0.012167908,0.2,356.8305963277817,0.7323520481586456,-5.170718303322792,0.001,146.60049438476562,0.8877944350242615,660,-0.008121571483206936,0.15196533203125
68,710,1114112,1567,-794.9509887695312,0.015431473,0.2,377.1865393638611,0.7431166470050812,-5.139173047244549,0.001,140.5562744140625,0.8797463774681091,670,-0.004538624682027148,0.182861328125
69,710,1130496,1590,-653.5988159179688,0.015487835,0.2,389.06954259872435,0.679448276758194,-5.1320132404565815,0.001,120.98396301269531,0.8783724308013916,680,-0.005568327305809362,0.201422119140625
70,711,1146880,1612,-701.3170585632324,0.014077749,0.2,326.47858333587646,0.7688454985618591,-5.106243555247784,0.001,82.32890319824219,0.8753705620765686,690,-0.0047411722218384965,0.175848388671875
71,711,1163264,1635,-554.5876121520996,0.015976658,0.2,324.1126598358154,0.6785078942775726,-5.087107110023498,0.001,69.72598266601562,0.8713410496711731,700,-0.008403277247271034,0.177783203125
72,711,1179648,1658,-501.50161361694336,0.024287147,0.2,362.97192599773405,0.7153249979019165,-5.069567918777466,0.001,74.27427673339844,0.8678551912307739,710,-0.005501973813807126,0.20418701171875
73,711,1196032,1680,-548.9702262878418,0.024868235,0.2,274.7905089378357,0.7037535011768341,-5.044451871514321,0.001,27.159547805786133,0.8608424663543701,720,-0.0056013094639638435,0.224285888671875
74,711,1212416,1703,-632.658863067627,0.019985225,0.2,288.20151003599165,0.702198326587677,-5.0260100901126865,0.001,47.22110366821289,0.8575507402420044,730,-0.007886590152338613,0.229486083984375
75,711,1228800,1726,-483.0182342529297,0.02311501,0.2,211.1904562354088,0.7817461937665939,-5.005096060037613,0.001,26.638389587402344,0.8534575700759888,740,-0.004850611340953037,0.258148193359375
76,711,1245184,1749,-551.5956859588623,0.027861677,0.2,227.74113322496413,0.7611827552318573,-4.998930136859417,0.001,49.88810348510742,0.8537580370903015,750,-0.004603490052249981,0.260699462890625
77,711,1261568,1772,-598.2366733551025,0.01703091,0.2,324.79599913358686,0.739728569984436,-5.0091874048113825,0.001,91.95726013183594,0.853417694568634,760,-0.006590305650752271,0.213714599609375
78,711,1277952,1795,-577.1933469772339,0.020088099,0.2,285.4904826641083,0.7619427889585495,-4.962520278990269,0.001,72.01588439941406,0.8431500196456909,770,-0.007960718349204398,0.230792236328125
79,711,1294336,1818,-542.5738525390625,0.017492078,0.2,278.9654048681259,0.6792366802692413,-4.938243588805198,0.001,115.5762939453125,0.8381714224815369,780,-0.007663366066117306,0.2087158203125
80,712,1310720,1840,-505.3646640777588,0.018836945,0.2,347.8364968299866,0.7394145131111145,-4.927949471771717,0.001,121.1324234008789,0.8361734747886658,790,-0.00812367275939323,0.2069580078125
81,711,1327104,1864,-624.8205947875977,0.023846801,0.2,219.8900093317032,0.8010319322347641,-4.914834105968476,0.001,35.330753326416016,0.8338390588760376,800,-0.007449386290682014,0.23883056640625
82,712,1343488,1886,-497.42644119262695,0.017226856,0.2,254.96724989414216,0.6925338506698608,-4.901993055641651,0.001,38.978118896484375,0.830398678779602,810,-0.00806073090643622,0.2169921875
83,712,1359872,1909,-229.62113189697266,0.023141827,0.2,1257.934021103382,0.38665568828582764,-4.865550820529461,0.001,55.04703140258789,0.8216991424560547,820,-0.005843002758047078,0.2138671875
84,712,1376256,1931,-610.1509866714478,0.017226845,0.2,1232.3802300214768,0.5185849666595459,-4.849435596168041,0.001,77.8273696899414,0.8187147378921509,830,-0.008342437766987131,0.184320068359375
85,712,1392640,1953,-533.2521362304688,0.028040659,0.2,294.766997730732,0.7569332718849182,-4.854087345302105,0.001,80.40892028808594,0.820917010307312,840,-0.007163610619318206,0.24102783203125
86,712,1409024,1976,-379.9804811477661,0.023342231,0.2,210.67128666639329,0.8041001260280609,-4.848396293818951,0.001,23.912874221801758,0.8165056109428406,850,-0.007252583555236924,0.2671630859375
87,713,1425408,1998,-516.9612655639648,0.023438301,0.2,511.3417808175087,0.676283448934555,-4.8005593687295915,0.001,170.78819274902344,0.8067612051963806,860,-0.0061801299867511265,0.23851318359375
88,713,1441792,2021,-424.2289409637451,0.023464601,0.2,528.5309171080589,0.6122481524944305,-4.790183970332146,0.001,38.93716049194336,0.8054262399673462,870,-0.006344281322526513,0.24990234375
89,713,1458176,2044,-543.8838424682617,0.024105273,0.2,205.0082305073738,0.7864075601100922,-4.7541740670800205,0.001,145.05426025390625,0.798073410987854,880,-0.0061903407658974174,0.2765625
90,713,1474560,2066,-283.3565409183502,0.023033764,0.2,527.2823698878288,0.6930461227893829,-4.737436927855015,0.001,73.53297424316406,0.7940442562103271,890,-0.008309198408824159,0.227978515625
91,713,1490944,2089,-427.83691024780273,0.02378563,0.2,250.95119012594222,0.770632803440094,-4.719413903355599,0.001,27.606008529663086,0.7916730046272278,900,-0.007701006569550373,0.249371337890625
92,713,1507328,2112,-566.7107391357422,0.023528527,0.2,488.86141954660417,0.7510406523942947,-4.720074601471424,0.001,45.50041961669922,0.7935321927070618,910,-0.00514599665912101,0.27178955078125
93,713,1523712,2135,-457.10526299476624,0.030645872,0.2,227.7763083457947,0.7372530102729797,-4.725999312102795,0.001,57.96080780029297,0.793806791305542,920,-0.007386368473817129,0.283160400390625
94,713,1540096,2157,-397.7507572174072,0.028780878,0.2,191.55350431203843,0.6870362460613251,-4.729266825318336,0.001,23.16214942932129,0.7954391241073608,930,-0.0049296157041681,0.271875
95,714,1556480,2179,-202.1456069946289,0.022075593,0.2,197.84897089004517,0.783534899353981,-4.702004387974739,0.001,29.971410751342773,0.7885145545005798,940,-0.007036210877413396,0.246636962890625
96,714,1572864,2202,-424.60717010498047,0.023583464,0.2,266.5602704048157,0.6208738386631012,-4.6671611472964285,0.001,24.51750946044922,0.7797194123268127,950,-0.007520868816209258,0.247698974609375
97,714,1589248,2224,-548.8957557678223,0.030157465,0.2,182.2935195326805,0.7327852249145508,-4.632887350022793,0.001,26.519376754760742,0.7758220434188843,960,-0.005631660699873464,0.260931396484375
98,714,1605632,2247,-289.2530460357666,0.032247443,0.2,826.0229516267776,0.4573054909706116,-4.627848796546459,0.001,166.29164123535156,0.7764813303947449,970,-0.0044258986439672295,0.30810546875
99,714,1622016,2269,-373.4609727859497,0.026707843,0.2,417.50392944812774,0.5645191967487335,-4.635425655543804,0.001,26.11378288269043,0.776064932346344,980,-0.008790660647355253,0.25245361328125
100,714,1638400,2291,-374.2261176109314,0.0360238,0.2,198.8389157772064,0.7455813884735107,-4.6154974296689035,0.001,56.65316390991211,0.7704461812973022,990,-0.006998823209141847,0.3046630859375
101,715,1654784,2313,-520.3410987854004,0.036754966,0.2,195.72293820381165,0.7461944222450256,-4.596603846549987,0.001,53.36488723754883,0.7665665149688721,1000,-0.005985512833285611,0.33135986328125
102,715,1671168,2335,-374.1163139343262,0.025691483,0.2,424.55286051034926,0.5781094133853912,-4.5647398173809055,0.001,25.29718017578125,0.7588493824005127,1010,-0.00581475930812303,0.254345703125
103,715,1687552,2358,-309.4571418762207,0.032214936,0.2,204.77321549654008,0.7508362084627151,-4.539005257189274,0.001,47.02000045776367,0.7575064301490784,1020,-0.008135693044459913,0.30743408203125
104,715,1703936,2380,-371.4006462097168,0.048796333,0.2,206.6443704366684,0.783406138420105,-4.542866453528404,0.001,40.70338821411133,0.7587848901748657,1030,-0.009187167316122213,0.298370361328125
105,716,1720320,2401,-442.67777252197266,0.03635229,0.2,145.79081389904022,0.7927843481302261,-4.539229530096054,0.001,25.854936599731445,0.7560874223709106,1040,-0.006644211428647395,0.336175537109375
106,716,1736704,2424,-354.02614402770996,0.041905202,0.2,241.34875231981277,0.6092437505722046,-4.525701996684075,0.001,54.57813262939453,0.7550239562988281,1050,-0.003623309820977738,0.337860107421875
107,716,1753088,2446,-404.4642639160156,0.035997562,0.2,427.235215139389,0.47484850883483887,-4.5102685824036595,0.001,24.1707706451416,0.7534526586532593,1060,-0.006300381221808493,0.305706787109375
108,716,1769472,2468,-245.6651874780655,0.029800076,0.2,214.17223799228668,0.7166450917720795,-4.529170359671116,0.001,30.308422088623047,0.7540615797042847,1070,-0.010924896348296898,0.27984619140625
109,716,1785856,2491,-404.46101570129395,0.033209898,0.2,253.46642467975616,0.6019576787948608,-4.530466364324093,0.001,23.287755966186523,0.7556920051574707,1080,-0.007922615752613637,0.311944580078125
110,717,1802240,2512,-378.8027502298355,0.04120008,0.2,226.2289501965046,0.625800609588623,-4.532522688806057,0.001,22.576234817504883,0.7528446912765503,1090,-0.006624325180746382,0.335906982421875
111,717,1818624,2535,149.78606367111206,0.033488065,0.2,150.29688610434533,0.7701616287231445,-4.508177334070206,0.001,40.25969696044922,0.747683048248291,1100,-0.00754042475746246,0.3051025390625
112,717,1835008,2557,-454.5571479797363,0.029215705,0.2,1113.548692858219,0.3210567235946655,-4.491754400730133,0.001,115.83811950683594,0.7462143898010254,1110,-0.004862281897658249,0.27794189453125
113,717,1851392,2581,-328.9924383163452,0.024387393,0.2,211.37181495428086,0.6128273010253906,-4.482886722683906,0.001,31.32839584350586,0.7440422773361206,1120,-0.009787195700482698,0.257940673828125
114,717,1867776,2604,-328.82457160949707,0.042789973,0.2,120.99418063759803,0.828545868396759,-4.483127425611019,0.001,15.36922836303711,0.7448230981826782,1130,-0.003283830431610113,0.3566162109375
115,717,1884160,2625,-267.9153780937195,0.031739704,0.2,731.0784968733788,0.3962748646736145,-4.443586404621601,0.001,636.165771484375,0.7376400232315063,1140,-0.008285769254143815,0.2880615234375
116,717,1900544,2647,-388.1319160461426,0.04978203,0.2,115.79558929800987,0.7646286487579346,-4.430571408569813,0.001,16.220321655273438,0.734950065612793,1150,-0.004764446093031438,0.350592041015625
117,718,1916928,2669,-251.79163646697998,0.04409659,0.2,680.4819190621376,0.4048968553543091,-4.431944894790649,0.001,1261.171142578125,0.7360409498214722,1160,-0.0016220967336266767,0.330828857421875
118,717,1933312,2692,-302.7761421203613,0.04247062,0.2,175.18421597480773,0.7505309730768204,-4.424516989290714,0.001,34.116790771484375,0.7336820960044861,1170,-0.004877486405166565,0.313726806640625
119,718,1949696,2715,-319.79551792144775,0.025416523,0.2,326.91215332746503,0.44796109199523926,-4.411119279265404,0.001,36.564483642578125,0.7299972772598267,1180,-0.00489802537340438,0.2598388671875
120,718,1966080,2737,-380.6815433502197,0.03656567,0.2,163.27149518728257,0.6749449968338013,-4.386137618124485,0.001,45.53798294067383,0.7255597114562988,1190,-0.007531474830466322,0.28272705078125
121,718,1982464,2760,-463.81998443603516,0.041212507,0.2,132.2788116633892,0.7597620934247971,-4.377727577090264,0.001,16.657119750976562,0.7260872721672058,1200,-0.0071756091827410275,0.336846923828125
122,718,1998848,2782,-392.71269035339355,0.040461194,0.2,155.31636546850206,0.7401418685913086,-4.371207010746002,0.001,20.27326011657715,0.7242823243141174,1210,-0.010726151998096612,0.2943115234375
123,718,2015232,2805,-373.52581882476807,0.032548197,0.2,554.5727181851864,0.37761950492858887,-4.3606989428400995,0.001,13.919595718383789,0.7204993963241577,1220,-0.0045536504287156275,0.33594970703125
