step_count,agent_id,ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
0,0,[-0.80523313  0.83854626  0.04992373],[ 0.39249788 -0.13660126 -0.1983956 ],[-0.16320756 -0.43633213  0.14655234],[ 1.00384773 -1.23357172  5.68120739],[0.32208314 0.3430747  0.432885   0.27426192],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.39249788 -0.13660126 -0.1983956 ],[ 0.05336005  0.36557671 -0.3193844 ],[-0.89876558 -3.42278089 -3.40606083],4.911665598783106,0.8511635360683021
0,0,[-0.29078177  0.2909091   0.20149508],[ 0.38959016 -0.1345627  -0.19595055],[-0.17551002 -0.46747627  0.12609253],[ 1.00172905 -1.23720173  5.68060706],[0.18652777 0.16229025 0.17609674 0.23253601],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.38959016 -0.1345627  -0.19595055],[ 0.0634845   0.40418881 -0.31279111],[-0.89274495 -3.40884538 -3.41851535],4.909528239735591,0.8484988196369615
0,0,[-0.61674261  0.45821709  0.29539615],[ 0.38479    -0.13232757 -0.19251469],[-0.18787569 -0.4980956   0.06867678],[ 0.99956903 -1.24090474  5.6795176 ],[0.16313587 0.12807538 0.09121092 0.22592238],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.38479    -0.13232757 -0.19251469],[ 0.07926507  0.45649549 -0.27100168],[-0.88755375 -3.38781541 -3.43696381],4.906909937351419,0.8463238416316756
0,0,[-1.02046136  0.68448627  0.35725659],[ 0.37641591 -0.12846863 -0.18783077],[-0.20022172 -0.5279524   0.00225564],[ 0.99738416 -1.24465194  5.67786471],[0.13327801 0.11139623 0.06681462 0.17491928],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.37641591 -0.12846863 -0.18783077],[ 0.09701898  0.51168023 -0.21817019],[-0.87729066 -3.35412751 -3.46799588],4.903754247111247,0.8435351821579804
1,0,[-1.43163791  0.60508435  0.44443339],[ 0.36489971 -0.12439357 -0.18257477],[-0.2123482  -0.55653761 -0.04662956],[ 0.99516445 -1.24846222  5.67570255],[0.44949319 0.33244683 0.43175164 0.41395328],[-0.23518124 -0.52188629  0.25275522 -1.64886177],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.36489971 -0.12439357 -0.18257477],[ 0.11272542  0.55900963 -0.17832944],[-0.86698414 -3.3087336  -3.50879303],4.900102860528461,0.8402505080706448
1,0,[-2.02171431  0.11811896  0.66412092],[ 0.34836692 -0.12514411 -0.17742114],[-0.22551855 -0.58377326 -0.05631222],[ 0.99282635 -1.2524898   5.67346058],[0.18403998 0.18985444 0.21085844 0.25707353],[-0.23518124 -0.52188629  0.25275522 -1.64886177],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.34836692 -0.12514411 -0.17742114],[ 0.12504576  0.59150909 -0.1711767 ],[-0.87787028 -3.24333154 -3.56142809],4.896286935327401,0.8371652240561561
1,0,[-2.33188605  0.32673654  0.80280803],[ 0.3286242  -0.12518281 -0.17049312],[-0.23942745 -0.60777974 -0.12142448],[ 0.99044322 -1.2565993   5.67077372],[0.09774996 0.18154237 0.14509542 0.18241096],[-0.23518124 -0.52188629  0.25275522 -1.64886177],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.3286242  -0.12518281 -0.17049312],[ 0.1469562   0.63889394 -0.10809265],[-0.88865929 -3.16475265 -3.62305831],4.892026799407421,0.8335571210552297
1,0,[-2.50697756  0.58918683  0.81689798],[ 0.30707235 -0.1231273  -0.16257269],[-0.25310135 -0.62828227 -0.19871788],[ 0.98803826 -1.26074696  5.66752389],[0.06666927 0.17190326 0.1300426  0.12916652],[-0.23518124 -0.52188629  0.25275522 -1.64886177],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.30707235 -0.1231273  -0.16257269],[ 0.17135661  0.6841606  -0.02913578],[-0.89176464 -3.07825258 -3.6897357 ],4.887231589227176,0.8294105032900315
2,0,[-2.37803485  0.48131528  0.99617071],[ 0.2853709  -0.12067767 -0.15391591],[-0.26694804 -0.64620009 -0.22858968],[ 0.98558278 -1.26498025  5.66388236],[0.56540771 0.5794101  0.71520894 0.58555653],[-0.43395984 -0.3301042   0.78305209 -1.59484947],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.2853709  -0.12067767 -0.15391591],[0.1910448  0.71030672 0.00743684],[-0.89428316 -2.98932725 -3.7547949 ],4.882038970753254,0.8264412439704099
2,0,[-1.56374272 -0.169851    1.67705637],[ 0.26980981 -0.12566095 -0.14164833],[-0.28594411 -0.66445033 -0.14368812],[ 0.98289651 -1.26960064  5.66092542],[0.2203995  0.32432446 0.35452828 0.31911713],[-0.43395984 -0.3301042   0.78305209 -1.59484947],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.26980981 -0.12566095 -0.14164833],[ 0.20579248  0.70458009 -0.07156041],[-0.93607766 -2.91880404 -3.79375117],4.877315484069275,0.8262501155560613
2,0,[-1.25070048  0.17292655  1.81007454],[ 0.25718886 -0.12906673 -0.12680742],[-0.30637365 -0.67966978 -0.18353771],[ 0.98012491 -1.27435904  5.65780615],[0.13231682 0.22773677 0.15632341 0.20719275],[-0.43395984 -0.3301042   0.78305209 -1.59484947],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.25718886 -0.12906673 -0.12680742],[ 0.23976734  0.72867012 -0.03245603],[-0.97512297 -2.85783589 -3.82387813],4.872384915508734,0.8232209723580096
2,0,[-1.2568742   0.55454209  1.64687816],[ 0.24489253 -0.12877222 -0.11203045],[-0.32575451 -0.69311022 -0.25243272],[ 0.97732413 -1.27916198  5.65418524],[0.11850091 0.17894483 0.08542565 0.14681664],[-0.43395984 -0.3301042   0.78305209 -1.59484947],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.24489253 -0.12877222 -0.11203045],[0.27660317 0.75657623 0.03637508],[-0.99733221 -2.79822565 -3.855216  ],4.8669732614357875,0.8193625362754021
3,0,[-1.34348393  1.07025353  1.54365798],[ 0.23210491 -0.12472858 -0.09768138],[-0.3434715  -0.705424   -0.26665545],[ 0.97446799 -1.28404764  5.6502357 ],[0.6315343  0.66832741 0.65493439 0.71025666],[-0.43322808 -0.11909854  1.43348205 -1.51872575],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.23210491 -0.12472858 -0.09768138],[0.30408919 0.76888214 0.05523455],[-1.00191722 -2.73698588 -3.89057411],4.861223790617435,0.8171325860751775
3,0,[-1.59198429  1.68406106  1.9104916 ],[ 0.21703153 -0.11489413 -0.07982852],[-0.36298315 -0.71726558 -0.16460908],[ 0.97136533 -1.28930387  5.64721684],[0.2497783  0.26496905 0.32854605 0.3216128 ],[-0.43322808 -0.11909854  1.43348205 -1.51872575],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.21703153 -0.11489413 -0.07982852],[ 0.32149232  0.75416699 -0.03460736],[-0.98673546 -2.66536397 -3.93759554],4.856178604430438,0.8179437492051692
3,0,[-1.62079823  1.42607266  2.08544129],[ 0.20137913 -0.10606828 -0.06024073],[-0.38240394 -0.72544938 -0.21882809],[ 0.96819125 -1.29466956  5.64401734],[0.13926769 0.12333323 0.20837285 0.14117581],[-0.43322808 -0.11909854  1.43348205 -1.51872575],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.20137913 -0.10606828 -0.06024073],[0.35930259 0.76842296 0.02868989],[-0.97861651 -2.58895886 -3.98384899],4.850922697438931,0.8151238956191753
3,0,[-1.63329471  1.07233627  2.03354098],[ 0.18587446 -0.09997115 -0.04150174],[-0.40087488 -0.73087201 -0.2998579 ],[ 0.96500037 -1.30006198  5.64027104],[0.08837685 0.09053667 0.14469011 0.08004484],[-0.43322808 -0.11909854  1.43348205 -1.51872575],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.18587446 -0.09997115 -0.04150174],[0.39828475 0.78232058 0.11888264],[-0.9806674  -2.51170971 -4.0255567 ],4.845152313365888,0.8114116647324192
