time/total_timesteps,rew_vec_envs,time/time_elapsed,time/iterations,time/fps,train/policy_gradient_loss,train/approx_kl,train/loss,train/clip_fraction,train/explained_variance,train/std,train/entropy_loss,train/n_updates,train/clip_range,train/learning_rate,train/value_loss
33062912,-3.316046,227,1,1295,,,,,,,,,,,
33357824,1.3992,460,2,1280,-0.000265814789034064,0.00091041933,5339.9609375,0.00017259385850694445,0.4991260766983032,0.9376317262649536,-5.416879239843952,3550,0.2,0.0001,19772.323320346408
33652736,2.0681164,706,3,1251,-0.00026804350345628337,0.0009486276,4280.40869140625,0.000146484375,0.48787224292755127,0.9376453161239624,-5.417096635864841,3560,0.2,0.0001,19661.64467976888
33947648,1.4957862,939,4,1255,-0.0002637308761121757,0.00083848846,5107.787109375,0.00012580023871527776,0.4946918487548828,0.9374703168869019,-5.416801556282573,3570,0.2,0.0001,18522.972201368542
