time/time_elapsed,time/iterations,time/fps,rew_vec_envs,time/total_timesteps,train/std,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/clip_range,train/value_loss,train/clip_fraction,train/loss,train/approx_kl,train/entropy_loss
71,1,456,6807.794342041016,10518528,,,,,,,,,,,
135,2,483,6976.84326171875,10551296,0.23643377423286438,0.001,-0.00038973273112787867,0.7469153106212616,3210,0.2,10910.183798217773,0.2320037841796875,2108.05029296875,0.022315655,0.8619850433431566
198,3,494,7267.813079833984,10584064,0.2365279644727707,0.001,0.0023247806544532067,0.7814632654190063,3220,0.2,8902.632746124267,0.259051513671875,1940.876220703125,0.029902458,0.8669751906767488
261,4,500,6784.736785888672,10616832,0.23678791522979736,0.001,0.0009210829695803114,0.7846529930830002,3230,0.2,10451.082498550415,0.2311279296875,2675.804443359375,0.022523213,0.8646889084018767
323,5,506,6604.351669311523,10649600,0.23615066707134247,0.001,0.0006245685573958327,0.7992295920848846,3240,0.2,9313.124352264404,0.2535919189453125,2089.967041015625,0.026444636,0.8731493317522109
385,6,510,6291.287872314453,10682368,0.23624172806739807,0.001,0.0009135232910921331,0.8205638974905014,3250,0.2,9409.071754837036,0.242706298828125,2231.27685546875,0.02325848,0.8813296818174422
447,7,512,6498.072967529297,10715136,0.2361723929643631,0.001,-0.0007913261299108854,0.8095399439334869,3260,0.2,9878.095957946778,0.23927001953125,1554.372802734375,0.022618223,0.8868479498662054
510,8,513,7081.037628173828,10747904,0.23581746220588684,0.001,-0.0001891150404844666,0.7959957867860794,3270,0.2,10558.261780929566,0.2369140625,2377.4873046875,0.027595406,0.8923452112823724
573,9,513,5857.788040161133,10780672,0.23541536927223206,0.001,0.0014156999095575884,0.7623714357614517,3280,0.2,10786.061022567748,0.2658111572265625,1898.9273681640625,0.026665349,0.8992288558743894
635,10,515,6721.714508056641,10813440,0.2347019910812378,0.001,-0.0009963403364963597,0.801907867193222,3290,0.2,10531.952589797973,0.22138671875,1741.76220703125,0.021554891,0.9097407885827125
698,11,515,7166.259979248047,10846208,0.23393996059894562,0.001,0.0017486509968875907,0.804678812623024,3300,0.2,9922.795843887328,0.2431732177734375,2223.195556640625,0.027312376,0.923566229082644
761,12,516,6668.722991943359,10878976,0.23344996571540833,0.001,0.00023615083991899156,0.8139858990907669,3310,0.2,9740.957264709472,0.24195556640625,1964.512939453125,0.028561924,0.9334712834097445
823,13,517,7008.16471862793,10911744,0.2331191897392273,0.001,-0.0004167752580542583,0.788800373673439,3320,0.2,10562.173109054565,0.238818359375,2506.273193359375,0.02143045,0.9432864810340107
886,14,517,7256.507598876953,10944512,0.23269213736057281,0.001,0.0017509992503619287,0.7970071285963058,3330,0.2,9526.232315826415,0.2496490478515625,1740.6011962890625,0.024949975,0.9513599967584014
