step_count,agent_id,ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
0,0,[ 1.69843253 -1.79074002  0.27949903],[-0.58664645  0.52606213  1.9058009 ],[ 0.4771517   0.44670294 -0.15955661],[-3.80929618 -3.71261531  9.56893435],[0.16458283 0.3082389  0.16894579 0.29436164],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.58664645  0.52606213  1.9058009 ],[-0.30928408  0.49486717  0.33485134],[  3.31361556  -2.91491147 -10.34323104],11.245407298703245,0.8327188304648978
0,0,[ 1.63623824 -1.29072252  0.17510273],[-0.56856719  0.51764909  1.91462097],[ 0.51700929  0.48241885 -0.20086867],[-3.81227056 -3.71160446  9.56383096],[0.17533441 0.21068506 0.13568646 0.13424163],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.56856719  0.51764909  1.91462097],[-0.34263092  0.52779866  0.38000975],[  3.18791405  -3.06623898 -10.33724954],11.243813661349986,0.8264898115605676
0,0,[ 1.56254534 -1.36792286 -0.0055858 ],[-0.55186416  0.50841665  1.92168567],[ 0.55485149  0.51728454 -0.25821939],[-3.81534304 -3.71056235  9.55815458],[0.17046424 0.16036674 0.12778109 0.08144885],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.55186416  0.50841665  1.92168567],[-0.38342581  0.55215003  0.4361602 ],[  3.06778111  -3.20821248 -10.3284201 ],11.241893527538881,0.8198675644459337
0,0,[ 1.45692224 -1.58447317 -0.1443915 ],[-0.53631751  0.49702782  1.92828596],[ 0.59010778  0.55148913 -0.32259935],[-3.81847936 -3.70949993  9.55186984],[0.14548898 0.13096149 0.11179559 0.05860632],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.53631751  0.49702782  1.92828596],[-0.42642591  0.57173428  0.49771341],[  2.93448687  -3.33760189 -10.32365432],11.239601331098422,0.8130265680544815
1,0,[ 1.37504641 -1.81485286 -0.21817106],[-0.52156848  0.4834912   1.93497312],[ 0.62240557  0.58492133 -0.39332357],[-3.82165805 -3.70842421  9.54495378],[0.08204037 0.08960984 0.09853117 0.05303057],[ 0.30977437  0.88520277 -0.33338174 -4.86840725],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.52156848  0.4834912   1.93497312],[-0.4704799   0.58663386  0.56456573],[  2.7838714   -3.45720171 -10.32307732],11.236908341202048,0.8059667567143627
1,0,[ 1.3381147  -2.03270489 -0.22334149],[-0.50702828  0.46821418  1.94227108],[ 0.65162405  0.61713892 -0.46947496],[-3.82486096 -3.70734128  9.53738591],[0.05910992 0.09586013 0.10447942 0.06923927],[ 0.30977437  0.88520277 -0.33338174 -4.86840725],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.50702828  0.46821418  1.94227108],[-0.51395147  0.5973708   0.63630425],[  2.61477933  -3.57284274 -10.32452208],11.233789758678968,0.7987142120126993
1,0,[ 1.32588471 -2.25797398 -0.20949151],[-0.49237327  0.45125728  1.95033806],[ 0.67743947  0.64790443 -0.54839404],[-3.82808688 -3.70625173  9.52916586],[0.05131899 0.10244988 0.1069824  0.08691052],[ 0.30977437  0.88520277 -0.33338174 -4.86840725],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.49237327  0.45125728  1.95033806],[-0.55484526  0.60504947  0.71098684],[  2.42617081  -3.68806243 -10.32619516],11.230245578162938,0.7913979554101166
1,0,[ 1.32037776 -2.49143909 -0.18822857],[-0.47756263  0.43255584  1.95923301],[ 0.69939771  0.67709793 -0.6296525 ],[-3.83133829 -3.70515499  9.5202982 ],[0.05010754 0.12204012 0.10092383 0.10251122],[ 0.30977437  0.88520277 -0.33338174 -4.86840725],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.47756263  0.43255584  1.95923301],[-0.59239059  0.60958359  0.78839221],[  2.21679805  -3.80359172 -10.32704679],11.226281617403124,0.7840654908958051
2,0,[ 1.19941025 -2.69992135 -0.15878652],[-0.46314006  0.4121987   1.96883096],[ 0.71713117  0.70499794 -0.71176879],[-3.83462133 -3.70404953  9.51079305],[0.12245893 0.10925826 0.06606236 0.17971318],[ 0.36948931  0.81872302 -0.08433398 -4.93182945],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.46314006  0.4121987   1.96883096],[-0.62592022  0.61111526  0.86756903],[  1.9879217   -3.91474463 -10.32735228],11.221909971114576,0.7767963470253076
2,0,[ 0.95729358 -2.88946569 -0.12729682],[-0.45088866  0.39044556  1.97912317],[ 0.73054371  0.73295544 -0.79228803],[-3.83794963 -3.70293182  9.50067223],[0.07628714 0.17238946 0.10817325 0.14634393],[ 0.36948931  0.81872302 -0.08433398 -4.93182945],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.45088866  0.39044556  1.97912317],[-0.65536579  0.6096166   0.94736551],[  1.74131285  -4.00378461 -10.33257566],11.217155673647161,0.769668188286557
