step_count,agent_id,ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
0,0,[ 1.92217811e+00 -2.33093345e+00 -1.51560471e-03],[-0.70057124  0.56995423 -2.88746785],[ 0.50692993  0.49864151 -0.14701914],[1.91045301 4.47802879 9.79634931],[0.19562143 0.18479616 0.16668338 0.30390304],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.70057124  0.56995423 -2.88746785],[ 0.43930145 -0.02254347  0.57770404],[ 1.73557969  7.77011786 -2.31330977],8.29086065936166,0.8273889862183146
0,0,[ 1.32178455 -2.27796189  0.18405116],[-0.68065235  0.55617745 -2.87210687],[ 0.54841404  0.54028979 -0.1927078 ],[1.90946005 4.47519704 9.79061712],[0.0962865  0.15033081 0.14779713 0.16933421],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.68065235  0.55617745 -2.87210687],[ 0.46937193 -0.03514288  0.63895406],[ 1.69582162  7.73574781 -2.43512527],8.285375076476043,0.8206395994345408
0,0,[ 1.31390019 -2.43638521  0.25626334],[-0.66128227  0.54182981 -2.85573422],[ 0.58799687  0.58018445 -0.25297052],[1.90844062 4.47228417 9.78427648],[0.06456262 0.15404631 0.13673368 0.11786545],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.66128227  0.54182981 -2.85573422],[ 0.49304261 -0.05513514  0.70726056],[ 1.65691838  7.70061769 -2.55013667],8.279377292261973,0.8136085420665071
0,0,[ 1.42001578 -2.64739731  0.26682114],[-0.64088107  0.52598948 -2.83847432],[ 0.62494556  0.61823501 -0.31992859],[1.90740303 4.46931452 9.77730767],[0.05320053 0.15230601 0.12147163 0.10310528],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.64088107  0.52598948 -2.83847432],[ 0.51480091 -0.07643785  0.7773436 ],[ 1.61240189  7.66157179 -2.67220589],8.272859628825838,0.8064518417633366
1,0,[ 1.39217051 -2.88481556  0.26618602],[-0.62005065  0.50825281 -2.82044779],[ 0.65858885  0.6545444  -0.39151259],[1.90635013 4.46629555 9.76970568],[0.12732429 0.12486779 0.07583588 0.17619793],[ 0.45173806 -1.98151255  0.27685672 -3.9868753 ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.62005065  0.50825281 -2.82044779],[ 0.53588872 -0.09760441  0.84778914],[ 1.55933806  7.62009318 -2.79757715],8.26582078388152,0.7992304730014457
1,0,[ 1.16182623 -3.06990109  0.27769294],[-0.60117914  0.48882346 -2.80175589],[ 0.68869466  0.68999667 -0.46245606],[1.90527901 4.46321525 9.76148517],[0.07477014 0.21509513 0.10763212 0.18104041],[ 0.45173806 -1.98151255  0.27685672 -3.9868753 ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.60117914  0.48882346 -2.80175589],[ 0.55916368 -0.11732603  0.9153316 ],[ 1.49893196  7.58253079 -2.90816631],8.25826867289088,0.7920990569497784
1,0,[ 1.2786735  -2.98068685  0.21717923],[-0.58267997  0.46896653 -2.78402848],[ 0.71560401  0.72407719 -0.53075343],[1.90418389 4.46004917 9.75267545],[0.05889116 0.26828893 0.10738231 0.23310105],[ 0.45173806 -1.98151255  0.27685672 -3.9868753 ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.58267997  0.46896653 -2.78402848],[ 0.58415052 -0.133034    0.9793601 ],[ 1.43309742  7.54303939 -3.0190881 ],8.250218442286606,0.7851925053041495
1,0,[ 1.41570011 -2.57980803  0.15785661],[-0.56454996  0.45093177 -2.76909225],[ 0.74082161  0.75647822 -0.59485034],[1.90305829 4.45676637 9.74331543],[0.0531575  0.27493274 0.10348656 0.23176738],[ 0.45173806 -1.98151255  0.27685672 -3.9868753 ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.56454996  0.45093177 -2.76909225],[ 0.60960139 -0.14405596  1.04045994],[ 1.3689619   7.49937807 -3.13220858],8.241690281474598,0.7785535971628982
2,0,[ 1.50552835 -2.27564543  0.110058  ],[-0.54689121  0.43513566 -2.75698051],[ 0.76490769  0.78704326 -0.6637261 ],[1.90190606 4.45337564 9.7334003 ],[0.05158336 0.16221203 0.09901337 0.14162757],[ 0.69541764 -2.17457891  0.27250254 -4.07238579],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.54689121  0.43513566 -2.75698051],[ 0.63095207 -0.15515217  1.10583927],[ 1.30860292  7.45181839 -3.24577211],8.232683374231376,0.771740372683249
2,0,[ 1.47275521 -2.32647332  0.11823745],[-0.52965367  0.41908928 -2.74523287],[ 0.78620595  0.81582032 -0.74353291],[1.90074098 4.44993148 9.72286886],[0.05072552 0.14788931 0.09510849 0.131836  ],[ 0.69541764 -2.17457891  0.27250254 -4.07238579],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.52965367  0.41908928 -2.74523287],[ 0.64762644 -0.16949124  1.17829389],[ 1.24557757  7.40300188 -3.35627802],8.2231686383402,0.7644815967027382
