time/fps,rew_vec_envs,time/iterations,time/total_timesteps,time/time_elapsed,train/entropy_loss,train/learning_rate,train/n_updates,train/loss,train/std,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/clip_fraction,train/approx_kl
1631,0.08820904,1,42336256,261,,,,,,,,,,,
1545,0.07533301,2,42762240,551,-3.2603474862873556,0.0001,2090,98.03094482421875,0.5471872091293335,0.2,-0.002336934344286699,0.13755065202713013,264.45808151410176,0.07774446927584135,0.0074198414
1511,0.10107761,3,43188224,845,-3.2512200666734805,0.0001,2100,83.34477996826172,0.5451812148094177,0.2,-0.0021776567702685356,0.1224566102027893,397.4185547186778,0.06688936673677885,0.0072896574
