time/fps,rew_vec_envs,time/iterations,time/total_timesteps,time/time_elapsed,train/entropy_loss,train/learning_rate,train/n_updates,train/loss,train/std,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/clip_fraction,train/approx_kl
1858,0.0633389,1,15564800,105,,,,,,,,,,,
1837,0.06740876,2,15761408,213,-4.688369300216436,0.0001,1200,35.084842681884766,0.7804359793663025,0.2,-0.0027483148868365486,0.24292081594467163,161.06405040025712,0.05103352864583333,0.0062826686
1828,0.094906665,3,15958016,322,-4.673644607017438,0.0001,1210,66.65546417236328,0.7770629525184631,0.2,-0.002628746886269558,0.1543617844581604,227.40895726382732,0.0527587890625,0.006372284
1803,0.08599377,4,16154624,436,-4.6502709527810415,0.0001,1220,30.76571273803711,0.7716773748397827,0.2,-0.0023748244252298416,0.27959978580474854,179.92212883333366,0.0454315185546875,0.005894821
1793,0.06600313,5,16351232,547,-4.630534409731626,0.0001,1230,42.47947692871094,0.7695664763450623,0.2,-0.0023606681734539355,0.20896846055984497,245.82485029101372,0.037505086263020834,0.0049255677
1779,0.095094465,6,16547840,662,-4.628774713973204,0.0001,1240,68.91046142578125,0.7708302736282349,0.2,-0.0023009118266296962,0.2234157919883728,243.50834480921426,0.044820149739583336,0.0062353015
