aviary_steps,physics_steps,step_count,agent_id,elapsed_time,rew_closing_distance,rew_close_to_target,rew_engaging_enemy,rew_speed_magnitude,rew_near_engagement,acc_rewards,vel_angles,rel_vel_magnitudade,approaching,chasing,in_range,in_cone,current_term,info[downed],info[exploded_target],info[exploded_ally],info[crashes],info[ally_collision],info[is_success],info[mission_complete],info[out_of_bounds],info[timeover]
11,22,0,0,0.09166666666666666,0.01054153835749716,0.006062375181573315,0.0,0.0,0.0,0.016603913539070474,1.0444820944134732,0.3914591998737627,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12,24,0,0,0.1,0.003796221527434085,0.006063770704989658,0.0,0.0,0.0,0.02646390577149422,0.4467074878853095,0.5400457459152153,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13,26,0,0,0.10833333333333334,0.006167262377488214,0.006066039213481204,0.0,0.0,0.0,0.03869720736246364,0.050604631082456594,0.817605624571508,1,1,0,1,0,0,0,0,0,0,0,0,0,0
14,28,0,0,0.11666666666666667,0.008227340445031928,0.006069068125751843,0.0,0.0,0.0,0.05299361593324741,0.18690458302881563,1.045409636581805,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15,30,1,0,0.125,0.008677812975840027,0.006072266159907684,0.0,0.0,0.0,0.06774369506899512,0.15665850602580106,1.085262930434154,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16,32,1,0,0.13333333333333333,0.00910040510203558,0.006075623554462401,0.0,0.0,0.0,0.08291972372549311,0.1786248083773668,1.1586441219635135,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17,34,1,0,0.14166666666666666,0.01065230582031873,0.006079558208066508,0.0,0.0,0.0,0.09965158775387835,0.3104270651780437,1.4308566221306478,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18,36,1,0,0.15,0.012687854690071276,0.006084251389750262,0.0,0.0,0.0,0.11842369383369988,0.3864185630355972,1.7176164607925424,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19,38,2,0,0.15833333333333333,0.013154852138633544,0.0060891249687267945,0.0,0.0,0.0,0.13766767094106022,0.36776486042245754,1.7492530258951964,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20,40,2,0,0.16666666666666666,0.013054547250341386,0.006093969111673915,0.0,0.0,0.0,0.15681618730307553,0.33548297527410764,1.682529236131272,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21,42,2,0,0.175,0.012792855999595787,0.006098723632054801,0.0,0.0,0.0,0.17570776693472612,0.29744020862827625,1.6158072824429046,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22,44,2,0,0.18333333333333332,0.012738376507027027,0.006103465282265751,0.0,0.0,0.0,0.19454960872401889,0.25587213659551794,1.6057506525592107,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23,46,3,0,0.19166666666666668,0.012770223098954148,0.006108226193389063,0.0,0.0,0.0,0.2134280580163621,0.22451899838280134,1.610675393285813,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24,48,3,0,0.2,0.01301639503461871,0.006113086530298574,0.0,0.0,0.0,0.2325575395812794,0.22693487691371225,1.6262291405493285,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25,50,3,0,0.20833333333333334,0.0130331712070344,0.006117960887363525,0.0,0.0,0.0,0.25170867167567734,0.20586512998100298,1.6054486727034116,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26,52,3,0,0.21666666666666667,0.013038357840880366,0.006122844968336839,0.0,0.0,0.0,0.2708698744848945,0.16841162388426426,1.602521112572383,1,1,0,0,0,0,0,0,0,0,0,0,0,0
