time/fps,rew_vec_envs,time/iterations,time/time_elapsed,time/total_timesteps,train/explained_variance,train/approx_kl,train/std,train/loss,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/clip_range,train/entropy_loss,train/value_loss,train/clip_fraction
602,558.5185894966125,23,1251,5898240,0.6916798055171967,0.097146556,0.3337962329387665,105.40983581542969,-0.015969892288558184,1790,0.001,0.2,-1.2746286490932106,897.5746145963669,0.4540435791015625
599,626.8340537548065,24,1312,5931008,0.6968961954116821,0.09890903,0.3324490487575531,104.19910430908203,-0.015621600359736476,1800,0.001,0.2,-1.268624882400036,828.3529270887375,0.460699462890625
600,523.9805777072906,25,1363,5963776,0.6526476144790649,0.09609193,0.3317580819129944,111.4179458618164,-0.016990177008119646,1810,0.001,0.2,-1.2618707917630672,923.310859155655,0.4542236328125
600,603.863055229187,26,1417,5996544,0.6971903443336487,0.08840461,0.33201268315315247,139.640869140625,-0.018242645272403026,1820,0.001,0.2,-1.2531943798065186,996.8693338155747,0.43428955078125
600,717.3822088241577,27,1472,6029312,0.6683606803417206,0.10516397,0.33135536313056946,113.43695068359375,-0.013509220546256983,1830,0.001,0.2,-1.2516943832859397,894.4250015497207,0.4788848876953125
601,760.2990465164185,28,1525,6062080,0.6616209447383881,0.08943206,0.330695778131485,140.85084533691406,-0.018409786924166838,1840,0.001,0.2,-1.2447872860357165,979.9795169353486,0.4385528564453125
600,654.73366355896,29,1583,6094848,0.6816200315952301,0.11252639,0.3286135196685791,124.36290740966797,-0.012025697735225549,1850,0.001,0.2,-1.223444664478302,804.4484289169311,0.49345703125
599,608.6280660629272,30,1638,6127616,0.668660968542099,0.094563745,0.3278850317001343,122.11964416503906,-0.016436329610587563,1860,0.001,0.2,-1.2092070138081907,1006.2446744441986,0.4423980712890625
599,544.6922142505646,31,1693,6160384,0.7006805837154388,0.11224306,0.32657769322395325,129.04348754882812,-0.015759380442250403,1870,0.001,0.2,-1.1874823704361916,951.13672041893,0.4534027099609375
600,652.3501410484314,32,1747,6193152,0.7190370559692383,0.10807432,0.3260050117969513,118.56523132324219,-0.017417919477884423,1880,0.001,0.2,-1.1879521628841758,875.4113234519958,0.45706787109375
600,527.929071187973,33,1800,6225920,0.6942428052425385,0.11136536,0.3260082006454468,129.73236083984375,-0.01447790538732079,1890,0.001,0.2,-1.1814421359449625,867.4672720909118,0.4730377197265625
600,452.76092517375946,34,1854,6258688,0.6925672888755798,0.09833836,0.3245137333869934,134.76925659179688,-0.015207894847117131,1900,0.001,0.2,-1.1629390202462673,952.6591180086136,0.446405029296875
601,547.6614772081375,35,1907,6291456,0.694121390581131,0.08737391,0.32386648654937744,138.0901641845703,-0.018101078203471843,1910,0.001,0.2,-1.1635628562420606,956.0833329200744,0.437646484375
601,610.6721037626266,36,1962,6324224,0.662239670753479,0.099279955,0.3225516974925995,122.32479095458984,-0.013151994104555342,1920,0.001,0.2,-1.1486844388768076,936.0345833063126,0.464892578125
601,741.3174065351486,37,2016,6356992,0.7026375532150269,0.10001546,0.3220728039741516,122.6267318725586,-0.01684275578645611,1930,0.001,0.2,-1.1333492832258343,912.08566198349,0.459332275390625
601,563.3775758743286,38,2070,6389760,0.6845144033432007,0.11232406,0.3222693204879761,119.90446472167969,-0.01550153041316662,1940,0.001,0.2,-1.1332010990008712,905.1496629238129,0.45816650390625
601,702.0855450630188,39,2126,6422528,0.6781036853790283,0.1110256,0.3200630843639374,115.07484436035156,-0.014740723169961712,1950,0.001,0.2,-1.112166192010045,918.3979031562806,0.4718597412109375
600,640.4350156784058,40,2181,6455296,0.7392200827598572,0.10300586,0.3193086087703705,114.33092498779297,-0.01779522651922889,1960,0.001,0.2,-1.1052615603432059,889.5053382158279,0.459942626953125
599,508.5580723285675,41,2239,6488064,0.6860297918319702,0.10010204,0.3178859353065491,138.10061645507812,-0.016840607384074245,1970,0.001,0.2,-1.0879396932199596,943.7924050569534,0.4638336181640625
597,700.3408586978912,42,2303,6520832,0.6835023164749146,0.09846726,0.3158029615879059,111.63238525390625,-0.01661298126637121,1980,0.001,0.2,-1.0711592484265566,946.6448682785034,0.46920166015625
595,700.4096956253052,43,2367,6553600,0.6857617199420929,0.11666766,0.3152141869068146,161.23011779785156,-0.01454707421034982,1990,0.001,0.2,-1.0491050096228718,862.2768908262253,0.4770599365234375
593,609.6655914783478,44,2430,6586368,0.6939213573932648,0.11703809,0.31412625312805176,128.70184326171875,-0.014578288755001268,2000,0.001,0.2,-1.0453666880726815,920.1559500455857,0.4730255126953125
587,561.668613910675,45,2508,6619136,0.6839925944805145,0.1097592,0.3138611912727356,96.98634338378906,-0.015980510053486795,2010,0.001,0.2,-1.0307963766157626,862.5552214860916,0.4774444580078125
587,549.1192078590393,46,2567,6651904,0.6916993856430054,0.117928326,0.3139883577823639,125.71223449707031,-0.013787732797209174,2020,0.001,0.2,-1.0358949538320303,980.5825574636459,0.4730712890625
586,617.6870701313019,47,2626,6684672,0.6956154406070709,0.10309614,0.31319624185562134,94.97555541992188,-0.016064633169298757,2030,0.001,0.2,-1.022372122295201,910.7993585824967,0.4622161865234375
584,693.9554214477539,48,2689,6717440,0.7017419934272766,0.10210666,0.3126957416534424,176.28286743164062,-0.0142585621913895,2040,0.001,0.2,-1.015180316567421,938.870361328125,0.4711883544921875
583,683.0882911682129,49,2749,6750208,0.6633830070495605,0.10936401,0.31127703189849854,134.29559326171875,-0.017434790052720927,2050,0.001,0.2,-1.0054908759891987,912.4240604639053,0.4627166748046875
582,646.9492774009705,50,2811,6782976,0.6985134482383728,0.11424656,0.3110824227333069,131.96597290039062,-0.013213478845136706,2060,0.001,0.2,-1.0011378837749363,869.2009620666504,0.489276123046875
581,561.8606028556824,51,2873,6815744,0.7100304961204529,0.098854795,0.31153398752212524,130.69317626953125,-0.01706957980422885,2070,0.001,0.2,-0.9973047183826566,979.8779058933258,0.46259765625
580,658.0874037742615,52,2936,6848512,0.7007925808429718,0.09510563,0.3115406632423401,127.41275787353516,-0.018893275798473042,2080,0.001,0.2,-0.9990383898839355,1055.9861753702164,0.45345458984375
578,747.4359030723572,53,3002,6881280,0.6877464652061462,0.10205037,0.3099689185619354,151.5318603515625,-0.01770080311143829,2090,0.001,0.2,-0.994149012118578,1018.6245378494262,0.4602294921875
576,743.3067531585693,54,3067,6914048,0.6825678646564484,0.11265302,0.3082713484764099,156.110595703125,-0.015788055797020206,2100,0.001,0.2,-0.9653091128915549,1026.931716966629,0.4671173095703125
575,600.6458754474297,55,3132,6946816,0.7003205716609955,0.10934933,0.3073778450489044,117.98112487792969,-0.014213796903641196,2110,0.001,0.2,-0.9589998923242092,946.6176594734192,0.4828765869140625
573,780.6338109970093,56,3201,6979584,0.7250568568706512,0.1372244,0.307842493057251,87.66443634033203,-0.011945699649004382,2120,0.001,0.2,-0.9515046559274196,837.2327712535858,0.5179595947265625
571,545.6629400253296,57,3270,7012352,0.7287814021110535,0.107154965,0.3072670102119446,102.25196075439453,-0.01405103857323411,2130,0.001,0.2,-0.9567161772400141,906.9338898420334,0.484503173828125
569,811.0003261566162,58,3335,7045120,0.7375707924365997,0.11727954,0.30512678623199463,114.62974548339844,-0.014770419117121491,2140,0.001,0.2,-0.9285532515496016,924.7215304851532,0.4827667236328125
568,475.4478335380554,59,3401,7077888,0.6901195049285889,0.13761742,0.30524855852127075,176.4761199951172,-0.012121746689808787,2150,0.001,0.2,-0.9242428114637733,902.6006803274155,0.5144378662109375
567,538.5622243881226,60,3467,7110656,0.7058188021183014,0.12396123,0.3041025996208191,128.12672424316406,-0.01427213082097296,2160,0.001,0.2,-0.9044732373207808,937.4459790229797,0.4926116943359375
565,722.511335849762,61,3533,7143424,0.7288741171360016,0.10280748,0.3044273257255554,122.83769226074219,-0.015944969609699912,2170,0.001,0.2,-0.908087164349854,942.1654203653336,0.4868499755859375
564,802.4972323179245,62,3600,7176192,0.7257390916347504,0.11528115,0.30332884192466736,115.97396850585938,-0.013495774610419176,2180,0.001,0.2,-0.8919880773872138,933.0652047395706,0.48858642578125
563,716.4554371833801,63,3666,7208960,0.7396654784679413,0.11375871,0.3018060028553009,101.58750915527344,-0.013780894367300789,2190,0.001,0.2,-0.8842649988830089,832.8183074951172,0.50184326171875
560,604.2968587875366,64,3741,7241728,0.7304434776306152,0.1111673,0.30263394117355347,97.41649627685547,-0.015079061660071603,2200,0.001,0.2,-0.885107359662652,865.2549643278122,0.488177490234375
559,668.2541828155518,65,3807,7274496,0.7225061655044556,0.12925524,0.30231529474258423,83.80903625488281,-0.010868324911643867,2210,0.001,0.2,-0.8762833878397942,804.0770777702331,0.5253997802734375
558,703.7222785949707,66,3873,7307264,0.6684945225715637,0.1305525,0.3012470006942749,236.27035522460938,-0.013312141817004885,2220,0.001,0.2,-0.8688037808984518,1047.1089088439942,0.49893798828125
557,552.8022217750549,67,3937,7340032,0.7396366000175476,0.11948672,0.3010251224040985,138.27154541015625,-0.014039118170330767,2230,0.001,0.2,-0.868938315846026,832.8609453439713,0.5041778564453125
556,662.6203784942627,68,4004,7372800,0.6797077357769012,0.12188625,0.30055174231529236,173.55369567871094,-0.015721915498579618,2240,0.001,0.2,-0.8639985105022788,1071.9397129774093,0.484405517578125
555,645.3959016799927,69,4071,7405568,0.6887439489364624,0.1037499,0.29897013306617737,150.4902801513672,-0.017832226163591258,2250,0.001,0.2,-0.8521978400647641,979.7411748170853,0.474822998046875
553,718.4424438476562,70,4142,7438336,0.6869578957557678,0.11858338,0.29807689785957336,148.47386169433594,-0.01634043078593095,2260,0.001,0.2,-0.829634671472013,998.3072640180587,0.490814208984375
551,736.4652986526489,71,4214,7471104,0.7198632657527924,0.15666325,0.2974250018596649,154.13145446777344,-0.010858528549215407,2270,0.001,0.2,-0.8198009835556149,878.0988225698471,0.5167236328125
550,605.2716846466064,72,4288,7503872,0.7250981628894806,0.13952678,0.296847939491272,118.00010681152344,-0.013149317054921995,2280,0.001,0.2,-0.8140822285786271,852.0226022958756,0.5058624267578125
549,715.878457069397,73,4356,7536640,0.7110466361045837,0.14163588,0.29729029536247253,110.56182861328125,-0.009507447117357515,2290,0.001,0.2,-0.8201108913868665,876.0791261196136,0.520477294921875
547,586.6894955635071,74,4426,7569408,0.6902545690536499,0.12299859,0.29735249280929565,122.73685455322266,-0.013584256050671683,2300,0.001,0.2,-0.819864803366363,911.1348012685776,0.5064117431640625
546,721.6340305805206,75,4500,7602176,0.7089185416698456,0.12561801,0.29625824093818665,147.1505889892578,-0.017742807363538303,2310,0.001,0.2,-0.8033595159649849,972.0895686388016,0.4958038330078125
543,598.7127618789673,76,4578,7634944,0.6785046756267548,0.12932289,0.29574182629585266,116.4481430053711,-0.01523250673781149,2320,0.001,0.2,-0.8019485138356686,1047.9770848512649,0.5010650634765625
542,742.3399319648743,77,4650,7667712,0.6903870403766632,0.13658619,0.29602372646331787,136.1273193359375,-0.012608317050035112,2330,0.001,0.2,-0.8009844817221164,950.2676267147065,0.5229461669921875
541,733.9679861068726,78,4723,7700480,0.6991178393363953,0.13612792,0.2962985336780548,134.02908325195312,-0.014337386404076825,2340,0.001,0.2,-0.8046555113047361,959.4013358831405,0.5050872802734375
539,709.8356342315674,79,4802,7733248,0.6812124848365784,0.11621316,0.2948569357395172,204.67965698242188,-0.015822981203746166,2350,0.001,0.2,-0.7940906969830394,1039.0879502058028,0.497265625
537,711.9559078216553,80,4874,7766016,0.6752441227436066,0.13416922,0.29355624318122864,154.9322052001953,-0.015276266859655153,2360,0.001,0.2,-0.7667235868051648,1044.0222435951232,0.4983489990234375
536,685.9532568454742,81,4949,7798784,0.7226759195327759,0.13786104,0.2939487397670746,186.3524932861328,-0.014291177845007042,2370,0.001,0.2,-0.7716373031958937,924.3139913082123,0.5219482421875
534,627.8466391265392,82,5022,7831552,0.7129318714141846,0.12726504,0.29330137372016907,119.05790710449219,-0.01483073502604384,2380,0.001,0.2,-0.7623966855928301,938.7103843927383,0.507769775390625
533,883.0528240203857,83,5099,7864320,0.6725603938102722,0.11845594,0.29231515526771545,148.62815856933594,-0.017044116889883297,2390,0.001,0.2,-0.7432909402996302,1037.6038898706436,0.4987396240234375
530,821.0557994842529,84,5184,7897088,0.7122271656990051,0.143082,0.29298239946365356,127.70858764648438,-0.011320292878008332,2400,0.001,0.2,-0.7492819875478745,1035.6650980710983,0.5226318359375
529,752.3082642555237,85,5256,7929856,0.7268539369106293,0.119027324,0.2927887737751007,132.062255859375,-0.013027491172761075,2410,0.001,0.2,-0.7497752783820033,1010.2438514232635,0.5101959228515625
528,660.9420504570007,86,5330,7962624,0.725576788187027,0.11529517,0.29373055696487427,156.58438110351562,-0.014121720416005701,2420,0.001,0.2,-0.7580878864973783,955.6402819633483,0.49256591796875
527,723.5614356994629,87,5405,7995392,0.7140421867370605,0.10748747,0.2932552695274353,134.6549835205078,-0.016325657452762245,2430,0.001,0.2,-0.7653417576104402,1084.2542098283768,0.47532958984375
526,681.0093983411789,88,5475,8028160,0.7154724895954132,0.11980858,0.29308241605758667,167.50791931152344,-0.015330119094869588,2440,0.001,0.2,-0.7545105054974556,1037.4663496255876,0.5003204345703125
525,527.6306067705154,89,5544,8060928,0.7325814068317413,0.15415761,0.2928350567817688,143.5269012451172,-0.012398927017784445,2450,0.001,0.2,-0.7512330094352364,880.9292990922928,0.514581298828125
525,710.6995480060577,90,5617,8093696,0.696659654378891,0.14820012,0.2919219434261322,105.00263214111328,-0.00967666192955221,2460,0.001,0.2,-0.7404032804071903,850.9041846513749,0.542333984375
523,919.0758056640625,91,5691,8126464,0.7067443430423737,0.13120098,0.2908479571342468,111.8358383178711,-0.01349867911885667,2470,0.001,0.2,-0.7318079300224781,869.0146365404129,0.5164154052734375
522,476.4063777923584,92,5765,8159232,0.6981714963912964,0.12527943,0.2900692820549011,165.66636657714844,-0.01614498115632159,2480,0.001,0.2,-0.720809131115675,986.9754951000214,0.50355224609375
521,863.5199708938599,93,5839,8192000,0.713503509759903,0.14024696,0.28988081216812134,139.50294494628906,-0.011930097280128393,2490,0.001,0.2,-0.7103620177134872,870.9524196624756,0.5199066162109375
520,526.6819677352905,94,5917,8224768,0.7000199258327484,0.13894112,0.28811973333358765,136.62879943847656,-0.014392477125147707,2500,0.001,0.2,-0.7001150956377387,926.624520277977,0.5013916015625
519,677.4095411300659,95,5995,8257536,0.7219221591949463,0.15912762,0.2886200547218323,94.61677551269531,-0.01223154406361573,2510,0.001,0.2,-0.6969722596928477,888.0633959770203,0.529351806640625
518,677.328507900238,96,6071,8290304,0.7067616283893585,0.1256065,0.28845277428627014,113.99913787841797,-0.014257666526827962,2520,0.001,0.2,-0.6909016359597444,955.0312631845475,0.50179443359375
517,643.3678131103516,97,6146,8323072,0.6880720257759094,0.15809494,0.2889266908168793,137.583251953125,-0.010685852072492707,2530,0.001,0.2,-0.6894150586798787,926.2272899866105,0.5304962158203125
515,769.6903657466173,98,6223,8355840,0.6942895352840424,0.13006811,0.2894100844860077,132.9605255126953,-0.01192457309589372,2540,0.001,0.2,-0.7032032925635576,901.5925821781159,0.5293853759765625
515,559.0920462608337,99,6298,8388608,0.7159963846206665,0.12157332,0.2882192134857178,147.8858642578125,-0.016857313109358073,2550,0.001,0.2,-0.6966646745800972,982.7913359165192,0.492578125
513,693.6440653800964,100,6378,8421376,0.729250431060791,0.14800745,0.2875627279281616,133.33058166503906,-0.012444980117652448,2560,0.001,0.2,-0.678831185400486,933.7061710596084,0.5142120361328125
512,790.9840221405029,101,6457,8454144,0.6876599490642548,0.12225929,0.28694581985473633,146.10928344726562,-0.016114585495961363,2570,0.001,0.2,-0.6743883788585663,1024.011802482605,0.496771240234375
511,697.52341401577,102,6536,8486912,0.7128989100456238,0.13399461,0.28636592626571655,137.77906799316406,-0.013871569030743557,2580,0.001,0.2,-0.6604157963767647,962.6186562061309,0.5066802978515625
510,757.474113702774,103,6617,8519680,0.6954633295536041,0.13160336,0.2862392067909241,137.8075714111328,-0.015281410752868397,2590,0.001,0.2,-0.659448348544538,925.8325905323029,0.519110107421875
509,632.3797771930695,104,6690,8552448,0.7307354509830475,0.12040908,0.2875959873199463,138.27542114257812,-0.013897902764438187,2600,0.001,0.2,-0.6753400346264243,1028.8111313581467,0.510467529296875
508,516.564504981041,105,6766,8585216,0.7259117662906647,0.13735637,0.2869046628475189,133.64657592773438,-0.014236443734262139,2610,0.001,0.2,-0.6748571114614605,953.8892564058303,0.5043731689453125
507,637.9318070411682,106,6838,8617984,0.715194582939148,0.124055535,0.2866266071796417,120.59760284423828,-0.015433008364925626,2620,0.001,0.2,-0.6703530631959438,1063.3582980394362,0.49703369140625
507,618.778956413269,107,6912,8650752,0.7066930532455444,0.12232633,0.28578802943229675,123.78649139404297,-0.016152281665199553,2630,0.001,0.2,-0.6683772763237357,1015.9329889059067,0.4863861083984375
506,581.8186093568802,108,6985,8683520,0.7206675708293915,0.12532797,0.2840648889541626,184.22802734375,-0.01655055233568419,2640,0.001,0.2,-0.6433901356533169,1078.8949681758882,0.4898468017578125
506,671.9573788642883,109,7058,8716288,0.6808969080448151,0.14654464,0.2837599813938141,152.79393005371094,-0.011337395847294828,2650,0.001,0.2,-0.6316216690465808,1050.4693207502364,0.5173583984375
505,604.8256988525391,110,7132,8749056,0.7116231918334961,0.15427583,0.28300976753234863,113.54730987548828,-0.01329480526401312,2660,0.001,0.2,-0.6143386714160443,866.5935505390167,0.5239105224609375
504,619.5244474411011,111,7207,8781824,0.6936796307563782,0.14242896,0.28325697779655457,135.12696838378906,-0.012406018681213027,2670,0.001,0.2,-0.6265500348061324,966.4096164703369,0.5094024658203125
503,764.2195863723755,112,7282,8814592,0.703542947769165,0.11434457,0.28280478715896606,147.233642578125,-0.01645995254875743,2680,0.001,0.2,-0.6194109655916691,1083.5446409225465,0.481695556640625
503,758.1067996025085,113,7359,8847360,0.6882373690605164,0.12877244,0.28238600492477417,199.5248260498047,-0.015929512363072718,2690,0.001,0.2,-0.6191589476540684,1002.4682992696762,0.5010284423828125
502,647.1725931167603,114,7435,8880128,0.7309482991695404,0.13759345,0.2821391820907593,119.66548919677734,-0.012407826815615409,2700,0.001,0.2,-0.6142765298485756,1004.9100974321366,0.5166290283203125
501,573.2059807777405,115,7511,8912896,0.692242830991745,0.14221627,0.2813495695590973,136.79844665527344,-0.015096468882256886,2710,0.001,0.2,-0.6063108678907156,1053.589471411705,0.5131256103515625
500,818.8496379852295,116,7589,8945664,0.6773175299167633,0.124042474,0.2817531228065491,151.8561248779297,-0.01657826629743795,2720,0.001,0.2,-0.6060681004077196,970.7588551998139,0.505963134765625
500,588.8985004425049,117,7664,8978432,0.6748959124088287,0.12415585,0.2814803719520569,158.2307586669922,-0.018700962077855366,2730,0.001,0.2,-0.6016789501532912,1050.2329403162003,0.4888885498046875
499,620.2789478302002,118,7740,9011200,0.6787987947463989,0.13450041,0.2803882956504822,156.2512969970703,-0.014225070929751383,2740,0.001,0.2,-0.5934622878208756,1072.1468311309814,0.5124542236328125
498,612.7231292724609,119,7816,9043968,0.708182156085968,0.11738518,0.2789900302886963,240.56800842285156,-0.016504451518994757,2750,0.001,0.2,-0.5725310070440173,1054.1254059791565,0.478070068359375
498,732.1966352462769,120,7895,9076736,0.7083857953548431,0.114938706,0.2787618041038513,179.2908935546875,-0.014568419086572248,2760,0.001,0.2,-0.5644905442371965,1075.387085199356,0.4943878173828125
497,623.6194839477539,121,7970,9109504,0.6735760867595673,0.14772809,0.2787508964538574,144.4447021484375,-0.012930598351886147,2770,0.001,0.2,-0.5622883480042219,1036.8412724018096,0.5282928466796875
498,147.85071468353271,122,8023,9142272,0.6860729157924652,13.192981,0.2809632420539856,124.97168731689453,0.024268709004900302,2780,0.001,0.2,-0.5761218190193176,910.036947274208,0.573870849609375
499,66.834636002779,123,8076,9175040,0.5855126678943634,0.21417938,0.28299885988235474,124.08840942382812,0.007233778241788969,2790,0.001,0.2,-0.6075995106250047,778.2330473899841,0.6108795166015625
499,175.83506074547768,124,8129,9207808,0.5947278439998627,0.2463748,0.28386765718460083,142.10098266601562,-0.0010749513403425226,2800,0.001,0.2,-0.6190825819969177,714.5771463632584,0.5961578369140625
500,104.73008179664612,125,8183,9240576,0.6187357604503632,0.35094446,0.28871309757232666,92.04328155517578,0.005087426421960117,2810,0.001,0.2,-0.6711933149024845,519.0645623922348,0.629290771484375
