time/iterations,time/fps,time/total_timesteps,time/time_elapsed,rew_vec_envs,train/approx_kl,train/clip_range,train/value_loss,train/explained_variance,train/entropy_loss,train/learning_rate,train/loss,train/std,train/n_updates,train/policy_gradient_loss,train/clip_fraction
1,568,10092544,28,199.59184312820435,,,,,,,,,,,
2,625,10108928,52,29.763647079467773,0.32191348,0.2,1406.3708680152893,0.6126857399940491,-0.3091129634529352,0.001,108.96980285644531,0.26396045088768005,6160,0.009640359871264081,0.55537109375
3,650,10125312,75,168.27885675430298,0.07852277,0.2,2418.968085861206,0.5431117713451385,-0.3302017871290445,0.001,183.54446411132812,0.26430392265319824,6170,-0.00948835546078044,0.42227783203125
4,660,10141696,99,69.12593340873718,0.100155525,0.2,1614.2295567512513,0.5064759850502014,-0.32204196862876416,0.001,134.9119873046875,0.2640261650085449,6180,-0.008682435996888671,0.40042724609375
5,667,10158080,122,-3.9096809923648834,0.0819509,0.2,1700.0677322864533,0.5786405801773071,-0.3119522176682949,0.001,134.56129455566406,0.2621903121471405,6190,-0.008030612341099187,0.4230712890625
6,673,10174464,146,-31.8605318069458,0.11046019,0.2,1815.208931684494,0.7077997028827667,-0.29177048429846764,0.001,134.62950134277344,0.26180627942085266,6200,-0.01078553470724728,0.411065673828125
7,676,10190848,169,70.10271978378296,0.09315987,0.2,1794.3836318016051,0.6909712255001068,-0.28073687516152857,0.001,204.29373168945312,0.2604962885379791,6210,-0.016391204592946452,0.414984130859375
8,680,10207232,192,69.20306491851807,0.1097802,0.2,2127.766686439514,0.6248041689395905,-0.2691944520920515,0.001,176.28338623046875,0.2595767676830292,6220,-0.013393961607653182,0.428582763671875
9,684,10223616,215,76.56780529022217,0.103756055,0.2,1626.328136253357,0.6146243214607239,-0.2520957008004189,0.001,152.93605041503906,0.2582610249519348,6230,-0.00942822303622961,0.46263427734375
10,686,10240000,238,-37.42492866516113,0.091990545,0.2,1967.208379650116,0.6418142020702362,-0.23125238940119744,0.001,141.99148559570312,0.25693684816360474,6240,-0.008858224903815427,0.423724365234375
11,690,10256384,261,-141.37122309207916,0.115821645,0.2,1963.5331212997437,0.5661039054393768,-0.22377601712942125,0.001,132.25393676757812,0.25742897391319275,6250,-0.008594309733598492,0.4300048828125
12,691,10272768,284,407.2939372062683,0.13092917,0.2,1293.3573409557343,0.7466332912445068,-0.229647721350193,0.001,145.50497436523438,0.2576613128185272,6260,-0.011798890294448939,0.459814453125
13,694,10289152,306,177.12336540222168,0.091993965,0.2,2780.180914783478,0.6135925054550171,-0.2117404654622078,0.001,189.35836791992188,0.2552323341369629,6270,-0.012929434794932604,0.41968994140625
14,695,10305536,329,350.14457285404205,0.25297153,0.2,1228.5197443008424,0.5935087502002716,-0.20794211700558662,0.001,151.06732177734375,0.2567518949508667,6280,0.0024170942517230285,0.528485107421875
15,696,10321920,352,-75.44430828094482,0.094505236,0.2,1963.1918870925904,0.7078732252120972,-0.21419120840728284,0.001,169.3920440673828,0.2561255991458893,6290,-0.011099259396723937,0.432696533203125
16,698,10338304,375,210.2350263595581,0.09572558,0.2,1594.6897972106933,0.669126957654953,-0.21130748204886912,0.001,182.19189453125,0.25633835792541504,6300,-0.007937117005349137,0.43018798828125
17,697,10354688,399,771.3893839120865,0.09329617,0.2,1971.0949574947358,0.6222008466720581,-0.2182234700769186,0.001,217.01260375976562,0.2563183009624481,6310,-0.01014748491361388,0.4220947265625
18,698,10371072,421,33.67973327636719,0.06535719,0.2,2237.2323056221007,0.6346677541732788,-0.20726205110549928,0.001,172.0858917236328,0.2553477883338928,6320,-0.01175192081136629,0.38441162109375
