step_count,agent_id,ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
0,0,[-2.10984328 -1.27543956 -0.10029123],[0.62080084 0.33799082 2.23719359],[ 0.31953544 -0.52921511 -0.18674067],[3.22666707 3.03747029 5.49702119],[0.13108551 0.33426219 0.31660917 0.27845069],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[-0.0737292   0.02601773 -0.07062383],[0.62618336 0.33636765 2.23767189],[0.57471035 0.06255789 0.21838711],[ 0.16390661  3.31958738 -7.42990625],8.139412302108239,0.8490907282926017
0,0,[-1.75496245 -1.04066411  0.18224415],[0.60453417 0.33042166 2.23263712],[ 0.34447117 -0.57136509 -0.22249509],[3.22808335 3.04025389 5.49221013],[0.13232696 0.14276797 0.24786135 0.22520557],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[ 0.29586691  0.03720632 -0.00939166],[0.60824528 0.3283895  2.23331184],[0.58518959 0.12462149 0.32092767],[ 0.10002469  3.43300642 -7.38021074],8.140211831260714,0.8375000203837555
0,0,[-1.88009759 -1.17753933  0.49783399],[0.58842632 0.32053316 2.2301166 ],[ 0.36631994 -0.61254606 -0.27884061],[3.22955509 3.04314772 5.48686741],[0.11565287 0.08383464 0.18800423 0.17382231],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[ 0.35750214 -0.08885772 -0.0471202 ],[0.58909275 0.31920887 2.23107884],[0.59615507 0.17947343 0.42472023],[ 0.03957926  3.55013135 -7.32550953],8.140521423695166,0.8265467384688809
0,0,[-2.08249725 -1.34965933  0.66220328],[0.57099917 0.30852756 2.22848226],[ 0.38502824 -0.65194864 -0.34779263],[3.2310571  3.04610237 5.4809285 ],[0.08509218 0.06126162 0.12913789 0.11553808],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[ 0.20338679 -0.12580124 -0.07019021],[0.5696612  0.30823467 2.22999791],[0.63831262 0.17496146 0.4472591 ],[-0.02381201  3.67853768 -7.26222236],8.14076655466898,0.8247451685520276
1,0,[-2.20826651 -1.52147669  0.7255265 ],[0.55217124 0.29495485 2.22689515],[ 0.40074008 -0.68885884 -0.42362338],[3.23257561 3.04909079 5.47435725],[0.06335454 0.15404021 0.18795519 0.07496477],[-0.01963521  0.3062762   0.71072054 -3.41118217],[False False False],[False False False],[False False False],[False False False],[ 0.05459173 -0.04970636 -0.05210141],[0.54998764 0.29537727 2.22893418],[0.67413247 0.17374314 0.47875575],[-0.09337487  3.81663183 -7.19028332],8.140980997150079,0.8222548407483824
1,0,[-2.20260386 -1.70912608  0.74746862],[0.53351671 0.27983203 2.22496476],[ 0.41326788 -0.72363667 -0.50077889],[3.23411369 3.05211897 5.467165  ],[0.06451831 0.09187893 0.09541283 0.07161328],[-0.01963521  0.3062762   0.71072054 -3.41118217],[False False False],[False False False],[False False False],[False False False],[ 0.00601998  0.23607754 -0.05146317],[0.53106423 0.27921979 2.22743226],[0.68201058 0.21538627 0.58654325],[-0.1718208   3.95246804 -7.11491747],8.140858468861197,0.8116357849566053
1,0,[-2.40971549 -1.86198031  0.72874031],[0.51324285 0.26359009 2.22257222],[ 0.4225547  -0.75493764 -0.58574259],[3.23566141 3.05516745 5.45932325],[0.05300537 0.10255993 0.07768056 0.07170877],[-0.01963521  0.3062762   0.71072054 -3.41118217],[False False False],[False False False],[False False False],[False False False],[-0.06383189  0.26340619  0.02156965],[0.5114047  0.26060986 2.22486655],[0.68811713 0.25415346 0.7003077 ],[-0.25822807  4.09864701 -7.02832289],8.140203416881315,0.8006091174574006
1,0,[-2.64254995 -1.99458963  0.69025072],[0.49097951 0.2464308  2.21972859],[ 0.42852452 -0.78197623 -0.67421719],[3.23721746 3.05823348 5.45082917],[0.05305369 0.12731191 0.08866172 0.08100563],[-0.01963521  0.3062762   0.71072054 -3.41118217],[False False False],[False False False],[False False False],[False False False],[-0.06312525  0.13589454  0.04338585],[0.48970502 0.24208386 2.2216779 ],[0.71747826 0.2416977  0.73170338],[-0.35141237  4.25690243 -6.92861293],8.139434017256574,0.7986236470449091
2,0,[-2.84650057 -1.97655624  0.60188629],[0.46684375 0.22906537 2.21658835],[ 0.4316873  -0.80415838 -0.76276252],[3.23878621 3.06132504 5.44169924],[0.04888564 0.24490531 0.06582948 0.15176213],[ 0.22568625  0.37962031  0.69021487 -3.41312814],[False False False],[False False False],[False False False],[False False False],[0.01127289 0.04776471 0.04904965],[0.46569907 0.2241279  2.21814293],[0.73996609 0.23170482 0.7712518 ],[-0.44734403  4.42591298 -6.81530237],8.13862204576196,0.7957518565814333
2,0,[-2.98531395 -1.67685772  0.42338385],[0.44163576 0.21438756 2.21367543],[ 0.43513512 -0.82126685 -0.84809679],[3.24037915 3.06446292 5.43197667],[0.04876938 0.21200146 0.07899818 0.09522812],[ 0.22568625  0.37962031  0.69021487 -3.41312814],[False False False],[False False False],[False False False],[False False False],[ 0.10294272 -0.21812314  0.03007811],[0.4400053  0.2103858  2.21495039],[0.73598249 0.26536858 0.90109174],[-0.53074742  4.60015536 -6.69139625],8.137438539426123,0.7833585112077753
