rew_vec_envs,time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/n_updates,train/loss,train/std,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/learning_rate,train/explained_variance,train/entropy_loss,train/clip_fraction,train/clip_range
0.7889891,,,,,,,,,,,,,,,
0.7949494,,,,,,,,,,,,,,,
,1,55,5079040,586,,,,,,,,,,,
0.7590506,,,,,2270,26.790407180786133,0.807762086391449,-0.003025758438525372,461.8385540902615,0.0040294724,0.0001,0.5002015233039856,-4.807574112713337,0.0206787109375,0.2
0.7826594,,,,,,,,,,,,,,,
,2,104,5111808,629,,,,,,,,,,,
0.88108313,,,,,2280,668.6553955078125,0.8073482513427734,-0.0027702221892468514,931.0075429618358,0.0037482814,0.0001,0.3510662317276001,-4.805715252459049,0.0225341796875,0.2
0.824944,,,,,,,,,,,,,,,
,3,152,5144576,644,,,,,,,,,,,
0.81782126,,,,,2290,533.0599365234375,0.8073210120201111,-0.0027732596499845386,1222.8960691213608,0.0042975424,0.0001,-0.1586247682571411,-4.8041799493134025,0.023919677734375,0.2
0.7307669,,,,,,,,,,,,,,,
,4,201,5177344,651,,,,,,,,,,,
1.3042936,,,,,2300,73.17782592773438,0.8060184717178345,-0.002889275533561886,1120.1807769954205,0.0051154955,0.0001,0.030647993087768555,-4.801750414073467,0.0323028564453125,0.2
0.9774487,,,,,,,,,,,,,,,
,5,249,5210112,655,,,,,,,,,,,
0.7700895,,,,,2310,68.38508605957031,0.8056144714355469,-0.003203584360744571,447.6742010951042,0.005293388,0.0001,0.3825417160987854,-4.795208059251308,0.038690185546875,0.2
0.87743556,,,,,,,,,,,,,,,
,6,299,5242880,657,,,,,,,,,,,
0.8933723,,,,,2320,34.73906326293945,0.8034675121307373,-0.0034039973008475497,761.6102333009243,0.0057483977,0.0001,-0.0020568370819091797,-4.78948116004467,0.0466064453125,0.2
0.77087224,,,,,,,,,,,,,,,
,7,348,5275648,658,,,,,,,,,,,
0.74038196,,,,,2330,408.58172607421875,0.8032459020614624,-0.004016401130138547,732.9097592175007,0.006240923,0.0001,0.2663268446922302,-4.782137363404035,0.0471771240234375,0.2
0.7991451,,,,,,,,,,,,,,,
,8,397,5308416,659,,,,,,,,,,,
0.80384433,,,,,2340,136.0863494873047,0.8014268279075623,-0.0029235590638563734,719.2021573722362,0.0056635113,0.0001,0.18122947216033936,-4.778342068940401,0.044781494140625,0.2
0.77322555,,,,,,,,,,,,,,,
,9,446,5341184,660,,,,,,,,,,,
0.9912083,,,,,2350,85.47233581542969,0.8018605709075928,-0.0025609162374166774,633.0747775554657,0.006629412,0.0001,0.01213991641998291,-4.775942530483007,0.033416748046875,0.2
0.7359839,,,,,,,,,,,,,,,
,10,495,5373952,661,,,,,,,,,,,
0.8366927,,,,,2360,419.2833251953125,0.8018985390663147,-0.0037450270781846486,828.456192600727,0.004706471,0.0001,0.26782459020614624,-4.77527269423008,0.035980224609375,0.2
0.92290336,,,,,,,,,,,,,,,
,11,544,5406720,661,,,,,,,,,,,
0.74389756,,,,,2370,64.35944366455078,0.8009682893753052,-0.003893928069010144,432.05386343598366,0.0064324467,0.0001,0.4914360046386719,-4.770685041695833,0.058868408203125,0.2
0.703457,,,,,,,,,,,,,,,
,12,593,5439488,662,,,,,,,,,,,
