step_count,agent_id,ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
0,0,[-0.73140472  0.29861272 -0.12497469],[ 0.1304235  -0.02323391 -3.04128608],[-0.02835296 -0.1473191  -0.21622693],[1.08480286 0.51342267 3.83076214],[0.10550928 0.21373024 0.20042913 0.19614481],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[ 0.01709761 -0.09245384  0.0019153 ],[ 0.1348712  -0.02521542 -3.04366918],[-0.04198849 -0.13875345  0.06443219],[ 2.18456991 -2.66962661 -1.64669171],3.822413573159767,0.8865678552788161
0,0,[-5.76052758e-01  5.34956421e-01 -3.77233875e-04],[ 0.12552477 -0.01918801 -3.04107188],[-0.02908575 -0.15662074 -0.28061121],[1.08489571 0.5144354  3.82841558],[0.0695098  0.11693761 0.14230206 0.17233496],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[-0.30460549 -0.20286519  0.07961833],[ 0.13147777 -0.01953515 -3.0437891 ],[-0.04131967 -0.13156018  0.20059444],[ 2.19226129 -2.65975177 -1.64970283],3.821231272620744,0.8766897144246909
0,0,[-0.58510625  0.64597021  0.14008953],[ 0.12060534 -0.01412385 -3.03954044],[-0.02897786 -0.16511768 -0.35292905],[1.08498933 0.51546007 3.82547913],[0.05718428 0.09703832 0.13344773 0.13845549],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[-0.63947392 -0.31401282  0.04003015],[ 0.13181032 -0.01192431 -3.04257722],[-0.04144278 -0.125525    0.33228104],[ 2.19871328 -2.65235186 -1.64878532],3.8193983155541953,0.8646866169952752
0,0,[-0.53147744  0.66446104  0.24507562],[ 0.11596267 -0.00883709 -3.03705034],[-0.02809711 -0.1729403  -0.42756806],[1.08508323 0.51649292 3.82192663],[0.05316121 0.10372233 0.13980654 0.10758325],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[-0.4821232  -0.24524015  0.01825354],[ 0.1315936  -0.00434276 -3.04033396],[-0.04304284 -0.13375112  0.35269477],[ 2.20317824 -2.64749143 -1.6460449 ],3.8174165372473583,0.862781854016332
1,0,[-0.48537443  0.65267779  0.3127743 ],[ 0.11193911 -0.00372571 -3.03395099],[-0.026551   -0.18032624 -0.50343012],[1.0851771  0.51753237 3.81774793],[0.08313612 0.06932728 0.08353942 0.12070914],[-1.45948589  0.65945512  0.40229785 -1.3035115 ],[False False False],[False False False],[False False False],[False False False],[-0.11142481 -0.07111213 -0.00736875],[ 1.29565097e-01  1.84137456e-03 -3.03723144e+00],[-0.04409348 -0.14068214  0.38325657],[ 2.20571609 -2.64507843 -1.64173414],3.8153524566862878,0.8599087025163198
1,0,[-0.50252076  0.66740541  0.34606304],[ 1.07620275e-01  1.47158900e-03 -3.03052392e+00],[-0.02418512 -0.18689318 -0.58006558],[1.0852707  0.51857701 3.81293308],[0.05819478 0.121542   0.12471503 0.08665881],[-1.45948589  0.65945512  0.40229785 -1.3035115 ],[False False False],[False False False],[False False False],[False False False],[ 0.47895053  0.15988306 -0.17865637],[ 0.1222322   0.00621866 -3.03274902],[-0.04492941 -0.13716281  0.50311609],[ 2.20751258 -2.64286012 -1.63715833],3.8128871998513088,0.848367654093215
1,0,[-0.34035288  0.66602243  0.3581577 ],[ 0.10442243  0.00668359 -3.02697769],[-0.02101068 -0.19351185 -0.65571525],[1.08536373 0.51962737 3.80748898],[0.05510406 0.13483741 0.12763739 0.06625369],[-1.45948589  0.65945512  0.40229785 -1.3035115 ],[False False False],[False False False],[False False False],[False False False],[ 0.69844474  0.38702109 -0.15981698],[ 0.11322181  0.00843172 -3.02774715],[-0.04634024 -0.13452593  0.61853801],[ 2.20892161 -2.64268978 -1.62849451],3.809873793394384,0.8370816412014104
1,0,[-0.12780326  0.65985267  0.35396373],[ 0.10294865  0.01187304 -3.02346966],[-0.01703105 -0.20088435 -0.73102327],[1.0854559  0.52068336 3.80141683],[0.05299112 0.12766928 0.12178309 0.06154926],[-1.45948589  0.65945512  0.40229785 -1.3035115 ],[False False False],[False False False],[False False False],[False False False],[ 0.53622661  0.33887167 -0.07177273],[ 0.10696329  0.01058643 -3.02345209],[-0.04749888 -0.14115846  0.63952746],[ 2.21024729 -2.64525666 -1.61510328],3.8067222724677032,0.8350282534903
2,0,[-0.02818801  0.54530956  0.36171731],[ 0.10276531  0.01655044 -3.0200029 ],[-0.01266166 -0.20906012 -0.80432779],[1.08554681 0.52174539 3.79472236],[0.19382323 0.07653726 0.17558125 0.13649799],[-1.62581754  0.56975734  0.35564572 -1.68247807],[False False False],[False False False],[False False False],[False False False],[ 0.24003641  0.18040249 -0.00288667],[ 0.10388382  0.01331041 -3.01979504],[-0.04866592 -0.14641851  0.67116404],[ 2.21058415 -2.64991239 -1.59930586],3.8034848713246285,0.8319133966664687
2,0,[-0.1461347   0.29562159  0.39604146],[ 0.10175968  0.01889686 -3.01653696],[-0.00967379 -0.21648373 -0.87362786],[1.08563499 0.52281775 3.78744884],[0.10123333 0.1009784  0.1197571  0.13163781],[-1.62581754  0.56975734  0.35564572 -1.68247807],[False False False],[False False False],[False False False],[False False False],[-0.24330231 -0.2384098   0.23331906],[ 0.10379437  0.01680455 -3.01768091],[-0.05141779 -0.14218367  0.79614797],[ 2.20647373 -2.65367275 -1.59000955],3.7998204883719855,0.8195315234910023
2,0,[-0.16570933  0.33521713  0.4457455 ],[ 0.10048206  0.02118259 -3.01267668],[-0.00641976 -0.22348254 -0.94769186],[1.08572109 0.52389705 3.7795633 ],[0.06759615 0.09750672 0.09986056 0.12405999],[-1.62581754  0.56975734  0.35564572 -1.68247807],[False False False],[False False False],[False False False],[False False False],[-0.21702281 -0.56698604  0.16332391],[ 0.10475449  0.02371071 -3.01542353],[-0.05428855 -0.13873326  0.91403981],[ 2.20118177 -2.65774039 -1.58038981],3.79557862738537,0.8078244191444588
2,0,[-0.15973485  0.41199477  0.48757164],[ 0.09920994  0.02404968 -3.00838029],[-0.00225751 -0.23027211 -1.02331171],[1.08580549 0.52498151 3.77104888],[0.05707107 0.10217819 0.09170929 0.10952595],[-1.62581754  0.56975734  0.35564572 -1.68247807],[False False False],[False False False],[False False False],[False False False],[-0.04814203 -0.4928041   0.05834971],[ 0.10415748  0.03090848 -3.01182666],[-0.05448143 -0.14569096  0.93255299],[ 2.1957873  -2.6625935  -1.56920981],3.7912142376274818,0.8060094428509064
3,0,[-0.10030803  0.48740177  0.51234678],[ 0.09830134  0.02753129 -3.00379713],[ 0.00300348 -0.23724975 -1.09888109],[1.08588817 0.52607065 3.7619014 ],[0.05437002 0.1255212  0.13023352 0.10411343],[-1.39055645  0.35036114  0.57418203 -2.00670791],[False False False],[False False False],[False False False],[False False False],[ 0.05691383 -0.2297941  -0.03022239],[ 0.10301213  0.03714326 -3.00723661],[-0.05450793 -0.15122072  0.9662453 ],[ 2.19069134 -2.66846642 -1.55557508],3.7867737444235483,0.8026812193585541
