time/iterations,time/fps,time/total_timesteps,time/time_elapsed,rew_vec_envs,train/approx_kl,train/clip_range,train/value_loss,train/explained_variance,train/entropy_loss,train/learning_rate,train/loss,train/std,train/n_updates,train/policy_gradient_loss,train/clip_fraction
30,713,6537216,689,82.77365064620972,0.07696098,0.2,1112.193135547638,0.7127568125724792,-1.5205122753977776,0.001,82.13636779785156,0.3527311682701111,3980,-0.00397728613606887,0.4130615234375
31,713,6553600,712,180.8079867362976,0.043797277,0.2,2147.6351068496706,0.5022030472755432,-1.501146313548088,0.001,148.89846801757812,0.3515596389770508,3990,-0.010805886845628266,0.309326171875
32,714,6569984,734,-91.38394355773926,0.03783389,0.2,1718.096565246582,0.6971675157546997,-1.4831320744007825,0.001,130.43197631835938,0.34961146116256714,4000,-0.015720818048430375,0.252203369140625
33,714,6586368,757,-129.67219066619873,0.20121786,0.2,695.1255635738373,0.7193728685379028,-1.4706627074629068,0.001,84.45909881591797,0.3493572473526001,4010,-0.002504255884559825,0.4705322265625
34,715,6602752,779,-89.83889365196228,0.06389138,0.2,1052.5130720615387,0.6876371502876282,-1.462068759649992,0.001,85.28482055664062,0.34869152307510376,4020,-0.007465945805597585,0.41739501953125
35,714,6619136,802,-158.8831901550293,0.092054546,0.2,849.4652990341186,0.7287120819091797,-1.4865881651639938,0.001,70.7790298461914,0.3530610501766205,4030,-0.008511557235033251,0.399908447265625
36,714,6635520,824,191.65805339813232,0.089750916,0.2,1141.3359324455262,0.45430654287338257,-1.4967974666506052,0.001,91.75467681884766,0.3523230254650116,4040,-0.006575269649329129,0.429766845703125
37,714,6651904,847,351.4468607902527,0.08498095,0.2,1041.4678678274154,0.6741574704647064,-1.5037065759301185,0.001,81.03936004638672,0.3526969254016876,4050,-0.008475788740906865,0.41405029296875
38,714,6668288,871,231.04547691345215,0.04663497,0.2,1733.0529312610627,0.5521529018878937,-1.4904175363481045,0.001,124.62068939208984,0.3495781123638153,4060,-0.009540578469750472,0.35643310546875
39,715,6684672,893,-88.27145481109619,0.057783455,0.2,1319.3835728645324,0.744368314743042,-1.4643496084958314,0.001,121.95535278320312,0.3488844633102417,4070,-0.013022151327459142,0.351776123046875
40,714,6701056,917,56.951505184173584,0.055923656,0.2,1277.3399161338807,0.6591488122940063,-1.4506382990628481,0.001,96.99457550048828,0.3480318784713745,4080,-0.008577567607426317,0.364093017578125
41,714,6717440,940,38.15981101989746,0.047215443,0.2,1618.5094587802887,0.6979795694351196,-1.438723737373948,0.001,126.93992614746094,0.345852255821228,4090,-0.011811938305618242,0.322125244140625
42,714,6733824,962,-109.4277970790863,0.07033814,0.2,1467.9135253429413,0.6656526625156403,-1.4205579213798045,0.001,182.80813598632812,0.34427908062934875,4100,-0.013255732248944696,0.3409423828125
43,714,6750208,986,-39.520015239715576,0.1164555,0.2,1007.1119349479675,0.5619604289531708,-1.4098396725952624,0.001,88.00226593017578,0.34397777915000916,4110,-0.00978388513904065,0.42249755859375
44,714,6766592,1008,231.44501972198486,0.11503439,0.2,1181.1644379138947,0.6628870368003845,-1.418300811201334,0.001,82.54232025146484,0.34556978940963745,4120,-0.0033184939951752313,0.45445556640625
45,714,6782976,1032,595.6589784622192,0.0546029,0.2,1482.5956612586974,0.7052257657051086,-1.4029313843697309,0.001,156.42361450195312,0.3426550626754761,4130,-0.011556501044833568,0.34136962890625
46,714,6799360,1055,-33.94563150405884,0.083787054,0.2,1609.6370348453522,0.6258004307746887,-1.3745806712657214,0.001,93.71426391601562,0.3411276042461395,4140,-0.011155713064363226,0.378326416015625
47,714,6815744,1077,221.04615783691406,0.10617544,0.2,993.5776056051254,0.6270118653774261,-1.3890652295202017,0.001,78.41490173339844,0.34264105558395386,4150,-0.004028594626288395,0.47215576171875
48,713,6832128,1101,323.8312306404114,0.059607614,0.2,1202.1385128498077,0.6449236869812012,-1.3787344936281443,0.001,145.34730529785156,0.341469943523407,4160,-0.008942121102882084,0.379913330078125
49,713,6848512,1124,-140.49737375974655,0.10573901,0.2,1078.2766922950746,0.6337771117687225,-1.3893446814268828,0.001,99.47396850585938,0.34295880794525146,4170,-0.001836127270507859,0.48212890625
50,713,6864896,1147,140.09295189380646,0.06496585,0.2,1333.0484318733215,0.6187029480934143,-1.3772669017314911,0.001,125.47452545166016,0.33987191319465637,4180,-0.005995592802355532,0.42462158203125
51,713,6881280,1171,60.34219694137573,0.07134195,0.2,1276.8257743358613,0.6814590096473694,-1.344111903756857,0.001,121.1805419921875,0.3378791809082031,4190,-0.006274217100872193,0.393695068359375
52,713,6897664,1194,151.47723092138767,0.048039407,0.2,1706.0537059783935,0.5787860453128815,-1.3287475731223821,0.001,116.37200164794922,0.3362747132778168,4200,-0.007837131326232339,0.3326904296875
53,713,6914048,1217,-107.91304612159729,0.115796536,0.2,986.4873366832733,0.7486868798732758,-1.3197442311793566,0.001,81.15682983398438,0.33775776624679565,4210,0.00016533077141502872,0.44241943359375
54,713,6930432,1240,364.9551315307617,0.06310874,0.2,1208.230139017105,0.6581809520721436,-1.3212119810283185,0.001,101.97769927978516,0.33563584089279175,4220,-0.007568431866820902,0.3818359375
55,713,6946816,1263,284.8500828742981,0.090310685,0.2,1301.8990861415864,0.5888376235961914,-1.2910181175917388,0.001,85.02245330810547,0.3327147960662842,4230,-0.0058760476837051104,0.428912353515625
56,712,6963200,1287,88.61175155639648,0.07591003,0.2,1773.2964594841003,0.6321074068546295,-1.2761182874441146,0.001,145.87673950195312,0.333179771900177,4240,-0.005988780374173075,0.391461181640625
57,712,6979584,1309,-173.13133907318115,0.18817797,0.2,1746.6231648921967,0.6134321391582489,-1.2507102217525243,0.001,104.93033599853516,0.3301967978477478,4250,-0.010845289406279334,0.357476806640625
58,712,6995968,1332,-136.17426013946533,0.06886625,0.2,1408.3978898048401,0.6509308815002441,-1.2259202759712935,0.001,123.62555694580078,0.3282625079154968,4260,-0.011015112145832973,0.3709228515625
59,713,7012352,1355,-131.39922070503235,0.084446326,0.2,1303.8464436531067,0.6392159461975098,-1.2151220999658108,0.001,84.69100952148438,0.32805269956588745,4270,-0.007583639254153241,0.4341552734375
60,713,7028736,1378,176.75650882720947,0.1545291,0.2,909.1665951251983,0.5364956855773926,-1.2263027865439653,0.001,56.725341796875,0.33000990748405457,4280,0.002878028446866665,0.53382568359375
61,713,7045120,1401,-98.55997407436371,0.1182838,0.2,933.26722509861,0.7256557047367096,-1.238872241601348,0.001,129.9284210205078,0.3300575911998749,4290,-0.005053406830120366,0.4705078125
62,713,7061504,1424,82.47564947605133,0.05605752,0.2,1550.5327750205993,0.5823200047016144,-1.2410121660679578,0.001,104.4838638305664,0.3308449983596802,4300,-0.0076477794042148165,0.36551513671875
63,712,7077888,1448,-232.96262216567993,0.12943614,0.2,1003.1432898283005,0.5121755301952362,-1.2481362357735635,0.001,76.06586456298828,0.3309168517589569,4310,-4.315690966905095e-05,0.470245361328125
64,712,7094272,1471,235.16722202301025,0.2032516,0.2,655.7629558801651,0.487806499004364,-1.2866302944719792,0.001,46.00083923339844,0.3351364731788635,4320,0.008172044227831066,0.575848388671875
65,712,7110656,1494,-153.32753229141235,0.08589736,0.2,958.1054083824158,0.6683180630207062,-1.3025688387453556,0.001,78.83328247070312,0.33467987179756165,4330,0.004317172995797591,0.51458740234375
66,712,7127040,1516,-90.4699318408966,0.12065124,0.2,1033.7880024433136,0.6276201605796814,-1.2879616029560566,0.001,87.46385955810547,0.3340105414390564,4340,-0.0038841953988594468,0.442108154296875
67,713,7143424,1539,90.88617181777954,0.060957395,0.2,1423.866356229782,0.6655666828155518,-1.2820181403309108,0.001,149.64630126953125,0.33326154947280884,4350,-0.009727187900716671,0.35968017578125
68,713,7159808,1562,147.50212842226028,0.07622838,0.2,1419.9480595111847,0.588527262210846,-1.280473343282938,0.001,120.58535766601562,0.3343351185321808,4360,-0.0068959510033892,0.412884521484375
69,713,7176192,1584,128.23892760276794,0.07856031,0.2,1396.4829033851624,0.5531111657619476,-1.2906184311956168,0.001,99.03081512451172,0.3346721827983856,4370,-0.008841863917768932,0.414202880859375
70,713,7192576,1606,12.441963493824005,0.09811705,0.2,1404.4758097171784,0.7043035328388214,-1.2821057852357627,0.001,119.79948425292969,0.3332720994949341,4380,-0.012392477373941802,0.35745849609375
71,713,7208960,1629,133.95230436325073,0.21797243,0.2,711.9150998353958,0.6460753679275513,-1.2834033593535423,0.001,46.787109375,0.3347959518432617,4390,0.003756371828785632,0.544427490234375
72,714,7225344,1651,265.2228946685791,0.08606625,0.2,1153.3371939182282,0.6509696543216705,-1.303533898293972,0.001,99.6920166015625,0.33479177951812744,4400,0.002084665845904965,0.492950439453125
73,714,7241728,1674,399.57709884643555,0.051876448,0.2,1815.8717004776001,0.5967073440551758,-1.2824997704476118,0.001,189.6530303955078,0.3333197236061096,4410,-0.01262952224133187,0.330328369140625
74,714,7258112,1697,37.349496722221375,0.044845574,0.2,2559.586878681183,0.5084285140037537,-1.269045365229249,0.001,148.86627197265625,0.3318905830383301,4420,-0.01518310974133783,0.277471923828125
75,714,7274496,1720,232.2770173549652,0.085298315,0.2,1353.3246206760407,0.663525402545929,-1.2406120028346777,0.001,91.87455749511719,0.32909899950027466,4430,-0.012040593835990876,0.360107421875
76,714,7290880,1742,52.320314049720764,0.04674281,0.2,2301.387641334534,0.5843571722507477,-1.2171799756586552,0.001,197.27166748046875,0.3278653025627136,4440,-0.011011173464066815,0.3340576171875
77,714,7307264,1765,-13.502162218093872,0.11404164,0.2,1157.981235408783,0.6259754002094269,-1.1791982807219028,0.001,154.79635620117188,0.3232994079589844,4450,-0.008162400784931379,0.426220703125
78,714,7323648,1788,374.24721908569336,0.06556688,0.2,1699.9543285369873,0.6501223742961884,-1.147307938709855,0.001,155.58624267578125,0.3220888376235962,4460,-0.011281896255968604,0.37930908203125
79,714,7340032,1811,121.19712734222412,0.0712575,0.2,1614.1609808444978,0.6499620974063873,-1.1285637486726046,0.001,141.21636962890625,0.32113510370254517,4470,-0.010073588548402767,0.379931640625
80,714,7356416,1833,-76.96835899353027,0.09143884,0.2,1445.9932228088378,0.6198960542678833,-1.1162273906171323,0.001,104.12244415283203,0.3192019462585449,4480,-0.009999583692842862,0.387890625
81,714,7372800,1857,250.04735469818115,0.102138795,0.2,1081.7236549854279,0.6331441402435303,-1.1022248480468988,0.001,114.5970230102539,0.3186158537864685,4490,-0.006084705157991266,0.45150146484375
82,714,7389184,1879,108.97947096824646,0.09097193,0.2,1454.8271911621093,0.5740092098712921,-1.103437976166606,0.001,159.8778533935547,0.31942301988601685,4500,-0.0038121418227092365,0.43306884765625
83,714,7405568,1902,192.6443223953247,0.08115787,0.2,1127.612118577957,0.6217017769813538,-1.099416521564126,0.001,86.42438507080078,0.31896623969078064,4510,-0.012342106520372908,0.405792236328125
84,714,7421952,1925,-57.105873584747314,0.12392737,0.2,915.9751904964447,0.752943217754364,-1.100865051150322,0.001,84.59669494628906,0.3198511004447937,4520,-0.006482967185729649,0.46082763671875
85,715,7438336,1946,-77.65637302398682,0.100391775,0.2,1166.9791074752807,0.5616955161094666,-1.1061954572796822,0.001,99.34278869628906,0.3198752999305725,4530,-0.00882609133986989,0.455828857421875
86,715,7454720,1969,402.9281735420227,0.13250384,0.2,1037.586316204071,0.6886934340000153,-1.089169055968523,0.001,98.7041015625,0.3176653981208801,4540,-0.003734424783033319,0.49625244140625
87,715,7471104,1991,463.18265748023987,0.08268599,0.2,1302.8274888515473,0.6967189908027649,-1.0876948740333319,0.001,130.25856018066406,0.3183612823486328,4550,-0.005515261956315953,0.4196533203125
88,715,7487488,2014,309.8197387456894,0.10284831,0.2,1190.7609816551208,0.5889421701431274,-1.0914555985480547,0.001,81.92967224121094,0.3165541887283325,4560,-0.008877945704443845,0.448956298828125
89,715,7503872,2037,-56.7715967297554,0.088163376,0.2,1033.7491466522217,0.776996523141861,-1.077328084781766,0.001,96.11311340332031,0.3171587288379669,4570,-0.00966688840999268,0.427239990234375
90,715,7520256,2060,-151.9361114501953,0.053308584,0.2,1887.2854824066162,0.6641179323196411,-1.070976983010769,0.001,130.27291870117188,0.3155462145805359,4580,-0.010012890431244158,0.38096923828125
91,715,7536640,2083,529.5444445610046,0.074961886,0.2,1426.6858447551726,0.6965906620025635,-1.060722417011857,0.001,118.12921142578125,0.3158639073371887,4590,-0.009723998944537016,0.376568603515625
92,715,7553024,2105,-11.04432487487793,0.06649288,0.2,2242.5914465904234,0.5828179717063904,-1.0469827864319086,0.001,199.29608154296875,0.3136650621891022,4600,-0.012499985320027917,0.361529541015625
93,715,7569408,2129,153.9019880592823,0.12917498,0.2,1069.6121535778045,0.6701654195785522,-1.0401201121509076,0.001,82.95865631103516,0.31489935517311096,4610,-0.005984979917411692,0.47576904296875
94,715,7585792,2152,-209.4996075630188,0.054045685,0.2,2201.7077306747437,0.67409947514534,-1.050844257324934,0.001,148.0776824951172,0.31441837549209595,4620,-0.005370721772487741,0.40452880859375
95,715,7602176,2175,-140.652569770813,0.13222243,0.2,1821.4197912216187,0.6088504493236542,-1.028968157619238,0.001,102.8573989868164,0.31271156668663025,4630,-0.011183430602250155,0.4185546875
96,714,7618560,2199,440.52052991092205,0.073220864,0.2,1569.6360754966736,0.6918906271457672,-1.0070924345403909,0.001,402.8347473144531,0.3107679486274719,4640,-0.008978588363243034,0.38970947265625
97,714,7634944,2222,107.42578613758087,0.062968865,0.2,2110.592693948746,0.6012339890003204,-0.985509842634201,0.001,168.32078552246094,0.3091197609901428,4650,-0.01080110031471122,0.364801025390625
98,714,7651328,2245,284.4197931289673,0.079096004,0.2,1736.0623988151551,0.6171905994415283,-0.9746066853404045,0.001,145.1608428955078,0.30943435430526733,4660,-0.012327730005199555,0.370599365234375
99,714,7667712,2269,304.5942166149616,0.0933792,0.2,1770.3551981449127,0.5920065343379974,-0.977329371124506,0.001,110.90864562988281,0.30925750732421875,4670,-0.009768009396793786,0.40792236328125
100,714,7684096,2291,219.41641521453857,0.1061389,0.2,1161.7270315647124,0.6845029592514038,-0.9664700891822576,0.001,114.77413940429688,0.3079749345779419,4680,-0.010110336205252679,0.440423583984375
101,714,7700480,2315,-126.9483094215393,0.06389707,0.2,2248.6161827087403,0.6065177321434021,-0.9461826782673597,0.001,186.9168701171875,0.30585259199142456,4690,-0.011492511566029862,0.36400146484375
102,714,7716864,2338,301.92636370658875,0.09796095,0.2,1422.6410935878753,0.6065249443054199,-0.9240570530295372,0.001,109.7240219116211,0.30443522334098816,4700,-0.009314895936404355,0.408740234375
103,714,7733248,2361,0.16444408893585205,0.13420102,0.2,1019.9418124675751,0.6655174195766449,-0.9089046102017164,0.001,83.12134552001953,0.30330950021743774,4710,-0.008222237729205517,0.481134033203125
104,714,7749632,2385,99.3662748336792,0.07931818,0.2,1531.3909173965453,0.5938972532749176,-0.901602727547288,0.001,294.9944152832031,0.30375003814697266,4720,-0.007499124364403542,0.42855224609375
105,714,7766016,2407,162.04850828647614,0.08268462,0.2,2114.390990161896,0.5125153660774231,-0.8880763802677393,0.001,136.29896545410156,0.30208081007003784,4730,-0.012917134926829022,0.345343017578125
106,714,7782400,2432,-71.60555577278137,0.1412434,0.2,1132.041204595566,0.6609589457511902,-0.8911326073110104,0.001,104.78622436523438,0.3043873608112335,4740,-0.005083657514478546,0.47459716796875
107,714,7798784,2455,174.1346468925476,0.12546909,0.2,1001.7505526065827,0.6658526062965393,-0.9136727135628462,0.001,98.06431579589844,0.30398499965667725,4750,-0.008110871505050455,0.480230712890625
108,713,7815168,2478,180.0137213766575,0.07898551,0.2,1493.9490514755248,0.632155179977417,-0.9106075711548328,0.001,118.99311065673828,0.30475136637687683,4760,-0.005923537139460677,0.448553466796875
109,713,7831552,2502,97.17427325248718,0.15317664,0.2,1193.3292260169983,0.6163557767868042,-0.9202530898153782,0.001,97.43235778808594,0.3056224584579468,4770,-0.0024768855644651923,0.484918212890625
110,713,7847936,2525,681.7690052986145,0.10632203,0.2,1199.4357604503632,0.6280511021614075,-0.9357675977051259,0.001,96.92828369140625,0.30605342984199524,4780,-0.004904470720066456,0.4917236328125
111,713,7864320,2548,-50.03098273277283,0.10197244,0.2,1828.249319267273,0.4492377042770386,-0.9259229071438313,0.001,150.60009765625,0.3049392104148865,4790,-0.006245690135256154,0.418206787109375
112,713,7880704,2571,-133.5971703529358,0.17722306,0.2,835.0297575712204,0.5310109257698059,-0.9322264842689038,0.001,67.96562194824219,0.30876362323760986,4800,0.004214130824402673,0.520623779296875
113,713,7897088,2595,769.5417995452881,0.073218584,0.2,1326.878983259201,0.6281171143054962,-0.9647406596690417,0.001,108.14337158203125,0.3084091246128082,4810,-0.005750659815385006,0.439459228515625
114,713,7913472,2618,-58.34921598434448,0.11325105,0.2,1135.7018749713898,0.6764944791793823,-0.9593621850013733,0.001,65.7917709350586,0.308307945728302,4820,-0.006055155310605187,0.437188720703125
115,713,7929856,2641,-153.6708755493164,0.07180413,0.2,1712.1845581054688,0.6325965225696564,-0.9439684521406889,0.001,202.61810302734375,0.3056577444076538,4830,-0.01045426808850607,0.397412109375
116,713,7946240,2664,-9.103562116622925,0.08809684,0.2,1392.164583683014,0.669249951839447,-0.93145617172122,0.001,102.70231628417969,0.30667844414711,4840,-0.010452309194079135,0.407373046875
117,713,7962624,2686,515.7483705282211,0.17038241,0.2,558.2634860992432,0.720429927110672,-0.952310224995017,0.001,51.928401947021484,0.30809691548347473,4850,-0.0033090511955379044,0.52694091796875
118,713,7979008,2709,137.79668140411377,0.0990587,0.2,1281.8474904537202,0.7209594547748566,-0.9510629780590534,0.001,125.39738464355469,0.3065561354160309,4860,0.0012177908138255589,0.48270263671875
119,713,7995392,2733,-124.88937187194824,0.13406962,0.2,1456.4114250183106,0.591518372297287,-0.9319454282522202,0.001,97.82943725585938,0.3055131733417511,4870,-0.0032291446521412583,0.44698486328125
120,713,8011776,2756,302.06154131889343,0.10252748,0.2,1057.9776882171632,0.6383035182952881,-0.9251894447952509,0.001,97.33671569824219,0.305878609418869,4880,-0.006964036090357695,0.4560546875
121,713,8028160,2779,203.97548297047615,0.09264164,0.2,1304.763216114044,0.7153602242469788,-0.9243206817656755,0.001,116.8897705078125,0.30480876564979553,4890,-0.012794116929580924,0.401171875
122,712,8044544,2804,-45.97973334789276,0.13685587,0.2,1102.338515996933,0.7266534268856049,-0.8976630389690399,0.001,91.86067199707031,0.3021823465824127,4900,-0.010132531286217272,0.444012451171875
123,712,8060928,2827,213.01978015899658,0.11325084,0.2,1369.7257362365722,0.59963658452034,-0.869931897893548,0.001,110.10237884521484,0.2999799847602844,4910,-0.004189705638418672,0.470733642578125
