rew_vec_envs,time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/n_updates,train/loss,train/std,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/learning_rate,train/explained_variance,train/entropy_loss,train/clip_fraction,train/clip_range
0.78265476,,,,,,,,,,,,,,,
0.9273922,,,,,,,,,,,,,,,
,1,53,6094848,608,,,,,,,,,,,
0.83685017,,,,,2580,54.072853088378906,0.7793301343917847,-0.0034389654239930676,505.2670500218868,0.007479102,0.0001,0.3249650001525879,-4.657532679289579,0.039599609375,0.2
0.9019493,,,,,,,,,,,,,,,
,2,101,6127616,646,,,,,,,,,,,
0.8434497,,,,,2590,111.94481658935547,0.7759804725646973,-0.004234235410694964,240.462128919363,0.006541373,0.0001,0.586695671081543,-4.646980658918619,0.0567352294921875,0.2
0.7784288,,,,,,,,,,,,,,,
,3,150,6160384,654,,,,,,,,,,,
0.7220666,,,,,2600,928.2122802734375,0.7735784649848938,-0.003271223432966508,880.9315291583538,0.005437998,0.0001,0.4718879461288452,-4.630807317048311,0.0411376953125,0.2
0.91664016,,,,,,,,,,,,,,,
,4,200,6193152,654,,,,,,,,,,,
0.7758515,,,,,2610,107.28372955322266,0.7739181518554688,-0.004167800052164239,347.73604195713995,0.0060508563,0.0001,0.7047117352485657,-4.624964848160744,0.0388031005859375,0.2
0.79408276,,,,,,,,,,,,,,,
,5,249,6225920,657,,,,,,,,,,,
0.84850293,,,,,2620,66.98402404785156,0.7734142541885376,-0.003924332775568473,336.5233118414879,0.0060909037,0.0001,0.4137082099914551,-4.624102744460106,0.04205322265625,0.2
0.86601126,,,,,,,,,,,,,,,
,6,298,6258688,658,,,,,,,,,,,
1.0593491,,,,,2630,96.95755004882812,0.7717318534851074,-0.0037653815848898375,269.1588166773319,0.0057437224,0.0001,0.5954300761222839,-4.618327174335718,0.0384918212890625,0.2
1.1356455,,,,,,,,,,,,,,,
,7,347,6291456,659,,,,,,,,,,,
0.89205104,,,,,2640,135.0348358154297,0.770995557308197,-0.004564887195374468,447.46569539904596,0.0053746384,0.0001,0.5333936214447021,-4.611675223708152,0.0449188232421875,0.2
0.79461664,,,,,,,,,,,,,,,
,8,396,6324224,661,,,,,,,,,,,
0.8213775,,,,,2650,20.380117416381836,0.7657772898674011,-0.0053568705538054925,198.23082271814346,0.0067680664,0.0001,0.7131494879722595,-4.595833222568035,0.0640960693359375,0.2
0.7998793,,,,,,,,,,,,,,,
,9,444,6356992,662,,,,,,,,,,,
0.9450824,,,,,2660,100.7396011352539,0.7640225887298584,-0.00433371237013489,471.7424301743507,0.0052573755,0.0001,0.573796272277832,-4.58084020614624,0.037420654296875,0.2
0.8182014,,,,,,,,,,,,,,,
,10,493,6389760,664,,,,,,,,,,,
0.97521305,,,,,2670,41.39664840698242,0.7610073685646057,-0.0035595359120634386,476.2553173482418,0.0059668673,0.0001,0.6071774065494537,-4.570303652435541,0.0444183349609375,0.2
0.94617873,,,,,,,,,,,,,,,
,11,541,6422528,665,,,,,,,,,,,
0.92217565,,,,,2680,36.89265441894531,0.7608652710914612,-0.004542157720788964,308.0216916561127,0.005741914,0.0001,0.6378510296344757,-4.559272676706314,0.0451873779296875,0.2
0.7439312,,,,,,,,,,,,,,,
,12,590,6455296,666,,,,,,,,,,,
0.78499115,,,,,2690,44.62358474731445,0.762174665927887,-0.00416949293903599,334.9348413348198,0.0059326077,0.0001,0.7010055184364319,-4.563955043256283,0.04332275390625,0.2
1.178248,,,,,,,,,,,,,,,
,13,638,6488064,666,,,,,,,,,,,
0.9587575,,,,,2700,108.30441284179688,0.7595803737640381,-0.004789614694163902,413.98999788165094,0.0072809784,0.0001,0.2876983880996704,-4.561701329797506,0.0669677734375,0.2
0.8905041,,,,,,,,,,,,,,,
,14,686,6520832,667,,,,,,,,,,,
0.8974229,,,,,2710,228.10751342773438,0.7584863305091858,-0.003377629871465615,150.26991672515868,0.005631165,0.0001,0.79017373919487,-4.550657290965319,0.047711181640625,0.2
1.0292876,,,,,,,,,,,,,,,
,15,734,6553600,668,,,,,,,,,,,
1.0123355,,,,,2720,57.31718063354492,0.7606303691864014,-0.004118691537587438,240.5902205824852,0.0059872745,0.0001,0.7270114719867706,-4.551072075217962,0.037591552734375,0.2
0.90564585,,,,,,,,,,,,,,,
,16,783,6586368,669,,,,,,,,,,,
0.855409,,,,,2730,53.538658142089844,0.757037341594696,-0.002752524456809624,526.6817972898483,0.0054662307,0.0001,0.5002974271774292,-4.550078700482845,0.032666015625,0.2
0.7173586,,,,,,,,,,,,,,,
,17,831,6619136,669,,,,,,,,,,,
0.9843099,,,,,2740,46.50067901611328,0.7549033164978027,-0.0037947593526041603,277.9396679997444,0.0064549274,0.0001,0.7198625206947327,-4.5331864461302755,0.0521514892578125,0.2
0.8626135,,,,,,,,,,,,,,,
,18,880,6651904,669,,,,,,,,,,,
0.8272575,,,,,2750,159.3003387451172,0.7554024457931519,-0.0035416873162830596,311.64636332392695,0.005946501,0.0001,0.4353720545768738,-4.529708084464073,0.0438995361328125,0.2
1.0111794,,,,,,,,,,,,,,,
,19,929,6684672,669,,,,,,,,,,,
0.83745635,,,,,2760,21.97553062438965,0.7574930191040039,-0.003562867107393686,162.79180433750153,0.0070731677,0.0001,0.6296435296535492,-4.535384519398212,0.06171875,0.2
0.8716329,,,,,,,,,,,,,,,
,20,979,6717440,669,,,,,,,,,,,
0.9534404,,,,,2770,1397.015380859375,0.756627082824707,-0.002663709694024874,824.1414546489716,0.005726632,0.0001,0.28037697076797485,-4.542454397678375,0.03856201171875,0.2
0.90282804,,,,,,,,,,,,,,,
,21,1027,6750208,669,,,,,,,,,,,
0.7840539,,,,,2780,267.5858154296875,0.755675733089447,-0.003099911060417071,460.1762836098671,0.0053683547,0.0001,0.36953824758529663,-4.537198758870363,0.032598876953125,0.2
0.96073943,,,,,,,,,,,,,,,
,22,1076,6782976,669,,,,,,,,,,,
0.9424596,,,,,2790,135.52023315429688,0.7565342783927917,-0.0031903522969514595,725.6772236764431,0.004917048,0.0001,0.494012713432312,-4.537207162380218,0.0303436279296875,0.2
0.9196634,,,,,,,,,,,,,,,
,23,1126,6815744,669,,,,,,,,,,,
0.9682858,,,,,2800,542.3349609375,0.7576506733894348,-0.0029003374784224434,465.87824227809904,0.0050826757,0.0001,0.6062009036540985,-4.540875563770532,0.0392242431640625,0.2
1.0346905,,,,,,,,,,,,,,,
,24,1174,6848512,669,,,,,,,,,,,
0.8559184,,,,,2810,26.49344825744629,0.7575929164886475,-0.0022580043543712234,486.6094221651554,0.0069959927,0.0001,0.3398624658584595,-4.5436696171760556,0.0545867919921875,0.2
1.0660224,,,,,,,,,,,,,,,
,25,1223,6881280,669,,,,,,,,,,,
0.79169935,,,,,2820,184.9767608642578,0.7574143409729004,-0.003202579108256032,329.5084319114685,0.005564549,0.0001,0.5765100717544556,-4.5439815916121,0.0341583251953125,0.2
1.1708553,,,,,,,,,,,,,,,
,26,1271,6914048,669,,,,,,,,,,,
0.9559082,,,,,2830,30.897350311279297,0.7567756175994873,-0.0036339299367682543,249.07524844408036,0.005856655,0.0001,0.4522441029548645,-4.541050558537245,0.0471893310546875,0.2
0.9574645,,,,,,,,,,,,,,,
,27,1320,6946816,670,,,,,,,,,,,
0.90982884,,,,,2840,37.54568862915039,0.7534269094467163,-0.0030673565921460976,368.8401521980762,0.0054728035,0.0001,0.5799772143363953,-4.531699919700623,0.04307861328125,0.2
0.92054176,,,,,,,,,,,,,,,
,28,1368,6979584,670,,,,,,,,,,,
1.0850718,,,,,2850,89.8343734741211,0.7510066032409668,-0.004407600826380076,280.9479184269905,0.0050574695,0.0001,0.6533195674419403,-4.517918340861797,0.0370269775390625,0.2
0.99515057,,,,,,,,,,,,,,,
,29,1416,7012352,671,,,,,,,,,,,
1.0130724,,,,,2860,65.91014099121094,0.748028576374054,-0.006455475972325075,96.80346142649651,0.00811363,0.0001,0.6313132047653198,-4.503717085719108,0.078802490234375,0.2
0.90362334,,,,,,,,,,,,,,,
,30,1464,7045120,671,,,,,,,,,,,
0.86203873,,,,,2870,35.31242752075195,0.7434062957763672,-0.0037323606858990386,162.9099743425846,0.0067893313,0.0001,0.5214576125144958,-4.482544433325529,0.0507720947265625,0.2
0.9674964,,,,,,,,,,,,,,,
,31,1513,7077888,671,,,,,,,,,,,
