rew_vec_envs,time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/loss,train/approx_kl,train/n_updates,train/explained_variance,train/std,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/learning_rate,train/value_loss
1.8962137344060466,65536,1,53,1219,,,,,,,,,,,
1.8019405802042456,131072,2,105,1243,0.06887795776128769,0.0075550945,10,0.0714682936668396,0.9903771281242371,-5.651464783027768,0.07837982177734375,-0.007136090471612988,0.2,0.0001,0.2884608155116439
2.51833362243633,196608,3,161,1213,0.13141953945159912,0.008155039,20,0.13175630569458008,0.9796472787857056,-5.608631108701229,0.093084716796875,-0.008808381372728036,0.2,0.0001,0.9906494432361796
6.885607330536004,262144,4,211,1236,0.05642939358949661,0.00842545,30,0.591789722442627,0.9721930027008057,-5.571419723331928,0.0993804931640625,-0.011469481138738047,0.2,0.0001,0.206922266271431
3.7558379098773003,327680,5,260,1258,0.10314919054508209,0.008925114,40,0.1848127841949463,0.9616780281066895,-5.535230503231287,0.1029022216796875,-0.010080775296592038,0.2,0.0001,4.195337107789237
13.227195012240259,393216,6,307,1278,0.13227416574954987,0.009352794,50,0.019332408905029297,0.9519492983818054,-5.495457056537271,0.10631561279296875,-0.0087672901163387,0.2,0.0001,88.19770569726825
3.310183284618688,458752,7,354,1294,1.2210907936096191,0.0075885705,60,0.01502227783203125,0.9444297552108765,-5.461493559554219,0.0788848876953125,-0.0045011007938228435,0.2,0.0001,205.2396426047897
7.2255000146105886,524288,8,402,1301,0.2732546031475067,0.008113198,70,0.03149372339248657,0.9387621879577637,-5.432288057357073,0.0886962890625,-0.0062952496684374635,0.2,0.0001,97.52426284961402
4.959453544113785,589824,9,450,1307,0.21736428141593933,0.009042686,80,0.18237978219985962,0.9322460293769836,-5.404451751336455,0.10006103515625,-0.007774379768670769,0.2,0.0001,20.384776678238996
-2.0299156983383,655360,10,499,1311,51.533626556396484,0.0072664088,90,0.07514458894729614,0.9278362989425659,-5.382826210558415,0.07935028076171875,-0.003677834335121588,0.2,0.0001,88.90740366913379
5.229943191225175,720896,11,549,1312,3.3556745052337646,0.0062542027,100,0.04842782020568848,0.9239839911460876,-5.3650897774845365,0.05345306396484375,-0.0021366669700000783,0.2,0.0001,191.63502103844658
4.396371859824285,786432,12,599,1310,344.1436767578125,0.0054398086,110,0.05192381143569946,0.9229920506477356,-5.354383010044694,0.0404571533203125,-0.0019900890913504554,0.2,0.0001,459.6359663857147
13.834074113954557,851968,13,662,1285,993.245361328125,0.007158708,120,0.10989099740982056,0.9201619029045105,-5.346172761172056,0.05774078369140625,-0.0026559742243989605,0.2,0.0001,370.9426766566932
26.745267871767282,917504,14,715,1281,1.2384822368621826,0.007907065,130,0.15076398849487305,0.9163439869880676,-5.331541074812412,0.0767852783203125,-0.003083142759533075,0.2,0.0001,148.31304952288048
7.032492475351319,983040,15,765,1283,30.281417846679688,0.008007105,140,0.17074036598205566,0.9173161387443542,-5.323272342979908,0.09975738525390625,-0.003988043318076962,0.2,0.0001,218.7037830487825
4.452502977728727,1048576,16,815,1285,954.9488525390625,0.008470277,150,0.23018735647201538,0.9176180362701416,-5.3301878713071345,0.0853057861328125,-0.0036391998755789245,0.2,0.0001,407.4577159622684
