time/iterations,rew_vec_envs,time/fps,time/total_timesteps,time/time_elapsed,train/clip_fraction,train/n_updates,train/loss,train/learning_rate,train/explained_variance,train/value_loss,train/std,train/clip_range,train/entropy_loss,train/approx_kl,train/policy_gradient_loss
39,-2158.1559982299805,608,11304960,2099,0.3264495849609375,3440,649.1810913085938,0.001,0.7329276204109192,4103.725800704956,0.24178442358970642,0.2,0.012598671950399876,0.041251928,-0.0169238545022381
40,-2042.0169372558594,607,11337728,2157,0.345526123046875,3450,734.2681884765625,0.001,0.7856822460889816,3361.0849393844605,0.24064412713050842,0.2,0.03150547854602337,0.046881642,-0.015450008212792455
41,-2213.9719009399414,606,11370496,2215,0.3360076904296875,3460,905.0405883789062,0.001,0.7813504934310913,3995.698066520691,0.23947203159332275,0.2,0.04812486115843058,0.042913698,-0.013896741475764429
42,-1980.0666885375977,605,11403264,2272,0.3485015869140625,3470,663.6810913085938,0.001,0.7833384871482849,3838.821459197998,0.23924511671066284,0.2,0.05335965324193239,0.049322687,-0.014659333982490353
43,-2053.3761825561523,605,11436032,2328,0.362371826171875,3480,862.4988403320312,0.001,0.7856909334659576,3656.0130725860595,0.2374216616153717,0.2,0.07509894482791424,0.051639408,-0.016012959919680724
44,-2244.667236328125,604,11468800,2385,0.347930908203125,3490,757.6595458984375,0.001,0.7860729396343231,3846.92125453949,0.2364189773797989,0.2,0.09513596910983324,0.043156177,-0.01496115362533601
45,-2158.4120559692383,603,11501568,2443,0.3577880859375,3500,760.615478515625,0.001,0.7683257162570953,3961.097555732727,0.2349790334701538,0.2,0.12037357036024332,0.049014382,-0.014735561593261082
46,-2158.8199768066406,602,11534336,2500,0.35732421875,3510,704.261962890625,0.001,0.7696208953857422,3894.744687843323,0.2341940999031067,0.2,0.13644536938518287,0.04702667,-0.013788152470078785
47,-2300.6575088500977,601,11567104,2559,0.35916748046875,3520,669.767333984375,0.001,0.7906723469495773,3964.5065671920775,0.23338374495506287,0.2,0.15279851984232665,0.05214121,-0.014797261508283555
48,-2055.1275177001953,601,11599872,2616,0.347088623046875,3530,824.6595458984375,0.001,0.7690820246934891,3687.1708847045898,0.2326267659664154,0.2,0.16422334387898446,0.044114955,-0.015542502988682826
49,-2300.7130279541016,599,11632640,2677,0.34627685546875,3540,677.9203491210938,0.001,0.7915101647377014,3874.459236907959,0.2315828949213028,0.2,0.17496161609888078,0.046500072,-0.01574581449458492
50,-1893.1647109985352,598,11665408,2738,0.3573638916015625,3550,1016.571533203125,0.001,0.7752808779478073,3820.2086416244506,0.23095574975013733,0.2,0.19235314503312112,0.050618667,-0.01524174003789085
51,-2264.092613220215,597,11698176,2798,0.358160400390625,3560,996.661865234375,0.001,0.7894018739461899,3685.3469047546387,0.23037481307983398,0.2,0.20600380580872296,0.050161354,-0.014149594814443844
52,-2043.193717956543,595,11730944,2860,0.3747467041015625,3570,1008.5968017578125,0.001,0.795642077922821,3558.4582817077635,0.22977882623672485,0.2,0.21645181346684694,0.056867104,-0.015126762925137881
53,-1911.3033142089844,593,11763712,2923,0.3660919189453125,3580,871.8603515625,0.001,0.7882565557956696,3653.0591482162476,0.22867463529109955,0.2,0.23003038112074137,0.052617252,-0.015046612795777037
54,-1913.8139572143555,592,11796480,2985,0.355267333984375,3590,804.6069946289062,0.001,0.7778857052326202,3829.6674415588377,0.22786399722099304,0.2,0.2471934359520674,0.049143776,-0.016016985311580356
55,-2162.8078842163086,591,11829248,3045,0.372833251953125,3600,605.7214965820312,0.001,0.7680279910564423,3707.329061317444,0.22676464915275574,0.2,0.26713663786649705,0.050751366,-0.015985830118006562
56,-2076.2924194335938,590,11862016,3107,0.36640625,3610,968.580810546875,0.001,0.7904461324214935,3489.387070465088,0.22571313381195068,0.2,0.28563836831599476,0.050431024,-0.015952839890815085
57,-2115.33740234375,589,11894784,3169,0.3571563720703125,3620,830.562744140625,0.001,0.7517731636762619,4117.578184127808,0.22579453885555267,0.2,0.29109443854540584,0.05145743,-0.01502881947599235
58,-2232.758056640625,588,11927552,3231,0.361627197265625,3630,854.7252197265625,0.001,0.7557601928710938,4075.116222000122,0.22574400901794434,0.2,0.2916898880153894,0.05405972,-0.013343128581618657
59,-2147.3863830566406,586,11960320,3294,0.3910125732421875,3640,945.5128784179688,0.001,0.7817943543195724,3670.104497718811,0.2252080738544464,0.2,0.2940037088468671,0.058487866,-0.013057376520009711
60,-2228.477813720703,585,11993088,3358,0.3662841796875,3650,915.7884521484375,0.001,0.8048078566789627,3553.8380208969115,0.2250162959098816,0.2,0.304677146859467,0.05753614,-0.013676824363756168
61,-2123.3782653808594,584,12025856,3421,0.3534637451171875,3660,935.4435424804688,0.001,0.7859727740287781,3839.3093370437623,0.2243126481771469,0.2,0.3149737885221839,0.043548502,-0.01560883846395882
62,-2253.538185119629,582,12058624,3485,0.37235107421875,3670,676.9178466796875,0.001,0.7876238822937012,3559.268849468231,0.22358903288841248,0.2,0.32673102598637344,0.062784284,-0.013755499621038326
63,-2022.1360092163086,581,12091392,3549,0.3702728271484375,3680,754.8626098632812,0.001,0.7719710022211075,4011.2422006607057,0.222479909658432,0.2,0.34124863483011725,0.050766297,-0.014048365552298492
64,-1994.198143005371,580,12124160,3614,0.362249755859375,3690,740.4763793945312,0.001,0.7921624332666397,3796.7428203582763,0.22142311930656433,0.2,0.3609793413430452,0.04874774,-0.014223447458061856
65,-2238.636260986328,579,12156928,3677,0.3931396484375,3700,839.3431396484375,0.001,0.7765917629003525,3712.343473625183,0.21967768669128418,0.2,0.3859076892957091,0.06888293,-0.01359921151524759
66,-2067.654441833496,577,12189696,3743,0.3806793212890625,3710,923.6898803710938,0.001,0.7793716788291931,3939.6989027023315,0.2183569222688675,0.2,0.41319200247526167,0.059034538,-0.014501820864825276
67,-2200.2920532226562,576,12222464,3809,0.3688446044921875,3720,815.9755249023438,0.001,0.7773719727993011,4211.26835231781,0.21739503741264343,0.2,0.4355031229555607,0.054966092,-0.01323443709188723
68,-2015.8101768493652,575,12255232,3872,0.3775177001953125,3730,806.4169921875,0.001,0.7816590368747711,4006.422379875183,0.21661636233329773,0.2,0.44804970137774947,0.048568804,-0.015142046993787517
69,-2284.805877685547,573,12288000,3939,0.420849609375,3740,666.2259521484375,0.001,0.7811109125614166,3502.017914581299,0.21560576558113098,0.2,0.46745728701353073,0.06693095,-0.013050297142763156
70,-1982.2678527832031,572,12320768,4006,0.3919708251953125,3750,720.927001953125,0.001,0.7486140429973602,4061.1805225372314,0.2140120565891266,0.2,0.4940202934667468,0.06174245,-0.01279019658722973
71,-2270.3956298828125,571,12353536,4071,0.3716094970703125,3760,799.6603393554688,0.001,0.7678264677524567,4290.983832931519,0.21343442797660828,0.2,0.510268191806972,0.050968952,-0.014452236112265381
72,-2188.147621154785,570,12386304,4136,0.3812744140625,3770,756.5035400390625,0.001,0.7825132608413696,3742.350968360901,0.21271002292633057,0.2,0.5181564124301076,0.055254895,-0.014987164644844597
73,-2181.738182067871,569,12419072,4201,0.4114501953125,3780,781.9860229492188,0.001,0.7955455631017685,3504.615052032471,0.213082417845726,0.2,0.524148870818317,0.06741023,-0.013900271507372964
74,-1954.668083190918,568,12451840,4267,0.3974761962890625,3790,706.6159057617188,0.001,0.7984068840742111,3855.3558389663694,0.21267203986644745,0.2,0.5244899524375797,0.06242209,-0.013229987244994846
75,-2226.776412963867,566,12484608,4334,0.376141357421875,3800,771.1574096679688,0.001,0.789529487490654,3993.5165143966674,0.2117382287979126,0.2,0.5371617093682289,0.055008184,-0.01581286545879266
76,-1977.3966703414917,565,12517376,4403,0.3888824462890625,3810,921.5674438476562,0.001,0.7719361037015915,3834.554613494873,0.21126124262809753,0.2,0.551247744075954,0.05918826,-0.015288133183275932
77,-2246.0103607177734,564,12550144,4470,0.394647216796875,3820,1231.591552734375,0.001,0.7754401564598083,4135.211968040467,0.2105204164981842,0.2,0.5607705175876617,0.055920005,-0.014087554973229999
78,-2061.0824584960938,563,12582912,4537,0.40047607421875,3830,878.615966796875,0.001,0.7946935743093491,3846.9548667907716,0.21029476821422577,0.2,0.570720287039876,0.061521456,-0.013605413938785204
79,-2287.802230834961,562,12615680,4604,0.4104736328125,3840,765.7608032226562,0.001,0.7740029543638229,3538.8851610183715,0.20981580018997192,0.2,0.5780421623960137,0.058991857,-0.012605063755836454
80,-2221.5471420288086,560,12648448,4677,0.412994384765625,3850,767.39501953125,0.001,0.79939965903759,3921.8068058013914,0.20899051427841187,0.2,0.5926123045384883,0.0629157,-0.011368134049189394
81,-2013.1370239257812,559,12681216,4747,0.3820404052734375,3860,769.3053588867188,0.001,0.7681228369474411,4360.067282295227,0.20807437598705292,0.2,0.6102640029042959,0.05581758,-0.014715198478006642
82,-1980.0022354125977,557,12713984,4816,0.388421630859375,3870,1028.896484375,0.001,0.7515017986297607,3903.6171268463136,0.20804953575134277,0.2,0.6169082740321755,0.060971335,-0.012787396611020085
83,-2025.922134399414,556,12746752,4886,0.3663238525390625,3880,1070.7357177734375,0.001,0.7694573849439621,4185.088270950318,0.2067977786064148,0.2,0.6301375655457377,0.055414096,-0.0166098131761828
84,-2041.8801345825195,555,12779520,4956,0.392730712890625,3890,894.2294311523438,0.001,0.7764598727226257,3721.1101428985594,0.20619350671768188,0.2,0.6488508651033044,0.05924833,-0.012592659465735779
85,-2108.5401458740234,553,12812288,5028,0.4095550537109375,3900,746.1188354492188,0.001,0.7924360185861588,3336.4472162246702,0.206191748380661,0.2,0.6580744117498398,0.07571538,-0.012139762411970878
86,-1983.40580368042,552,12845056,5102,0.4024017333984375,3910,542.2490844726562,0.001,0.757616400718689,3858.0775657653808,0.20651818811893463,0.2,0.6483481520786881,0.05818032,-0.01271332304677344
87,-2000.8753242492676,550,12877824,5174,0.3965484619140625,3920,705.1109008789062,0.001,0.7323985397815704,4247.227786636353,0.20486867427825928,0.2,0.6662393035367131,0.057654608,-0.014826721302233637
88,-2202.912971496582,549,12910592,5249,0.4270477294921875,3930,707.2542724609375,0.001,0.7689391076564789,3489.4598371505735,0.2045741230249405,0.2,0.6813134765252471,0.06924029,-0.01313113423238974
89,-1971.5391387939453,548,12943360,5318,0.4047088623046875,3940,642.1865234375,0.001,0.7915868163108826,4025.8713714599608,0.20391273498535156,0.2,0.6925074089318514,0.06128177,-0.013037340565642808
90,-2195.764335632324,546,12976128,5394,0.4376556396484375,3950,613.6350708007812,0.001,0.7924655824899673,3613.666972351074,0.2035873681306839,0.2,0.7018171148374677,0.07615135,-0.011666719264758285
91,-2031.6273231506348,545,13008896,5468,0.411199951171875,3960,808.7940673828125,0.001,0.7515815943479538,4062.8393156051634,0.20349173247814178,0.2,0.7006248975172639,0.067043826,-0.012198597841052105
92,-2221.150192260742,543,13041664,5542,0.4156982421875,3970,633.3941040039062,0.001,0.7516492605209351,3696.804718017578,0.20303964614868164,0.2,0.7092884646728634,0.06696076,-0.012489485178230097
93,-1933.0757751464844,542,13074432,5615,0.41204833984375,3980,753.2952270507812,0.001,0.7674533575773239,3846.3671005249025,0.20244905352592468,0.2,0.7201922642067075,0.06798473,-0.011196677423504298
94,-2177.6451721191406,541,13107200,5691,0.4241973876953125,3990,821.5171508789062,0.001,0.7877066880464554,3573.585396194458,0.20265191793441772,0.2,0.7205381540581584,0.070647605,-0.011233683712998755
95,-2295.292922973633,539,13139968,5767,0.4027923583984375,4000,1022.5715942382812,0.001,0.7624187171459198,4299.403457832336,0.20198535919189453,0.2,0.7266428079456091,0.061496492,-0.015313313562000986
96,-2234.261619567871,538,13172736,5842,0.396826171875,4010,753.6033325195312,0.001,0.7421467900276184,4134.8893575668335,0.20154641568660736,0.2,0.7373182583600283,0.06422272,-0.015694570974301315
97,-1915.722095489502,536,13205504,5920,0.40660400390625,4020,760.3336181640625,0.001,0.7691157311201096,3979.776441383362,0.20136791467666626,0.2,0.7468407673761248,0.06401054,-0.012724343442096142
98,-2007.5727462768555,535,13238272,5998,0.3999847412109375,4030,775.5366821289062,0.001,0.7334073185920715,4098.217809295655,0.20045587420463562,0.2,0.7559804998338222,0.06292691,-0.014447048537476803
99,-2213.254638671875,533,13271040,6076,0.4131744384765625,4040,670.0675048828125,0.001,0.780641183257103,3537.9323696136476,0.20040574669837952,0.2,0.7648454854264856,0.073792934,-0.01222926196132903
100,-2096.3467330932617,532,13303808,6154,0.4222381591796875,4050,555.9407958984375,0.001,0.7532506138086319,3745.5620161056518,0.19934585690498352,0.2,0.776432260684669,0.0688535,-0.012581898062489928
101,-1988.8376846313477,531,13336576,6231,0.393475341796875,4060,752.9027709960938,0.001,0.7442459464073181,4137.64538192749,0.19874690473079681,0.2,0.7933672077953815,0.058270637,-0.013584680712301633
102,-2140.9383087158203,529,13369344,6311,0.4074981689453125,4070,870.2752685546875,0.001,0.7926566153764725,3975.4032217025756,0.19847480952739716,0.2,0.7989471131935716,0.057289682,-0.013170508685652749
103,-1958.7654418945312,528,13402112,6391,0.408612060546875,4080,626.9844970703125,0.001,0.7700467854738235,3837.352382659912,0.1979653686285019,0.2,0.802655772306025,0.062007196,-0.013950650696642697
104,-2124.0512313842773,526,13434880,6471,0.442108154296875,4090,430.2994384765625,0.001,0.7605692893266678,3407.2947758674622,0.19782736897468567,0.2,0.8111651498824358,0.07173152,-0.009346276702490285
105,-2112.677619934082,525,13467648,6552,0.4083770751953125,4100,691.2194213867188,0.001,0.759580060839653,4071.0591089248655,0.1978420615196228,0.2,0.8126597058027982,0.061096426,-0.013129165566351731
106,-2164.531120300293,523,13500416,6633,0.449420166015625,4110,841.5393676757812,0.001,0.7494625151157379,3440.4263319015504,0.19665858149528503,0.2,0.8270209278911352,0.08789112,-0.0104515251077828
107,-2077.633255004883,522,13533184,6714,0.411846923828125,4120,962.9871215820312,0.001,0.7461062669754028,4020.9597013473513,0.19632841646671295,0.2,0.8378679936751723,0.06803545,-0.012244117141381138
108,-2028.0568771362305,520,13565952,6798,0.4087066650390625,4130,582.1439208984375,0.001,0.7432204186916351,3923.993794822693,0.19550558924674988,0.2,0.8546714873984456,0.065550625,-0.012973972077088548
109,-2213.2039337158203,519,13598720,6880,0.4345733642578125,4140,738.7770385742188,0.001,0.7881671637296677,3699.0503566741945,0.19575896859169006,0.2,0.8578383570536972,0.07437329,-0.01090733175733476
110,-1975.2970657348633,517,13631488,6961,0.4111968994140625,4150,654.3975830078125,0.001,0.7514808028936386,3892.307185745239,0.19519606232643127,0.2,0.8531376661732792,0.064684875,-0.01318264987130533
111,-2087.109550476074,516,13664256,7046,0.41488037109375,4160,798.1763916015625,0.001,0.7624448835849762,3783.4865409851072,0.19518119096755981,0.2,0.8633133333176375,0.07308555,-0.013020044588120071
112,-2282.9169845581055,514,13697024,7127,0.4291015625,4170,768.13232421875,0.001,0.7627698481082916,4167.380053329468,0.19401118159294128,0.2,0.8804597375914455,0.073541574,-0.013176368835775065
113,-2015.9672164916992,513,13729792,7209,0.42711181640625,4180,1002.6640014648438,0.001,0.7675187736749649,3910.3303199768065,0.19426824152469635,0.2,0.8875640677288175,0.08075749,-0.010782546198970521
114,-2062.3681564331055,512,13762560,7292,0.4071014404296875,4190,800.5013427734375,0.001,0.7449793815612793,4161.1763746261595,0.1934851109981537,0.2,0.8901676701381802,0.06414728,-0.014406147437694018
115,-1752.312198638916,510,13795328,7376,0.455517578125,4200,643.80419921875,0.001,0.785892516374588,3402.008479118347,0.19325770437717438,0.2,0.902066414617002,0.08335999,-0.009396999328600941
116,-2019.8561096191406,509,13828096,7459,0.424993896484375,4210,731.3683471679688,0.001,0.7772600501775742,4065.661740875244,0.19322727620601654,0.2,0.9021083869040012,0.070390396,-0.012301845534238964
117,-2141.118522644043,508,13860864,7543,0.43956298828125,4220,748.8636474609375,0.001,0.7839822173118591,3716.516578865051,0.19301053881645203,0.2,0.9042482664808631,0.094145,-0.009948828997585224
118,-1791.8471450805664,506,13893632,7628,0.446234130859375,4230,657.8477783203125,0.001,0.7973241955041885,3444.0193552017213,0.19218263030052185,0.2,0.9240547245368361,0.07946037,-0.010755439118292997
119,-1974.9930419921875,505,13926400,7712,0.3994598388671875,4240,1076.394287109375,0.001,0.7620755285024643,4180.720239830017,0.19109556078910828,0.2,0.9405773863196373,0.06570802,-0.013859097539170761
120,-2074.207763671875,502,13959168,7830,0.3985076904296875,4250,784.671875,0.001,0.7574330568313599,4449.078581428528,0.19081878662109375,0.2,0.9493171008303761,0.065840185,-0.012701796281180577
121,-2154.63871383667,500,13991936,7917,0.4309295654296875,4260,677.982666015625,0.001,0.7603259533643723,3912.7961755752563,0.18988238275051117,0.2,0.9645567083731293,0.07568698,-0.01067304802199942
122,-1961.4588470458984,497,14024704,8037,0.427496337890625,4270,1021.8148193359375,0.001,0.7615635544061661,4024.0940551757812,0.1894083172082901,0.2,0.9756837802007794,0.068218574,-0.009917497470814851
123,-1867.3726215362549,492,14057472,8190,0.4135009765625,4280,821.8806762695312,0.001,0.8070261478424072,3796.9560375213623,0.18884050846099854,0.2,0.989805593341589,0.067951284,-0.013233792294340675
124,-1969.9973449707031,489,14090240,8298,0.426666259765625,4290,807.923828125,0.001,0.7870534956455231,3947.9842695236207,0.18848630785942078,0.2,0.9976162942126393,0.06601067,-0.01155403891862079
125,-2158.6920013427734,486,14123008,8410,0.40762939453125,4300,884.7131958007812,0.001,0.745113343000412,4139.371259307862,0.18800872564315796,0.2,1.0043957885354757,0.06920362,-0.014373279625942814
126,-2109.644748687744,483,14155776,8536,0.421405029296875,4310,715.2530517578125,0.001,0.7901146709918976,4006.103700828552,0.18732097744941711,0.2,1.0194324620068074,0.075390555,-0.013891264791891445
127,-1928.6070289611816,479,14188544,8679,0.4414031982421875,4320,779.9784545898438,0.001,0.7834481596946716,3929.910794067383,0.18692633509635925,0.2,1.0303554801270365,0.06813011,-0.007555804381263442
128,-2194.1870880126953,475,14221312,8821,0.4237060546875,4330,608.9503173828125,0.001,0.773596853017807,3948.900557899475,0.18610122799873352,0.2,1.0440538806840778,0.07034752,-0.010946039457485313
129,-1868.713020324707,471,14254080,8965,0.4100738525390625,4340,732.6155395507812,0.001,0.7645889073610306,4468.872562789917,0.1860535740852356,0.2,1.050684406980872,0.06376836,-0.01567520429744036
130,-2054.5747604370117,469,14286848,9080,0.46815185546875,4350,628.4805297851562,0.001,0.7782719880342484,3608.3181250572206,0.18594512343406677,0.2,1.0547818044200539,0.08905728,-0.010368973088043276
131,-2016.2297458648682,468,14319616,9168,0.4270172119140625,4360,796.2970581054688,0.001,0.7545508295297623,3848.338217544556,0.18569502234458923,0.2,1.0631144119426608,0.07049322,-0.011539357698347885
132,-2191.005889892578,467,14352384,9255,0.4132232666015625,4370,924.8199462890625,0.001,0.7544939815998077,4165.596016693115,0.18525388836860657,0.2,1.0677169751375915,0.07032229,-0.015209082795263385
133,-2151.16153717041,466,14385152,9345,0.4349609375,4380,1010.687255859375,0.001,0.7591298222541809,4008.0345775604246,0.18529964983463287,0.2,1.0693662870675325,0.06936914,-0.0141234964641626
134,-2077.9742889404297,465,14417920,9434,0.415521240234375,4390,879.5396118164062,0.001,0.7409083843231201,4258.279050445557,0.18484890460968018,0.2,1.0766279505565763,0.06908004,-0.014045304269529879
135,-1902.28226852417,464,14450688,9523,0.4270965576171875,4400,683.5484619140625,0.001,0.7739256173372269,3847.3913469314575,0.18440333008766174,0.2,1.0891047036275268,0.07636662,-0.011074149554769975
136,-2205.984317779541,463,14483456,9613,0.4150665283203125,4410,1051.02490234375,0.001,0.7777028679847717,4220.027698516846,0.18394513428211212,0.2,1.0969018261879682,0.07133858,-0.013168980190675939
137,-2288.509925842285,462,14516224,9703,0.4436981201171875,4420,749.5475463867188,0.001,0.7702726423740387,3974.3239435195924,0.18359334766864777,0.2,1.1075676711276174,0.08109498,-0.008632165482777055
138,-2193.6295471191406,461,14548992,9795,0.4482696533203125,4430,689.8745727539062,0.001,0.746966153383255,3907.7606519699098,0.18313632905483246,0.2,1.1151161367073654,0.07856326,-0.010908759491576348
139,-1997.982753753662,460,14581760,9884,0.42200927734375,4440,680.9556274414062,0.001,0.7778785824775696,3897.980103492737,0.1829405128955841,0.2,1.124881243519485,0.07122865,-0.012644596281825215
