time/iterations,time/fps,time/total_timesteps,time/time_elapsed,rew_vec_envs,train/approx_kl,train/clip_range,train/value_loss,train/explained_variance,train/entropy_loss,train/learning_rate,train/loss,train/std,train/n_updates,train/policy_gradient_loss,train/clip_fraction
1,556,14123008,29,336.18115997314453,,,,,,,,,,,
2,609,14139392,53,173.73561906814575,0.10845752,0.2,1610.2383248806,0.7203914225101471,0.1001791313290596,0.001,134.3888702392578,0.23637978732585907,8620,-0.005137497169198468,0.47103271484375
3,637,14155776,77,129.30998480319977,0.09637874,0.2,1700.6036916732787,0.6920632123947144,0.11253420785069465,0.001,131.8507080078125,0.23519164323806763,8630,-0.014207418655860237,0.420831298828125
4,651,14172160,100,268.36102199554443,0.09945538,0.2,1913.3393820762635,0.7282081842422485,0.14182470068335534,0.001,184.996826171875,0.23340927064418793,8640,-0.01364550318394322,0.423516845703125
5,657,14188544,124,363.39473485946655,0.12825036,0.2,2082.3679479599,0.5967563390731812,0.1581052217632532,0.001,217.6803741455078,0.23330029845237732,8650,-0.007913282683875877,0.459613037109375
6,665,14204928,147,475.5239052772522,0.096445516,0.2,1929.7402121543885,0.6390188932418823,0.16448463425040244,0.001,176.57989501953125,0.2327987104654312,8660,-0.010978574893670157,0.42432861328125
7,669,14221312,171,214.81243467330933,0.18059075,0.2,1396.858537530899,0.6284943222999573,0.16220048628747463,0.001,159.04718017578125,0.23333069682121277,8670,-0.005700815975433216,0.49798583984375
8,672,14237696,194,421.7394850254059,0.1484698,0.2,1399.8978083133698,0.7061984837055206,0.15919568948447704,0.001,94.04131317138672,0.23311541974544525,8680,-0.005802774994663196,0.498138427734375
9,675,14254080,218,-122.11999249458313,0.09058454,0.2,1873.1912823677062,0.6758497357368469,0.15988716296851635,0.001,161.87399291992188,0.23336008191108704,8690,-0.007957034990249667,0.465643310546875
10,677,14270464,241,-88.6650619506836,0.10501259,0.2,1899.255892753601,0.6584934294223785,0.16529978327453138,0.001,154.13674926757812,0.2324586808681488,8700,-0.008883884108217898,0.40447998046875
11,680,14286848,265,214.0563662648201,0.15832148,0.2,1648.0566330909728,0.5956549644470215,0.16783963330090046,0.001,99.27821350097656,0.23375914990901947,8710,-0.006852748103119666,0.513702392578125
12,682,14303232,288,79.70479846000671,0.14383101,0.2,1358.530675315857,0.7064388990402222,0.15267327465116978,0.001,122.45862579345703,0.23372799158096313,8720,-0.0006414948307792656,0.512689208984375
13,682,14319616,311,336.8066337108612,0.1477915,0.2,1728.3125908851623,0.6537536680698395,0.15039596296846866,0.001,145.5299530029297,0.23452137410640717,8730,-0.0008306292816996575,0.49091796875
14,685,14336000,334,275.2623200416565,0.10505867,0.2,1345.8455311775208,0.7507140338420868,0.13321781381964684,0.001,148.07701110839844,0.23482546210289001,8740,-0.008084071282064542,0.473712158203125
15,686,14352384,358,76.77120387554169,0.14238706,0.2,1655.5119261264801,0.569469541311264,0.13019252605736256,0.001,99.28369140625,0.23528192937374115,8750,-0.008102197676635114,0.46556396484375
16,686,14368768,381,191.6887731552124,0.16525388,0.2,1357.2435999393463,0.6599370539188385,0.11099457517266273,0.001,105.37300109863281,0.23598504066467285,8760,-0.005911254497914342,0.508856201171875
17,688,14385152,404,-42.4430627822876,0.15900669,0.2,1524.3073819637298,0.6561798453330994,0.10326869785785675,0.001,127.65428161621094,0.23724308609962463,8770,-0.0036689099390059708,0.501019287109375
18,689,14401536,427,-29.650261402130127,0.0692876,0.2,2564.0177028656008,0.6196723878383636,0.092760943248868,0.001,176.6175537109375,0.23644515872001648,8780,-0.006091279227985069,0.4284912109375
19,691,14417920,450,346.7755126953125,0.103646204,0.2,1527.0743554115295,0.5775099992752075,0.09993429630994796,0.001,192.791015625,0.2362789660692215,8790,-0.011941216405830346,0.45174560546875
