time/time_elapsed,time/iterations,time/fps,rew_vec_envs,time/total_timesteps,train/std,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/clip_range,train/value_loss,train/clip_fraction,train/loss,train/approx_kl,train/entropy_loss
73,1,448,6958.845733642578,11567104,,,,,,,,,,,
138,2,471,6230.328460693359,11599872,0.22783422470092773,0.001,0.0007982527320564258,0.7822029441595078,3530,0.2,11368.239473342896,0.2376007080078125,2006.254638671875,0.025020083,1.052741681598127
204,3,481,6417.442291259766,11632640,0.22772440314292908,0.001,0.0006186229384184116,0.7780365198850632,3540,0.2,10318.970950698853,0.2389556884765625,2375.009033203125,0.026345344,1.056662854552269
268,4,487,6855.3048095703125,11665408,0.2273099720478058,0.001,0.00023392297480313574,0.775559663772583,3550,0.2,10267.57420654297,0.2375152587890625,2008.8721923828125,0.025478115,1.061236440949142
334,5,489,6742.863220214844,11698176,0.2261151671409607,0.001,0.0019517765340424376,0.7613830268383026,3560,0.2,9659.376570510864,0.2474029541015625,1690.310546875,0.03387275,1.074510110169649
398,6,492,6826.007965087891,11730944,0.2254505157470703,0.001,0.0008343869496457046,0.762237161397934,3570,0.2,11342.822532653809,0.2382781982421875,2041.051025390625,0.02502478,1.0892662668600679
462,7,495,6852.709533691406,11763712,0.22482791543006897,0.001,0.0011864949574373895,0.7704039365053177,3580,0.2,10798.911219787598,0.252667236328125,1900.490966796875,0.024750153,1.1008108649402857
525,8,499,6436.445129394531,11796480,0.2245892882347107,0.001,0.0021890800268010934,0.7922924160957336,3590,0.2,9464.730511474609,0.259619140625,1907.9952392578125,0.029586028,1.1088233958929776
587,9,502,7038.967559814453,11829248,0.22416484355926514,0.001,0.002084377971914364,0.7920414209365845,3600,0.2,9752.003937149047,0.2555511474609375,3399.442138671875,0.030770589,1.1144496696069837
649,10,504,6255.608947753906,11862016,0.22391147911548615,0.001,0.0018679050626815297,0.7852922230958939,3610,0.2,10787.22890548706,0.2563568115234375,1883.9144287109375,0.026581615,1.1196485590189695
713,11,505,6730.779510498047,11894784,0.22400198876857758,0.001,0.0010112083804415307,0.8102061152458191,3620,0.2,8988.532862854005,0.26409912109375,2857.124267578125,0.024133401,1.1219265028834342
777,12,505,6573.353332519531,11927552,0.22364340722560883,0.001,0.0029691272524360103,0.8150269389152527,3630,0.2,8512.847713851928,0.2669464111328125,1856.3739013671875,0.03048157,1.123974191956222
842,13,505,7224.316375732422,11960320,0.2229796051979065,0.001,0.001214148106009816,0.8065078854560852,3640,0.2,10763.274465179444,0.2585968017578125,2163.77587890625,0.035760984,1.1305005649104714
905,14,506,6462.150146484375,11993088,0.22202454507350922,0.001,0.0005863118800334633,0.7909132838249207,3650,0.2,11382.100926208495,0.234918212890625,2520.1455078125,0.025666554,1.141816110908985
969,15,507,6777.629058837891,12025856,0.22195087373256683,0.001,0.0025117598237557105,0.8096596151590347,3660,0.2,10304.246236038209,0.2531890869140625,2717.68994140625,0.036540642,1.151365653425455
1032,16,507,6740.746063232422,12058624,0.2215699553489685,0.001,0.0017686449235043255,0.7892937511205673,3670,0.2,10846.3123878479,0.2551788330078125,2414.512939453125,0.030454203,1.1561356196179986
1096,17,507,6930.516052246094,12091392,0.22115162014961243,0.001,0.0035262395736936013,0.7640824615955353,3680,0.2,10999.579140472411,0.2830230712890625,2095.137939453125,0.028817791,1.163098381832242
1160,18,508,6869.410705566406,12124160,0.221060648560524,0.001,0.0011922813951969146,0.7793505042791367,3690,0.2,10235.168695831298,0.2524688720703125,1817.4029541015625,0.027464975,1.1685081033036113
1224,19,508,7082.703399658203,12156928,0.2208396941423416,0.001,0.002423519097646931,0.7605345249176025,3700,0.2,11590.122478485107,0.26407470703125,2398.224609375,0.03452374,1.1693677578121424
1289,20,508,6383.599456787109,12189696,0.22098907828330994,0.001,5.338094124454074e-05,0.7797380238771439,3710,0.2,10468.973239517212,0.2294342041015625,2349.7587890625,0.020100158,1.1685871694236993
1353,21,508,6694.977951049805,12222464,0.22103220224380493,0.001,0.00041884107777150347,0.7562271803617477,3720,0.2,12369.14118347168,0.226531982421875,2349.53564453125,0.019070957,1.1690308775752782
1417,22,508,6896.786437988281,12255232,0.22003261744976044,0.001,0.0022745923677575776,0.8012879639863968,3730,0.2,10049.398009872437,0.2510467529296875,2072.69970703125,0.033707216,1.1790920604020356
1480,23,508,6494.405517578125,12288000,0.21975940465927124,0.001,-4.354657176008914e-05,0.7581980377435684,3740,0.2,10851.615117263795,0.2198486328125,2404.001708984375,0.020974439,1.1897760357707738
1544,24,509,6640.220458984375,12320768,0.2193346917629242,0.001,0.0007286892963747959,0.7904000729322433,3750,0.2,11789.327820587157,0.252679443359375,2536.29638671875,0.02642173,1.196944497898221
1609,25,508,6571.6942138671875,12353536,0.21866822242736816,0.001,0.0010195964023296256,0.7861811369657516,3760,0.2,11191.760604476929,0.23775634765625,3042.267333984375,0.024815546,1.2073950819671153
1674,26,508,6830.7135009765625,12386304,0.2183864563703537,0.001,-0.0001383180762786651,0.8049946874380112,3770,0.2,10199.07585029602,0.243902587890625,2421.685546875,0.024514638,1.215365159139037
