time/iterations,time/fps,time/total_timesteps,time/time_elapsed,rew_vec_envs,train/approx_kl,train/clip_range,train/value_loss,train/explained_variance,train/entropy_loss,train/learning_rate,train/loss,train/std,train/n_updates,train/policy_gradient_loss,train/clip_fraction
40,963,25509888,1360,-216.99272668361664,0.11028783,0.2,778.098764038086,0.9131794944405556,-2.229020583629608,0.001,214.7835235595703,0.424991250038147,14540,0.002163401339930715,0.3879852294921875
41,963,25542656,1393,-374.8751858472824,0.14276546,0.2,820.9391998767853,0.8970398008823395,-2.241919678449631,0.001,294.62176513671875,0.4263010025024414,14550,0.005291342856071424,0.422393798828125
42,963,25575424,1427,-218.37539675831795,0.09489649,0.2,821.873076915741,0.9105121344327927,-2.23019264601171,0.001,276.7885437011719,0.4234333336353302,14560,-0.00025644141860539096,0.390740966796875
43,963,25608192,1462,-318.0390501022339,0.08052177,0.2,802.5332339763642,0.902958832681179,-2.217106880247593,0.001,245.166748046875,0.42346087098121643,14570,0.0014554260589648039,0.405877685546875
44,963,25640960,1495,-293.69224663078785,0.44305018,0.2,884.6360427856446,0.9041737988591194,-2.2423282589763405,0.001,439.5355224609375,0.4259370267391205,14580,0.02164935024229635,0.4568756103515625
45,964,25673728,1529,-261.38718742132187,0.12580094,0.2,825.2764686584472,0.9086716920137405,-2.2427339889109135,0.001,353.3364562988281,0.4267656207084656,14590,-0.0001565584880154347,0.39207763671875
46,964,25706496,1563,-392.0756106376648,0.09154451,0.2,819.7854555130004,0.9054839834570885,-2.263345680758357,0.001,371.1068420410156,0.428519070148468,14600,0.003060260281927185,0.380340576171875
47,962,25739264,1600,-280.280159547925,0.07626738,0.2,751.1519180774688,0.9128975123167038,-2.2624821089208127,0.001,374.9541931152344,0.427855908870697,14610,-0.0005138096166774631,0.377203369140625
48,961,25772032,1636,-328.2608971595764,0.101349935,0.2,668.9075865268708,0.9195140227675438,-2.245062085986137,0.001,204.9479522705078,0.42557498812675476,14620,-0.0006578140822966816,0.3658782958984375
49,960,25804800,1671,-327.69009310007095,0.06723438,0.2,769.9652690887451,0.8969732597470284,-2.2442665979266168,0.001,391.0476989746094,0.4263465702533722,14630,-0.003750686715648044,0.3608642578125
50,961,25837568,1704,-250.566663980484,0.09380177,0.2,721.7461495876312,0.9178887903690338,-2.2558447021991013,0.001,227.6634063720703,0.4282393455505371,14640,-5.3329717047745365e-06,0.3919586181640625
51,958,25870336,1743,-241.53280377388,0.08337294,0.2,638.4884760856628,0.9280004426836967,-2.251305117458105,0.001,254.2730712890625,0.4261828660964966,14650,-0.0005025642152759246,0.3748046875
52,956,25903104,1781,-366.09918332099915,0.108082786,0.2,712.7159370899201,0.9061484411358833,-2.2543971803039313,0.001,177.1771697998047,0.42624855041503906,14660,-0.00046484103295370006,0.4070709228515625
53,953,25935872,1821,-310.3065836429596,0.11530837,0.2,868.4413126468659,0.8890407308936119,-2.250255975499749,0.001,368.5120849609375,0.42638739943504333,14670,-0.0027762381912907587,0.3634521484375
54,950,25968640,1861,-376.7052869796753,0.092422746,0.2,829.6973780632019,0.9093177393078804,-2.2452313587069512,0.001,270.6454772949219,0.4261479377746582,14680,-0.003397321089505567,0.366607666015625
55,947,26001408,1901,-218.76515674591064,0.111739084,0.2,822.1445868492126,0.9133510291576385,-2.2464046526700256,0.001,137.10296630859375,0.42592155933380127,14690,-0.0008599285632953979,0.3605377197265625
56,947,26034176,1936,-387.7284107208252,0.07993041,0.2,1639.5010570049285,0.8397497087717056,-2.2365426320582626,0.001,571.9749755859375,0.4255051612854004,14700,-0.0026852851504372667,0.3493316650390625
57,944,26066944,1976,-239.5880242586136,0.121075675,0.2,824.4732016563415,0.9015351459383965,-2.242245064675808,0.001,394.43560791015625,0.42485618591308594,14710,0.0012555109857203205,0.4149749755859375
58,943,26099712,2015,-266.1219048500061,0.06926516,0.2,749.3092012882232,0.9060080647468567,-2.228437437489629,0.001,220.46046447753906,0.423876017332077,14720,-0.004061174170055892,0.36796875
59,940,26132480,2055,-297.3575005531311,0.09635939,0.2,833.9575107097626,0.9095906615257263,-2.236607068404555,0.001,315.3703918457031,0.42478495836257935,14730,-0.000405169955411111,0.36173095703125
60,940,26165248,2090,-348.9186829328537,0.11402253,0.2,778.1058799743653,0.9120543673634529,-2.223115048184991,0.001,198.9174041748047,0.42349982261657715,14740,-0.000597196275339229,0.35491943359375
61,937,26198016,2131,-389.34048891067505,0.04996889,0.2,820.3485568046569,0.9105343222618103,-2.22583881765604,0.001,241.98544311523438,0.4234556257724762,14750,-0.004991790717758704,0.3358489990234375
62,936,26230784,2169,-272.7083377838135,0.10024535,0.2,790.5476561546326,0.9042060673236847,-2.2124677900224925,0.001,248.27890014648438,0.42245399951934814,14760,9.013941089506262e-05,0.3880035400390625
