ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
[1.00704156 1.50986327 0.01233718],[-0.12468323 -0.56165206 -1.09304427],[-0.50035618  0.11787464 -0.20136788],[ 0.52905186  1.99787479 16.16352109],[0.30346568 0.13381452 0.26799851 0.27559177],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[-0.05307466 -0.04893039  0.0735006 ],[-0.12449009 -0.55509758 -1.09416923],[ 0.29967428  0.4048802  -0.09764442],[ -1.82233913   1.56198579 -16.43081998],16.105196921938568,0.8447913265790001
[0.49347792 0.99957247 0.19893799],[-0.12010645 -0.55272323 -1.09284481],[-0.54170575  0.12615436 -0.24274204],[ 0.52851856  2.00063193 16.15946021],[0.14141756 0.15319776 0.18991303 0.213605  ],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[ 0.01874159  0.13595493 -0.21638875],[-0.11973993 -0.54700105 -1.09267583],[ 0.38058007  0.42685355 -0.01443084],[ -1.67116991   1.48626558 -16.45232647],16.103639372883116,0.8393136148624505
[0.47222582 1.09015061 0.35851375],[-0.11724739 -0.54368555 -1.09091483],[-0.58165182  0.13497849 -0.29989521],[ 0.5279635   2.00347605 16.15485858],[0.08202518 0.16107092 0.1544703  0.17614986],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[ 0.06938614  0.05642007 -0.24034871],[-0.1174517  -0.5384647  -1.08864514],[0.46232371 0.44678533 0.07312879],[ -1.5181522    1.42587986 -16.46988046],16.101050621230865,0.8331812020588638
[0.5626912  1.23204022 0.43745264],[-0.11416322 -0.53333665 -1.0881729 ],[-0.61980207  0.14379587 -0.36423452],[ 0.52739409  2.00637717 16.14967003],[0.06076908 0.14940868 0.12126071 0.13840061],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[ 0.07659045  0.09127607 -0.16885741],[-0.11508358 -0.5287831  -1.0843136 ],[0.49006077 0.47513205 0.07469872],[ -1.34359319   1.35581426 -16.48813357],16.09825363014572,0.8266857008657532
[0.54872541 1.2249703  0.47476005],[-0.11087928 -0.52249789 -1.08508599],[-0.65625774  0.15235155 -0.43153068],[ 0.52681403  2.00932046 16.14387205],[0.18725693 0.08130724 0.14303427 0.15708144],[-0.06892717  0.35724929  0.49805292 -1.37136853],[False False False],[False False False],[False False False],[False False False],[ 0.00920568  0.10727869 -0.05932589],[-0.11209376 -0.5188677  -1.08042591],[0.52239931 0.50084251 0.08571039],[ -1.16096524   1.27967884 -16.50516514],16.09535761647542,0.8199935033785424
[0.36490373 1.03595737 0.48209303],[-0.10940856 -0.51331461 -1.08161826],[-0.69203033  0.16146775 -0.49632154],[ 0.52622091  2.0123142  16.13748106],[0.10031737 0.14902358 0.1274949  0.13466836],[-0.06892717  0.35724929  0.49805292 -1.37136853],[False False False],[False False False],[False False False],[False False False],[0.10600637 0.04166659 0.22183525],[-0.11137067 -0.51031091 -1.07812135],[0.60144204 0.51631415 0.17850162],[ -1.00549908   1.23014057 -16.51552117],16.091766442961973,0.8133216936632295
[0.46322354 1.10427505 0.47815413],[-0.10747971 -0.50391449 -1.07817883],[-0.72636488  0.17020662 -0.56459025],[ 0.52561718  2.0153489  16.13048252],[0.06676542 0.15623226 0.10981151 0.12124024],[-0.06892717  0.35724929  0.49805292 -1.37136853],[False False False],[False False False],[False False False],[False False False],[ 0.09012746 -0.47917727  0.32458917],[-0.1101976  -0.49766287 -1.07740136],[0.68284496 0.52967376 0.28165761],[ -0.84586987   1.17292486 -16.5239238 ],16.08708251394565,0.8064404799561471
[0.58497634 1.21930166 0.45686927],[-0.1043534  -0.49362584 -1.07500854],[-0.75878353  0.17796131 -0.63615892],[ 0.52500493  2.01841676 16.12286413],[0.05788577 0.14736745 0.09185796 0.10969296],[-0.06892717  0.35724929  0.49805292 -1.37136853],[False False False],[False False False],[False False False],[False False False],[ 0.03655586 -0.5231908   0.22982947],[-0.10747856 -0.48291098 -1.07633988],[0.71043963 0.55151525 0.29466493],[ -0.67131676   1.09768352 -16.53214991],16.082145697163618,0.7993957827788007
[0.67437626 1.29900857 0.4247619 ],[-0.10021565 -0.48260484 -1.07218095],[-0.78917987  0.18453939 -0.7109831 ],[ 0.52438613  2.02151049 16.11461407],[0.05314885 0.12659882 0.07135702 0.0821816 ],[-0.07551849  0.50969309  0.48092902 -1.40783381],[False False False],[False False False],[False False False],[False False False],[ 0.00488242 -0.29086622  0.09647698],[-0.10347365 -0.46877355 -1.07465059],[0.74149185 0.57090173 0.31997764],[ -0.48444641   1.00796836 -16.53928863],16.0770551341054,0.7921873556761317
[0.74084223 1.31873273 0.38307701],[-0.09530743 -0.47136941 -1.06971164],[-0.8177683   0.18982388 -0.78866527],[ 0.52376298  2.02462209 16.10571869],[0.05126634 0.11556305 0.06205515 0.07097536],[-0.07551849  0.50969309  0.48092902 -1.40783381],[False False False],[False False False],[False False False],[False False False],[-0.00371996  0.37564184 -0.0542414 ],[-0.09873068 -0.45903362 -1.07189642],[0.80790215 0.58301134 0.41982134],[ -0.29356153   0.9077722  -16.54377076],16.071257635736774,0.784814453449699
[0.77234363 1.3066521  0.34934245],[-0.08988056 -0.46020742 -1.06753625],[-0.84472656  0.19383153 -0.86806454],[ 0.52313664  2.02774739 16.09617114],[0.05157007 0.09524783 0.05623551 0.07380387],[-0.07551849  0.50969309  0.48092902 -1.40783381],[False False False],[False False False],[False False False],[False False False],[ 0.02160215  0.75948308 -0.15238412],[-0.09351246 -0.45395087 -1.06859771],[0.86980804 0.59571428 0.52013754],[ -0.10337796   0.80079153 -16.54481313],16.064504087587594,0.7773350225374609
[0.75940042 1.27509363 0.33371582],[-0.08441386 -0.44930856 -1.06546297],[-0.87021835  0.19692977 -0.94849138],[ 0.52250788  2.03088359 16.08596688],[0.05452371 0.08454962 0.05153233 0.08246708],[-0.07551849  0.50969309  0.48092902 -1.40783381],[False False False],[False False False],[False False False],[False False False],[ 0.01907831  0.62906908 -0.12329737],[-0.08816831 -0.44867754 -1.06544174],[0.88958568 0.6161534  0.54102206],[  0.0824602    0.69368843 -16.54276456],16.057507745318983,0.7697810604279747
[0.64162198 1.26292436 0.3326511 ],[-0.07955287 -0.43860307 -1.06336888],[-0.89422763  0.19982083 -1.02785483],[ 0.52187608  2.0340325  16.07511089],[0.13851451 0.08882625 0.05080712 0.16239627],[-0.07744344  0.3268925   0.33563504 -1.47003603],[False False False],[False False False],[False False False],[False False False],[-0.03943125  0.29111075 -0.05863828],[-0.08326189 -0.44138037 -1.06268918],[0.91597223 0.63422858 0.57849627],[  0.26497826   0.59630835 -16.53746492],16.050333630052332,0.7623026154626671
[0.40666188 1.26432455 0.32944623],[-0.07676139 -0.42786725 -1.06123702],[-0.91657978  0.20430063 -1.10496238],[ 0.52123739  2.03720556 16.06362918],[0.07908214 0.09407259 0.05102906 0.09812283],[-0.07744344  0.3268925   0.33563504 -1.47003603],[False False False],[False False False],[False False False],[False False False],[-0.19070348 -0.55280181  0.13870113],[-0.07887104 -0.42801947 -1.06136434],[0.98963569 0.64060162 0.72189555],[  0.44820493   0.53268834 -16.52756807],16.042223273742625,0.7549896859224192
[0.37922244 1.25109627 0.30854675],[-0.07441583 -0.41724951 -1.05923774],[-0.93739627  0.20883619 -1.1854077 ],[ 0.52059501  2.04039294 16.05150165],[0.05928211 0.1041417  0.06066925 0.07982506],[-0.07744344  0.3268925   0.33563504 -1.47003603],[False False False],[False False False],[False False False],[False False False],[-0.16449557 -0.76006635  0.47929822],[-0.07507299 -0.41083663 -1.06312161],[1.0530246  0.6471762  0.85197073],[  0.62984963   0.47720847 -16.51404014],16.032935617481694,0.7474380212223434
[0.40975029 1.23893278 0.28511507],[-0.07179436 -0.40674594 -1.057427  ],[-0.95670422  0.21260173 -1.26675827],[ 0.51994984  2.04359199 16.0387236 ],[0.05412038 0.10358896 0.06215623 0.07788865],[-0.07744344  0.3268925   0.33563504 -1.47003603],[False False False],[False False False],[False False False],[False False False],[-0.09807503 -0.50073579  0.41677378],[-0.07146568 -0.3956137  -1.06504719],[1.06920343 0.66005672 0.88497773],[  0.80957706   0.41843893 -16.49818828],16.02333873081383,0.7398388637234325
[0.45931845 1.22870025 0.25795613],[-0.06873198 -0.39635145 -1.05580608],[-0.97451729  0.21530027 -1.34871623],[ 0.51930217  2.04680183 16.02529417],[0.05077894 0.11548365 0.06393249 0.06084519],[ 0.02577545  0.35062608  0.26145235 -1.48700237],[False False False],[False False False],[False False False],[False False False],[-0.00295044 -0.11157419  0.15064476],[-0.06818739 -0.38322709 -1.06545925],[1.08565628 0.67207803 0.92471583],[  0.98739643   0.35371486 -16.48022322],16.013564831695774,0.7322181884822119
[0.5414887  1.23912961 0.21014806],[-0.06487748 -0.38597526 -1.05453755],[-0.99076246  0.21626556 -1.42949281],[ 0.51865114  2.05002493 16.0112207 ],[0.11028173 0.15994731 0.10762632 0.11738408],[ 0.02577545  0.35062608  0.26145235 -1.48700237],[False False False],[False False False],[False False False],[False False False],[-0.04651928  0.77826648 -0.30239107],[-0.06413026 -0.37718027 -1.06255002],[1.1283804  0.68047787 1.03653751],[  1.16511668   0.27843877 -16.45957761],16.003112436676332,0.7247336101604026
[0.59840969 1.30101484 0.133957  ],[-0.06022032 -0.37524523 -1.05385295],[-1.00504099  0.21527697 -1.49948142],[ 0.51798789  2.05328594 15.99656762],[0.24533108 0.27297527 0.22803338 0.24951369],[ 0.02577545  0.35062608  0.26145235 -1.48700237],[False False False],[False False False],[False False False],[False False False],[-0.19112536  1.1461421  -0.56735866],[-0.05806528 -0.37608098 -1.05724829],[1.162128   0.69087674 1.14125839],[  1.34910003   0.19415593 -16.43536103],15.99178157369635,0.7182062678060872
[0.50185048 1.39048192 0.0429961 ],[-0.05555596 -0.36378896 -1.05399542],[-1.01711898  0.21347697 -1.54056931],[ 0.51728401  2.05666181 15.98154091],[0.33827901 0.32912136 0.30515878 0.35024216],[ 0.02577545  0.35062608  0.26145235 -1.48700237],[False False False],[False False False],[False False False],[False False False],[-0.14918744  0.84472753 -0.46228683],[-0.05199813 -0.37239096 -1.05323949],[1.14981421 0.70838957 1.14030865],[  1.54530541   0.11580467 -16.40745244],15.980469504303528,0.7141652010166203
[0.02713674 1.0666986  0.01764819],[-0.05387096 -0.35337763 -1.05440958],[-1.02988876  0.21570299 -1.55654952],[ 0.51651091  2.06022624 15.96635244],[0.42430956 0.26744265 0.36935844 0.34432688],[-0.0497655   0.21180725  0.10810231 -1.49337983],[False False False],[False False False],[False False False],[False False False],[ 0.06708799  0.20303345 -0.14848834],[-0.05022191 -0.36550024 -1.0514654 ],[1.13927728 0.72223297 1.13042519],[  1.72424093   0.08845347 -16.37872279],15.969468448836036,0.7121158592043921
[-0.42095933  0.36203017  0.06526064],[-0.05716681 -0.34985783 -1.05421673],[-1.05244712  0.22542087 -1.57189098],[ 0.515666    2.06398366 15.95103263],[0.21493054 0.25950903 0.24826177 0.2429496 ],[-0.0497655   0.21180725  0.10810231 -1.49337983],[False False False],[False False False],[False False False],[False False False],[ 0.44811202 -0.59859931  0.47023777],[-0.05652279 -0.35826269 -1.0541516 ],[1.17811534 0.73016019 1.19626654],[  1.79005469   0.13879012 -16.35995408],15.958178997103676,0.7094927624422422
[-0.0734499   0.62952099  0.0779409 ],[-0.05897885 -0.34540195 -1.05378118],[-1.07286425  0.23330199 -1.61740399],[ 0.51478327  2.06784641 15.93534002],[0.13941691 0.30570814 0.23303148 0.22098043],[-0.0497655   0.21180725  0.10810231 -1.49337983],[False False False],[False False False],[False False False],[False False False],[ 0.261476   -0.6250835   0.66803172],[-0.06115052 -0.34805801 -1.05923746],[1.21874722 0.73736911 1.27905416],[  1.87125227   0.16281603 -16.33856248],15.946176399363207,0.7045143694410329
[0.69433681 1.31161191 0.00759083],[-0.05492995 -0.33614702 -1.05406714],[-1.08493231  0.23172103 -1.65320081],[ 0.51386069  2.07182377 15.91930413],[0.33057323 0.46688214 0.40011395 0.39465088],[-0.0497655   0.21180725  0.10810231 -1.49337983],[False False False],[False False False],[False False False],[False False False],[ 0.1160708  -0.30618655  0.50718661],[-0.05819812 -0.3356931  -1.06418427],[1.2081951  0.75389171 1.27674731],[  2.03116652   0.09581991 -16.30788986],15.934174468930564,0.700905910305953
[ 1.47164581  1.91617086 -0.05745613],[-0.04358594 -0.32102322 -1.05519532],[-1.08686866  0.21774687 -1.66053547],[ 0.51285694  2.07603019 15.90326952],[0.29252529 0.36617438 0.33154018 0.32059549],[-0.05205929  0.30182371  0.08061507 -1.48360395],[False False False],[False False False],[False False False],[False False False],[ 0.03080324 -0.09781628  0.18474382],[-0.04735384 -0.31929898 -1.06774198],[1.167678   0.77780738 1.25920035],[  2.2867612   -0.08418024 -16.26245169],15.922658071307403,0.7003484226076235
[ 1.24780379  1.88835679 -0.10393052],[-0.03102205 -0.30485986 -1.056602  ],[-1.08549788  0.20025075 -1.69245751],[ 0.51178848  2.08041112 15.88710022],[0.39656442 0.23092242 0.26084272 0.36961373],[-0.05205929  0.30182371  0.08061507 -1.48360395],[False False False],[False False False],[False False False],[False False False],[-0.20361144  0.20189926 -0.18325577],[-0.0338263  -0.30410942 -1.06814979],[1.15421931 0.79888143 1.34514719],[  2.55875992  -0.28111956 -16.20780242],15.910945734453364,0.697940146975202
[-0.58523093  1.24626536 -0.19031183],[-0.03108775 -0.29295494 -1.05833546],[-1.09001254  0.20253919 -1.69873682],[ 0.51064792  2.08496748 15.87084225],[0.54645004 0.35319567 0.3990827  0.50136956],[-0.05205929  0.30182371  0.08061507 -1.48360395],[False False False],[False False False],[False False False],[False False False],[-0.24077039  0.49132012 -0.39593574],[-0.03181063 -0.29609002 -1.06678234],[1.15370389 0.80109468 1.39929737],[  2.76151391  -0.27010061 -16.16237956],15.898823934012963,0.6971489150610497
[-1.83439696  0.74173938 -0.21684291],[-0.04518585 -0.28649007 -1.06051523],[-1.10319368  0.22733916 -1.66093539],[ 0.50939276  2.08978966 15.85484765],[0.35223312 0.44717727 0.43114601 0.37482049],[-0.05205929  0.30182371  0.08061507 -1.48360395],[False False False],[False False False],[False False False],[False False False],[-0.16417363  0.43298439 -0.34506424],[-0.0443692  -0.29345843 -1.06593029],[1.14300192 0.78698838 1.31820678],[  2.87633765  -0.02902289 -16.13298624],15.887416073334546,0.6993155272573373
[-0.87365075  0.75797761 -0.21455426],[-0.05410786 -0.2798905  -1.06270669],[-1.1154428   0.24447021 -1.66223898],[ 0.50805554  2.09481986 15.83892338],[0.22572894 0.32740923 0.36395237 0.15778923],[-0.06478851  0.22695059 -0.06364027 -1.50897789],[False False False],[False False False],[False False False],[False False False],[-0.03818049  0.11757906 -0.19076778],[-0.05257002 -0.28886488 -1.06608681],[1.14253308 0.7818639  1.29082119],[  2.99309379   0.1278785  -16.10022823],15.87657816436689,0.6983315403187322
[ 0.20604112  0.53551026 -0.26379104],[-0.05365449 -0.27559478 -1.06503346],[-1.13076908  0.24680775 -1.70578684],[ 0.50668317  2.09995595 15.82270327],[0.11198648 0.25675025 0.21035782 0.11807198],[-0.06478851  0.22695059 -0.06364027 -1.50897789],[False False False],[False False False],[False False False],[False False False],[ 0.33327514 -0.10689516  0.14341675],[-0.05385399 -0.28387536 -1.06873685],[1.17722298 0.79069931 1.4089122 ],[  3.07293739   0.13486383 -16.07350477],15.865166911021877,0.6938626307885054
[ 0.83664483  0.79796074 -0.37140501],[-0.04698237 -0.26982434 -1.06830141],[-1.14297644  0.23769271 -1.76657045],[ 0.50529454  2.10514795 15.80601085],[0.19085673 0.31083641 0.23988905 0.23342541],[-0.06478851  0.22695059 -0.06364027 -1.50897789],[False False False],[False False False],[False False False],[False False False],[ 0.38912606 -0.17221076  0.41860011],[-0.05074166 -0.27653873 -1.0752416 ],[1.19737853 0.81239253 1.53009776],[  3.17723593   0.04871925 -16.04103253],15.85273452270194,0.6882533557464685
[ 1.1974718   1.32851746 -0.48916169],[-0.03630036 -0.26019099 -1.07266088],[-1.14779555  0.22008887 -1.80157058],[ 0.50387538  2.11043714 15.78900503],[0.40655377 0.44347803 0.37768349 0.43960086],[-0.06478851  0.22695059 -0.06364027 -1.50897789],[False False False],[False False False],[False False False],[False False False],[ 0.14200572 -0.11035     0.35462788],[-0.04169494 -0.26587274 -1.08279669],[1.16270998 0.84489988 1.52128149],[  3.3437703   -0.09362618 -15.99429488],15.840349887667287,0.6852552608133013
[-0.05906952  1.71206227 -0.57919585],[-0.03068866 -0.24639605 -1.07801316],[-1.14585165  0.21058918 -1.7265246 ],[ 0.50236027  2.11599667 15.77237676],[0.81657164 0.66610625 0.68451964 0.78476375],[-0.82586253  0.43824086 -0.40792391 -1.67370403],[False False False],[False False False],[False False False],[False False False],[-0.07575956 -0.07113328  0.11969627],[-0.03603351 -0.25139295 -1.08982632],[1.09962993 0.86327951 1.419573  ],[  3.57656993  -0.14727872 -15.93165528],15.82884513328009,0.6917162749984362
[-2.16750905  0.831502   -0.51027831],[-0.04525208 -0.23763111 -1.08334813],[-1.15373057  0.2323947  -1.57324583],[ 0.50064775  2.12207249 15.75718797],[0.34164531 0.25422437 0.34423648 0.33753949],[-0.82586253  0.43824086 -0.40792391 -1.67370403],[False False False],[False False False],[False False False],[False False False],[-0.47397509 -0.00558045 -0.19402219],[-0.04761202 -0.24253596 -1.09412472],[1.07797537 0.84826399 1.32420843],[  3.72855862   0.12059477 -15.88663929],15.818762223059554,0.7035259820618065
[-2.20746335  0.50059257 -0.30054847],[-0.06388218 -0.23343975 -1.08657767],[-1.16658259  0.26339998 -1.59629313],[ 0.49888332  2.12829792 15.74195895],[0.14938946 0.32461088 0.34747861 0.20722986],[-0.82586253  0.43824086 -0.40792391 -1.67370403],[False False False],[False False False],[False False False],[False False False],[-0.53742204 -0.03141003 -0.36949899],[-0.06159611 -0.23813809 -1.09444899],[1.11651099 0.81948418 1.39549456],[  3.80653052   0.43707847 -15.85183618],15.808323713367553,0.700539571326356
[-1.15049221  0.60751499 -0.19104994],[-0.07534645 -0.22889717 -1.08865249],[-1.17808693  0.2859284  -1.63558987],[ 0.49709843  2.13460813 15.7264109 ],[0.08191224 0.33877017 0.3034458  0.14557211],[-0.82586253  0.43824086 -0.40792391 -1.67370403],[False False False],[False False False],[False False False],[False False False],[-0.39030932 -0.0716689  -0.34355072],[-0.06947693 -0.23311662 -1.09352494],[1.12930665 0.8065032  1.38906245],[  3.88926709   0.63037823 -15.81454708],15.797965347566596,0.6964122283881435
[ 0.02365719  0.6888976  -0.18821547],[-0.0768121  -0.22302484 -1.09082259],[-1.1867298   0.29328714 -1.68865767],[ 0.4953026   2.14098613 15.71046873],[0.13797169 0.23550385 0.27911963 0.08113463],[-0.05098569  0.22714362 -0.21101809 -1.59553206],[False False False],[False False False],[False False False],[False False False],[-0.14421504 -0.09220554 -0.17392032],[-0.06900708 -0.22641497 -1.09372583],[1.1320985  0.8096856  1.40773091],[  3.99287279   0.66538991 -15.7766631 ],15.787690915288959,0.6915315445172474
[ 0.91549886  0.54945833 -0.1943827 ],[-0.0706486  -0.21866454 -1.0926898 ],[-1.19718571  0.28774539 -1.74279129],[ 0.49350021  2.1474203  15.69408681],[0.22362794 0.35122396 0.30343815 0.24944849],[-0.05098569  0.22714362 -0.21101809 -1.59553206],[False False False],[False False False],[False False False],[False False False],[0.39783979 0.01517373 0.26044488],[-0.06513191 -0.22193801 -1.09694744],[1.14956551 0.82368267 1.52289364],[  4.0724069    0.57831698 -15.74846508],15.776765676138606,0.6866136718729132
[ 1.55386879  0.96074242 -0.28399138],[-0.05801764 -0.21180901 -1.09538291],[-1.20293096  0.26973477 -1.76861303],[ 0.49168375  2.15395813 15.67747467],[0.38175634 0.41953389 0.36607644 0.40788441],[-0.05098569  0.22714362 -0.21101809 -1.59553206],[False False False],[False False False],[False False False],[False False False],[0.79029746 0.13143727 0.46476271],[-0.05880077 -0.21607298 -1.10354299],[1.14026333 0.85369959 1.60162741],[  4.19161973   0.39537227 -15.71078706],15.765141410067596,0.6844126212804553
[ 0.854617    1.31988105 -0.35364846],[-0.04751912 -0.20145423 -1.09888088],[-1.20219446  0.25409054 -1.77376282],[ 0.48983939  2.16065727 15.66090619],[0.41326606 0.28992755 0.24409201 0.40953182],[-0.05098569  0.22714362 -0.21101809 -1.59553206],[False False False],[False False False],[False False False],[False False False],[0.64563316 0.13804199 0.32935987],[-0.05413027 -0.20689424 -1.11013841],[1.0981689  0.88130617 1.56273852],[  4.36564942   0.2520924  -15.65462413],15.753913441460927,0.684220759726875
[-0.57588445  1.32343716 -0.45519232],[-0.04917718 -0.19044122 -1.10316244],[-1.19923197  0.25826468 -1.80897325],[ 0.48797059  2.16747318 15.64421413],[0.25468458 0.12671778 0.12820607 0.24463474],[-0.5819782   0.45005766 -0.27473199 -1.66083193],[False False False],[False False False],[False False False],[False False False],[ 0.21944924 -0.00239722  0.07614875],[-0.05887804 -0.1962857  -1.11575333],[1.07937347 0.87726634 1.56959915],[  4.54951241   0.30523432 -15.58989236],15.743028501393354,0.6814309682884855
[-0.95710467  1.14112202 -0.48958439],[-0.05631132 -0.18071926 -1.10776289],[-1.19709322  0.27235534 -1.86265175],[ 0.48609111  2.17434372 15.62712283],[0.28231891 0.35309232 0.36878313 0.26900456],[-0.5819782   0.45005766 -0.27473199 -1.66083193],[False False False],[False False False],[False False False],[False False False],[-0.69104068 -0.03533157 -0.35651239],[-0.06178134 -0.18610524 -1.11808932],[1.08966752 0.85570507 1.67971284],[  4.71265804   0.44578119 -15.52606634],15.731654336026,0.6769152372435903
[ 0.14854591  0.99303185 -0.46273186],[-0.05711551 -0.1725793  -1.11224779],[-1.19719854  0.27511927 -1.86165987],[ 0.48419295  2.18132779 15.60995202],[0.43865804 0.56340638 0.54102061 0.46592616],[-0.5819782   0.45005766 -0.27473199 -1.66083193],[False False False],[False False False],[False False False],[False False False],[-0.73699012 -0.00951586 -0.42434285],[-0.05601122 -0.17809521 -1.11888353],[1.08132134 0.85441419 1.72404018],[  4.85062533   0.48704866 -15.46993344],15.719883569794096,0.6769584693917595
[ 1.50809429  1.29427931 -0.4591709 ],[-0.04601897 -0.16253519 -1.11668935],[-1.19368184  0.25646215 -1.82568407],[ 0.4822672   2.18851551 15.59320293],[0.29610876 0.39563665 0.38710109 0.33157901],[-0.5819782   0.45005766 -0.27473199 -1.66083193],[False False False],[False False False],[False False False],[False False False],[-0.53155764 -0.0917195  -0.30032102],[-0.04009898 -0.167397   -1.12056721],[1.02759621 0.88588282 1.64145285],[  5.01729345   0.34398466 -15.4089729 ],15.708886606084235,0.6803691391199109
[ 1.47190412  1.29600315 -0.31165216],[-0.03127437 -0.151541   -1.12022389],[-1.18752543  0.23126589 -1.81631598],[ 0.48032133  2.1958442  15.57658712],[0.57913601 0.44740025 0.47438259 0.60785015],[-0.23181368  0.36886314 -0.37269279 -1.69975591],[False False False],[False False False],[False False False],[False False False],[-0.21169069 -0.08202539 -0.11604203],[-0.0226066  -0.15560142 -1.12260929],[0.97345598 0.91974549 1.59513481],[  5.19735105   0.13942266 -15.34139938],15.698470036877723,0.6817637912706955
[-0.86766924  1.1798345  -0.12817367],[-0.03384152 -0.14134256 -1.12183436],[-1.18242249  0.23793552 -1.76213457],[ 0.47833503  2.20336959 15.56053045],[0.4428625  0.2897997  0.30406851 0.44334132],[-0.23181368  0.36886314 -0.37269279 -1.69975591],[False False False],[False False False],[False False False],[False False False],[0.36946384 0.22780567 0.17835152],[-0.02728514 -0.14659522 -1.1250828 ],[0.96016454 0.90942412 1.61247228],[  5.36377599   0.18703622 -15.27280024],15.688375537325477,0.6864618420202764
[-1.82623806  0.99209937 -0.12765501],[-0.04863875 -0.13268322 -1.12319434],[-1.17871732  0.26615476 -1.780554  ],[ 0.47632524  2.21099859 15.54450211],[0.19838419 0.26164215 0.26667179 0.18055561],[-0.23181368  0.36886314 -0.37269279 -1.69975591],[False False False],[False False False],[False False False],[False False False],[0.23752637 0.39675611 0.33003934],[-0.04462779 -0.14124201 -1.12899615],[0.9773262  0.86801593 1.69751977],[  5.50602992   0.41866406 -15.20627972],15.677842503481788,0.6848120489397231
[-1.02520523  0.88508612 -0.16242155],[-0.0595182  -0.12525159 -1.12486523],[-1.17606912  0.28883749 -1.82203146],[ 0.47430973  2.21867739 15.52815005],[0.24946172 0.42771774 0.43494364 0.23839774],[-0.23181368  0.36886314 -0.37269279 -1.69975591],[False False False],[False False False],[False False False],[False False False],[3.12600150e-05 2.81472067e-01 2.89398341e-01],[-0.0558909  -0.13650882 -1.1332298 ],[0.98106082 0.83997467 1.69831212],[  5.62914823   0.59172199 -15.14417277],15.667356418020866,0.6812223893641236
[ 0.57426988  0.56356386 -0.16604755],[-0.05712772 -0.11961002 -1.1265658 ],[-1.17602991  0.28802938 -1.847048  ],[ 0.47229283  2.22643076 15.51165407],[0.22922434 0.27696609 0.33240001 0.11552656],[-0.07888936  0.31662756 -0.23492822 -1.61830497],[False False False],[False False False],[False False False],[False False False],[-0.07307892  0.06951236  0.13872273],[-0.05307628 -0.13206154 -1.13653015],[0.96729186 0.84749214 1.68323453],[  5.7247283    0.56407244 -15.09848444],15.65719418995809,0.6791472530887106
[ 1.39542196  0.11620671 -0.25150594],[-0.04659105 -0.1182222  -1.12844646],[-1.18332625  0.27131122 -1.88652865],[ 0.47027817  2.23423439 15.49485355],[0.30485852 0.36279453 0.29984777 0.28522931],[-0.07888936  0.31662756 -0.23492822 -1.61830497],[False False False],[False False False],[False False False],[False False False],[-0.28383725 -0.27727103 -0.37752688],[-0.04061213 -0.12905303 -1.13639526],[0.96193259 0.87706544 1.7669243 ],[  5.75599662   0.41646429 -15.08003725],15.646592927739686,0.6756596080264659
[ 1.03724698  0.51752343 -0.49799256],[-0.03533445 -0.11522306 -1.13225633],[-1.18778186  0.25066009 -1.89239549],[ 0.46826292  2.24211164 15.47794654],[0.49764592 0.4447433  0.3351685  0.52555074],[-0.07888936  0.31662756 -0.23492822 -1.61830497],[False False False],[False False False],[False False False],[False False False],[-0.27169013 -0.54803327 -0.48413717],[-0.02692553 -0.12157521 -1.13601684],[0.94280155 0.91144599 1.81773178],[  5.81210568   0.2725932  -15.04983639],15.635440957473225,0.6751707994882394
[-0.71113809  1.2084181  -0.74859953],[-0.03730279 -0.1062796  -1.13840426],[-1.18151615  0.25205035 -1.86845091],[ 0.466237    2.25010615 15.4613134 ],[0.4122663  0.33499744 0.29058464 0.45775133],[-0.07888936  0.31662756 -0.23492822 -1.61830497],[False False False],[False False False],[False False False],[False False False],[-0.0657293  -0.4709492  -0.35294194],[-0.02794724 -0.10848935 -1.13899236],[0.91102456 0.90907608 1.75462853],[  5.95769955   0.34433903 -14.97993784],15.62486560687939,0.6775001441179984
[-1.36459548  1.40131995 -0.6752805 ],[-0.04847754 -0.09461508 -1.14479823],[-1.16953289  0.27024297 -1.86911378],[ 0.46420182  2.25818974 15.44477285],[0.34464194 0.42145474 0.4412732  0.35759657],[-0.59033668  0.32806063 -0.45048562 -1.72474766],[False False False],[False False False],[False False False],[False False False],[ 0.05446226 -0.34272735 -0.12056102],[-0.03933136 -0.09357034 -1.14374126],[0.89165623 0.87726403 1.7334676 ],[  6.14291326   0.55413632 -14.8877309 ],15.61480628774152,0.6778643490780731
