step_count,agent_id,ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
0,0,[-0.13293874 -0.66593861  0.15407653],[-0.03802809  0.04929982 -1.50102826],[ 0.0715082   0.03327799 -0.20222729],[-0.77507892  9.32193206  7.61842199],[0.1321148  0.10027022 0.14948363 0.13918231],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.03802809  0.04929982 -1.50102826],[ 0.01821208 -0.08133282  0.20042459],[12.24337005  4.98549811 -2.2015395 ],13.401569975723085,0.8782936124731265
0,0,[-0.20194111 -0.76052226  0.22454956],[-0.03941272  0.04320206 -1.49907001],[ 0.07392367  0.03665374 -0.27428887],[-0.77482811  9.3214334   7.61625274],[0.12058836 0.06752929 0.12604713 0.14097238],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.03941272  0.04320206 -1.49907001],[ 0.01938644 -0.08715187  0.27216044],[12.23752316  4.96745966 -2.26757569],13.400542084018285,0.8713569222874376
0,0,[-0.32129367 -0.82675053  0.30650862],[-0.04173029  0.03652135 -1.49641732],[ 0.07520206  0.04052885 -0.34835407],[-0.77457439  9.32093169  7.6134721 ],[0.0980619  0.05471019 0.10917757 0.13684442],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.04173029  0.03652135 -1.49641732],[ 0.02208574 -0.092514    0.34583504],[12.2330636   4.94362047 -2.33580923],13.39937435793698,0.8641323970642263
0,0,[-0.42660786 -0.86355332  0.38167032],[-0.04497425  0.02953926 -1.49306641],[ 0.07531464  0.04511962 -0.4242452 ],[-0.77431831  9.32042794  7.61006514],[0.0821107  0.0516972  0.09368428 0.11784568],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.04497425  0.02953926 -1.49306641],[ 0.02658794 -0.0976287   0.42125264],[12.2305579   4.91397939 -2.40299898],13.398064939513155,0.8566765573803226
1,0,[-0.41824021 -0.80210489  0.4406141 ],[-0.04856701  0.02270048 -1.48919105],[ 0.07442096  0.05035701 -0.49832631],[-0.77405972  9.31992261  7.60603175],[0.06089287 0.21838767 0.16009162 0.17306064],[ 0.49038008  0.41000485  0.1678759  -0.89296019],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.04856701  0.02270048 -1.48919105],[ 0.03280038 -0.10242092  0.49481058],[12.23023754  4.87914933 -2.46667258],13.396614573722442,0.8493637064144861
1,0,[-0.22886499 -0.57385384  0.47015274],[-0.05051604  0.01790344 -1.48512485],[ 0.07368624  0.05517194 -0.56647677],[-0.77379558  9.31941473  7.60143125],[0.11272134 0.10374926 0.12377267 0.14103097],[ 0.49038008  0.41000485  0.1678759  -0.89296019],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.05051604  0.01790344 -1.48512485],[ 0.03851537 -0.1066806   0.56258809],[12.23575649  4.8369954  -2.51330384],13.395034813249918,0.8426092741204487
1,0,[-0.29472973 -0.59348892  0.51242912],[-0.05274683  0.0132585  -1.48068254],[ 0.07229637  0.06045517 -0.6401808 ],[-0.7735276   9.31890562  7.59622513],[0.11426231 0.06858882 0.10726707 0.11465431],[ 0.49038008  0.41000485  0.1678759  -0.89296019],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.05274683  0.0132585  -1.48068254],[ 0.04521147 -0.11112221  0.63586227],[12.2430048   4.79097738 -2.55663402],13.393319534502862,0.8352919596584374
1,0,[-0.37749141 -0.6636563   0.53057359],[-0.05567612  0.00810726 -1.47600069],[ 0.06981347  0.06657627 -0.7160036 ],[-0.77325681  9.31839591  7.59039143],[0.10020541 0.05913688 0.08646338 0.09735256],[ 0.49038008  0.41000485  0.1678759  -0.89296019],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.05567612  0.00810726 -1.47600069],[ 0.05386253 -0.11555359  0.71113548],[12.24944321  4.74429537 -2.60272003],13.391465532079057,0.8277526832855119
2,0,[-0.50089415 -0.59759445  0.6190715 ],[-0.05946766  0.00300684 -1.47089685],[ 0.06657838  0.07380613 -0.78974914],[-0.77298304  9.31788591  7.5839308 ],[0.06893118 0.120437   0.15271094 0.25880947],[ 0.37413526  0.35339355  0.18472686 -0.80204111],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.05946766  0.00300684 -1.47089685],[ 0.06442312 -0.12042584  0.78417537],[12.25740675  4.69488356 -2.64425038],13.389473922997425,0.82040202715346
2,0,[-0.7873359  -0.1762344   0.96784829],[-6.54259257e-02  1.10520371e-03 -1.46345968e+00],[ 0.06542112  0.08326026 -0.85351362],[-0.77270168  9.31737597  7.57692033],[0.05676765 0.1247358  0.17308037 0.26886154],[ 0.37413526  0.35339355  0.18472686 -0.80204111],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-6.54259257e-02  1.10520371e-03 -1.46345968e+00],[ 0.07482913 -0.12961362  0.84693483],[12.28463667  4.62036942 -2.63843115],13.387360853821775,0.8139943204714897
2,0,[-1.01465933  0.22371792  1.31235437],[-0.07348534  0.0029335  -1.45327078],[ 0.06748946  0.09529321 -0.91631432],[-0.77241094  9.31686671  7.56937986],[0.05345599 0.12495935 0.16756228 0.23675533],[ 0.37413526  0.35339355  0.18472686 -0.80204111],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.07348534  0.0029335  -1.45327078],[ 0.08403399 -0.14527996  0.90834992],[12.33399969  4.51401888 -2.58027606],13.385131276409586,0.8076275177674155
2,0,[-1.14838084  0.48328599  1.51679811],[-0.08281011  0.00752181 -1.44125036],[ 0.07259984  0.10962157 -0.98265838],[-0.7721115   9.3163582   7.56128487],[0.05214057 0.11503437 0.14689484 0.1626285 ],[ 0.37413526  0.35339355  0.18472686 -0.80204111],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.08281011  0.00752181 -1.44125036],[ 0.09193016 -0.1671982   0.97288166],[12.39753749  4.38431178 -2.48549828],13.382781000851287,0.8008584284148392
3,0,[-1.00601538  0.5493218   1.5856377 ],[-0.09171738  0.01317901 -1.42861253],[ 0.07954966  0.12485259 -1.05023321],[-0.77180446  9.3158501   7.55260595],[0.0522452  0.20450973 0.23661433 0.13723714],[ 0.49549729  0.16564962  0.5311116  -0.98602664],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.09171738  0.01317901 -1.42861253],[ 0.09846971 -0.1923507   1.03836941],[12.46436847  4.24268825 -2.38152671],13.38030472062563,0.7939384089098311
3,0,[-0.62424261  0.54906643  1.62751951],[-0.09715435  0.0189906  -1.4156003 ],[ 0.08751608  0.13745801 -1.11534666],[-0.77148583  9.31534221  7.54337813],[0.04861363 0.10814427 0.14608273 0.12645776],[ 0.49549729  0.16564962  0.5311116  -0.98602664],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.09715435  0.0189906  -1.4156003 ],[ 0.10107637 -0.21559983  1.10174962],[12.53054616  4.08604705 -2.29188502],13.37770924384581,0.7872812376065357
3,0,[-0.56728604  0.56114462  1.63421027],[-0.10165225  0.02496686 -1.40250887],[ 0.09659577  0.14978994 -1.188095  ],[-0.77116037  9.31483417  7.53354113],[0.04952199 0.07487343 0.11196013 0.11901186],[ 0.49549729  0.16564962  0.5311116  -0.98602664],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.10165225  0.02496686 -1.40250887],[ 0.10179373 -0.2405592   1.17264948],[12.59476605  3.92452703 -2.20457708],13.374984280381568,0.7798610181842667
3,0,[-0.58653634  0.57804342  1.6199125 ],[-0.10612124  0.0311263  -1.3895398 ],[ 0.10684419  0.16277828 -1.26264994],[-0.77083008  9.31432583  7.52307131],[0.05043142 0.06515901 0.10237337 0.109681  ],[ 0.49549729  0.16564962  0.5311116  -0.98602664],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.10612124  0.0311263  -1.3895398 ],[ 0.10148781 -0.26782306  1.24505757],[12.65625974  3.76278365 -2.11525905],13.372126690670116,0.7722425215605399
4,0,[-0.46931224  0.44746429  1.62954278],[-0.1101263   0.03683805 -1.37658761],[ 0.11744666  0.17582095 -1.33546382],[-0.77049442  9.31381695  7.51197102],[0.09467039 0.10951957 0.25002082 0.06863942],[ 0.43654144  0.05096049  0.6314292  -0.92240798],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.1101263   0.03683805 -1.37658761],[ 0.10056317 -0.29554639  1.31556441],[12.71384516  3.59950845 -2.03360018],13.369137951143621,0.764790150491506
4,0,[-0.15955998  0.13930748  1.70555943],[-0.11120867  0.03983727 -1.36266878],[ 0.1250958   0.18529887 -1.40479097],[-0.77014807  9.31330675  7.5002853 ],[0.0679208  0.07591605 0.12582699 0.13746909],[ 0.43654144  0.05096049  0.6314292  -0.92240798],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.11120867  0.03983727 -1.36266878],[ 0.09938013 -0.31615806  1.38332569],[12.76542799  3.4209127  -1.99796454],13.366026253622703,0.7577529512901622
