rew_vec_envs,time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/explained_variance,train/policy_gradient_loss,train/std,train/value_loss,train/clip_range,train/loss,train/entropy_loss,train/n_updates,train/learning_rate,train/clip_fraction,train/approx_kl
0.33538607,,,,,,,,,,,,,,,
0.38911197,,,,,,,,,,,,,,,
,3080192,41,782,1,,,,,,,,,,,
0.3950585,,,,,0.5449813902378082,-0.0015177004162978847,0.9412202835083008,99.89611857570708,0.2,0.921413004398346,-5.441858310997486,940,0.0001,0.0668792724609375,0.007780479
0.29210868,,,,,,,,,,,,,,,
,3112960,70,925,2,,,,,,,,,,,
0.38480455,,,,,0.8824211284518242,-0.002654043376969639,0.9428391456604004,19.376270113885404,0.2,3.255589246749878,-5.435463587939739,950,0.0001,0.035162353515625,0.0055351737
0.19659263,,,,,,,,,,,,,,,
,3145728,99,990,3,,,,,,,,,,,
0.2073321,,,,,0.15314096212387085,-0.0011509452953760047,0.9419440627098083,2131.741994649172,0.2,31.16483497619629,-5.439420086145401,960,0.0001,0.017950439453125,0.0033618363
0.30631125,,,,,,,,,,,,,,,
,3178496,128,1023,4,,,,,,,,,,,
0.28894484,,,,,0.2515951991081238,-0.0012070200908055994,0.9421426057815552,1525.8787214435638,0.2,1.3002525568008423,-5.436059093475341,970,0.0001,0.05513916015625,0.0074098296
0.2883687,,,,,,,,,,,,,,,
,3211264,157,1041,5,,,,,,,,,,,
0.5307591,,,,,0.2202356457710266,-0.001286534088285407,0.9398347735404968,8996.402614609897,0.2,6259.56298828125,-5.43463998734951,980,0.0001,0.0377838134765625,0.006186405
0.26853174,,,,,,,,,,,,,,,
,3244032,186,1052,6,,,,,,,,,,,
0.32276908,,,,,0.3709977865219116,-0.0032128881430253386,0.9386785626411438,1504.562516964972,0.2,2146.786865234375,-5.425905320048332,990,0.0001,0.0349945068359375,0.0051890276
0.34060735,,,,,,,,,,,,,,,
,3276800,216,1061,7,,,,,,,,,,,
0.31990328,,,,,0.6375576555728912,-0.0011433557614509483,0.9383596777915955,195.26080551147462,0.2,7.706503868103027,-5.422260992228985,1000,0.0001,0.027154541015625,0.005951579
0.31981775,,,,,,,,,,,,,,,
,3309568,245,1067,8,,,,,,,,,,,
0.28936243,,,,,0.2966475486755371,-0.0016067757795099169,0.9377492070198059,6271.30169493854,0.2,318.0876770019531,-5.420281991362572,1010,0.0001,0.0183624267578125,0.0031995783
0.25130934,,,,,,,,,,,,,,,
,3342336,275,1072,9,,,,,,,,,,,
0.788114,,,,,0.8850194439291954,-0.0036746457029948943,0.9370229244232178,2.270390765555203,0.2,0.5424240827560425,-5.415864430367947,1020,0.0001,0.1114898681640625,0.008140584
0.31317794,,,,,,,,,,,,,,,
,3375104,305,1072,10,,,,,,,,,,,
0.3639489,,,,,0.5098581612110138,-0.0013186103420594008,0.9366204738616943,2182.8461584299803,0.2,66.30907440185547,-5.414508675038815,1030,0.0001,0.1163116455078125,0.0054273494
0.25598896,,,,,,,,,,,,,,,
,3407872,335,1074,11,,,,,,,,,,,
0.31750292,,,,,0.29927200078964233,-0.00033931203652173283,0.9364887475967407,8610.406663370133,0.2,855.9690551757812,-5.413618491590023,1040,0.0001,0.00255126953125,0.0018417751
0.43501282,,,,,,,,,,,,,,,
,3440640,366,1073,12,,,,,,,,,,,
0.61958337,,,,,0.5802606642246246,-0.0018020922456344125,0.9362867474555969,2169.81378556937,0.2,402.687255859375,-5.412836354970932,1050,0.0001,0.0304107666015625,0.004801111
0.20272589,,,,,,,,,,,,,,,
,3473408,396,1074,13,,,,,,,,,,,
0.29267555,,,,,0.4328651428222656,-0.0016228500418947079,0.9356527924537659,1883.9475366830825,0.2,685.6705932617188,-5.411444322764874,1060,0.0001,0.0195770263671875,0.0041310634
0.34628272,,,,,,,,,,,,,,,
,3506176,426,1074,14,,,,,,,,,,,
0.41817266,,,,,0.531312108039856,-0.0006739987802575342,0.9348406791687012,1459.3560392733664,0.2,84.29276275634766,-5.409774988889694,1070,0.0001,0.0612579345703125,0.0062101074
0.4752689,,,,,,,,,,,,,,,
,3538944,457,1074,15,,,,,,,,,,,
0.5308839,,,,,0.36963051557540894,-0.0012319222645601259,0.9343447089195251,4158.078431588411,0.2,476.7010498046875,-5.405650159716606,1080,0.0001,0.0195281982421875,0.0032796946
0.24736375,,,,,,,,,,,,,,,
,3571712,487,1074,16,,,,,,,,,,,
0.24344873,,,,,0.8802418634295464,-0.0014054748477065004,0.9346671104431152,142.24892520308495,0.2,52.718814849853516,-5.404706619679928,1090,0.0001,0.013824462890625,0.00410508
0.27426887,,,,,,,,,,,,,,,
,3604480,518,1074,17,,,,,,,,,,,
0.4221301,,,,,0.3797668218612671,-0.001195406789338449,0.9346121549606323,2642.3132218658925,0.2,10.507417678833008,-5.405106392502785,1100,0.0001,0.0203857421875,0.005090328
0.27496424,,,,,,,,,,,,,,,
,3637248,548,1074,18,,,,,,,,,,,
0.3622653,,,,,0.4413776993751526,-0.0009265356937248725,0.9339813590049744,5493.717707127333,0.2,4601.4599609375,-5.404277056455612,1110,0.0001,0.0115814208984375,0.0020777225
0.28936896,,,,,,,,,,,,,,,
,3670016,579,1074,19,,,,,,,,,,,
0.3798586,,,,,0.3863328695297241,-0.001135835987952305,0.9337884783744812,5296.186478507519,0.2,1790.0726318359375,-5.402205018699169,1120,0.0001,0.0069183349609375,0.0027112698
0.4993543,,,,,,,,,,,,,,,
,3702784,611,1071,20,,,,,,,,,,,
0.4108913,,,,,0.48377346992492676,-0.0016561020725930574,0.9332225322723389,4756.013349300623,0.2,3107.343505859375,-5.4009533926844595,1130,0.0001,0.0145782470703125,0.004412971
0.43061632,,,,,,,,,,,,,,,
,3735552,642,1070,21,,,,,,,,,,,
0.2934857,,,,,0.7598215788602829,-0.0011419504044170026,0.932803750038147,1038.0011536240577,0.2,375.27801513671875,-5.398692561686039,1140,0.0001,0.01097412109375,0.0034769452
0.29952255,,,,,,,,,,,,,,,
,3768320,674,1068,22,,,,,,,,,,,
0.54383844,,,,,0.47683602571487427,-0.0014821264492638874,0.9326134324073792,3133.5881179846824,0.2,2.5698654651641846,-5.397578158974648,1150,0.0001,0.0329864501953125,0.0062537817
0.37508902,,,,,,,,,,,,,,,
,3801088,711,1059,23,,,,,,,,,,,
0.46643865,,,,,0.5749812424182892,-0.0016010557286790573,0.9324511289596558,2683.552664375305,0.2,2571.56396484375,-5.396401296555996,1160,0.0001,0.023016357421875,0.0039782384
0.55732936,,,,,,,,,,,,,,,
,3833856,751,1046,24,,,,,,,,,,,
0.32592782,,,,,0.4339609742164612,-0.0005906769805733347,0.9322381615638733,2410.3435348153116,0.2,549.1014404296875,-5.395380160212516,1170,0.0001,0.0032012939453125,0.0022119735
0.4715741,,,,,,,,,,,,,,,
,3866624,791,1034,25,,,,,,,,,,,
0.33579236,,,,,0.3151475787162781,-0.0010209064217633567,0.9324749112129211,4634.506650161743,0.2,35.32585906982422,-5.395448836684227,1180,0.0001,0.003765869140625,0.0016484703
0.33313107,,,,,,,,,,,,,,,
,3899392,833,1022,26,,,,,,,,,,,
0.39522627,,,,,0.5371728241443634,-0.0023102318700694013,0.9316632151603699,1317.9113143205643,0.2,2590.170654296875,-5.394577503204346,1190,0.0001,0.039947509765625,0.0053669927
0.5324085,,,,,,,,,,,,,,,
,3932160,869,1018,27,,,,,,,,,,,
