rew_vec_envs,time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/clip_fraction,train/clip_range,train/explained_variance,train/std,train/loss,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/n_updates,train/entropy_loss
0.05202714120969176,136,322,6905,2228224,0.16292724609375,0.2,0.5766752064228058,0.4671951234340668,0.004123218823224306,0.0001,-0.004068539892068656,0.013803067,0.00026269796855729057,1350,-2.4495048467069864
0.11350379232317209,137,323,6940,2244608,0.165325927734375,0.2,0.43818342685699463,0.46518489718437195,-0.005485250148922205,0.0001,-0.004979843229648395,0.012634806,0.0004251214510702539,1360,-2.430489610694349
0.10182835254818201,138,324,6974,2260992,0.1423583984375,0.2,0.5394196510314941,0.4637649655342102,-0.0026999444235116243,0.0001,-0.003935504676155688,0.011350701,0.00028899275845901685,1370,-2.4177881561219694
0.07346236845478415,139,324,7009,2277376,0.164813232421875,0.2,0.4022141098976135,0.4596453309059143,0.012327471747994423,0.0001,-0.00543936792655586,0.013342056,0.0003535193265719272,1380,-2.3894654057919977
0.051768144592642784,140,325,7044,2293760,0.153955078125,0.2,0.6472605168819427,0.4553964138031006,-0.023404473438858986,0.0001,-0.005394876560239936,0.012755703,0.00019231597278803746,1390,-2.358082642406225
0.05353220645338297,141,326,7078,2310144,0.158428955078125,0.2,0.5219791829586029,0.45143628120422363,0.003043891629204154,0.0001,-0.004939238888800901,0.013844855,0.0002834745584408438,1400,-2.3236771017313003
0.061052125645801425,142,327,7113,2326528,0.15980224609375,0.2,0.5739496350288391,0.4492906332015991,-0.008913365192711353,0.0001,-0.006973112042760477,0.020277705,0.00023590253516374559,1410,-2.2988101353868844
0.07044782070443034,143,327,7146,2342912,0.1675537109375,0.2,0.5034241378307343,0.44577932357788086,0.0036240010522305965,0.0001,-0.0060945155670196986,0.014449321,0.0002871939447629757,1420,-2.2713565124198793
0.07228221232071519,144,328,7180,2359296,0.1495849609375,0.2,0.5158155560493469,0.44525012373924255,-0.008738280273973942,0.0001,-0.0041905149784724925,0.011074389,0.0002818916625869861,1430,-2.257822738401592
0.05212985794059932,145,329,7214,2375680,0.17437744140625,0.2,0.4231979250907898,0.4431982636451721,-0.013766217976808548,0.0001,-0.005802841880995402,0.013496461,0.0004055852269289062,1440,-2.2448221199214458
0.06734937382861972,146,329,7251,2392064,0.17252197265625,0.2,0.4469648003578186,0.43925395607948303,-0.011549698188900948,0.0001,-0.005304705248454411,0.014407128,0.00035143937326154173,1450,-2.21066286675632
0.049243152141571045,147,330,7286,2408448,0.16827392578125,0.2,0.6459491848945618,0.43775761127471924,-0.02048988826572895,0.0001,-0.006922594975458196,0.015217219,0.00024011549258773357,1460,-2.190264638699591
0.0744406720623374,148,331,7321,2424832,0.182135009765625,0.2,0.5204478800296783,0.4351102113723755,-0.016841178759932518,0.0001,-0.010348595287723583,0.018054917,0.00034530512299397743,1470,-2.174372166953981
0.16268767439760268,149,331,7354,2441216,0.1652587890625,0.2,0.5855130851268768,0.4311099946498871,-0.021263621747493744,0.0001,-0.006196495488893561,0.013671151,0.00035592102802013416,1480,-2.1408148476853968
0.056539786979556084,150,332,7390,2457600,0.173394775390625,0.2,0.621519923210144,0.4281940460205078,-0.009830184280872345,0.0001,-0.006302635934844147,0.014140386,0.00030663927248042455,1490,-2.1091425901278855
0.06240526167675853,151,333,7425,2473984,0.17923583984375,0.2,0.5274049341678619,0.4237491488456726,-0.008910944685339928,0.0001,-0.006683226626955729,0.015794804,0.00043249304044934433,1500,-2.0692287608981133
0.05949019780382514,152,333,7460,2490368,0.1765380859375,0.2,0.7464815378189087,0.4238887429237366,-0.022020457312464714,0.0001,-0.006397582179579331,0.014570009,0.00022960128499391886,1510,-2.050021072663367
0.05985921807587147,153,334,7495,2506752,0.17939453125,0.2,0.6038907468318939,0.41919007897377014,0.011020773090422153,0.0001,-0.00627094484589179,0.015456454,0.0005227794852771695,1520,-2.023227169457823
0.11992773041129112,154,335,7531,2523136,0.181390380859375,0.2,0.5281619429588318,0.4175611436367035,-0.016804633662104607,0.0001,-0.004649452394733089,0.015187021,0.0003504947106932832,1530,-1.990115084312856
0.06789343245327473,155,335,7566,2539520,0.19312744140625,0.2,0.4598845839500427,0.41336679458618164,-0.018931496888399124,0.0001,-0.005840153503049806,0.01519611,0.0005655113845250525,1540,-1.9596264902502298
0.06972788600251079,156,336,7602,2555904,0.172235107421875,0.2,0.5088382661342621,0.4103051424026489,0.00488582719117403,0.0001,-0.006023839467798098,0.015118524,0.00026335336299894153,1550,-1.9266282049007715
0.0680530034005642,157,336,7638,2572288,0.186279296875,0.2,0.6534225344657898,0.4082713723182678,-0.006438626907765865,0.0001,-0.008398459311501938,0.015356719,0.00016280107383579435,1560,-1.9017075000330805
0.18039953615516424,158,337,7674,2588672,0.166094970703125,0.2,0.5026828050613403,0.40578359365463257,-0.011879567988216877,0.0001,-0.005557485536883178,0.0135847675,0.00028652580791970194,1570,-1.8779967272654177
0.06160747865214944,159,337,7711,2605056,0.19581298828125,0.2,0.3476364016532898,0.4035799503326416,-0.01725013181567192,0.0001,-0.0059616589342113,0.016882654,0.00043497729558623633,1580,-1.8535647113807499
0.058610630221664906,160,338,7746,2621440,0.19097900390625,0.2,0.6308361887931824,0.4014008641242981,-0.0068693566136062145,0.0001,-0.006742207294882974,0.016911842,0.00014804218106121426,1590,-1.831073444057256
0.055281687062233686,161,338,7782,2637824,0.193707275390625,0.2,0.3915975093841553,0.3998803198337555,-0.02306371182203293,0.0001,-0.00629114089297218,0.017105209,0.00036706119468874474,1600,-1.8143122897483408
0.11808824120089412,162,339,7819,2654208,0.176605224609375,0.2,0.5305228233337402,0.39729976654052734,-0.014210824854671955,0.0001,-0.0058726723489598955,0.014047259,0.00022273515517952093,1610,-1.7888195736333727
0.12083443626761436,163,339,7855,2670592,0.19913330078125,0.2,0.5498933792114258,0.3950461745262146,-0.017279379069805145,0.0001,-0.005293848528162925,0.019137466,0.00036125776251481054,1620,-1.7668471097014844
0.07471705414354801,164,340,7892,2686976,0.19300537109375,0.2,0.49768590927124023,0.392342209815979,-0.028861183673143387,0.0001,-0.006211304682710761,0.015984466,0.0002934614988987505,1630,-1.739837347716093
0.08443107223138213,165,340,7928,2703360,0.195166015625,0.2,0.46747368574142456,0.3902514576911926,-0.008677152916789055,0.0001,-0.006519224355088227,0.017673578,0.00025514666668868813,1640,-1.7159666818566621
0.09592653019353747,166,341,7964,2719744,0.165716552734375,0.2,0.680735856294632,0.3890327215194702,-0.013956097885966301,0.0001,-0.006013885327956814,0.013676142,0.000127561755036254,1650,-1.702360396180302
0.07620676979422569,167,341,8001,2736128,0.181884765625,0.2,0.5308417081832886,0.38720324635505676,0.005278547294437885,0.0001,-0.005028289261190366,0.015263611,0.00020986774191840142,1660,-1.6872660284861922
0.16927033895626664,168,342,8037,2752512,0.196197509765625,0.2,0.4683019518852234,0.3835794925689697,0.010974694043397903,0.0001,-0.006365319512406131,0.016398337,0.00021062302371035457,1670,-1.658896794449538
0.06369747058488429,169,342,8074,2768896,0.215399169921875,0.2,0.38129138946533203,0.3814000189304352,-0.0045461286790668964,0.0001,-0.004976706769230077,0.017798794,0.0004568831709917731,1680,-1.6285501742735504
0.07613179506734014,170,343,8111,2785280,0.188385009765625,0.2,0.5661166906356812,0.3799569308757782,-0.007993771694600582,0.0001,-0.006598087663041952,0.016011968,0.0003723830144508611,1690,-1.6097604741342366
0.15457000490278006,171,343,8148,2801664,0.17596435546875,0.2,0.440657377243042,0.37871962785720825,-0.02368600107729435,0.0001,-0.0066079395330234545,0.0150373215,0.00023895390056907217,1700,-1.593321702349931
0.08055667439475656,172,344,8184,2818048,0.205889892578125,0.2,0.42459630966186523,0.37494683265686035,-0.0012128547532483935,0.0001,-0.003712140635070682,0.0174862,0.0003974857503550311,1710,-1.5628506330773235
0.054507766384631395,173,344,8221,2834432,0.211663818359375,0.2,0.4218083620071411,0.3718211054801941,0.011020584963262081,0.0001,-0.006794192876259331,0.016072888,0.00044955141465266026,1720,-1.5256052015349268
0.10300974873825908,174,345,8257,2850816,0.197955322265625,0.2,0.4048278331756592,0.36932387948036194,-0.008224628865718842,0.0001,-0.006838958936305062,0.015716188,0.0003275566291023324,1730,-1.4983532533980906
0.13908318988978863,175,345,8294,2867200,0.19229736328125,0.2,0.4768930673599243,0.3659204840660095,-0.0004727578489109874,0.0001,-0.006454269966889114,0.017217256,0.00026944726574811283,1740,-1.46555736605078
0.11698070634156466,176,346,8330,2883584,0.19696044921875,0.2,0.4219796061515808,0.36498942971229553,0.003922260366380215,0.0001,-0.006691675086403848,0.016583627,0.00034212796966812673,1750,-1.4462419155053794
0.18609001184813678,177,346,8367,2899968,0.19046630859375,0.2,0.515972226858139,0.3630266785621643,-0.017794283106923103,0.0001,-0.007928867333976086,0.015932327,0.0002209770909601616,1760,-1.4288355122320353
0.07167725963518023,178,347,8404,2916352,0.2150634765625,0.2,0.4365141987800598,0.3596477210521698,-0.029025306925177574,0.0001,-0.008328250891645439,0.018571716,0.00047443828850077805,1770,-1.4022828969173133
0.06642594886943698,179,347,8440,2932736,0.199603271484375,0.2,0.5026532411575317,0.357649564743042,-0.023093638941645622,0.0001,-0.008164411730103894,0.032414075,0.00019416553585074325,1780,-1.3737345868721604
0.14572036173194647,180,347,8477,2949120,0.214984130859375,0.2,0.4482307434082031,0.3560851514339447,-0.004168534651398659,0.0001,-0.006359283210804279,0.02010386,0.0005117553460138424,1790,-1.3541324694640935
0.08798767765983939,181,348,8514,2965504,0.20498046875,0.2,0.5234198272228241,0.3537854552268982,-0.024492254480719566,0.0001,-0.007506607844152313,0.016033575,0.0003706911270967339,1800,-1.3294584794901312
0.05515649588778615,182,348,8550,2981888,0.206512451171875,0.2,0.46774786710739136,0.35193049907684326,-0.0008238843875005841,0.0001,-0.0072240354919813395,0.018297749,0.0003252426492167615,1810,-1.3025431643240153
0.11499369237571955,183,349,8588,2998272,0.201837158203125,0.2,0.4604998826980591,0.3500199019908905,-0.016435902565717697,0.0001,-0.008292324181820732,0.017294278,0.0002080389972888952,1820,-1.2792362137697637
0.14446406438946724,184,349,8626,3014656,0.222210693359375,0.2,0.4572875499725342,0.34621185064315796,-0.043355830013751984,0.0001,-0.007075499412076169,0.023113092,0.0004425917348214625,1830,-1.2426174554973841
0.12914873380213976,185,349,8663,3031040,0.222894287109375,0.2,0.3949774503707886,0.34376469254493713,-0.01565253734588623,0.0001,-0.00890920407136946,0.019575767,0.000456986852253749,1840,-1.20512111261487
0.08174020377919078,186,350,8700,3047424,0.22984619140625,0.2,0.46177512407302856,0.3402470350265503,-0.004113904666155577,0.0001,-0.009161178479280352,0.020607589,0.0003255823295518212,1850,-1.1716023720800877
0.06796167604625225,187,350,8737,3063808,0.22098388671875,0.2,0.4261983633041382,0.3369949162006378,-0.0043686917051672935,0.0001,-0.006627727195700572,0.0182032,0.00032001048935796915,1860,-1.13216257058084
0.07253503473475575,188,350,8775,3080192,0.21737060546875,0.2,0.40582984685897827,0.3353366255760193,-0.01596197672188282,0.0001,-0.005764728735357494,0.01815293,0.00043523550982627057,1870,-1.1064104987308383
0.17570578772574663,189,351,8814,3096576,0.215240478515625,0.2,0.4831542372703552,0.33271297812461853,-0.019503919407725334,0.0001,-0.007860236145916133,0.019031301,0.00020296762280054282,1880,-1.0801056389696897
0.11193111864849925,190,351,8850,3112960,0.22034912109375,0.2,0.40033262968063354,0.33122679591178894,-0.020248979330062866,0.0001,-0.0067710897536017,0.019151581,0.0005999573584404061,1890,-1.0566085550934077
0.07088460400700569,191,352,8888,3129344,0.224371337890625,0.2,0.3295801281929016,0.3296225070953369,-0.00429315073415637,0.0001,-0.008749015234025137,0.020446464,0.0005120916556109023,1900,-1.041589268669486
0.1248756442219019,192,352,8925,3145728,0.2189208984375,0.2,0.41114288568496704,0.3273189663887024,-0.020390095189213753,0.0001,-0.008486929439641244,0.01872905,0.00030898699463932644,1910,-1.016353641450405
0.12971695652231574,193,352,8963,3162112,0.228228759765625,0.2,0.4766712188720703,0.3253627419471741,-0.0045998794957995415,0.0001,-0.008193336505246406,0.020931626,0.00039492682281547784,1920,-0.9929220874793827
0.06630747765302658,194,353,9000,3178496,0.2268310546875,0.2,0.416026771068573,0.3227129578590393,-0.02119096927344799,0.0001,-0.0075418043855279395,0.02024252,0.00046930921678267623,1930,-0.9660736180841922
0.07381599396467209,195,353,9038,3194880,0.230194091796875,0.2,0.45264261960983276,0.3210604786872864,-0.015056198462843895,0.0001,-0.007717246805987088,0.018803358,0.0005799965597248046,1940,-0.938939423346892
0.1957232621498406,196,353,9077,3211264,0.2253662109375,0.2,0.48598676919937134,0.32006949186325073,0.009923198260366917,0.0001,-0.009517212515856955,0.019542634,0.0005101981501468344,1950,-0.9255478651728481
0.20945072546601295,197,354,9115,3227648,0.2338134765625,0.2,0.4647676348686218,0.31673580408096313,-0.018885431811213493,0.0001,-0.007691575010176166,0.020121688,0.0006174337426671173,1960,-0.8998180392663926
0.11590339289978147,198,354,9153,3244032,0.23458251953125,0.2,0.4878086447715759,0.31486523151397705,-0.024148866534233093,0.0001,-0.006317302623301657,0.020755336,0.0006679508875322426,1970,-0.868445183057338
0.12398144230246544,199,354,9191,3260416,0.221795654296875,0.2,0.5890180766582489,0.31413084268569946,-0.031482718884944916,0.0001,-0.00809150777549803,0.019313194,0.00028758058229527705,1980,-0.8541212779469788
0.20753083331510425,200,355,9229,3276800,0.228485107421875,0.2,0.5034980177879333,0.3133273720741272,-0.013691645115613937,0.0001,-0.008653156453783594,0.021778937,0.00043420887089951066,1990,-0.8413361645303666
0.09257705602794886,201,355,9267,3293184,0.240203857421875,0.2,0.47517335414886475,0.31140708923339844,-0.008772839792072773,0.0001,-0.0064354613884461285,0.019567288,0.0005699856867124708,2000,-0.82049102014862
0.07297750376164913,202,355,9305,3309568,0.21824951171875,0.2,0.5935105085372925,0.31007206439971924,-0.028989369049668312,0.0001,-0.007097152765709325,0.018257057,0.0002551778676092908,2010,-0.7993595900945365
0.10076084081083536,203,355,9343,3325952,0.236181640625,0.2,0.4432397484779358,0.30819809436798096,0.001001211116090417,0.0001,-0.007806362424707914,0.021647438,0.0005134780264143046,2020,-0.7752344054169953
0.1837373417802155,204,356,9381,3342336,0.218780517578125,0.2,0.47054052352905273,0.3075038194656372,-0.00956930872052908,0.0001,-0.005232538646851026,0.018585853,0.00031164638022573854,2030,-0.7565461754333228
0.21321405144408345,205,356,9420,3358720,0.2245849609375,0.2,0.4760459065437317,0.3061753213405609,-0.009407248347997665,0.0001,-0.006933428989759705,0.02062643,0.00045370992701805336,2040,-0.740080298949033
0.08343451237305999,206,356,9458,3375104,0.242083740234375,0.2,0.407370388507843,0.3055630028247833,-0.027629733085632324,0.0001,-0.006547792296441912,0.021296328,0.0009808963953787497,2050,-0.7291379013564437
0.07874653628095984,207,357,9497,3391488,0.23072509765625,0.2,0.4607948064804077,0.3046974241733551,-0.008860929869115353,0.0001,-0.007420435609674314,0.020287324,0.0005162873452206895,2060,-0.7160081739071756
0.19409802928566933,208,357,9535,3407872,0.228582763671875,0.2,0.4721086025238037,0.3032655119895935,0.00012066076305927709,0.0001,-0.006771985678278724,0.020134462,0.0003923678507362638,2070,-0.6977940534241498
0.18113382160663605,209,357,9575,3424256,0.22408447265625,0.2,0.4164735674858093,0.3010428547859192,-0.028889324516057968,0.0001,-0.00694496629457717,0.019529868,0.0005315194826778225,2080,-0.6744715867098421
0.11602962063625455,210,357,9613,3440640,0.245489501953125,0.2,0.48749804496765137,0.30100756883621216,-0.015358205884695053,0.0001,-0.007835948724459741,0.022877134,0.0004972071079578199,2090,-0.6644211317878217
0.15715499967336655,211,358,9652,3457024,0.23770751953125,0.2,0.46468585729599,0.29891735315322876,-0.0340685173869133,0.0001,-0.007246360658882622,0.020610109,0.0005363630160616139,2100,-0.6440232183784247
0.10168491257354617,212,358,9690,3473408,0.226318359375,0.2,0.514020562171936,0.298647403717041,-0.015224641188979149,0.0001,-0.008042798037058674,0.019561205,0.00030475540720544816,2110,-0.633147479314357
0.14265178283676505,213,358,9729,3489792,0.236248779296875,0.2,0.44672346115112305,0.2970570921897888,-0.03155197575688362,0.0001,-0.00711972901262925,0.02136003,0.00041672287331380177,2120,-0.6175676969345659
0.0738878552801907,214,358,9767,3506176,0.234442138671875,0.2,0.53194659948349,0.2948363125324249,-0.015363392420113087,0.0001,-0.007631119657980889,0.021242723,0.00036998288534846325,2130,-0.5933486247900873
0.17157311039045453,215,359,9807,3522560,0.255352783203125,0.2,0.4632143974304199,0.29332053661346436,0.024198196828365326,0.0001,-0.008376094008872315,0.02302666,0.0006154442829085838,2140,-0.568142908392474
0.08494258346036077,216,359,9845,3538944,0.254766845703125,0.2,0.5022615790367126,0.29027771949768066,-0.006325242575258017,0.0001,-0.009393785711836244,0.023071725,0.0005105508481051402,2150,-0.5366706111934036
0.06687263352796435,217,359,9885,3555328,0.248779296875,0.2,0.571640819311142,0.29004162549972534,-0.01703163981437683,0.0001,-0.00856483870811644,0.021186309,0.00035871843474524214,2160,-0.5180560760200024
0.07385777123272419,218,359,9923,3571712,0.253558349609375,0.2,0.5894938707351685,0.2878382205963135,-0.025151656940579414,0.0001,-0.010559813127929373,0.022913497,0.0004952648048686115,2170,-0.49654128961265087
0.07707131234928966,219,360,9962,3588096,0.2527099609375,0.2,0.447889506816864,0.2850871980190277,-0.0303523987531662,0.0001,-0.007096111480132094,0.02446789,0.000677025669926934,2180,-0.46130624995566905
0.2092679673805833,220,360,10002,3604480,0.239599609375,0.2,0.5339551568031311,0.28424644470214844,-0.007032744120806456,0.0001,-0.00854794665810914,0.020058028,0.00024736426555023173,2190,-0.43202891536057
0.09465381875634193,221,360,10041,3620864,0.2671142578125,0.2,0.5247843861579895,0.28215640783309937,-0.0057888338342309,0.0001,-0.008674219053318666,0.024476312,0.0007031962655560164,2200,-0.40838729199022056
0.05500122578814626,222,360,10080,3637248,0.2580810546875,0.2,0.5929362773895264,0.2814324200153351,-0.0200690608471632,0.0001,-0.00809853102764464,0.024456743,0.00045115954673633494,2210,-0.38808291060850025
0.1569830495864153,223,361,10120,3653632,0.261785888671875,0.2,0.611583799123764,0.28010183572769165,-0.025259146466851234,0.0001,-0.011231293186574476,0.02762614,0.0006468274868552726,2220,-0.37184146894142034
0.1556586786173284,224,361,10159,3670016,0.252044677734375,0.2,0.6236058473587036,0.2798100411891937,-0.02486790530383587,0.0001,-0.008274732404333917,0.022813769,0.0004480176737615693,2230,-0.35880585517734287
0.1612210446037352,225,361,10198,3686400,0.25135498046875,0.2,0.6651277542114258,0.2796461880207062,-0.016854610294103622,0.0001,-0.008466791651517269,0.02447639,0.0003181167848197219,2240,-0.35614071749150755
0.15836182795464993,226,361,10238,3702784,0.25032958984375,0.2,0.470451295375824,0.2788814604282379,-0.00483441399410367,0.0001,-0.006859573976635147,0.021206925,0.0004909911616664431,2250,-0.34484084267169235
0.09571378026157618,227,361,10277,3719168,0.26456298828125,0.2,0.5756183862686157,0.2767408788204193,-0.01426923368126154,0.0001,-0.008330883482631179,0.023779947,0.0004558819573730943,2260,-0.32271281369030475
0.07466314220800996,228,362,10316,3735552,0.259271240234375,0.2,0.5554895102977753,0.27524954080581665,-0.03636425733566284,0.0001,-0.00878893713488651,0.02378268,0.00029800209476888996,2270,-0.29921690952032803
0.1079758508130908,229,362,10355,3751936,0.269287109375,0.2,0.5574015080928802,0.27343541383743286,-0.021343618631362915,0.0001,-0.007788525498563103,0.025769465,0.0004936465622733977,2280,-0.2719809032045305
0.23885947559028864,230,362,10396,3768320,0.259814453125,0.2,0.5951432287693024,0.27344566583633423,-0.00915288832038641,0.0001,-0.008625573136851018,0.023518287,0.00042155841375119963,2290,-0.25663590570911765
0.14195644948631525,231,362,10435,3784704,0.25531005859375,0.2,0.5360093712806702,0.27210068702697754,-0.018764318898320198,0.0001,-0.006074570649798261,0.025270209,0.0006347258393418542,2300,-0.23991138832643627
0.10326772835105658,232,362,10475,3801088,0.25648193359375,0.2,0.6750378310680389,0.2723933458328247,-0.02323790267109871,0.0001,-0.009005103766685351,0.022079222,0.000418066282924201,2310,-0.2340507664717734
0.11957083269953728,233,363,10516,3817472,0.272723388671875,0.2,0.5180664360523224,0.2716614007949829,-0.006893299985677004,0.0001,-0.009511536742684257,0.027402682,0.0006151546824298748,2320,-0.22767950017005206
0.1781318918801844,234,363,10556,3833856,0.2704345703125,0.2,0.5054557919502258,0.2700759172439575,-0.005694219842553139,0.0001,-0.00874571748981907,0.027687982,0.0007108681171530407,2330,-0.20987737365067005
0.16911403043195605,235,363,10597,3850240,0.248736572265625,0.2,0.5709876120090485,0.2702536880970001,-0.0244501493871212,0.0001,-0.006808615123463824,0.021533042,0.0005108521778595332,2340,-0.2019286373630166
0.26562236715108156,236,363,10638,3866624,0.270751953125,0.2,0.5328475832939148,0.2683429718017578,-0.02452528290450573,0.0001,-0.006679857720428117,0.023327932,0.0007545591034613608,2350,-0.1868140809237957
0.10286065936088562,237,363,10677,3883008,0.280828857421875,0.2,0.5127542018890381,0.26711609959602356,-0.00964836310595274,0.0001,-0.009017891944313305,0.028947389,0.0007937360998653276,2360,-0.1662713679485023
0.08172456454485655,238,363,10718,3899392,0.259375,0.2,0.5751250982284546,0.2655086815357208,-0.014895915985107422,0.0001,-0.00870450450820499,0.023537675,0.0005515766950111356,2370,-0.14192695086821913
0.0867786998860538,239,363,10758,3915776,0.259686279296875,0.2,0.4958951473236084,0.2637234628200531,-0.004132306668907404,0.0001,-0.008714264026093588,0.023934312,0.0005782487793624114,2380,-0.11570582929998637
0.09685016050934792,240,364,10798,3932160,0.26920166015625,0.2,0.5884940326213837,0.26271387934684753,-0.022572895511984825,0.0001,-0.009208716131433902,0.02581084,0.00037985313134072387,2390,-0.09259049957618118
0.15679152216762304,241,364,10839,3948544,0.26741943359375,0.2,0.5115286111831665,0.26180732250213623,-0.018365291878581047,0.0001,-0.008911503710805846,0.024838507,0.00036573430746216217,2400,-0.08437967747449875
0.19648900907486677,242,364,10879,3964928,0.275030517578125,0.2,0.4788743257522583,0.2600710093975067,-0.028979497030377388,0.0001,-0.007979879689810333,0.027402295,0.0005204261257119924,2410,-0.06547317607328296
0.1009768103249371,243,364,10918,3981312,0.27918701171875,0.2,0.5464864373207092,0.2592276930809021,-0.014848053455352783,0.0001,-0.010582975881334278,0.027525472,0.0004849594130746482,2420,-0.044391955994069573
0.18596410797908902,244,364,10959,3997696,0.280828857421875,0.2,0.5002847015857697,0.25801292061805725,-0.026668505743145943,0.0001,-0.0076571501884245665,0.025859801,0.0005420749496295229,2430,-0.028914514649659395
0.08927120314911008,245,364,10999,4014080,0.28441162109375,0.2,0.5158526301383972,0.25689712166786194,0.001876216963864863,0.0001,-0.008301374539769313,0.025874525,0.0006601238187272429,2440,-0.012463294342160225
0.3002652758732438,246,365,11040,4030464,0.28223876953125,0.2,0.5701339840888977,0.2558951675891876,-0.034470558166503906,0.0001,-0.008696110048913398,0.026348095,0.00041079540108626136,2450,0.004190285131335259
0.14394290233030915,247,365,11082,4046848,0.299627685546875,0.2,0.527776688337326,0.25478601455688477,-0.015281463973224163,0.0001,-0.009081751326084487,0.030370098,0.000918375999538057,2460,0.022254775185137986
0.32300830027088523,248,365,11123,4063232,0.277685546875,0.2,0.6498441696166992,0.2538193464279175,-0.022954748943448067,0.0001,-0.008862097836026806,0.027507817,0.0006125204293311981,2470,0.03825038578361273
0.08484755596145988,249,365,11165,4079616,0.285797119140625,0.2,0.5306918025016785,0.25253403186798096,-0.014467041939496994,0.0001,-0.008026824900662177,0.027650014,0.0008678210883090287,2480,0.057555833645164964
0.16179347829893231,250,365,11205,4096000,0.266485595703125,0.2,0.5625794231891632,0.251252681016922,0.003821456804871559,0.0001,-0.007930162536649733,0.027734812,0.0005592448424977192,2490,0.07805537385866046
0.09521552547812462,251,365,11246,4112384,0.27728271484375,0.2,0.5015926957130432,0.251078724861145,-0.03136754408478737,0.0001,-0.008727436568824487,0.024146384,0.0007337503853364069,2500,0.08613118520006538
0.12364265322685242,252,365,11287,4128768,0.279437255859375,0.2,0.5550248026847839,0.2512155771255493,-0.011444924399256706,0.0001,-0.006907984604913509,0.030241102,0.00067125291712955,2510,0.08508569905534387
0.1345486561767757,253,365,11329,4145152,0.303704833984375,0.2,0.46312999725341797,0.25020474195480347,-0.012741437181830406,0.0001,-0.008422853056981695,0.029413207,0.000706848429956608,2520,0.09537652069702744
0.2041955217719078,254,365,11370,4161536,0.283544921875,0.2,0.5674552917480469,0.24789951741695404,-0.0008585581090301275,0.0001,-0.00823289622730954,0.027390301,0.0006311847733968534,2530,0.11999560259282589
0.21223511965945363,255,366,11411,4177920,0.29173583984375,0.2,0.45342952013015747,0.24740953743457794,-0.019289886578917503,0.0001,-0.009457438362915127,0.028523948,0.0007158975991046646,2540,0.1381195138208568
0.13328088307753205,256,366,11451,4194304,0.29288330078125,0.2,0.4685824513435364,0.24691006541252136,0.013044116087257862,0.0001,-0.006488285838713637,0.029161692,0.0006926511120468604,2550,0.14468829622492194
0.20628116466104984,257,366,11494,4210688,0.294842529296875,0.2,0.5292630195617676,0.24616387486457825,-0.0186170544475317,0.0001,-0.009213052340237482,0.027926663,0.0007245763255127712,2560,0.15373580986633897
0.12594702281057835,258,366,11535,4227072,0.29549560546875,0.2,0.44549810886383057,0.24564650654792786,-0.030700955539941788,0.0001,-0.00820466842087626,0.028359465,0.0008995484318006675,2570,0.1603747833520174
0.11837849207222462,259,366,11578,4243456,0.2973876953125,0.2,0.5045368671417236,0.2441495954990387,5.8885751059278846e-05,0.0001,-0.008760680880004656,0.030307502,0.0007589299694927831,2580,0.1797288591042161
0.2203579479828477,260,366,11620,4259840,0.293212890625,0.2,0.4948911666870117,0.2429443597793579,-0.02873239479959011,0.0001,-0.009637522985030955,0.028378904,0.0007711886508104726,2590,0.2032902712933719
0.08721547620370984,261,366,11662,4276224,0.292578125,0.2,0.5510448217391968,0.2416296899318695,-0.024741405621170998,0.0001,-0.010187451381625579,0.02934801,0.0008242823504360786,2600,0.2228048383258283
0.1878400407731533,262,366,11704,4292608,0.297869873046875,0.2,0.5788242518901825,0.24051833152770996,-0.004767119884490967,0.0001,-0.009915418685159239,0.028211202,0.0008616263531507684,2610,0.24323322596028446
0.17091783694922924,263,366,11746,4308992,0.30042724609375,0.2,0.5173156559467316,0.23936700820922852,-0.02436390146613121,0.0001,-0.007115117994635512,0.030267913,0.0009594502171466956,2620,0.2655427362769842
0.17700984608381987,264,366,11790,4325376,0.30062255859375,0.2,0.5656484663486481,0.23807357251644135,-0.03210005909204483,0.0001,-0.009429933756564424,0.029962072,0.0006910825212685268,2630,0.28657032987102865
0.13679989706724882,265,366,11832,4341760,0.309271240234375,0.2,0.570490837097168,0.236715167760849,-0.034404415637254715,0.0001,-0.012300013795993436,0.037944194,0.0006857367697307382,2640,0.3166879435069859
0.25598772382363677,266,367,11872,4358144,0.29244384765625,0.2,0.5340668559074402,0.2361525595188141,-0.009162207134068012,0.0001,-0.007865808499536798,0.028220799,0.0007992830481498459,2650,0.3338957533240318
0.158550463616848,267,367,11914,4374528,0.296923828125,0.2,0.4945213198661804,0.23502950370311737,0.01208559237420559,0.0001,-0.007941607355041925,0.0282471,0.00082617478648217,2660,0.3550534466281533
0.2785817449912429,268,367,11957,4390912,0.301910400390625,0.2,0.45515233278274536,0.23432254791259766,-0.013672067783772945,0.0001,-0.0091204923350233,0.031171948,0.0006213104098037548,2670,0.37404348962008954
0.24304500175639987,269,367,12000,4407296,0.299176025390625,0.2,0.4998410940170288,0.23347875475883484,-0.019541865214705467,0.0001,-0.007843878784706248,0.031183654,0.0009315949015785918,2680,0.3852997015230358
