rewards2,rewards1,time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/entropy_loss,train/approx_kl,train/clip_range,train/clip_fraction,train/std,train/policy_gradient_loss,train/loss,train/learning_rate,train/n_updates,train/value_loss,train/explained_variance
1.4222739,0.77099025,,,,,,,,,,,,,,,
1.386556,0.77378523,,,,,,,,,,,,,,,
1.3712728,0.79965276,,,,,,,,,,,,,,,
1.3233821,0.7946832,,,,,,,,,,,,,,,
1.3024161,0.8058302,,,,,,,,,,,,,,,
1.2614273,0.8237423,,,,,,,,,,,,,,,
1.2634343,0.88222927,,,,,,,,,,,,,,,
1.2616414,0.90251434,,,,,,,,,,,,,,,
1.2610143,0.94467354,,,,,,,,,,,,,,,
1.2452335,0.96937335,,,,,,,,,,,,,,,
1.2171881,0.9312478,,,,,,,,,,,,,,,
1.1756042,0.9715512,,,,,,,,,,,,,,,
1.1548215,0.9673274,,,,,,,,,,,,,,,
1.1557549,0.97027683,,,,,,,,,,,,,,,
1.1665426,0.9844461,,,,,,,,,,,,,,,
1.193903,0.9998693,,,,,,,,,,,,,,,
1.2121116,1.0097061,,,,,,,,,,,,,,,
1.2325426,1.0184762,,,,,,,,,,,,,,,
1.2607161,1.0273358,,,,,,,,,,,,,,,
1.2685778,1.0220253,,,,,,,,,,,,,,,
0.45521176,0.8730168,,,,,,,,,,,,,,,
0.44145066,0.8567123,,,,,,,,,,,,,,,
0.38040233,0.8014682,,,,,,,,,,,,,,,
0.4109195,0.81854373,,,,,,,,,,,,,,,
0.4096127,0.8025414,,,,,,,,,,,,,,,
0.40671536,0.7713674,,,,,,,,,,,,,,,
0.42204812,0.78256273,,,,,,,,,,,,,,,
0.42657322,0.78858274,,,,,,,,,,,,,,,
0.44353515,0.7796066,,,,,,,,,,,,,,,
0.42185092,0.78532827,,,,,,,,,,,,,,,
0.42205727,0.7946054,,,,,,,,,,,,,,,
0.43833926,0.81277096,,,,,,,,,,,,,,,
0.43452823,0.8236176,,,,,,,,,,,,,,,
0.470805,0.85435504,,,,,,,,,,,,,,,
0.45238858,0.91820055,,,,,,,,,,,,,,,
0.47916996,0.9464272,,,,,,,,,,,,,,,
0.47719806,0.937921,,,,,,,,,,,,,,,
0.48887318,0.9397044,,,,,,,,,,,,,,,
0.48202458,0.97014445,,,,,,,,,,,,,,,
0.44776657,0.983857,,,,,,,,,,,,,,,
0.44098043,0.98319966,,,,,,,,,,,,,,,
0.442715,0.9981473,,,,,,,,,,,,,,,
0.45756328,1.0034053,,,,,,,,,,,,,,,
0.46577877,1.0002395,,,,,,,,,,,,,,,
0.46072534,0.99538237,,,,,,,,,,,,,,,
0.46029824,1.0049921,,,,,,,,,,,,,,,
0.46032456,1.0464025,,,,,,,,,,,,,,,
0.45511076,1.0761678,,,,,,,,,,,,,,,
0.45671663,1.1026888,,,,,,,,,,,,,,,
0.43833652,1.1177378,,,,,,,,,,,,,,,
0.4254866,0.46673188,,,,,,,,,,,,,,,
0.44662002,0.45224264,,,,,,,,,,,,,,,
0.42097515,0.4354061,,,,,,,,,,,,,,,
0.41909292,0.40815958,,,,,,,,,,,,,,,
0.4198508,0.41233012,,,,,,,,,,,,,,,
0.42373705,0.40644914,,,,,,,,,,,,,,,
0.41602615,0.40385696,,,,,,,,,,,,,,,
0.4202906,0.42200607,,,,,,,,,,,,,,,
0.43524995,0.42039037,,,,,,,,,,,,,,,
0.42980263,0.45287767,,,,,,,,,,,,,,,
0.42589557,0.47322446,,,,,,,,,,,,,,,
0.4330693,0.4317624,,,,,,,,,,,,,,,
0.43524548,0.45068267,,,,,,,,,,,,,,,
0.4361451,0.48245615,,,,,,,,,,,,,,,
0.44722557,0.44890812,,,,,,,,,,,,,,,
0.45113078,0.45712385,,,,,,,,,,,,,,,
0.44948643,0.4734639,,,,,,,,,,,,,,,
0.44856977,0.46480083,,,,,,,,,,,,,,,
0.4402682,0.4815662,,,,,,,,,,,,,,,
0.45015997,0.43649074,,,,,,,,,,,,,,,
0.4638912,0.45878682,,,,,,,,,,,,,,,
0.4617047,0.4511421,,,,,,,,,,,,,,,
0.44999778,0.43842852,,,,,,,,,,,,,,,
0.4663193,0.4441193,,,,,,,,,,,,,,,
0.46872458,0.4550716,,,,,,,,,,,,,,,
0.45410687,0.46009862,,,,,,,,,,,,,,,
0.45805624,0.46781272,,,,,,,,,,,,,,,
0.46400625,0.47161534,,,,,,,,,,,,,,,
0.4685848,0.48276785,,,,,,,,,,,,,,,
0.47171792,0.4604696,,,,,,,,,,,,,,,
0.47300753,0.44584778,,,,,,,,,,,,,,,
1.691984,0.6150123,,,,,,,,,,,,,,,
1.5399755,0.6448931,,,,,,,,,,,,,,,
1.3004001,0.6559831,,,,,,,,,,,,,,,
1.2866577,0.668278,,,,,,,,,,,,,,,
1.2606542,0.66577184,,,,,,,,,,,,,,,
1.2550123,0.6710873,,,,,,,,,,,,,,,
1.2579519,0.68210393,,,,,,,,,,,,,,,
1.2659571,0.6735502,,,,,,,,,,,,,,,
1.2504827,0.6950918,,,,,,,,,,,,,,,
1.2426577,0.7240849,,,,,,,,,,,,,,,
1.2390244,0.7431262,,,,,,,,,,,,,,,
1.2379886,0.73428595,,,,,,,,,,,,,,,
1.255936,0.75867087,,,,,,,,,,,,,,,
1.2627139,0.76183534,,,,,,,,,,,,,,,
1.2444979,0.77585375,,,,,,,,,,,,,,,
1.2376157,0.7764364,,,,,,,,,,,,,,,
1.2339352,0.72732335,,,,,,,,,,,,,,,
1.2580688,0.75139135,,,,,,,,,,,,,,,
1.2805365,0.7345488,,,,,,,,,,,,,,,
1.3192484,0.73867327,,,,,,,,,,,,,,,
1.3420794,0.7376384,,,,,,,,,,,,,,,
1.3602927,0.7171234,,,,,,,,,,,,,,,
1.3772621,0.7314179,,,,,,,,,,,,,,,
1.3921437,0.76412374,,,,,,,,,,,,,,,
1.427975,0.73831284,,,,,,,,,,,,,,,
1.4769858,0.7370679,,,,,,,,,,,,,,,
1.5366809,0.7388485,,,,,,,,,,,,,,,
1.5780127,0.7180251,,,,,,,,,,,,,,,
1.6378385,0.7232649,,,,,,,,,,,,,,,
1.6999443,0.70577943,,,,,,,,,,,,,,,
0.0,0.0,,,,,,,,,,,,,,,
0.5498348,0.64161116,,,,,,,,,,,,,,,
0.49655247,0.6540239,,,,,,,,,,,,,,,
0.50069165,0.65052027,,,,,,,,,,,,,,,
0.5000793,0.64862067,,,,,,,,,,,,,,,
0.49790156,0.6501383,,,,,,,,,,,,,,,
0.4759794,0.5936385,,,,,,,,,,,,,,,
0.46387064,0.59427613,,,,,,,,,,,,,,,
0.45149347,0.6000402,,,,,,,,,,,,,,,
0.45043075,0.64513266,,,,,,,,,,,,,,,
0.47735065,0.6801589,,,,,,,,,,,,,,,
0.44576797,0.640018,,,,,,,,,,,,,,,
0.44745004,0.6818751,,,,,,,,,,,,,,,
0.46584705,0.6879033,,,,,,,,,,,,,,,
0.46209073,0.6302907,,,,,,,,,,,,,,,
0.45838964,0.63309234,,,,,,,,,,,,,,,
0.45890355,0.60159874,,,,,,,,,,,,,,,
0.46828705,0.6264573,,,,,,,,,,,,,,,
0.45209584,0.6539069,,,,,,,,,,,,,,,
0.44303292,0.6643504,,,,,,,,,,,,,,,
0.4555685,0.65892446,,,,,,,,,,,,,,,
0.4540281,0.6697095,,,,,,,,,,,,,,,
0.46247277,0.66957355,,,,,,,,,,,,,,,
0.45516708,0.6646878,,,,,,,,,,,,,,,
0.45689532,0.65840435,,,,,,,,,,,,,,,
0.45795158,0.68429124,,,,,,,,,,,,,,,
0.46102005,0.6455709,,,,,,,,,,,,,,,
0.45938215,0.6173251,,,,,,,,,,,,,,,
0.4635242,0.634713,,,,,,,,,,,,,,,
0.46058482,0.6496984,,,,,,,,,,,,,,,
0.460997,0.6426489,,,,,,,,,,,,,,,
0.99569863,0.7619884,,,,,,,,,,,,,,,
1.0269045,0.68243164,,,,,,,,,,,,,,,
1.0219368,0.61820626,,,,,,,,,,,,,,,
1.0523444,0.649864,,,,,,,,,,,,,,,
1.0647689,0.6401074,,,,,,,,,,,,,,,
1.0463506,0.64201736,,,,,,,,,,,,,,,
1.0193875,0.6461368,,,,,,,,,,,,,,,
1.0132576,0.63953596,,,,,,,,,,,,,,,
1.0120825,0.63227355,,,,,,,,,,,,,,,
1.0189338,0.6320088,,,,,,,,,,,,,,,
1.0398808,0.6379306,,,,,,,,,,,,,,,
1.0629746,0.6441806,,,,,,,,,,,,,,,
1.072975,0.65339726,,,,,,,,,,,,,,,
1.0646762,0.6610651,,,,,,,,,,,,,,,
1.0821259,0.6671441,,,,,,,,,,,,,,,
1.1155776,0.6670836,,,,,,,,,,,,,,,
1.162628,0.6587081,,,,,,,,,,,,,,,
1.1716772,0.6436868,,,,,,,,,,,,,,,
1.1776729,0.65996456,,,,,,,,,,,,,,,
1.1954719,0.669,,,,,,,,,,,,,,,
1.1816131,0.6760366,,,,,,,,,,,,,,,
1.1892023,0.67392236,,,,,,,,,,,,,,,
1.1713275,0.67138404,,,,,,,,,,,,,,,
1.1227468,0.6660298,,,,,,,,,,,,,,,
1.1048074,0.67563283,,,,,,,,,,,,,,,
1.1171927,0.6647737,,,,,,,,,,,,,,,
1.1392937,0.6682389,,,,,,,,,,,,,,,
1.1173499,0.6689705,,,,,,,,,,,,,,,
1.1439837,0.6650711,,,,,,,,,,,,,,,
,,163840,5,322,507,,,,,,,,,,,
1.1651611,0.6586102,,,,,-5.613173618167639,0.0044685267,0.2,0.030242919921875,0.984582245349884,-0.0028789932275685715,22.299489974975586,0.0001,50,43.25441932678223,0.6680532097816467
1.1866636,0.6533494,,,,,,,,,,,,,,,
0.6182874,0.7941956,,,,,,,,,,,,,,,
0.60601443,0.8293295,,,,,,,,,,,,,,,
0.59949803,0.83013046,,,,,,,,,,,,,,,
0.61589366,0.8393741,,,,,,,,,,,,,,,
0.62545615,0.83068836,,,,,,,,,,,,,,,
0.62267345,0.830657,,,,,,,,,,,,,,,
0.647759,0.8328235,,,,,,,,,,,,,,,
0.6673992,0.8984662,,,,,,,,,,,,,,,
0.6398108,0.9239884,,,,,,,,,,,,,,,
0.648394,0.91412574,,,,,,,,,,,,,,,
0.67835885,0.889017,,,,,,,,,,,,,,,
0.64618844,0.91085976,,,,,,,,,,,,,,,
0.67410994,0.92873263,,,,,,,,,,,,,,,
0.68293166,0.9144392,,,,,,,,,,,,,,,
0.6892342,0.8652991,,,,,,,,,,,,,,,
0.73278725,0.915157,,,,,,,,,,,,,,,
0.6917719,0.876038,,,,,,,,,,,,,,,
0.6894659,0.9090785,,,,,,,,,,,,,,,
0.6777829,0.8812832,,,,,,,,,,,,,,,
0.6882578,0.89306355,,,,,,,,,,,,,,,
0.67930734,0.92361385,,,,,,,,,,,,,,,
0.6837285,0.94278705,,,,,,,,,,,,,,,
0.69704974,0.94486964,,,,,,,,,,,,,,,
0.7030768,0.9765754,,,,,,,,,,,,,,,
0.7298648,0.9506343,,,,,,,,,,,,,,,
0.7091395,0.95748186,,,,,,,,,,,,,,,
0.7174719,0.93422794,,,,,,,,,,,,,,,
0.7274232,0.90532696,,,,,,,,,,,,,,,
0.7635555,0.88940036,,,,,,,,,,,,,,,
0.71860534,0.9197488,,,,,,,,,,,,,,,
0.61126745,0.62897587,,,,,,,,,,,,,,,
0.54545283,0.6341245,,,,,,,,,,,,,,,
0.5156711,0.6563261,,,,,,,,,,,,,,,
0.54723924,0.6621221,,,,,,,,,,,,,,,
0.551928,0.64123094,,,,,,,,,,,,,,,
0.57041013,0.64602166,,,,,,,,,,,,,,,
0.5713407,0.6462226,,,,,,,,,,,,,,,
0.580717,0.6506225,,,,,,,,,,,,,,,
0.6100249,0.6533477,,,,,,,,,,,,,,,
0.5927659,0.6710434,,,,,,,,,,,,,,,
0.58884,0.6821901,,,,,,,,,,,,,,,
0.5949102,0.72306484,,,,,,,,,,,,,,,
0.6017517,0.6891612,,,,,,,,,,,,,,,
0.6079758,0.67797554,,,,,,,,,,,,,,,
0.60897696,0.6785783,,,,,,,,,,,,,,,
0.61320716,0.6691064,,,,,,,,,,,,,,,
0.6159411,0.6613514,,,,,,,,,,,,,,,
0.6149119,0.67314625,,,,,,,,,,,,,,,
0.61766595,0.6680103,,,,,,,,,,,,,,,
0.6321401,0.66919935,,,,,,,,,,,,,,,
0.6339344,0.6772289,,,,,,,,,,,,,,,
0.6246406,0.69941354,,,,,,,,,,,,,,,
0.62225926,0.6890852,,,,,,,,,,,,,,,
0.62576836,0.6993614,,,,,,,,,,,,,,,
0.6283639,0.73327947,,,,,,,,,,,,,,,
0.6115001,0.7367893,,,,,,,,,,,,,,,
0.61856663,0.759097,,,,,,,,,,,,,,,
0.6124035,0.7626152,,,,,,,,,,,,,,,
0.60879487,0.7585649,,,,,,,,,,,,,,,
0.6068744,0.7545979,,,,,,,,,,,,,,,
0.6131133,0.7516174,,,,,,,,,,,,,,,
0.5058616,0.49193352,,,,,,,,,,,,,,,
0.5703302,0.4758916,,,,,,,,,,,,,,,
0.5622157,0.4614258,,,,,,,,,,,,,,,
0.5262466,0.4661305,,,,,,,,,,,,,,,
0.5354439,0.48521426,,,,,,,,,,,,,,,
0.54465604,0.48221618,,,,,,,,,,,,,,,
0.55726933,0.4809459,,,,,,,,,,,,,,,
0.588224,0.49185434,,,,,,,,,,,,,,,
0.5759635,0.4779148,,,,,,,,,,,,,,,
0.60641813,0.48402998,,,,,,,,,,,,,,,
0.61260194,0.48233476,,,,,,,,,,,,,,,
0.6046848,0.4909061,,,,,,,,,,,,,,,
0.62619996,0.5045155,,,,,,,,,,,,,,,
0.59935117,0.5194401,,,,,,,,,,,,,,,
0.60328203,0.54677945,,,,,,,,,,,,,,,
0.6082503,0.55079573,,,,,,,,,,,,,,,
0.60931623,0.5617049,,,,,,,,,,,,,,,
0.602882,0.56592345,,,,,,,,,,,,,,,
0.6109497,0.5254998,,,,,,,,,,,,,,,
0.60725373,0.5305234,,,,,,,,,,,,,,,
0.58189756,0.538773,,,,,,,,,,,,,,,
0.6037769,0.5395929,,,,,,,,,,,,,,,
0.6204161,0.5481544,,,,,,,,,,,,,,,
0.61457366,0.54236466,,,,,,,,,,,,,,,
0.6347266,0.5437776,,,,,,,,,,,,,,,
0.65677494,0.54653287,,,,,,,,,,,,,,,
0.66751415,0.54484445,,,,,,,,,,,,,,,
0.6515315,0.5299362,,,,,,,,,,,,,,,
0.6519689,0.53032464,,,,,,,,,,,,,,,
0.6724104,0.5130817,,,,,,,,,,,,,,,
0.0,0.0,,,,,,,,,,,,,,,
0.5943218,0.7598491,,,,,,,,,,,,,,,
0.54388475,0.7810078,,,,,,,,,,,,,,,
0.4904455,0.7734201,,,,,,,,,,,,,,,
0.5243294,0.7400874,,,,,,,,,,,,,,,
0.52312344,0.7365734,,,,,,,,,,,,,,,
0.50699997,0.7224335,,,,,,,,,,,,,,,
0.52402794,0.7111564,,,,,,,,,,,,,,,
0.5226105,0.7035644,,,,,,,,,,,,,,,
0.5222357,0.6997207,,,,,,,,,,,,,,,
0.53102696,0.707432,,,,,,,,,,,,,,,
0.52567905,0.7329017,,,,,,,,,,,,,,,
0.51377535,0.71434134,,,,,,,,,,,,,,,
0.51338685,0.72491354,,,,,,,,,,,,,,,
0.54025805,0.7225465,,,,,,,,,,,,,,,
0.5538582,0.70606947,,,,,,,,,,,,,,,
0.55358464,0.71009475,,,,,,,,,,,,,,,
0.5760174,0.7089417,,,,,,,,,,,,,,,
0.5570273,0.713508,,,,,,,,,,,,,,,
0.54295254,0.71401525,,,,,,,,,,,,,,,
0.54294026,0.7153655,,,,,,,,,,,,,,,
0.54125106,0.7185062,,,,,,,,,,,,,,,
0.55004096,0.7348272,,,,,,,,,,,,,,,
0.55064434,0.7074207,,,,,,,,,,,,,,,
0.5565854,0.71968156,,,,,,,,,,,,,,,
0.5685223,0.71566075,,,,,,,,,,,,,,,
0.56256753,0.73469967,,,,,,,,,,,,,,,
0.55998623,0.71690416,,,,,,,,,,,,,,,
0.57376575,0.7177349,,,,,,,,,,,,,,,
0.5577902,0.73795354,,,,,,,,,,,,,,,
0.57003725,0.7342514,,,,,,,,,,,,,,,
0.32415166,0.41859365,,,,,,,,,,,,,,,
0.30874205,0.40818962,,,,,,,,,,,,,,,
0.2565932,0.36589134,,,,,,,,,,,,,,,
0.21462385,0.3653116,,,,,,,,,,,,,,,
0.24464504,0.3722981,,,,,,,,,,,,,,,
0.29495662,0.37286243,,,,,,,,,,,,,,,
0.2918122,0.37608075,,,,,,,,,,,,,,,
0.29462236,0.40236318,,,,,,,,,,,,,,,
0.2955861,0.4327731,,,,,,,,,,,,,,,
0.29519114,0.43310687,,,,,,,,,,,,,,,
0.31825742,0.40884,,,,,,,,,,,,,,,
0.29694113,0.4076277,,,,,,,,,,,,,,,
0.30065906,0.4069999,,,,,,,,,,,,,,,
0.302813,0.4081356,,,,,,,,,,,,,,,
0.29937086,0.42229828,,,,,,,,,,,,,,,
0.29650867,0.40586776,,,,,,,,,,,,,,,
0.30961695,0.42474598,,,,,,,,,,,,,,,
0.28262502,0.43630522,,,,,,,,,,,,,,,
0.30941892,0.44648704,,,,,,,,,,,,,,,
0.31149933,0.44306868,,,,,,,,,,,,,,,
0.31355128,0.43145397,,,,,,,,,,,,,,,
0.3315595,0.43988064,,,,,,,,,,,,,,,
0.30840984,0.44851553,,,,,,,,,,,,,,,
0.31013554,0.44129646,,,,,,,,,,,,,,,
0.3282518,0.46436495,,,,,,,,,,,,,,,
0.29777676,0.4623973,,,,,,,,,,,,,,,
0.3050722,0.46213403,,,,,,,,,,,,,,,
0.2657998,0.43439585,,,,,,,,,,,,,,,
0.28443846,0.44532463,,,,,,,,,,,,,,,
0.30242497,0.45281044,,,,,,,,,,,,,,,
0.30224127,0.45812798,,,,,,,,,,,,,,,
1.1095394,0.62552065,,,,,,,,,,,,,,,
1.0472041,0.6386313,,,,,,,,,,,,,,,
1.0154291,0.65292466,,,,,,,,,,,,,,,
1.0059243,0.668101,,,,,,,,,,,,,,,
0.9908746,0.6768218,,,,,,,,,,,,,,,
1.0175483,0.69315755,,,,,,,,,,,,,,,
1.0554779,0.7022179,,,,,,,,,,,,,,,
1.0546016,0.7175933,,,,,,,,,,,,,,,
1.0618281,0.7039087,,,,,,,,,,,,,,,
1.063306,0.71019685,,,,,,,,,,,,,,,
1.0457319,0.7060642,,,,,,,,,,,,,,,
1.0845011,0.67016584,,,,,,,,,,,,,,,
1.092865,0.6845781,,,,,,,,,,,,,,,
1.0937635,0.6869986,,,,,,,,,,,,,,,
1.1027431,0.6831378,,,,,,,,,,,,,,,
1.1001166,0.6729537,,,,,,,,,,,,,,,
1.1298786,0.6730422,,,,,,,,,,,,,,,
1.1646942,0.6609423,,,,,,,,,,,,,,,
1.2106736,0.6300495,,,,,,,,,,,,,,,
1.2246587,0.60471183,,,,,,,,,,,,,,,
1.2020489,0.6188026,,,,,,,,,,,,,,,
1.2321088,0.62407243,,,,,,,,,,,,,,,
1.2063332,0.62273866,,,,,,,,,,,,,,,
1.2134757,0.6247256,,,,,,,,,,,,,,,
1.2601987,0.62401897,,,,,,,,,,,,,,,
1.2728119,0.6273012,,,,,,,,,,,,,,,
1.2854297,0.6380722,,,,,,,,,,,,,,,
1.3226471,0.6206249,,,,,,,,,,,,,,,
1.3022767,0.63029724,,,,,,,,,,,,,,,
1.2536749,0.61382276,,,,,,,,,,,,,,,
0.5625859,0.7538567,,,,,,,,,,,,,,,
0.45034394,0.75001246,,,,,,,,,,,,,,,
0.5317638,0.74623543,,,,,,,,,,,,,,,
0.4952833,0.73332226,,,,,,,,,,,,,,,
0.49599907,0.7224495,,,,,,,,,,,,,,,
0.5049548,0.728543,,,,,,,,,,,,,,,
0.53696495,0.73492086,,,,,,,,,,,,,,,
0.5373137,0.719892,,,,,,,,,,,,,,,
0.5374933,0.7164118,,,,,,,,,,,,,,,
0.5317864,0.7587626,,,,,,,,,,,,,,,
0.52817285,0.79131866,,,,,,,,,,,,,,,
0.5322317,0.7674107,,,,,,,,,,,,,,,
0.5345531,0.7701901,,,,,,,,,,,,,,,
0.53835183,0.7959975,,,,,,,,,,,,,,,
0.58479923,0.8105425,,,,,,,,,,,,,,,
0.58700377,0.793471,,,,,,,,,,,,,,,
0.59778315,0.82052636,,,,,,,,,,,,,,,
0.6076171,0.8417638,,,,,,,,,,,,,,,
0.6321811,0.84604573,,,,,,,,,,,,,,,
0.65415925,0.84072894,,,,,,,,,,,,,,,
0.6529466,0.87182814,,,,,,,,,,,,,,,
0.62979126,0.87976944,,,,,,,,,,,,,,,
0.6525703,0.8785419,,,,,,,,,,,,,,,
0.6273594,0.9126782,,,,,,,,,,,,,,,
0.6271162,0.8832036,,,,,,,,,,,,,,,
0.6253474,0.9313657,,,,,,,,,,,,,,,
0.62315124,0.91890293,,,,,,,,,,,,,,,
0.6196833,0.9539955,,,,,,,,,,,,,,,
0.61811495,0.9363833,,,,,,,,,,,,,,,
0.61319464,0.8944326,,,,,,,,,,,,,,,
0.61054,0.90924615,,,,,,,,,,,,,,,
0.52137095,1.0436351,,,,,,,,,,,,,,,
0.3779207,0.9445987,,,,,,,,,,,,,,,
0.48796332,0.9380579,,,,,,,,,,,,,,,
0.4673191,0.9458846,,,,,,,,,,,,,,,
0.35499614,0.9943911,,,,,,,,,,,,,,,
0.3955532,0.9751308,,,,,,,,,,,,,,,
0.3781493,0.93700653,,,,,,,,,,,,,,,
0.37604684,0.95248073,,,,,,,,,,,,,,,
0.38499203,0.9394489,,,,,,,,,,,,,,,
0.39241266,0.91151154,,,,,,,,,,,,,,,
0.41261086,0.95998716,,,,,,,,,,,,,,,
0.40944424,0.99349093,,,,,,,,,,,,,,,
0.41016608,0.9596887,,,,,,,,,,,,,,,
0.40950042,0.97666913,,,,,,,,,,,,,,,
0.404617,0.99567634,,,,,,,,,,,,,,,
0.41647017,1.0253676,,,,,,,,,,,,,,,
0.43790275,1.0408503,,,,,,,,,,,,,,,
0.43880236,1.0231422,,,,,,,,,,,,,,,
0.4389289,0.9827488,,,,,,,,,,,,,,,
0.46312746,1.0059667,,,,,,,,,,,,,,,
0.43780726,0.97986174,,,,,,,,,,,,,,,
0.42884758,1.0046619,,,,,,,,,,,,,,,
0.4303107,1.0054054,,,,,,,,,,,,,,,
0.43062234,1.0003926,,,,,,,,,,,,,,,
0.4327965,0.97257674,,,,,,,,,,,,,,,
0.4319754,0.9505038,,,,,,,,,,,,,,,
0.436043,0.9939702,,,,,,,,,,,,,,,
0.42825082,0.93192863,,,,,,,,,,,,,,,
0.4335021,0.93729794,,,,,,,,,,,,,,,
0.41921258,0.91792136,,,,,,,,,,,,,,,
0.0,0.0,,,,,,,,,,,,,,,
0.76153505,0.4733496,,,,,,,,,,,,,,,
0.75615674,0.4794485,,,,,,,,,,,,,,,
0.7675858,0.47476283,,,,,,,,,,,,,,,
0.7655257,0.47662994,,,,,,,,,,,,,,,
0.74831945,0.48581597,,,,,,,,,,,,,,,
0.79106873,0.5275182,,,,,,,,,,,,,,,
0.7844513,0.5186763,,,,,,,,,,,,,,,
0.7876368,0.5393399,,,,,,,,,,,,,,,
0.81583756,0.5293146,,,,,,,,,,,,,,,
0.8254282,0.51915526,,,,,,,,,,,,,,,
0.83755267,0.52721137,,,,,,,,,,,,,,,
0.83401036,0.5335335,,,,,,,,,,,,,,,
0.81099725,0.5717077,,,,,,,,,,,,,,,
0.82737446,0.5605002,,,,,,,,,,,,,,,
0.81077045,0.5878614,,,,,,,,,,,,,,,
0.83998936,0.58288705,,,,,,,,,,,,,,,
0.87001705,0.5851291,,,,,,,,,,,,,,,
0.8712656,0.58627266,,,,,,,,,,,,,,,
0.86287296,0.6024406,,,,,,,,,,,,,,,
0.8674314,0.6191588,,,,,,,,,,,,,,,
0.86847293,0.61489284,,,,,,,,,,,,,,,
0.8935858,0.59640473,,,,,,,,,,,,,,,
0.89933956,0.61315316,,,,,,,,,,,,,,,
0.8935053,0.6189305,,,,,,,,,,,,,,,
0.95577145,0.62247664,,,,,,,,,,,,,,,
0.9094197,0.6434906,,,,,,,,,,,,,,,
0.95703274,0.62205666,,,,,,,,,,,,,,,
0.9603946,0.64899313,,,,,,,,,,,,,,,
0.99270576,0.648109,,,,,,,,,,,,,,,
0.98604137,0.6482886,,,,,,,,,,,,,,,
0.49375033,0.6171232,,,,,,,,,,,,,,,
0.4907612,0.62903076,,,,,,,,,,,,,,,
0.48518592,0.6503545,,,,,,,,,,,,,,,
0.48056918,0.700593,,,,,,,,,,,,,,,
0.45516586,0.73358095,,,,,,,,,,,,,,,
0.45583284,0.724896,,,,,,,,,,,,,,,
0.46640635,0.7011071,,,,,,,,,,,,,,,
0.46809584,0.698163,,,,,,,,,,,,,,,
0.47463393,0.68909,,,,,,,,,,,,,,,
0.4756781,0.6961301,,,,,,,,,,,,,,,
0.4680778,0.695198,,,,,,,,,,,,,,,
0.48078457,0.69002485,,,,,,,,,,,,,,,
0.4765868,0.6866741,,,,,,,,,,,,,,,
0.4731466,0.6818867,,,,,,,,,,,,,,,
0.4906591,0.6799036,,,,,,,,,,,,,,,
0.51823837,0.67606103,,,,,,,,,,,,,,,
0.52924657,0.679665,,,,,,,,,,,,,,,
0.5192607,0.6675228,,,,,,,,,,,,,,,
0.5073475,0.69055,,,,,,,,,,,,,,,
0.5114539,0.6865064,,,,,,,,,,,,,,,
0.51373667,0.6821653,,,,,,,,,,,,,,,
0.51702344,0.68360436,,,,,,,,,,,,,,,
0.5179467,0.6817837,,,,,,,,,,,,,,,
0.5427583,0.6803353,,,,,,,,,,,,,,,
0.5242943,0.6830011,,,,,,,,,,,,,,,
0.52514386,0.67776644,,,,,,,,,,,,,,,
0.5312117,0.6983914,,,,,,,,,,,,,,,
0.5296845,0.71643555,,,,,,,,,,,,,,,
0.5184644,0.69684327,,,,,,,,,,,,,,,
0.5087764,0.7170023,,,,,,,,,,,,,,,
0.51476884,0.708143,,,,,,,,,,,,,,,
1.6926545,0.82954174,,,,,,,,,,,,,,,
2.0045798,0.77420276,,,,,,,,,,,,,,,
2.3101597,0.78370637,,,,,,,,,,,,,,,
2.6261194,0.7911501,,,,,,,,,,,,,,,
2.7987902,0.765458,,,,,,,,,,,,,,,
2.8660204,0.7478512,,,,,,,,,,,,,,,
2.7735002,0.7620055,,,,,,,,,,,,,,,
2.556544,0.7624227,,,,,,,,,,,,,,,
2.3453283,0.7966553,,,,,,,,,,,,,,,
2.0665135,0.7939684,,,,,,,,,,,,,,,
1.782607,0.79449075,,,,,,,,,,,,,,,
1.6073385,0.8181147,,,,,,,,,,,,,,,
1.4618282,0.83257526,,,,,,,,,,,,,,,
1.3807491,0.8329356,,,,,,,,,,,,,,,
1.2546772,0.8344074,,,,,,,,,,,,,,,
1.1961253,0.83144695,,,,,,,,,,,,,,,
1.1382438,0.84531605,,,,,,,,,,,,,,,
1.1155118,0.83457476,,,,,,,,,,,,,,,
1.1098949,0.83672416,,,,,,,,,,,,,,,
1.1266774,0.8458657,,,,,,,,,,,,,,,
1.1352116,0.85824007,,,,,,,,,,,,,,,
1.1208047,0.87143564,,,,,,,,,,,,,,,
1.1289418,0.87619764,,,,,,,,,,,,,,,
1.1335293,0.8843304,,,,,,,,,,,,,,,
1.1481307,0.8919212,,,,,,,,,,,,,,,
1.1244156,0.88888055,,,,,,,,,,,,,,,
1.1111711,0.9088325,,,,,,,,,,,,,,,
1.0928851,0.91147816,,,,,,,,,,,,,,,
1.0781797,0.89540124,,,,,,,,,,,,,,,
1.09228,0.8775526,,,,,,,,,,,,,,,
1.244768,0.45526114,,,,,,,,,,,,,,,
1.2704157,0.46600968,,,,,,,,,,,,,,,
1.3389922,0.49515724,,,,,,,,,,,,,,,
1.42744,0.49823266,,,,,,,,,,,,,,,
