step_count,agent_id,ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
0,0,[ 1.11169219 -2.47973362  0.03546201],[-0.52473587  0.70837411  0.01506285],[ 0.61333606  0.35524209 -0.06612843],[-1.38600601 -3.5503713   1.62779489],[0.72244033 0.7452063  0.63966707 0.77290802],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.52473587  0.70837411  0.01506285],[-0.51281388 -0.12294305 -0.47818194],[-0.80518863  5.42383077  4.87623676],7.337843955509257,0.8288135523297956
0,0,[-0.42602011 -1.56395309 -0.29247054],[-0.52022576  0.69519462  0.02230001],[0.6708733  0.388242   0.23832105],[-1.38220345 -3.54691938  1.62390603],[0.91234707 0.85471067 0.84267173 0.93824538],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.52022576  0.69519462  0.02230001],[-0.36905008 -0.01653893 -0.72189214],[-0.75112398  5.41848256  4.88687354],7.335235068509041,0.8189074748275972
0,0,[-1.56887459 -1.61575761 -0.1663175 ],[-0.52927837  0.68358576  0.02859468],[0.73066078 0.41333807 0.52289787],[-1.37658151 -3.54178771  1.62152243],[0.38212435 0.38505194 0.45360396 0.33995949],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.52927837  0.68358576  0.02859468],[-0.24517126  0.1027652  -0.95261015],[-0.70429715  5.34960622  4.96218133],7.330591019378013,0.8010992554787382
0,0,[-0.8825212  -2.39610936 -0.05957735],[-0.53117265  0.667302    0.03982161],[0.79219412 0.44079062 0.53026193],[-1.37046569 -3.53618682  1.61906792],[0.17748605 0.24714437 0.30423536 0.13755018],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.53117265  0.667302    0.03982161],[-0.30739206  0.11206815 -0.99799622],[-0.62214348  5.30105367  5.01743546],7.32549596404435,0.7949740219407027
1,0,[ 0.04450008 -2.77218955  0.00637504],[-0.52421965  0.6475731   0.05429936],[0.85429192 0.47234599 0.48972476],[-1.36418836 -3.530424    1.61614016],[0.09383683 0.35463744 0.28626631 0.20761109],[-0.22333981  2.85710168 -0.12808478  1.04109001],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.52421965  0.6475731   0.05429936],[-0.40535432  0.09263884 -1.00988201],[-0.51459071  5.28763824  5.03623362],7.320353187067445,0.7907866418879506
1,0,[ 1.32230703 -2.61928406 -0.03119716],[-0.50792931  0.62832421  0.06760122],[0.91387415 0.50903992 0.45002861],[-1.35774652 -3.52448819  1.61275522],[0.13704539 0.3280495  0.31314891 0.22553197],[-0.22333981  2.85710168 -0.12808478  1.04109001],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.50792931  0.62832421  0.06760122],[-0.50094405  0.05775026 -1.02104521],[-0.41269046  5.32536986  4.99815303],7.315149437175317,0.7861222870939356
1,0,[ 2.2218426  -2.65761783  0.12312487],[-0.48298656  0.60912675  0.08117114],[0.97180942 0.54797765 0.40825207],[-1.35112479 -3.51835808  1.60894824],[0.22817146 0.33880372 0.33784796 0.32760613],[-0.22333981  2.85710168 -0.12808478  1.04109001],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.48298656  0.60912675  0.08117114],[-0.59726133  0.01077513 -1.02690097],[-0.30771596  5.40569775  4.91098245],7.309856762513899,0.781199208796083
1,0,[ 2.30837827 -2.49984427  0.36372173],[-0.45514781  0.5912092   0.09565657],[1.02888947 0.58463727 0.38366275],[-1.34426014 -3.51196465  1.60482979],[0.34863895 0.38450471 0.3648049  0.44093506],[-0.22333981  2.85710168 -0.12808478  1.04109001],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.45514781  0.5912092   0.09565657],[-0.68286908 -0.02980033 -1.03942924],[-0.19826533  5.49706669  4.80592823],7.304382075523197,0.7755969701748197
2,0,[ 1.3892474  -2.26716585  0.55827154],[-0.4329848   0.57577474  0.11029937],[1.08486513 0.61554157 0.36711486],[-1.33709183 -3.50524519  1.60051492],[0.28359087 0.21130105 0.15903235 0.3294575 ],[0.09036217 1.92790389 0.2469698  0.48684087],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.4329848   0.57577474  0.11029937],[-0.76136701 -0.05592808 -1.05251576],[-0.09135488  5.5598287   4.72758584],7.298637460311621,0.7699770369395706
2,0,[ 0.59766335 -2.26680353  0.50315086],[-0.41968987  0.56057426  0.12434891],[1.13849397 0.64121501 0.31667995],[-1.32976543 -3.49835729  1.59578432],[0.2362747  0.27279128 0.19994361 0.22018208],[0.09036217 1.92790389 0.2469698  0.48684087],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.41968987  0.56057426  0.12434891],[-0.85578914 -0.08083074 -1.0337808 ],[0.01259953 5.58172172 4.69357357],7.292832712478175,0.7655525602735145
2,0,[ 0.7555139  -2.22909074  0.15609131],[-0.40796431  0.54421672  0.13574075],[1.18910531 0.66844801 0.28408641],[-1.32227551 -3.49129343  1.59066314],[0.42467916 0.50087352 0.40004203 0.402524  ],[0.09036217 1.92790389 0.2469698  0.48684087],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.40796431  0.54421672  0.13574075],[-0.93826497 -0.10321886 -1.02494097],[0.10394372 5.6029461  4.65788794],7.286956110880582,0.7606623065282365
2,0,[ 1.36783574 -1.86560291 -0.33468551],[-0.39517403  0.52833922  0.14123908],[1.23586985 0.70193557 0.313984  ],[-1.31439969 -3.48380838  1.58557494],[0.44614963 0.51571267 0.4646888  0.45226547],[0.09036217 1.92790389 0.2469698  0.48684087],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.39517403  0.52833922  0.14123908],[-0.98378385 -0.11980508 -1.06606279],[0.15949447 5.64360848 4.59699266],7.280665950539493,0.7544433513360373
3,0,[ 1.90330014 -0.98958909 -0.401807  ],[-0.37969939  0.51638108  0.14249189],[1.27976534 0.74040202 0.41882088],[-1.30596576 -3.47570844  1.58088661],[0.64718743 0.78769284 0.72201565 0.80685803],[-0.03338769  2.53912377  0.09949585  0.41998345],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.37969939  0.51638108  0.14249189],[-0.98626777 -0.12584728 -1.17168416],[0.1812637  5.70574191 4.50756522],7.273684867752056,0.7463313492791084
3,0,[1.91789195 0.53524257 0.09924937],[-0.3635684   0.51963334  0.14107313],[1.31856456 0.77804261 0.58899346],[-1.29662209 -3.46661365  1.57733161],[0.33620772 0.30178192 0.38682209 0.38503296],[-0.03338769  2.53912377  0.09949585  0.41998345],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.3635684   0.51963334  0.14107313],[-0.93563096 -0.11503554 -1.34247444],[0.15503536 5.7743815  4.40674968],7.265463537016065,0.7359610987523022
3,0,[1.55682997 0.06164535 0.44099656],[-0.34870892  0.52269667  0.14368297],[1.36023308 0.80711384 0.5762241 ],[-1.28698643 -3.45720925  1.57368385],[0.2826169  0.1352301  0.2987356  0.18492545],[-0.03338769  2.53912377  0.09949585  0.41998345],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.34870892  0.52269667  0.14368297],[-0.9789411  -0.14773018 -1.36145185],[0.15320196 5.82642315 4.32353767],7.256972892519648,0.7316639967145232
3,0,[ 1.33071687 -0.83515636  0.48845192],[-0.33390775  0.51911689  0.15019123],[1.40704484 0.831766   0.52166655],[-1.27723368 -3.44768658  1.5695893 ],[0.23680462 0.10553132 0.22424121 0.09454178],[-0.03338769  2.53912377  0.09949585  0.41998345],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.33390775  0.51911689  0.15019123],[-1.05717738 -0.18319147 -1.33886621],[0.18824794 5.86840695 4.25052256],7.248488076584046,0.7284265218188738
4,0,[ 1.03352289 -1.46837878  0.38134791],[-0.32046749  0.50972576  0.1581268 ],[1.45550809 0.85434246 0.44744171],[-1.26741548 -3.43809949  1.56494653],[0.25126482 0.08681437 0.10672199 0.11750005],[0.14056578 2.30760455 0.16511431 0.5248794 ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.32046749  0.50972576  0.1581268 ],[-1.1537374  -0.21856435 -1.29217977],[0.24386361 5.9008043  4.18806853],7.240088313549519,0.7253973389355695
4,0,[ 0.63240633 -1.91159584  0.18987786],[-0.31113409  0.49588586  0.16557986],[1.50256882 0.87615364 0.36467226],[-1.25755207 -3.42846815  1.55971815],[0.16386834 0.14649629 0.11644188 0.07639066],[0.14056578 2.30760455 0.16511431 0.5248794 ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.31113409  0.49588586  0.16557986],[-1.25700702 -0.25180489 -1.23080127],[0.30601415 5.91694942 4.14669261],7.231804382479404,0.7222826930816602
4,0,[ 0.68587863 -2.16005491  0.05841974],[-0.30248144  0.47936439  0.17238172],[1.54692187 0.89861206 0.27437932],[-1.24765623 -3.41880438  1.553882  ],[0.12483115 0.17138884 0.12386304 0.08536836],[0.14056578 2.30760455 0.16511431 0.5248794 ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.30248144  0.47936439  0.17238172],[-1.36243997 -0.28872236 -1.15592025],[0.37008121 5.93181101 4.10583175],7.223655329810794,0.719009533170618
4,0,[ 0.91931399 -2.30882145 -0.06067425],[-0.29273838  0.4610879   0.17839461],[1.58798153 0.92203907 0.18838272],[-1.2377146  -3.40909459  1.54747204],[0.25005905 0.32829587 0.27424146 0.2557237 ],[0.14056578 2.30760455 0.16511431 0.5248794 ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.29273838  0.4610879   0.17839461],[-1.46229076 -0.32865979 -1.07750541],[0.43325545 5.952911   4.05466862],7.2156217496655595,0.7154104707445539
5,0,[ 0.79800848 -2.0505848  -0.16699253],[-0.28278331  0.44329326  0.18279047],[1.62681361 0.9470012  0.19565284],[-1.22753894 -3.3991544   1.5409284 ],[0.66576602 0.69197957 0.63067616 0.73221414],[ 0.11521006  2.32718873 -0.05841378  0.17246805],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.28278331  0.44329326  0.18279047],[-1.51667298 -0.34889853 -1.07684109],[0.48548773 5.97800172 3.99683171],7.207417474814862,0.7107484783481364
5,0,[ 0.43866214 -1.10511235 -0.01347039],[-0.2784591   0.43274769  0.18542418],[1.66663367 0.97048816 0.42187372],[-1.21653911 -3.38840267  1.53569131],[0.72432044 0.79676689 0.80837665 0.82277338],[ 0.11521006  2.32718873 -0.05841378  0.17246805],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.2784591   0.43274769  0.18542418],[-1.47257167 -0.30695698 -1.27859399],[0.51092166 5.98305551 3.96925196],7.198121651791706,0.7025793199708403
5,0,[ 1.01764318 -0.60749893  0.5808634 ],[-0.26845364  0.42895273  0.19125342],[1.70842955 0.98888424 0.60168036],[-1.20461735 -3.37673377  1.5320744 ],[0.31238938 0.33115517 0.37059224 0.30329887],[ 0.11521006  2.32718873 -0.05841378  0.17246805],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.26845364  0.42895273  0.19125342],[-1.44601707 -0.27205314 -1.44695008],[0.54125173 6.00255449 3.91628951],7.187554337308117,0.6936352059293514
5,0,[ 1.24164139 -0.95939751  0.564128  ],[-0.25509419  0.42333933  0.19856466],[1.75112351 1.0059196  0.55789142],[-1.1924698  -3.36483815  1.52835921],[0.24083214 0.16942185 0.1878943  0.1307065 ],[ 0.11521006  2.32718873 -0.05841378  0.17246805],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.25509419  0.42333933  0.19856466],[-1.51689466 -0.29311291 -1.41515585],[0.58444748 6.03151484 3.84524576],7.176814410689528,0.6904874550267193
6,0,[ 1.09209045 -1.33308668  0.37544591],[-0.243076    0.41409102  0.20513672],[1.7929764  1.02301317 0.47594134],[-1.18026002 -3.35287937  1.52413388],[0.20191281 0.16007752 0.13555107 0.07748823],[0.08990423 2.42027688 0.09212761 0.63888782],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.243076    0.41409102  0.20513672],[-1.60630012 -0.32257563 -1.34297631],[0.63080813 6.05649458 3.77821039],7.166164892342439,0.6881547618787287
6,0,[ 0.98268523 -1.60747812  0.19519869],[-0.23251339  0.40201104  0.21049802],[1.83248593 1.04085229 0.38214796],[-1.16801793 -3.34088691  1.51932483],[0.15186992 0.11684155 0.07967152 0.06514103],[0.08990423 2.42027688 0.09212761 0.63888782],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.23251339  0.40201104  0.21049802],[-1.69979035 -0.35568779 -1.25364038],[0.67571668 6.07819461 3.71515159],7.155654692427543,0.6858174786981781
6,0,[ 0.87441896 -1.82774452  0.06348386],[-0.22331423  0.38778878  0.21497148],[1.86913852 1.05890542 0.28191693],[-1.15575804 -3.3288745   1.51389756],[0.1705111  0.15769376 0.11725525 0.1141411 ],[0.08990423 2.42027688 0.09212761 0.63888782],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.22331423  0.38778878  0.21497148],[-1.79302987 -0.39037848 -1.15199183],[0.71965689 6.0964078  3.65668301],7.14530788406644,0.6833335133390998
6,0,[ 0.81112772 -2.01478662 -0.07822574],[-0.21515927  0.37164575  0.21847331],[1.90253364 1.07775788 0.19421553],[-1.14345601 -3.31681892  1.50792594],[0.30919782 0.32497037 0.28570318 0.29738833],[0.08990423 2.42027688 0.09212761 0.63888782],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.21515927  0.37164575  0.21847331],[-1.87762898 -0.42428326 -1.05518202],[0.76156857 6.11260043 3.60077465],7.135085761440546,0.6804797057707306
7,0,[ 0.1111877  -1.88604688 -0.26407206],[-0.2106813   0.35521941  0.22035578],[1.93351324 1.09833351 0.21110497],[-1.13093903 -3.30455562  1.50193567],[0.74351265 0.70321565 0.65521543 0.79115463],[ 0.11685912  2.29921937 -0.04605485  0.17305766],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.2106813   0.35521941  0.22035578],[-1.92063155 -0.4387179  -1.05265203],[0.79365628 6.11850401 3.56305436],7.124699147392857,0.6766309056318176
7,0,[-0.95974898 -1.18057605 -0.17635589],[-0.21849912  0.34419875  0.22101925],[1.9655572  1.11403187 0.4628758 ],[-1.11769759 -3.29159246  1.49755221],[0.72919294 0.78583243 0.80000232 0.77831856],[ 0.11685912  2.29921937 -0.04605485  0.17305766],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.21849912  0.34419875  0.22101925],[-1.8789651  -0.38784837 -1.27976556],[0.80579122 6.0818255  3.60008586],7.1132636005236565,0.6693761478568702
