step_count,agent_id,ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
0,0,[-1.18781591  1.67113724 -0.11119685],[ 0.23293019 -0.56898506 -0.70138597],[-0.50442233 -0.20163696 -0.20868396],[-4.42487971  4.53262522  2.8400768 ],[0.26569073 0.26186877 0.1306116  0.14857527],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.23293019 -0.56898506 -0.70138597],[ 0.32746151  0.47542016 -0.07343687],[ 3.60475662  0.93323358 -3.20685685],4.914176034936978,0.8418064999958833
0,0,[-1.28141243  1.55738045 -0.62723459],[ 0.22300531 -0.55527042 -0.70257778],[-0.54431245 -0.21709773 -0.25911005],[-4.42761661  4.53327186  2.83568444],[0.25433795 0.27329357 0.07808031 0.09730806],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.22300531 -0.55527042 -0.70257778],[ 0.37038301  0.52121849 -0.04114856],[ 3.64702859  0.98336236 -3.14708996],4.916502243519037,0.8359261762843855
0,0,[-1.30725728  1.53050348 -1.18699337],[ 0.21570837 -0.54086151 -0.70939176],[-0.58143297 -0.23425406 -0.31499754],[-4.4304574   4.53395     2.83076939],[0.21341847 0.23079481 0.05886459 0.08023299],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.21570837 -0.54086151 -0.70939176],[ 4.09574283e-01  5.69571241e-01 -4.67808008e-04],[ 3.68273608  1.05138212 -3.08666643],4.918887988469696,0.8298456907328915
0,0,[-1.35154209  1.4914507  -1.58034462],[ 0.21017778 -0.52600079 -0.72050239],[-0.61572135 -0.25278137 -0.37991219],[-4.43336914  4.53465061  2.82528575],[0.1455741  0.1663742  0.05290736 0.07370275],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.21017778 -0.52600079 -0.72050239],[0.44666671 0.62061846 0.05163392],[ 3.71237469  1.13380065 -3.02521559],4.921296489597178,0.8233615972608779
1,0,[-1.29172397  1.49057052 -1.86611418],[ 0.20591787 -0.51086083 -0.73439026],[-0.6472429  -0.27225355 -0.45012231],[-4.43632328  4.53536547  2.8191916 ],[0.1105723  0.23449403 0.13704586 0.05994378],[ 1.23838222 -0.95119226 -1.63563013 -1.92768133],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.20591787 -0.51086083 -0.73439026],[0.47999755 0.67288173 0.11174967],[ 3.73700613  1.22499001 -2.96259493],4.923696178397794,0.816594037461531
1,0,[-1.03708614  1.5595831  -2.16823469],[ 0.20497652 -0.49461934 -0.75091797],[-0.67547125 -0.2941138  -0.51969554],[-4.43932693  4.53609764  2.81250194],[0.10712325 0.15054399 0.07775931 0.08659674],[ 1.23838222 -0.95119226 -1.63563013 -1.92768133],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.20497652 -0.49461934 -0.75091797],[0.50470044 0.72652705 0.17402217],[ 3.7582903   1.31903368 -2.89859465],4.926098537946423,0.8098419279359397
1,0,[-1.04128668  1.51618411 -2.40185083],[ 0.20512851 -0.47813967 -0.76965958],[-0.70058977 -0.31743069 -0.59577347],[-4.44235913  4.53684046  2.80518319],[0.07155981 0.08426347 0.05988822 0.08500756],[ 1.23838222 -0.95119226 -1.63563013 -1.92768133],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.20512851 -0.47813967 -0.76965958],[0.52471061 0.78178883 0.24498838],[ 3.77387092  1.42001961 -2.83396681],4.928481032857508,0.8027100053695951
1,0,[-1.1066183   1.43369959 -2.6055557 ],[ 0.20539144 -0.46193615 -0.79027819],[-0.72287344 -0.34157517 -0.67516645],[-4.44540565  4.53758924  2.79721161],[0.05698597 0.06395292 0.07630086 0.10184579],[ 1.23838222 -0.95119226 -1.63563013 -1.92768133],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.20539144 -0.46193615 -0.79027819],[0.53897887 0.83723263 0.32188916],[ 3.78242443  1.5287022  -2.76937065],4.9308294194988,0.7953544391250553
2,0,[-1.1874333   1.36864484 -2.82901815],[ 0.20552488 -0.4459468  -0.8127767 ],[-0.74228526 -0.36637334 -0.75539961],[-4.44846482  4.53834364  2.78858544],[0.06871749 0.08226474 0.06041039 0.08668227],[ 1.13938332 -1.4961617  -2.06626725 -2.38959765],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.20552488 -0.4459468  -0.8127767 ],[0.54617596 0.89186355 0.40263711],[ 3.78355996  1.6455507  -2.70421106],4.933145102344351,0.7879354915820824
2,0,[-1.2676138   1.32239315 -3.12080559],[ 0.2057067  -0.42989383 -0.83770568],[-0.75845397 -0.39212242 -0.83666656],[-4.45153573  4.5391036   2.77930417],[0.05938373 0.07590962 0.06105779 0.08946024],[ 1.13938332 -1.4961617  -2.06626725 -2.38959765],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.2057067  -0.42989383 -0.83770568],[0.54517841 0.94554251 0.48759944],[ 3.77617531  1.77243022 -2.6377011 ],4.935430670527414,0.7804582355236533
