time/time_elapsed,time/iterations,time/fps,rew_vec_envs,time/total_timesteps,train/std,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/clip_range,train/value_loss,train/clip_fraction,train/loss,train/approx_kl,train/entropy_loss
70,1,463,6514.043518066406,8421376,,,,,,,,,,,
133,2,490,7069.394439697266,8454144,0.265365868806839,0.001,-0.0015340208112320397,0.7837640643119812,2570,0.2,9950.633879089355,0.2036407470703125,1924.6865234375,0.020733625,0.3297317990101874
196,3,499,6194.418640136719,8486912,0.26437291502952576,0.001,-0.0008363656583242118,0.793494388461113,2580,0.2,10433.973147964478,0.2210052490234375,2412.634521484375,0.024799887,0.3434411340393126
259,4,504,6542.917282104492,8519680,0.2634989023208618,0.001,0.0002605587142170407,0.8022950738668442,2590,0.2,8503.871392822266,0.2324737548828125,1941.7603759765625,0.021328654,0.3573897828347981
323,5,507,6081.381439208984,8552448,0.26222699880599976,0.001,-0.001057564705843106,0.7897557616233826,2600,0.2,10235.768092346192,0.2257843017578125,1712.839111328125,0.022258801,0.37158751180395483
386,6,509,6070.639190673828,8585216,0.2620871961116791,0.001,-0.0011820097905001603,0.7931097447872162,2610,0.2,10780.399111557006,0.22265625,2295.82080078125,0.024132684,0.3800371002405882
449,7,509,6230.6447830200195,8617984,0.26253455877304077,0.001,-0.0008518669743352803,0.7864906638860703,2620,0.2,10730.837689590455,0.21297607421875,2020.27294921875,0.024251483,0.37985220216214655
513,8,510,6203.660568237305,8650752,0.2622300684452057,0.001,-0.00098093317974417,0.806993380188942,2630,0.2,10157.475719070435,0.2084381103515625,2060.42724609375,0.019599233,0.3775376587174833
577,9,510,6561.698699951172,8683520,0.2616714537143707,0.001,-0.0021241478771116817,0.774913564324379,2640,0.2,10268.739683532714,0.212200927734375,2284.134033203125,0.021561723,0.38276270106434823
641,10,510,7038.970458984375,8716288,0.26133912801742554,0.001,-0.002653483229369158,0.7660204619169235,2650,0.2,11114.089574432373,0.20364990234375,2069.874267578125,0.020326898,0.39020259166136384
704,11,511,6318.735122680664,8749056,0.26067620515823364,0.001,-0.0025372498192155037,0.7978365868330002,2660,0.2,10945.338286590577,0.2025604248046875,2014.272216796875,0.020334227,0.39987339116632936
772,12,508,5839.499465942383,8781824,0.25962942838668823,0.001,-0.0025605901984818045,0.7924360632896423,2670,0.2,10436.513053512574,0.204803466796875,2055.004150390625,0.025038367,0.4127373339608312
837,13,508,6255.846130371094,8814592,0.25922828912734985,0.001,-0.0019348552312294486,0.787253350019455,2680,0.2,10117.257772445679,0.2265228271484375,2015.5726318359375,0.023414817,0.4229757365770638
