time/fps,time/total_timesteps,rew_vec_envs,time/time_elapsed,time/iterations,train/approx_kl,train/n_updates,train/entropy_loss,train/value_loss,train/loss,train/explained_variance,train/clip_range,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/std
626,2244608,90.31764668226242,3585,137,0.0036362244,1360,-5.6845159322023395,138.01221803426742,36.17168045043945,0.5383622050285339,0.2,1e-05,0.00709228515625,-0.0012357324558252003,1.0019214153289795
625,2260992,-1.3987085819244385,3615,138,0.00020072324,1370,-5.683501809835434,407.1434096813202,202.040771484375,0.36191582679748535,0.2,1e-05,0.0,-0.0005133495680638589,1.0021175146102905
624,2277376,17.641650170087814,3644,139,0.00076753314,1380,-5.68476294875145,135.79998885393144,24.131250381469727,0.5233167409896851,0.2,1e-05,0.000164794921875,-0.0010590743244392798,1.0024714469909668
623,2293760,12.992089301347733,3677,140,0.0011963327,1390,-5.6852489680051805,158.15236229896544,49.36735916137695,0.48226243257522583,0.2,1e-05,0.000469970703125,-0.0010216779752227011,1.0023282766342163
622,2310144,0.665007971227169,3708,141,0.0005252084,1400,-5.684819814562798,578.2903120040894,423.9690856933594,0.30461204051971436,0.2,1e-05,0.0,-0.00043941041949437933,1.0023208856582642
622,2326528,2.340128093957901,3739,142,0.0011767814,1410,-5.685278540849685,119.93830008506775,41.832557678222656,0.5705657601356506,0.2,1e-05,0.000128173828125,-0.0007601906225318089,1.002587914466858
621,2342912,58.511608108878136,3771,143,0.0010163181,1420,-5.685919144749642,262.47516946792604,36.333988189697266,0.434417188167572,0.2,1e-05,0.000341796875,-0.0012480753190175164,1.002577781677246
620,2359296,-6.61453378200531,3802,144,0.00013311475,1430,-5.685969948768616,324.0216299533844,213.20664978027344,0.3706302046775818,0.2,1e-05,0.0,-0.00034722801428870297,1.002640962600708
619,2375680,52.03849805891514,3836,145,0.0005456511,1440,-5.685897663235664,266.6816088199615,176.66061401367188,0.43557649850845337,0.2,1e-05,3.662109375e-05,-0.0005956676366622559,1.002510905265808
618,2392064,48.6789356470108,3866,146,0.00014683034,1450,-5.6855741947889324,464.6649083137512,280.5168762207031,0.3519095778465271,0.2,1e-05,0.0,-0.00032279005190503083,1.0025080442428589
617,2408448,-3.481979727745056,3899,147,0.0023246265,1460,-5.685973051190376,230.27286422252655,149.7398223876953,0.4621924161911011,0.2,1e-05,0.004095458984375,-0.0016391127628594404,1.002648115158081
617,2424832,-0.14437398314476013,3929,148,0.0007506114,1470,-5.685940298438072,255.49355812072753,187.99420166015625,0.4361557960510254,0.2,1e-05,1.8310546875e-05,-0.0010971014682581881,1.0025172233581543
616,2441216,40.25445502996445,3957,149,0.00020078091,1480,-5.685269862413406,155.88598532676696,65.00810241699219,0.4765768051147461,0.2,1e-05,0.0,-0.00045107285950507503,1.0023540258407593
616,2457600,44.08572941273451,3986,150,0.0011438404,1490,-5.684698811173439,246.47927422523497,53.49021911621094,0.4546881318092346,0.2,1e-05,0.000225830078125,-0.0010959541905322112,1.0022165775299072
616,2473984,31.305745154619217,4013,151,0.0010139477,1500,-5.684450414776802,126.79791420698166,52.608543395996094,0.504798412322998,0.2,1e-05,0.0001953125,-0.0010660232503141743,1.0022461414337158
616,2490368,-9.333627045154572,4042,152,0.00022776579,1510,-5.684879422187805,429.5416608333588,205.02316284179688,0.3784601092338562,0.2,1e-05,0.0,-0.0003257182521338109,1.002475619316101
615,2506752,37.362573862075806,4071,153,0.00029560967,1520,-5.685369658470154,311.16397762298584,340.0994873046875,0.425520658493042,0.2,1e-05,0.0,-0.0005729948130465346,1.0024302005767822
615,2523136,-8.52016568183899,4099,154,0.0010164904,1530,-5.6853266030550005,66.29987398386001,12.497836112976074,0.6970060467720032,0.2,1e-05,8.544921875e-05,-0.0011046290885133204,1.0024733543395996
614,2539520,45.786123633384705,4129,155,0.00060243026,1540,-5.685455769300461,186.44075297117234,68.02938842773438,0.4588927626609802,0.2,1e-05,6.103515625e-06,-0.0005162953355466015,1.0025019645690918
614,2555904,26.815583281219006,4159,156,0.0011865036,1550,-5.685184967517853,223.0419331073761,202.53318786621094,0.45817244052886963,0.2,1e-05,0.000189208984375,-0.0007637434126081643,1.0023328065872192
613,2572288,150.93565940856934,4189,157,0.0013087534,1560,-5.684757959842682,136.22810740470885,95.44945526123047,0.5865145921707153,0.2,1e-05,0.000341796875,-0.0008314059741678648,1.0023442506790161
613,2588672,-16.261505603790283,4217,158,0.0025555687,1570,-5.684757462143898,340.50539245605466,154.0720977783203,0.45462584495544434,0.2,1e-05,0.002581787109375,-0.0012377746774291155,1.0022729635238647
613,2605056,12.548556089401245,4246,159,0.000184527,1580,-5.684624716639519,209.86369554996492,28.709733963012695,0.4284168481826782,0.2,1e-05,0.0,-0.0003602757780754473,1.0023581981658936
613,2621440,49.63208544254303,4275,160,0.00025648973,1590,-5.6848460793495175,527.5421962738037,207.51356506347656,0.34600740671157837,0.2,1e-05,0.0,-0.00035343726849532684,1.0023201704025269
612,2637824,12.3746058344841,4304,161,0.0011562898,1600,-5.684930470585823,237.10617952346803,104.34603881835938,0.46303826570510864,0.2,1e-05,0.000152587890625,-0.0010271814611769515,1.0024189949035645
612,2654208,16.84984688088298,4333,162,0.0016758889,1610,-5.684234702587128,215.10671546459199,180.44435119628906,0.5089082419872284,0.2,1e-05,0.000958251953125,-0.0010068777519336436,1.0018872022628784
612,2670592,4.635627631098032,4361,163,0.0013232485,1620,-5.6833084404468535,254.56833124160767,98.3366928100586,0.4400820732116699,0.2,1e-05,0.001416015625,-0.0017590358220331836,1.002020001411438
611,2686976,37.85754743218422,4392,164,0.00041797114,1630,-5.683336472511291,466.958723449707,135.30369567871094,0.36547088623046875,0.2,1e-05,6.103515625e-06,-0.0004145156141021289,1.0018939971923828
611,2703360,33.15399616956711,4421,165,0.00090050406,1640,-5.683271896839142,170.33995139598846,80.40198516845703,0.5257258117198944,0.2,1e-05,6.7138671875e-05,-0.0006770159154257272,1.002028226852417
611,2719744,47.81906944513321,4449,166,0.001530337,1650,-5.683827519416809,244.74423813819885,99.56253051757812,0.4685811400413513,0.2,1e-05,0.001104736328125,-0.0012584946012793806,1.0021055936813354
610,2736128,43.74430191516876,4480,167,0.00015445738,1660,-5.683697879314423,288.7714807987213,116.3233871459961,0.4469130039215088,0.2,1e-05,0.0,-0.0004324258829001337,1.0019758939743042
610,2752512,51.301239013671875,4510,168,0.0009871523,1670,-5.683313584327697,271.40902199745176,74.80380249023438,0.44906699657440186,0.2,1e-05,9.1552734375e-05,-0.001278268785245018,1.0019336938858032
609,2768896,12.377034336328506,4540,169,0.0011151285,1680,-5.683787232637405,158.9272843837738,45.49369812011719,0.5586369931697845,0.2,1e-05,0.00045166015625,-0.0013401436768617713,1.0022090673446655
609,2785280,72.4467164427042,4571,170,0.00032030896,1690,-5.683711546659469,356.3862222194672,216.32533264160156,0.39023518562316895,0.2,1e-05,0.0,-0.000514159691738314,1.0018787384033203
608,2801664,82.71679860539734,4601,171,0.0003759648,1700,-5.6832112789154055,359.03409733772276,253.7038116455078,0.3999670147895813,0.2,1e-05,0.0,-0.0006613220750296023,1.0020337104797363
608,2818048,47.847264006733894,4631,172,9.230026e-05,1710,-5.683573627471924,514.1721779823304,300.270263671875,0.36558353900909424,0.2,1e-05,0.0,-0.0002854891441529617,1.0020058155059814
608,2834432,23.768258333206177,4661,173,0.0022342629,1720,-5.683223870396614,209.5485277414322,153.58641052246094,0.5177953243255615,0.2,1e-05,0.00185546875,-0.0009690506914921571,1.0018383264541626
607,2850816,66.57179233431816,4691,174,0.00022927977,1730,-5.682846266031265,379.88738956451414,216.59640502929688,0.4061163663864136,0.2,1e-05,0.0,-0.00048695979930926116,1.001874327659607
607,2867200,59.887787103652954,4722,175,0.000703534,1740,-5.683279857039452,375.2672456264496,137.42201232910156,0.41453421115875244,0.2,1e-05,4.8828125e-05,-0.000613010983215645,1.0020440816879272
606,2883584,11.731387376785278,4752,176,0.00045153798,1750,-5.683528766036034,258.03206346035006,174.5351104736328,0.4770972728729248,0.2,1e-05,0.0,-0.0006790621489926707,1.0019623041152954
606,2899968,22.04754775762558,4782,177,0.00068693,1760,-5.683141246438026,261.0455115556717,139.0240936279297,0.4738121032714844,0.2,1e-05,4.2724609375e-05,-0.0008645893227367196,1.0018559694290161
606,2916352,10.836953818798065,4811,178,0.00061255065,1770,-5.683276405930519,227.20540862083436,176.32852172851562,0.5070395469665527,0.2,1e-05,1.220703125e-05,-0.000677300593451946,1.0020813941955566
605,2932736,11.454703867435455,4840,179,0.0005562248,1780,-5.683991712331772,297.01737279891967,159.58018493652344,0.4775015115737915,0.2,1e-05,0.0,-0.0008248845148045803,1.002171277999878
605,2949120,-2.2870390117168427,4872,180,0.0019327615,1790,-5.684216582775116,231.07125914096832,158.35923767089844,0.47475969791412354,0.2,1e-05,0.001800537109375,-0.0022107078104454557,1.0021393299102783
604,2965504,-0.4641330763697624,4903,181,0.00023281274,1800,-5.684084331989288,210.38609166145324,143.6167449951172,0.5530481934547424,0.2,1e-05,0.0,-0.0005962215866020415,1.0022016763687134
604,2981888,56.27256178855896,4932,182,0.0005250874,1810,-5.684566953778267,371.57292356491087,86.29164123535156,0.43756669759750366,0.2,1e-05,0.0,-0.000835366658429848,1.0023503303527832
603,2998272,32.792000606656075,4964,183,0.00027215318,1820,-5.684710705280304,456.8101994514465,271.389404296875,0.40282005071640015,0.2,1e-05,0.0,-0.0005243031795544084,1.002264142036438
603,3014656,6.5528000593185425,4995,184,0.00025821518,1830,-5.6843186020851135,301.1534077644348,143.58004760742188,0.4594982862472534,0.2,1e-05,0.0,-0.00042485499543545304,1.0021533966064453
603,3031040,-18.271492898464203,5025,185,0.001276817,1840,-5.683993652462959,401.5839844226837,127.48037719726562,0.4344661831855774,0.2,1e-05,0.000311279296875,-0.0009493934114289005,1.0020973682403564
602,3047424,38.19801318645477,5055,186,0.0010507787,1850,-5.68337921500206,122.40687903165818,72.3057632446289,0.5996599793434143,0.2,1e-05,0.000146484375,-0.0005681363465555478,1.0017887353897095
602,3063808,50.2267407104373,5087,187,0.00072439853,1860,-5.682753223180771,411.6393349170685,136.43069458007812,0.3970401883125305,0.2,1e-05,6.103515625e-06,-0.000591069655638421,1.001903772354126
601,3080192,13.580594599246979,5119,188,0.0003061717,1870,-5.6836600542068485,514.696591758728,237.08786010742188,0.36858415603637695,0.2,1e-05,0.0,-0.0005591985609498806,1.002236008644104
601,3096576,90.39267593622208,5151,189,0.00072983536,1880,-5.684474912285805,414.59716882705686,148.58995056152344,0.42045509815216064,0.2,1e-05,1.8310546875e-05,-0.0009138133340456988,1.0022636651992798
600,3112960,45.609258874319494,5183,190,0.0011853761,1890,-5.6840766161680225,357.51338934898376,84.56404113769531,0.4361952543258667,0.2,1e-05,0.0003662109375,-0.0009691781087894924,1.002009391784668
599,3129344,105.40179592370987,5215,191,0.000668386,1900,-5.682820582389832,249.35308966636657,79.09750366210938,0.4585527777671814,0.2,1e-05,2.44140625e-05,-0.0007666990191864898,1.0016340017318726
599,3145728,70.31894588470459,5247,192,0.0004925872,1910,-5.681824898719787,469.3158930778503,258.2547607421875,0.4014395475387573,0.2,1e-05,0.0,-0.0006376844830811024,1.0015888214111328
598,3162112,67.61083793640137,5279,193,0.0014588798,1920,-5.681975457072258,385.7099116802216,302.85760498046875,0.4628433585166931,0.2,1e-05,0.000738525390625,-0.0011313834562315605,1.001676082611084
598,3178496,8.166516363620758,5310,194,0.0008118544,1930,-5.682107669115067,432.25498428344724,206.7713165283203,0.41685670614242554,0.2,1e-05,3.662109375e-05,-0.0008614967464382062,1.0016770362854004
598,3194880,63.19425127655268,5342,195,0.0028770098,1940,-5.682098370790482,305.3941519737244,111.92555236816406,0.510639876127243,0.2,1e-05,0.003875732421875,-0.0014440797578572529,1.0016591548919678
597,3211264,51.003467202186584,5373,196,0.00058899244,1950,-5.682074719667435,350.64912548065183,94.85529327392578,0.46028274297714233,0.2,1e-05,1.8310546875e-05,-0.0009233954413502942,1.001672387123108
597,3227648,49.69852042198181,5404,197,0.00078032824,1960,-5.682529193162918,353.40225849151614,241.57992553710938,0.4545368552207947,0.2,1e-05,2.44140625e-05,-0.000901202961904346,1.0018913745880127
596,3244032,49.043121337890625,5434,198,0.00017629754,1970,-5.682967960834503,466.12772278785707,146.1717071533203,0.3938860297203064,0.2,1e-05,0.0,-0.000470690901420312,1.0018718242645264
596,3260416,29.48351213335991,5467,199,0.0016275416,1980,-5.682748267054558,604.6625892639161,294.75390625,0.40175139904022217,0.2,1e-05,0.000762939453125,-0.0010659789992132573,1.0017937421798706
595,3276800,119.69973573088646,5500,200,0.0011273811,1990,-5.6824258178472515,324.6158107757568,288.2442626953125,0.4806252121925354,0.2,1e-05,0.000286865234375,-0.0008168569991539698,1.0017191171646118
595,3293184,33.67359721660614,5531,201,0.0008657181,2000,-5.682244464755058,463.18778944015503,257.4276123046875,0.4235081672668457,0.2,1e-05,0.000164794921875,-0.0009786327093024739,1.0016788244247437
595,3309568,26.159188151359558,5561,202,0.0013359078,2010,-5.682127210497856,377.78272914886475,257.8489990234375,0.49379950761795044,0.2,1e-05,0.00028076171875,-0.0008569682599045336,1.0016770362854004
594,3325952,46.55939257144928,5594,203,0.0005057807,2020,-5.682266652584076,460.1662435531616,86.15701293945312,0.4101884365081787,0.2,1e-05,6.103515625e-06,-0.0005878031588508748,1.0017472505569458
594,3342336,64.67078042030334,5626,204,0.0007539742,2030,-5.6824205189943315,473.6888957977295,141.58209228515625,0.4406266212463379,0.2,1e-05,6.7138671875e-05,-0.0007832773189875297,1.001745581626892
593,3358720,96.13693594932556,5658,205,0.0023719643,2040,-5.683011585474015,203.5703074455261,118.40862274169922,0.5740295648574829,0.2,1e-05,0.00643310546875,-0.002342647841578582,1.001979947090149
593,3375104,67.74256324768066,5689,206,0.00061939517,2050,-5.68373596072197,459.9506371498108,287.5411682128906,0.42822301387786865,0.2,1e-05,1.8310546875e-05,-0.001073070042184554,1.0022296905517578
592,3391488,126.01953679323196,5722,207,0.0017977451,2060,-5.6850954413414,202.8010397672653,53.83640670776367,0.579708069562912,0.2,1e-05,0.00052490234375,-0.0012292678453377447,1.0026723146438599
592,3407872,54.63664394617081,5753,208,0.0005739886,2070,-5.685969913005829,594.6902974128723,359.4836730957031,0.4012923836708069,0.2,1e-05,6.103515625e-06,-0.0005383176510804332,1.0025819540023804
591,3424256,17.74360203742981,5785,209,0.00023012476,2080,-5.685787311196327,257.93172698020936,112.06951904296875,0.5097339749336243,0.2,1e-05,0.0,-0.0004124366540054325,1.0026061534881592
591,3440640,84.90222623944283,5817,210,0.0013553979,2090,-5.68597551882267,322.1847186088562,190.9627227783203,0.49796146154403687,0.2,1e-05,0.00047607421875,-0.0010836215049494057,1.0026843547821045
591,3457024,71.2217820584774,5848,211,0.001223842,2100,-5.686100316047669,270.48189730644225,114.36458587646484,0.5261794030666351,0.2,1e-05,0.00057373046875,-0.0009738114305946511,1.0026599168777466
590,3473408,3.4055798053741455,5880,212,0.0020975224,2110,-5.686427369713783,264.44500813484194,183.66744995117188,0.5356149971485138,0.2,1e-05,0.001409912109375,-0.0013197297383158002,1.0028917789459229
590,3489792,182.8912718296051,5911,213,8.172146e-05,2120,-5.6869861602783205,631.5204724311828,230.4772491455078,0.4204753041267395,0.2,1e-05,0.0,-0.00033298209273198155,1.002902626991272
589,3506176,-4.976151093840599,5942,214,0.0004054251,2130,-5.686911752820015,471.94907398223876,129.092041015625,0.4601778984069824,0.2,1e-05,0.0,-0.0007701777598413173,1.0028696060180664
589,3522560,22.615277260541916,5973,215,0.0015068119,2140,-5.687340724468231,516.146660900116,272.7504577636719,0.43156152963638306,0.2,1e-05,0.00072021484375,-0.0010996873665135355,1.0031429529190063
589,3538944,79.16260632872581,6005,216,0.00071058073,2150,-5.687816300988198,309.7712705612183,212.8770294189453,0.4922230839729309,0.2,1e-05,4.8828125e-05,-0.0006272268539760262,1.0030560493469238
588,3555328,13.246398687362671,6036,217,0.00011857554,2160,-5.687558791041374,587.85556640625,308.5565185546875,0.3816837668418884,0.2,1e-05,0.0,-0.0003171966687659733,1.0030640363693237
588,3571712,52.43515509366989,6067,218,0.0008896087,2170,-5.687770542502403,510.19012422561644,263.181396484375,0.41270285844802856,0.2,1e-05,3.662109375e-05,-0.0006171334414830198,1.0031400918960571
588,3588096,95.2683048248291,6099,219,0.0013505262,2180,-5.688316944241524,488.41948928833006,232.5325164794922,0.45046091079711914,0.2,1e-05,0.00023193359375,-0.0011885988547874148,1.0033459663391113
587,3604480,77.978564620018,6131,220,0.00022629583,2190,-5.688636189699173,411.1983561515808,133.12911987304688,0.4396980404853821,0.2,1e-05,0.0,-0.0004780606126587372,1.0032755136489868
587,3620864,41.99036467075348,6160,221,0.00050815986,2200,-5.688300064206123,685.2426769256592,533.3374633789062,0.398063600063324,0.2,1e-05,0.0,-0.0005541261518374086,1.0032051801681519
587,3637248,80.22708213329315,6192,222,0.001012081,2210,-5.687735196948052,410.3267459869385,211.72828674316406,0.47828423976898193,0.2,1e-05,0.000103759765625,-0.0011798200503108092,1.0029844045639038
586,3653632,59.27514719963074,6224,223,0.0007318831,2220,-5.687106063961982,402.9246589183807,161.86473083496094,0.4706308841705322,0.2,1e-05,1.220703125e-05,-0.0007552942603069823,1.0029420852661133
586,3670016,16.51160043478012,6255,224,0.00039962967,2230,-5.686752328276635,721.0502025604249,146.70892333984375,0.384469211101532,0.2,1e-05,0.0,-0.0006050815929484088,1.0027668476104736
586,3686400,85.79557204246521,6287,225,0.00064408814,2240,-5.6862811833620075,397.2815155982971,194.81930541992188,0.4567297101020813,0.2,1e-05,1.8310546875e-05,-0.000795478759391699,1.0026979446411133
585,3702784,22.365006767213345,6319,226,0.0024226601,2250,-5.686240318417549,522.3436958312989,359.09857177734375,0.45686423778533936,0.2,1e-05,0.00264892578125,-0.001183886825310765,1.0027520656585693
585,3719168,152.0584756731987,6351,227,0.0013062579,2260,-5.6859596341848375,471.9956720352173,209.31529235839844,0.47034162282943726,0.2,1e-05,0.0004638671875,-0.0014134954682958778,1.0025681257247925
585,3735552,58.14900827407837,6383,228,0.00057538104,2270,-5.685616984963417,856.3586915969848,417.1290588378906,0.34480953216552734,0.2,1e-05,3.0517578125e-05,-0.0009080896365048829,1.0026229619979858
584,3751936,5.653534293174744,6416,229,0.0011153964,2280,-5.6857092410326,360.42948999404905,176.29420471191406,0.5349462032318115,0.2,1e-05,0.000115966796875,-0.001059337041078834,1.0026007890701294
584,3768320,-1.3555575013160706,6447,230,0.00095505844,2290,-5.68537620306015,712.1216060638428,203.46177673339844,0.3965919017791748,0.2,1e-05,0.00015869140625,-0.0007789324554323684,1.002449631690979
584,3784704,110.77224844694138,6479,231,0.00051483326,2300,-5.685505419969559,356.684272813797,121.89527130126953,0.4629884362220764,0.2,1e-05,0.0,-0.0008282830785901751,1.002745509147644
583,3801088,-7.208420567214489,6511,232,0.0013210373,2310,-5.686289718747139,726.6699186325073,531.9031372070312,0.42669588327407837,0.2,1e-05,0.0005859375,-0.0012066588984453118,1.0027488470077515
583,3817472,37.20088427513838,6543,233,0.001551995,2320,-5.686235949397087,496.74461154937745,205.36485290527344,0.4631975293159485,0.2,1e-05,0.00045166015625,-0.0008196181097446242,1.002772331237793
583,3833856,120.37699341773987,6575,234,0.0029955,2330,-5.686354830861092,390.1067315101624,270.0926208496094,0.5057285726070404,0.2,1e-05,0.0042236328125,-0.0012076040355168515,1.0027577877044678
582,3850240,135.31304383277893,6608,235,0.0009060823,2340,-5.685994499921799,689.9522343635559,375.4043273925781,0.41928166151046753,0.2,1e-05,8.544921875e-05,-0.0008939695318986197,1.0026332139968872
582,3866624,107.65821784734726,6641,236,0.0003315027,2350,-5.6855518370866776,609.6953422546387,320.77239990234375,0.44335758686065674,0.2,1e-05,0.0,-0.0006924684239493217,1.0025566816329956
581,3883008,74.15058708190918,6672,237,0.0010355688,2360,-5.685257405042648,890.6316886901856,465.657470703125,0.414318323135376,0.2,1e-05,0.000189208984375,-0.0012651115510379895,1.00246000289917
581,3899392,179.20891997218132,6706,238,0.0007419388,2370,-5.6847094863653185,631.4381814002991,268.059326171875,0.42451632022857666,0.2,1e-05,2.44140625e-05,-0.0010119109887455125,1.0022639036178589
581,3915776,52.345598340034485,6738,239,0.00062200567,2380,-5.684770980477333,644.7218482971191,390.69647216796875,0.45278072357177734,0.2,1e-05,9.1552734375e-05,-0.0011944725847570226,1.002562403678894
580,3932160,21.611314594745636,6769,240,0.0008258966,2390,-5.685498908162117,552.3129399299621,315.190185546875,0.42392027378082275,0.2,1e-05,3.0517578125e-05,-0.000906418608428794,1.0026105642318726
580,3948544,42.76285797357559,6804,241,0.00072346465,2400,-5.685907450318337,326.64959025382996,114.83187103271484,0.5271551012992859,0.2,1e-05,1.8310546875e-05,-0.0010026517265941948,1.0027742385864258
579,3964928,44.71252924203873,6836,242,0.0011928381,2410,-5.686445310711861,426.5751676559448,218.988037109375,0.49992984533309937,0.2,1e-05,0.000152587890625,-0.000999200992009719,1.0028467178344727
579,3981312,38.182712368667126,6868,243,0.0011809375,2420,-5.686680361628532,570.6490936279297,280.1698913574219,0.4328221082687378,0.2,1e-05,0.000140380859375,-0.0010470033426827285,1.0029118061065674
579,3997696,79.20762693881989,6902,244,0.002360651,2430,-5.686611983180046,437.16746320724485,175.07948303222656,0.45611482858657837,0.2,1e-05,0.00447998046875,-0.0014789250461035408,1.002767562866211
578,4014080,51.48263168334961,6935,245,0.0007076995,2440,-5.686109489202499,511.7697134971619,219.51580810546875,0.4436699151992798,0.2,1e-05,4.2724609375e-05,-0.0009148588222160469,1.0027066469192505
