step_count,agent_id,ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
0,0,[ 1.82564482  2.36442264 -0.204245  ],[-0.42212652 -0.64483381  1.81641788],[-0.55631358  0.3134567  -0.07718685],[ 4.32912556 -2.4081931   1.203508  ],[0.7338556  0.77679029 0.78323826 0.78721589],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.42212652 -0.64483381  1.81641788],[-0.30471126 -0.5561793   0.10730028],[-2.15529154 -2.37508802  0.86965667],3.323044909614598,0.8356806630560214
0,0,[1.92011527 2.34622038 0.2128554 ],[-0.40047286 -0.62582073  1.80740167],[-0.60924698  0.34396824  0.1041204 ],[ 4.32723451 -2.41251104  1.20021656],[0.32280465 0.30181855 0.35143271 0.34042816],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.40047286 -0.62582073  1.80740167],[-0.44774803 -0.54723658 -0.01977148],[-2.17019341 -2.36170558  0.86354711],3.3216119952983925,0.8292654904336111
0,0,[1.59104554 1.82468563 0.35654609],[-0.38388121 -0.60974529  1.80298425],[-0.65782224  0.37303415  0.0762668 ],[ 4.32517236 -2.41724217  1.19672808],[0.17892542 0.13366164 0.15641497 0.16173664],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.38388121 -0.60974529  1.80298425],[-0.46537156 -0.60089393  0.0075504 ],[-2.18543431 -2.34651798  0.86046675],3.320041081865585,0.8239933422251536
0,0,[1.27285706 1.54625747 0.3178435 ],[-0.37104343 -0.59634331  1.80020274],[-0.70413562  0.40052077  0.03166785],[ 4.3230547  -2.4221122   1.19273018],[0.35863562 0.35503398 0.32342433 0.35598561],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.37104343 -0.59634331  1.80020274],[-0.47297479 -0.65667659  0.04793127],[-2.19766285 -2.3339644   0.85731031],3.31844734452586,0.8189304802915406
1,0,[0.57783343 1.67814534 0.23873337],[-0.36209327 -0.58305155  1.79674329],[-0.75086359  0.42744946  0.09847303],[ 4.32073679 -2.42748876  1.188704  ],[0.73598993 0.67023425 0.67802613 0.77424011],[0.51443577 0.1303429  0.14334998 0.20976998],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.36209327 -0.58305155  1.79674329],[-0.54239996 -0.67971114 -0.00107365],[-2.2077812  -2.3269085   0.84351321],3.316672360477578,0.813039887938047
1,0,[-0.35926806  1.78315713  0.43147886],[-0.36402658 -0.56784995  1.79426238],[-0.79959148  0.45375248  0.27011465],[ 4.3179286  -2.43411183  1.18564366],[0.39098085 0.4654626  0.46328625 0.41909818],[0.51443577 0.1303429  0.14334998 0.20976998],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.36402658 -0.56784995  1.79426238],[-0.6676902  -0.67222812 -0.14317443],[-2.22154717 -2.32568417  0.80070265],3.3143933684830182,0.8041772588594475
1,0,[0.56604742 1.81488975 0.44915001],[-0.36034396 -0.5524357   1.79224888],[-0.8465505   0.48212086  0.28055793],[ 4.31489386 -2.44130036  1.18266949],[0.17096385 0.31621877 0.2874132  0.17580549],[0.51443577 0.1303429  0.14334998 0.20976998],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.36034396 -0.5524357   1.79224888],[-0.70589183 -0.71096455 -0.15507149],[-2.23537513 -2.31896462  0.77089587],3.3119147536956643,0.7986194776961938
1,0,[1.46260352 1.76628374 0.36452074],[-0.34847529 -0.5373834   1.78974737],[-0.89169542  0.51204023  0.23510875],[ 4.31177428 -2.44869436  1.17930142],[0.21028864 0.31618381 0.27689543 0.20540584],[0.51443577 0.1303429  0.14334998 0.20976998],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.34847529 -0.5373834   1.78974737],[-0.71609923 -0.76580963 -0.1154103 ],[-2.2468586  -2.3078556   0.75995901],3.3093970334339606,0.7945209955594033
2,0,[1.52517382 1.38059444 0.20240499],[-0.33320016 -0.52435141  1.78696944],[-0.93603787  0.54154052  0.24711059],[ 4.30852336 -2.45640295  1.17571292],[0.7598324  0.58360811 0.62960402 0.64408699],[0.29056779 0.12715445 0.32569259 0.43801004],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.33320016 -0.52435141  1.78696944],[-0.75538924 -0.80372498 -0.11794037],[-2.25393391 -2.29702882  0.76049064],3.30679686379592,0.7890722453394351
2,0,[-0.03939894  0.20609701 -0.15712843],[-0.33089327 -0.5223441   1.78508208],[-0.97934197  0.56506747  0.40249687],[ 4.30486846 -2.46508925  1.17292134],[0.45484447 0.50387817 0.47104169 0.49230894],[0.29056779 0.12715445 0.32569259 0.43801004],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.33089327 -0.5223441   1.78508208],[-0.85981333 -0.80131327 -0.24296865],[-2.24565713 -2.30266254  0.75503507],3.3038324191648103,0.7799826814287598
2,0,[ 0.35171247  0.86056541 -0.04681638],[-0.32766915 -0.5173104   1.78210691],[-1.02331917  0.58787169  0.44153404],[ 4.300965   -2.4743878   1.17039048],[0.19843588 0.3715869  0.29971757 0.32272452],[0.29056779 0.12715445 0.32569259 0.43801004],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[-0.32766915 -0.5173104   1.78210691],[-0.90449149 -0.83272106 -0.27604048],[-2.23953938 -2.30803562  0.74283126],3.300661039925202,0.7739949383551228
