aviary_steps,physics_steps,step_count,agent_id,elapsed_time,rew_closing_distance,rew_close_to_target,rew_engaging_enemy,rew_speed_magnitude,rew_near_engagement,acc_rewards,vel_angles,rel_vel_magnitudade,approaching,chasing,in_range,in_cone,current_term,info[downed],info[exploded_target],info[exploded_ally],info[crashes],info[ally_collision],info[is_success],info[mission_complete],info[out_of_bounds],info[timeover]
11,22,0,0,0.09166666666666666,0.01054446359331207,0.0300928824978167,0.0,0.0,0.0,0.04063734609112877,1.388535137965636,0.6431933694397861,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12,24,0,0,0.1,0.004298742948617207,0.03010586430370133,0.0,0.0,0.0,0.0750419533434473,1.3126775527179193,0.7073450956638895,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13,26,0,0,0.10833333333333334,0.004712740298421725,0.030120109219795674,0.0,0.0,0.0,0.1098748028616647,1.3193200028418903,0.7600665777484638,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14,28,0,0,0.11666666666666667,0.004781212019172365,0.03013457488332936,0.0,0.0,0.0,0.14479058976416642,1.3306733631464565,0.810695197084594,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15,30,1,0,0.125,0.005324952144847739,0.03015070200832279,0.0,0.0,0.0,0.18026624391733695,1.3091086447719844,0.8696011206195295,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16,32,1,0,0.13333333333333333,0.006836975983679494,0.030171433768517802,0.0,0.0,0.0,0.21727465366953425,1.271201182846815,0.9582274114055257,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17,34,1,0,0.14166666666666666,0.007435844362060351,0.030194013867178512,0.0,0.0,0.0,0.2549045118987731,1.2713049893675927,1.0138052230380628,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18,36,1,0,0.15,0.007553160785112478,0.03021698484337978,0.0,0.0,0.0,0.2926746575272654,1.2801108276911841,1.0547900444059681,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19,38,2,0,0.15833333333333333,0.007800508914121984,0.030240744780799314,0.0,0.0,0.0,0.3307159112221867,1.2794186924354356,1.1092775466056497,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20,40,2,0,0.16666666666666666,0.008893333893330357,0.03026787903040174,0.0,0.0,0.0,0.3698771241459188,1.26280932150739,1.2001731857124025,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21,42,2,0,0.175,0.009514137718823257,0.030296961363311076,0.0,0.0,0.0,0.4096882232280531,1.2622650988826343,1.2600506164487717,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22,44,2,0,0.18333333333333332,0.009665170122846511,0.030326562644554973,0.0,0.0,0.0,0.44967995599545457,1.268746202964446,1.2969255277727132,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23,46,3,0,0.19166666666666668,0.009712417353391789,0.030356366953988856,0.0,0.0,0.0,0.4897487403028352,1.2744996401122546,1.3363380039417996,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24,48,3,0,0.2,0.010217346372747738,0.030387784024503702,0.0,0.0,0.0,0.5303538707000867,1.271310743006759,1.4017829141335951,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25,50,3,0,0.20833333333333334,0.010706464689420603,0.030420774922592354,0.0,0.0,0.0,0.5714811103120996,1.2720827674211852,1.4575763096715773,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26,52,3,0,0.21666666666666667,0.010741656638294295,0.030453946327224448,0.0,0.0,0.0,0.6126767132776183,1.2795340437300513,1.4886367262501838,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27,54,4,0,0.225,0.010610489971175863,0.03048678377333204,0.0,0.0,0.0,0.6537739870221262,1.2889542906111036,1.5154463262829945,1,1,0,0,0,0,0,0,0,0,0,0,0,0
28,56,4,0,0.23333333333333334,0.010531460619454425,0.030519446739447804,0.0,0.0,0.0,0.6948248943810285,1.2954813804924443,1.5509120306413842,1,1,0,0,0,0,0,0,0,0,0,0,0,0
29,58,4,0,0.24166666666666667,0.010984251437920367,0.03055358867160218,0.0,0.0,0.0,0.736362734490551,1.2919602393886365,1.611307973820852,1,1,0,0,0,0,0,0,0,0,0,0,0,0
