rew_vec_envs,time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/n_updates,train/loss,train/std,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/learning_rate,train/explained_variance,train/entropy_loss,train/clip_fraction,train/clip_range
1.1309217,,,,,,,,,,,,,,,
,24,1156,11927552,680,,,,,,,,,,,
1.5400853,,,,,4360,94.58074951171875,0.6354424357414246,-0.0043751511399023005,421.9665014982223,0.0062243408,0.0001,0.5966391861438751,-3.8525323297828438,0.054547119140625,0.2
1.3630071,,,,,,,,,,,,,,,
,25,1204,11960320,680,,,,,,,,,,,
1.1855044,,,,,4370,188.82933044433594,0.6340991854667664,-0.004364170363623998,266.5848665714264,0.008907553,0.0001,0.5449022948741913,-3.8426434390246866,0.072906494140625,0.2
1.1899915,,,,,,,,,,,,,,,
,26,1252,11993088,680,,,,,,,,,,,
1.2904838,,,,,4380,84.03211975097656,0.63297438621521,-0.004930559686908964,292.6990581870079,0.008684711,0.0001,0.5838900208473206,-3.8330838944762946,0.07506103515625,0.2
1.0316558,,,,,,,,,,,,,,,
,27,1301,12025856,679,,,,,,,,,,,
1.1411227,,,,,4390,388.3290100097656,0.6322269439697266,-0.0038888414652319624,554.9057283878326,0.004301429,0.0001,0.6038631498813629,-3.826899953559041,0.0307281494140625,0.2
-29.669632,,,,,,,,,,,,,,,
,28,1350,12058624,679,,,,,,,,,,,
1.4883397,,,,,4400,185.92494201660156,0.629938006401062,-0.0027891204168554395,659.2965054512024,0.00773327,0.0001,0.20578837394714355,-3.8173765178769825,0.0583831787109375,0.2
1.1521859,,,,,,,,,,,,,,,
,29,1398,12091392,679,,,,,,,,,,,
1.315353,,,,,4410,134.65481567382812,0.6301892995834351,-0.0036995338972701576,368.9175298690796,0.0058339247,0.0001,0.7283772826194763,-3.811486803367734,0.04820556640625,0.2
0.9938585,,,,,,,,,,,,,,,
,30,1446,12124160,679,,,,,,,,,,,
1.2468685,,,,,4420,72.94768524169922,0.631060779094696,-0.00569362522001029,163.53535112142563,0.009130525,0.0001,0.7876661866903305,-3.8159607712179424,0.1036224365234375,0.2
1.1299727,,,,,,,,,,,,,,,
,31,1494,12156928,679,,,,,,,,,,,
