time/total_timesteps,time/fps,time/time_elapsed,rew_vec_envs,time/iterations,train/std,train/clip_range,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/value_loss,train/clip_fraction,train/approx_kl,train/explained_variance,train/n_updates,train/loss
2129920,425,77,483.2171850204468,1,,,,,,,,,,,
2162688,444,147,342.47314739227295,2,0.6135330200195312,0.2,-0.009003483199194307,-3.653901930898428,0.001,1998.916504907608,0.1400360107421875,0.01572933,0.6295848786830902,650,148.0743865966797
2195456,465,211,515.9928212165833,3,0.6095120310783386,0.2,-0.0076160730666742895,-3.623894724994898,0.001,1823.2287051200867,0.1558868408203125,0.01601406,0.48040229082107544,660,398.9358825683594
2228224,482,271,998.1789028644562,4,0.6043511033058167,0.2,-0.007858740974552348,-3.5905881367623804,0.001,2627.296625995636,0.1197784423828125,0.01448128,0.5185108482837677,670,170.23797607421875
2260992,495,330,472.196985244751,5,0.6012862920761108,0.2,-0.00818714469751285,-3.5624941188842056,0.001,3359.286775064468,0.11158447265625,0.015331812,0.5299822390079498,680,239.52603149414062
2293760,505,388,299.6214237213135,6,0.5959029197692871,0.2,-0.008657094648697239,-3.533961169794202,0.001,3377.208315038681,0.114544677734375,0.012958056,0.4673112630844116,690,530.043212890625
2326528,511,448,470.34836292266846,7,0.5890712738037109,0.2,-0.008180112397531048,-3.4983329851180316,0.001,3046.518448114395,0.1061767578125,0.0134158,0.4671037197113037,700,235.8094482421875
2359296,517,506,709.9188413619995,8,0.5874207019805908,0.2,-0.00826677554177877,-3.463539265841246,0.001,2167.268576145172,0.141888427734375,0.016599905,0.5347291231155396,710,195.54901123046875
2392064,522,564,692.2944211959839,9,0.5840737819671631,0.2,-0.007968560480003361,-3.4490403454750775,0.001,4185.890354776382,0.09212646484375,0.011166799,0.48423469066619873,720,969.17529296875
