time/time_elapsed,time/iterations,time/fps,rew_vec_envs,time/total_timesteps,train/std,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/clip_range,train/value_loss,train/clip_fraction,train/loss,train/approx_kl,train/entropy_loss
74,1,440,6910.552459716797,18907136,,,,,,,,,,,
138,2,473,7006.509429931641,18939904,0.17403662204742432,0.001,0.003968302729845163,0.834460973739624,5770,0.2,9753.056827926635,0.28558349609375,2053.4853515625,0.032568097,2.095322471857071
202,3,486,7602.729705810547,18972672,0.17416071891784668,0.001,0.0034878787031630055,0.8025137186050415,5780,0.2,9694.568424606323,0.2856781005859375,2178.677490234375,0.031775475,2.0916793778538705
265,4,494,6931.074371337891,19005440,0.17409387230873108,0.001,0.005711041877657408,0.8136071413755417,5790,0.2,10704.558143615723,0.3037139892578125,2406.826171875,0.049573377,2.0905445821583273
327,5,499,6623.580139160156,19038208,0.17409110069274902,0.001,0.006673183549355599,0.8231441229581833,5800,0.2,9568.33273048401,0.31417236328125,2156.317138671875,0.038423616,2.0915924429893495
390,6,503,6390.174865722656,19070976,0.17369544506072998,0.001,0.006406663726374972,0.8372680991888046,5810,0.2,9900.66941986084,0.314862060546875,2087.038818359375,0.07106887,2.094290320947766
452,7,507,7077.315826416016,19103744,0.17311368882656097,0.001,0.003959659171232488,0.7845922559499741,5820,0.2,10678.017370605468,0.2814208984375,2146.51611328125,0.03177058,2.101472184062004
515,8,508,7127.114288330078,19136512,0.17271456122398376,0.001,0.004369717246117943,0.8393189013004303,5830,0.2,9297.6488571167,0.2805419921875,2214.379638671875,0.03887116,2.1119723841547966
583,9,505,6969.241302490234,19169280,0.1729067862033844,0.001,0.0022423450001952004,0.8302696198225021,5840,0.2,10679.722482681274,0.2703582763671875,2286.69140625,0.035208248,2.1139779429882766
645,10,507,6569.9639892578125,19202048,0.17258089780807495,0.001,0.0038447291179181777,0.8504728674888611,5850,0.2,10829.862814331054,0.2968963623046875,2623.36474609375,0.036315188,2.116263776272535
708,11,509,6649.937713623047,19234816,0.17279139161109924,0.001,0.002803191357088508,0.8243587464094162,5860,0.2,11511.737365722656,0.295086669921875,2596.6103515625,0.042221405,2.1173239085823297
770,12,510,6871.476867675781,19267584,0.17256098985671997,0.001,0.004431151678545575,0.823498398065567,5870,0.2,11487.31363220215,0.2891326904296875,2121.370361328125,0.034779295,2.1151515010744335
834,13,510,6837.753021240234,19300352,0.1721845269203186,0.001,0.0023246112676133636,0.8029176294803619,5880,0.2,10746.496087265015,0.2951080322265625,2423.880615234375,0.033037856,2.1213290616869926
898,14,510,6821.149841308594,19333120,0.17194989323616028,0.001,0.004490235710545676,0.8429917991161346,5890,0.2,9946.43239250183,0.2987396240234375,1926.46435546875,0.036291532,2.1280417941510676
960,15,511,7239.499572753906,19365888,0.17118598520755768,0.001,0.004351209693777491,0.8474866151809692,5900,0.2,9855.775680160523,0.304840087890625,2065.1064453125,0.03161753,2.13873604349792
1023,16,512,7215.631896972656,19398656,0.17117094993591309,0.001,0.002041356836343766,0.8249053210020065,5910,0.2,10561.510753250122,0.2770538330078125,2879.2587890625,0.031477045,2.147629966214299
1086,17,512,6706.447418212891,19431424,0.1710231602191925,0.001,0.004922520539912512,0.8075886964797974,5920,0.2,11559.543711853028,0.3050445556640625,2884.470458984375,0.035913445,2.152317274734378
1148,18,513,7034.923034667969,19464192,0.1711849570274353,0.001,0.0036666150139353705,0.8030807822942734,5930,0.2,10627.419555664062,0.2930511474609375,2424.389404296875,0.032374933,2.1546000625938175
1210,19,514,6981.029205322266,19496960,0.17105147242546082,0.001,0.005251654285530094,0.8385976701974869,5940,0.2,9558.690046310425,0.30557861328125,1827.240234375,0.032634392,2.1530179738998414
1273,20,514,6896.705078125,19529728,0.17069090902805328,0.001,0.006229363044258207,0.8129938989877701,5950,0.2,10569.77151412964,0.3013397216796875,2511.628173828125,0.03101305,2.1581875789910554
1337,21,514,7295.736297607422,19562496,0.1707734614610672,0.001,0.002670759983084281,0.7855949848890305,5960,0.2,11960.844890594482,0.2811981201171875,2566.43896484375,0.026262356,2.165270917862654
1401,22,514,7187.608123779297,19595264,0.17080998420715332,0.001,0.004226874848245643,0.8238721489906311,5970,0.2,10325.186633682251,0.3026397705078125,2270.02294921875,0.039833114,2.1647124022245405
