time/total_timesteps,time/iterations,rew_vec_envs,time/fps,time/time_elapsed,train/clip_fraction,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/value_loss,train/explained_variance,train/learning_rate,train/std,train/n_updates,train/loss,train/clip_range
22544384,1,2.4125943,1702,57,,,,,,,,,,,
22642688,2,1.6750441,1679,117,0.06385701497395833,-0.003616673710106018,0.007055577,-2.89409862421453,438.79940439065297,0.8619321137666702,0.0001,0.49952223896980286,7140,155.83189392089844,0.2
22740992,3,1.4062353,1657,177,0.05863749186197917,-0.003352200438651683,0.0066638715,-2.8825459574659664,495.5061674992243,0.8355204910039902,0.0001,0.49794092774391174,7150,193.13771057128906,0.2
22839296,4,1.7245108,1633,240,0.049470011393229166,-0.0029539917170041006,0.0059392788,-2.869825080037117,648.4012334426244,0.8515302985906601,0.0001,0.496593177318573,7160,239.8234100341797,0.2
22937600,5,2.423913,1606,305,0.0552703857421875,-0.003063766633082802,0.005969032,-2.8558336442957324,571.5737527449926,0.8490234613418579,0.0001,0.4944685399532318,7170,198.68154907226562,0.2
23035904,6,1.3118767,1597,369,0.06110432942708333,-0.003155873426536952,0.0064404863,-2.836938116699457,621.8960316578547,0.8566797822713852,0.0001,0.4921720623970032,7180,212.57334899902344,0.2
23134208,7,1.6660923,1595,431,0.06540018717447917,-0.003428866468493652,0.006958483,-2.8238419819623233,469.23306550184884,0.8782536387443542,0.0001,0.49067309498786926,7190,118.25907135009766,0.2
23232512,8,1.2776748,1594,493,0.05423787434895833,-0.00290866661828962,0.006717538,-2.8011685917774836,508.41237517197925,0.8531229794025421,0.0001,0.4870578646659851,7200,221.27992248535156,0.2
23330816,9,1.5406818,1589,556,0.071380615234375,-0.0031583854660614938,0.00751379,-2.7776329966882867,432.86841431458794,0.8547221273183823,0.0001,0.4848707914352417,7210,166.74363708496094,0.2
23429120,10,1.3297495,1587,619,0.06149088541666667,-0.00355868783032444,0.0066929846,-2.7601207067569096,457.76930861473085,0.8631069213151932,0.0001,0.4826467037200928,7220,151.04441833496094,0.2
23527424,11,2.3804567,1585,682,0.06682840983072917,-0.0032889797779110572,0.0068690833,-2.7444633467743795,468.41772456963855,0.8563065826892853,0.0001,0.4807230532169342,7230,146.62356567382812,0.2
