rew_vec_envs,time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/learning_rate,train/loss,train/explained_variance,train/policy_gradient_loss,train/std,train/approx_kl,train/clip_fraction,train/n_updates,train/entropy_loss,train/clip_range,train/value_loss
0.892268,,,,,0.0001,34696.8046875,0.0728147029876709,-0.0011553380638360978,1.0151433944702148,0.0017861965,0.00029296875,5040,-5.735569953918457,0.2,60833.806640625
0.68717265,,,,,,,,,,,,,,,
,1034240,194,168,16,,,,,,,,,,,
0.90979165,,,,,0.0001,21.63046646118164,0.8345204144716263,-0.002954127942211926,1.0152900218963623,0.0026519075,0.00283203125,5050,-5.735968542098999,0.2,56.585204124450684
0.39726102,,,,,,,,,,,,,,,
,1036288,194,179,17,,,,,,,,,,,
0.809167,,,,,0.0001,20.663057327270508,0.8275429606437683,-0.004283981071785093,1.0153887271881104,0.004979709,0.015234375,5060,-5.736585259437561,0.2,51.167908096313475
0.2658116,,,,,,,,,,,,,,,
,1038336,194,189,18,,,,,,,,,,,
0.3860865,,,,,0.0001,8193.7333984375,0.13531339168548584,-0.0005011356901377439,1.0154180526733398,0.00073581026,0.0,5070,-5.736828112602234,0.2,14747.123754882812
1.370163,,,,,,,,,,,,,,,
,1040384,194,199,19,,,,,,,,,,,
0.48101756,,,,,0.0001,63.81560134887695,0.8851260542869568,-0.004318032111041248,1.0153250694274902,0.0066104457,0.030615234375,5080,-5.736752891540528,0.2,139.8419548034668
0.55627847,,,,,,,,,,,,,,,
,1042432,194,210,20,,,,,,,,,,,
0.29796,,,,,0.0001,32081.322265625,0.07979923486709595,-0.0005712384241633117,1.015273094177246,0.0006585658,0.0,5090,-5.736340355873108,0.2,59471.0501953125
1.3580749,,,,,,,,,,,,,,,
,1044480,194,220,21,,,,,,,,,,,
0.6581493,,,,,0.0001,3.0802438259124756,0.8683937937021255,-0.008797320909798146,1.015730857849121,0.009809985,0.08095703125,5100,-5.7369015455245975,0.2,8.43382441997528
0.52753305,,,,,,,,,,,,,,,
,1046528,194,231,22,,,,,,,,,,,
2.2297359,,,,,0.0001,12.75743579864502,0.8239467442035675,-0.0002825279021635652,1.0160443782806396,0.0028655916,0.00595703125,5110,-5.738896584510803,0.2,42.61194314956665
0.4274527,,,,,,,,,,,,,,,
,1048576,194,241,23,,,,,,,,,,,
0.24954939,,,,,0.0001,15.508197784423828,0.9658239856362343,-0.0027981246821582317,1.0160385370254517,0.0051334915,0.014794921875,5120,-5.739355278015137,0.2,39.55129909515381
0.5736954,,,,,,,,,,,,,,,
,1050624,194,252,24,,,,,,,,,,,
0.3720832,,,,,0.0001,9.961868286132812,0.952069878578186,-0.0017078483942896128,1.016018271446228,0.0019341266,0.001025390625,5130,-5.739275360107422,0.2,29.050680065155028
2.1811917,,,,,,,,,,,,,,,
,1052672,194,263,25,,,,,,,,,,,
1.3333492,,,,,0.0001,32.12270736694336,0.9241276979446411,-0.005265569046605379,1.0158302783966064,0.0076325675,0.024609375,5140,-5.738984394073486,0.2,77.05216331481934
0.99354666,,,,,,,,,,,,,,,
,1054720,194,273,26,,,,,,,,,,,
0.32812905,,,,,0.0001,43234.4453125,0.038938820362091064,0.00022914831060916185,1.015712022781372,0.00033707495,0.0,5150,-5.738190698623657,0.2,58858.10966796875
0.39139286,,,,,,,,,,,,,,,
,1056768,194,283,27,,,,,,,,,,,
0.635438,,,,,0.0001,23.26898956298828,0.808424174785614,-0.004174456861801445,1.0157246589660645,0.0073404917,0.023046875,5160,-5.738049125671386,0.2,58.50450325012207
0.43586946,,,,,,,,,,,,,,,
,1058816,194,294,28,,,,,,,,,,,
2.470613,,,,,0.0001,7.164732933044434,0.7096107602119446,-0.006497541873250157,1.0155085325241089,0.009201886,0.056591796875,5170,-5.737928962707519,0.2,17.10159602165222
1.0817087,,,,,,,,,,,,,,,
,1060864,194,304,29,,,,,,,,,,,
1.0109516,,,,,0.0001,67.95684051513672,0.8325436115264893,0.0007967267069034278,1.0152647495269775,0.0041211355,0.0205078125,5180,-5.736616683006287,0.2,159.48261947631835
2.5896983,,,,,,,,,,,,,,,
,1062912,194,315,30,,,,,,,,,,,
0.284321,,,,,0.0001,87.5094985961914,0.8314693868160248,-0.001528440963011235,1.0151801109313965,0.0033799508,0.003369140625,5190,-5.736142969131469,0.2,187.86621627807617
0.70896494,,,,,,,,,,,,,,,
,1064960,194,325,31,,,,,,,,,,,
1.0258787,,,,,0.0001,12.154573440551758,0.8655096888542175,-0.00421710831578821,1.0152161121368408,0.005920787,0.017333984375,5200,-5.735929536819458,0.2,26.145700550079347
0.9052934,,,,,,,,,,,,,,,
,1067008,194,336,32,,,,,,,,,,,
0.51323503,,,,,0.0001,30909.41796875,0.07057183980941772,-0.0012791920686140656,1.0152544975280762,0.003697567,0.010595703125,5210,-5.736193823814392,0.2,58361.6849609375
0.27814007,,,,,,,,,,,,,,,
,1069056,194,346,33,,,,,,,,,,,
0.6888537,,,,,0.0001,4.705121040344238,0.7040097117424011,-0.0030386212049052118,1.0151667594909668,0.008790688,0.036669921875,5220,-5.736143565177917,0.2,11.734032201766968
1.035086,,,,,,,,,,,,,,,
,1071104,194,357,34,,,,,,,,,,,
0.31628984,,,,,0.0001,15.765059471130371,0.9461773782968521,-0.004538657981902361,1.0150973796844482,0.012381955,0.058544921875,5230,-5.735717368125916,0.2,33.77797527313233
1.9187263,,,,,,,,,,,,,,,
,1073152,195,367,35,,,,,,,,,,,
1.402823,,,,,0.0001,17.516693115234375,0.947388157248497,-0.002654479502234608,1.0150370597839355,0.0036165724,0.00380859375,5240,-5.7355388879776,0.2,46.82805824279785
0.3547424,,,,,,,,,,,,,,,
,1075200,195,377,36,,,,,,,,,,,
0.34768224,,,,,0.0001,53.964012145996094,0.7692403644323349,-0.0012973410775884986,1.0150060653686523,0.00226229,0.001806640625,5250,-5.735278987884522,0.2,141.47980232238768
0.40030324,,,,,,,,,,,,,,,
,1077248,195,388,37,,,,,,,,,,,
0.5260731,,,,,0.0001,197.60301208496094,0.6761332750320435,-0.00035684374161064624,1.015030860900879,0.0009839181,0.0,5260,-5.735290884971619,0.2,399.5682975769043
0.33625343,,,,,,,,,,,,,,,
,1079296,194,399,38,,,,,,,,,,,
0.5212967,,,,,0.0001,90.49293518066406,0.7831293344497681,-0.004915853659622371,1.0150315761566162,0.0010175452,0.002294921875,5270,-5.735377359390259,0.2,296.13457107543945
0.2590884,,,,,,,,,,,,,,,
,1081344,194,409,39,,,,,,,,,,,
1.0469701,,,,,0.0001,21360.185546875,0.1318821907043457,-0.0011002496583387255,1.015021800994873,0.00022739056,0.0,5280,-5.735344004631043,0.2,33169.95893554688
0.46034107,,,,,,,,,,,,,,,
,1083392,194,420,40,,,,,,,,,,,
1.112292,,,,,0.0001,32.06380844116211,0.9287868067622185,-0.001763144787400961,1.0150952339172363,0.0012736486,0.000244140625,5290,-5.735404682159424,0.2,65.02168083190918
0.41284195,,,,,,,,,,,,,,,
,1085440,194,430,41,,,,,,,,,,,
0.43338817,,,,,0.0001,36.3032341003418,0.9181592687964439,-0.0023711387417279183,1.0152339935302734,0.0029169384,0.00341796875,5300,-5.735865616798401,0.2,85.8737949371338
0.90319663,,,,,,,,,,,,,,,
,1087488,194,441,42,,,,,,,,,,,
0.4712448,,,,,0.0001,2.628619432449341,0.8320082724094391,-0.0074529476463794705,1.015181541442871,0.007331993,0.060302734375,5310,-5.736178755760193,0.2,6.373082852363586
0.37592414,,,,,,,,,,,,,,,
,1089536,194,452,43,,,,,,,,,,,
0.42532316,,,,,0.0001,26.51041030883789,0.8054019212722778,-0.0032807200914248824,1.0151017904281616,0.0046628457,0.01220703125,5320,-5.735802459716797,0.2,70.08368587493896
1.248571,,,,,,,,,,,,,,,
,1091584,194,462,44,,,,,,,,,,,
0.5257288,,,,,0.0001,152.21063232421875,0.6790403127670288,-0.0006187444319948554,1.0149989128112793,0.00030279384,0.0,5330,-5.7354254722595215,0.2,351.1358169555664
0.29706803,,,,,,,,,,,,,,,
,1093632,194,473,45,,,,,,,,,,,
1.465778,,,,,0.0001,38.692352294921875,0.8153931647539139,-0.002349533699452877,1.0147933959960938,0.0028140699,0.003564453125,5340,-5.7348991394042965,0.2,110.62630195617676
0.9806635,,,,,,,,,,,,,,,
,1095680,194,484,46,,,,,,,,,,,
0.5329544,,,,,0.0001,46.490413665771484,0.8557458072900772,-0.0015821450855582953,1.0146968364715576,0.001409104,0.000927734375,5350,-5.7341209888458256,0.2,121.62115020751953
0.7001561,,,,,,,,,,,,,,,
,1097728,194,494,47,,,,,,,,,,,
1.6334078,,,,,0.0001,134.74098205566406,0.7734224051237106,-0.004082211968488991,1.014697551727295,0.0012220955,0.001806640625,5360,-5.734020733833313,0.2,306.97618560791017
0.9602316,,,,,,,,,,,,,,,
,1099776,194,505,48,,,,,,,,,,,
0.2878079,,,,,0.0001,158.296142578125,0.7444759607315063,-0.0032727946527302265,1.0147063732147217,0.006308344,0.01796875,5370,-5.734027171134949,0.2,362.11919860839845
0.39556864,,,,,,,,,,,,,,,
,1101824,194,516,49,,,,,,,,,,,
0.4751274,,,,,0.0001,6.520124912261963,0.8529048562049866,-0.007236229535192251,1.0149822235107422,0.009462533,0.072509765625,5380,-5.734403300285339,0.2,18.101938486099243
2.469324,,,,,,,,,,,,,,,
,1103872,194,526,50,,,,,,,,,,,
1.1117237,,,,,0.0001,6.2759552001953125,0.9218277633190155,-0.004305285960435867,1.0154430866241455,0.006236003,0.050634765625,5390,-5.735880827903747,0.2,20.773957014083862
0.810698,,,,,,,,,,,,,,,
,1105920,194,537,51,,,,,,,,,,,
0.33342096,,,,,0.0001,7.0475544929504395,0.9442526586353779,-0.0029791647102683783,1.0154300928115845,0.005360394,0.012353515625,5400,-5.7372715950012205,0.2,16.506622791290283
0.47782275,,,,,,,,,,,,,,,
,1107968,194,547,52,,,,,,,,,,,
0.34209716,,,,,0.0001,2.232944965362549,0.922376811504364,-0.0067435468314215544,1.0154845714569092,0.0067700176,0.05263671875,5410,-5.736705160140991,0.2,8.485041236877441
0.55216587,,,,,,,,,,,,,,,
,1110016,194,558,53,,,,,,,,,,,
0.4793025,,,,,0.0001,13.313725471496582,0.9331327080726624,-0.004143901192583144,1.0155640840530396,0.008044601,0.037841796875,5420,-5.737425303459167,0.2,36.74352083206177
0.27256638,,,,,,,,,,,,,,,
,1112064,194,569,54,,,,,,,,,,,
0.60093105,,,,,0.0001,27126.64453125,0.0959208607673645,-0.0009104371070861817,1.0154955387115479,0.00046589348,0.0,5430,-5.737257242202759,0.2,58449.1642578125
0.48718023,,,,,,,,,,,,,,,
,1114112,194,579,55,,,,,,,,,,,
0.66528165,,,,,0.0001,22138.76953125,0.09887725114822388,-0.0005195671808905899,1.015454888343811,0.00014633517,0.0,5440,-5.737072563171386,0.2,59255.84521484375
0.3386038,,,,,,,,,,,,,,,
,1116160,194,590,56,,,,,,,,,,,
0.36750498,,,,,0.0001,33127.4765625,0.09461569786071777,-0.0007087748148478567,1.015430212020874,0.000559113,4.8828125e-05,5450,-5.736937665939331,0.2,58583.74453125
0.4483693,,,,,,,,,,,,,,,
,1118208,194,601,57,,,,,,,,,,,
0.2905583,,,,,0.0001,4.058582305908203,0.8201829791069031,-0.007678523223148659,1.0156397819519043,0.006875735,0.0798828125,5460,-5.737080049514771,0.2,10.646598982810975
0.93435365,,,,,,,,,,,,,,,
,1120256,194,611,58,,,,,,,,,,,
1.8299469,,,,,0.0001,5.052972316741943,0.9323057010769844,-0.0032999146613292398,1.0157887935638428,0.0052523445,0.040478515625,5470,-5.738183569908142,0.2,12.380146026611328
0.5408088,,,,,,,,,,,,,,,
,1122304,194,622,59,,,,,,,,,,,
0.36622873,,,,,0.0001,39.982852935791016,0.9241987988352776,-0.0005227835616096854,1.0157811641693115,0.00280281,0.004736328125,5480,-5.738280081748963,0.2,80.78233737945557
0.26810455,,,,,,,,,,,,,,,
,1124352,194,632,60,,,,,,,,,,,
0.3430038,,,,,0.0001,24.569854736328125,0.8541866987943649,-0.0014728629961609841,1.0157568454742432,0.0021192816,0.002197265625,5490,-5.738264894485473,0.2,69.64881343841553
0.5799043,,,,,,,,,,,,,,,
,1126400,194,643,61,,,,,,,,,,,
0.6506954,,,,,0.0001,33.00688552856445,0.8961207568645477,-0.0015126396203413606,1.0157766342163086,0.0010632745,0.000146484375,5500,-5.738176560401916,0.2,82.34032306671142
0.57711715,,,,,,,,,,,,,,,
,1128448,194,653,62,,,,,,,,,,,
0.8825076,,,,,0.0001,116.93891143798828,0.8922334834933281,-0.0018915557186119259,1.0158095359802246,0.001996925,0.0005859375,5510,-5.73835940361023,0.2,234.9179374694824
0.3117714,,,,,,,,,,,,,,,
,1130496,194,664,63,,,,,,,,,,,
0.6889651,,,,,0.0001,25.267810821533203,0.7553600817918777,-0.0035342870512977244,1.0159050226211548,0.0068209497,0.0205078125,5520,-5.7384899139404295,0.2,64.85538082122802
1.9912121,,,,,,,,,,,,,,,
,1132544,194,674,64,,,,,,,,,,,
0.50062096,,,,,0.0001,2.9302098751068115,0.9358564764261246,-0.0055225485702976584,1.0161194801330566,0.00651462,0.0376953125,5530,-5.739184713363647,0.2,9.677685070037843
0.7165607,,,,,,,,,,,,,,,
,1134592,194,685,65,,,,,,,,,,,
0.71093416,,,,,0.0001,8.012592315673828,0.8384333550930023,-0.005596783198416233,1.0161480903625488,0.006879741,0.036669921875,5540,-5.739723348617554,0.2,24.907797431945802
0.823014,,,,,,,,,,,,,,,
,1136640,194,695,66,,,,,,,,,,,
0.84182465,,,,,0.0001,6.475000381469727,0.894947312772274,-0.006808935082517564,1.0163167715072632,0.009774877,0.0525390625,5550,-5.740064787864685,0.2,14.8152325630188
0.7244967,,,,,,,,,,,,,,,
,1138688,194,706,67,,,,,,,,,,,
0.9134949,,,,,0.0001,73.06828308105469,0.8602208197116852,-0.0007948882877826691,1.0164167881011963,0.005680457,0.024169921875,5560,-5.7406635046005245,0.2,149.8517189025879
1.9761709,,,,,,,,,,,,,,,
,1140736,194,717,68,,,,,,,,,,,
0.995381,,,,,0.0001,22.602251052856445,0.9086000397801399,-0.005523446039296687,1.0163497924804688,0.006350353,0.035107421875,5570,-5.740739703178406,0.2,70.45387325286865
0.33256,,,,,,,,,,,,,,,
,1142784,194,727,69,,,,,,,,,,,
0.48305288,,,,,0.0001,3.506242275238037,0.9177257046103477,-0.005364628857932985,1.0161097049713135,0.004292705,0.035009765625,5580,-5.740120887756348,0.2,9.88989851474762
0.2230357,,,,,,,,,,,,,,,
,1144832,194,738,70,,,,,,,,,,,
1.7288765,,,,,0.0001,23.531400680541992,0.8737266659736633,-0.002544070384465158,1.0160753726959229,0.0049638012,0.017626953125,5590,-5.739385294914245,0.2,66.63822193145752
0.5728457,,,,,,,,,,,,,,,
,1146880,194,749,71,,,,,,,,,,,
0.95682997,,,,,0.0001,65.95487976074219,0.912627674639225,-0.006006157514639199,1.0159833431243896,0.0063316883,0.027880859375,5600,-5.7394524097442625,0.2,151.40025177001954
0.41226044,,,,,,,,,,,,,,,
,1148928,194,759,72,,,,,,,,,,,
1.1966947,,,,,0.0001,13.711050033569336,0.9239512905478477,-0.004305706825107336,1.0155620574951172,0.006356629,0.02294921875,5610,-5.738443827629089,0.2,41.647655391693114
0.459319,,,,,,,,,,,,,,,
,1150976,194,770,73,,,,,,,,,,,
0.5209358,,,,,0.0001,43.544307708740234,0.802632600069046,-0.0028304815292358398,1.0153437852859497,0.0043454147,0.016552734375,5620,-5.736894536018371,0.2,115.76421699523925
0.7840374,,,,,,,,,,,,,,,
,1153024,194,780,74,,,,,,,,,,,
0.39162275,,,,,0.0001,6.217003345489502,0.9206814467906952,-0.005427368707023561,1.0153799057006836,0.005724016,0.0642578125,5630,-5.736606240272522,0.2,17.288774728775024
0.18241233,,,,,,,,,,,,,,,
,1155072,194,791,75,,,,,,,,,,,
0.3681357,,,,,0.0001,15.6016206741333,0.9392142407596111,-0.0023281135829165576,1.0155049562454224,0.005003224,0.008154296875,5640,-5.736993885040283,0.2,46.89392948150635
0.518612,,,,,,,,,,,,,,,
,1157120,194,801,76,,,,,,,,,,,
0.7104078,,,,,0.0001,22.657804489135742,0.572643518447876,-0.0027062443550676107,1.0155208110809326,0.0023337095,0.0041015625,5650,-5.73730309009552,0.2,75.61913433074952
0.41436917,,,,,,,,,,,,,,,
,1159168,194,812,77,,,,,,,,,,,
0.5654889,,,,,0.0001,6.601377964019775,0.5247440934181213,-0.005507019651122391,1.0158175230026245,0.009040187,0.04267578125,5660,-5.737742924690247,0.2,15.261896085739135
1.6772753,,,,,,,,,,,,,,,
,1161216,194,822,78,,,,,,,,,,,
0.2797933,,,,,0.0001,4.330334186553955,0.9841661565005779,-0.003336967551149428,1.016019582748413,0.006790797,0.05244140625,5670,-5.739043092727661,0.2,11.78000841140747
0.7593141,,,,,,,,,,,,,,,
,1163264,194,833,79,,,,,,,,,,,
0.30154535,,,,,0.0001,63.89411163330078,0.8558391630649567,-0.0032576547819189727,1.0159904956817627,0.002624221,0.008984375,5680,-5.739230537414551,0.2,147.32312126159667
1.0116725,,,,,,,,,,,,,,,
,1165312,194,843,80,,,,,,,,,,,
0.96777934,,,,,0.0001,1.760657548904419,0.9283686801791191,-0.01120477174408734,1.017094612121582,0.011690926,0.112255859375,5690,-5.740761160850525,0.2,4.58777277469635
0.35430184,,,,,,,,,,,,,,,
,1167360,194,854,81,,,,,,,,,,,
0.73027277,,,,,0.0001,13.56042766571045,0.9512842409312725,-0.002241222816519439,1.0177428722381592,0.015155388,0.16826171875,5700,-5.745048522949219,0.2,39.28417387008667
2.01974,,,,,,,,,,,,,,,
,1169408,194,865,82,,,,,,,,,,,
0.86094546,,,,,0.0001,81.81128692626953,0.9088957831263542,-0.0010251098312437535,1.0178455114364624,0.005197156,0.0279296875,5710,-5.746254086494446,0.2,200.15704498291015
0.42217183,,,,,,,,,,,,,,,
,1171456,194,876,83,,,,,,,,,,,
0.5418588,,,,,0.0001,5579.9482421875,0.15829873085021973,9.685428813099861e-05,1.017866611480713,0.00011937515,0.0,5720,-5.74644968509674,0.2,14562.78974609375
0.34392688,,,,,,,,,,,,,,,
,1173504,193,886,84,,,,,,,,,,,
0.83044785,,,,,0.0001,52.32954406738281,0.8886419907212257,-0.0025165114435367285,1.0178940296173096,0.0031453832,0.003564453125,5730,-5.746535849571228,0.2,122.91560134887695
0.44446406,,,,,,,,,,,,,,,
,1175552,193,897,85,,,,,,,,,,,
1.5616628,,,,,0.0001,5.6753740310668945,0.8498305082321167,-0.007246599963400513,1.0177381038665771,0.008837531,0.05732421875,5740,-5.746510982513428,0.2,12.870504665374757
0.81788135,,,,,,,,,,,,,,,
,1177600,194,907,86,,,,,,,,,,,
1.0854819,,,,,0.0001,66.0993423461914,0.8223720639944077,-0.0012235996779054402,1.0175340175628662,0.0027709284,0.00576171875,5750,-5.745424675941467,0.2,186.1405937194824
0.91579074,,,,,,,,,,,,,,,
,1179648,194,918,87,,,,,,,,,,,
0.6943471,,,,,0.0001,1652.4102783203125,0.3447423577308655,-0.0004903838271275163,1.0175527334213257,0.00014983391,0.0,5760,-5.745223927497864,0.2,3513.745642089844
0.45285922,,,,,,,,,,,,,,,
,1181696,194,928,88,,,,,,,,,,,
0.0,,,,,0.0001,29587.095703125,0.10910403728485107,-0.0003620773088186979,1.0175747871398926,0.000105695246,0.0,5770,-5.745307421684265,0.2,58182.22734375
0.66036713,,,,,,,,,,,,,,,
,1183744,194,939,89,,,,,,,,,,,
1.5224763,,,,,0.0001,73.44499969482422,0.9042940139770508,-0.0038117682561278343,1.0175743103027344,0.0034149974,0.009814453125,5780,-5.745394039154053,0.2,119.32365989685059
0.6811777,,,,,,,,,,,,,,,
,1185792,194,949,90,,,,,,,,,,,
0.62151635,,,,,0.0001,10.855777740478516,0.9228159114718437,-0.0064942480414174495,1.0176167488098145,0.009262922,0.052783203125,5790,-5.745370244979858,0.2,30.88124876022339
0.44549492,,,,,,,,,,,,,,,
,1187840,194,960,91,,,,,,,,,,,
0.41361046,,,,,0.0001,7.381118297576904,0.9498898983001709,-0.0029786123195663095,1.017744541168213,0.004742575,0.015625,5800,-5.745773100852967,0.2,22.218779611587525
0.2612907,,,,,,,,,,,,,,,
,1189888,194,970,92,,,,,,,,,,,
0.47263804,,,,,0.0001,10606.8017578125,0.22393256425857544,7.316421251744032e-05,1.0177611112594604,0.0009992082,9.765625e-05,5810,-5.746084308624267,0.2,14395.777416992187
0.5029259,,,,,,,,,,,,,,,
,1191936,194,981,93,,,,,,,,,,,
1.1460819,,,,,0.0001,29.16263198852539,0.8242589086294174,-0.005766909080557525,1.017180323600769,0.005517671,0.022998046875,5820,-5.745110511779785,0.2,69.38412723541259
0.67919147,,,,,,,,,,,,,,,
,1193984,194,991,94,,,,,,,,,,,
0.6612111,,,,,0.0001,4.293905735015869,0.8908758237957954,-0.005567908496595919,1.017012119293213,0.0072265435,0.058203125,5830,-5.743308711051941,0.2,14.137319946289063
1.3670875,,,,,,,,,,,,,,,
,1196032,194,1002,95,,,,,,,,,,,
0.15863782,,,,,0.0001,5.823086261749268,0.9491296596825123,-0.007446876494213939,1.016898274421692,0.008183323,0.084912109375,5840,-5.743021392822266,0.2,18.273220777511597
0.46386296,,,,,,,,,,,,,,,
,1198080,194,1013,96,,,,,,,,,,,
0.6282872,,,,,0.0001,6.245660781860352,0.8415420353412628,-0.0025775227462872864,1.0165648460388184,0.008641352,0.029931640625,5850,-5.742147898674011,0.2,19.668740129470827
0.41793433,,,,,,,,,,,,,,,
,1200128,194,1023,97,,,,,,,,,,,
0.41769874,,,,,0.0001,2.5138823986053467,0.8824379965662956,-0.00947479165624827,1.0161329507827759,0.010675635,0.089697265625,5860,-5.740527892112732,0.2,6.398257207870484
0.34421647,,,,,,,,,,,,,,,
,1202176,194,1034,98,,,,,,,,,,,
0.47755125,,,,,0.0001,104.84954071044922,0.5927916467189789,-0.0010655355406925082,1.0160791873931885,0.0050172447,0.018115234375,5870,-5.739426398277283,0.2,279.382039642334
0.4401073,,,,,,,,,,,,,,,
,1204224,194,1044,99,,,,,,,,,,,
0.51123077,,,,,0.0001,13.790308952331543,0.8834945932030678,-0.00202579865581356,1.0162930488586426,0.0016332378,0.000390625,5880,-5.739837026596069,0.2,38.540769004821776
0.48677242,,,,,,,,,,,,,,,
,1206272,194,1055,100,,,,,,,,,,,
0.78525966,,,,,0.0001,16.11509132385254,0.8818474039435387,-0.005901561072096229,1.0163861513137817,0.009439104,0.033984375,5890,-5.740556240081787,0.2,32.12328310012818
0.5999241,,,,,,,,,,,,,,,
,1208320,194,1066,101,,,,,,,,,,,
0.83587855,,,,,0.0001,9.804043769836426,0.8994771614670753,-0.004677669727243483,1.0161609649658203,0.0062333667,0.0203125,5900,-5.740494060516357,0.2,28.58991937637329
1.889219,,,,,,,,,,,,,,,
,1210368,193,1076,102,,,,,,,,,,,
0.40559345,,,,,0.0001,81.42583465576172,0.9222327768802643,-0.003793382178992033,1.0159049034118652,0.0034039095,0.0072265625,5910,-5.73925404548645,0.2,189.41823501586913
0.8882542,,,,,,,,,,,,,,,
,1212416,194,1087,103,,,,,,,,,,,
0.78848535,,,,,0.0001,26817.970703125,0.11572825908660889,-5.030749598518014e-05,1.0158414840698242,0.00026960167,0.0,5920,-5.738637518882752,0.2,63872.1490234375
0.2764489,,,,,,,,,,,,,,,
,1214464,194,1097,104,,,,,,,,,,,
0.43053222,,,,,0.0001,34.717288970947266,0.9219330251216888,-0.0015587615314871072,1.0158672332763672,0.0016232881,0.0001953125,5930,-5.738598036766052,0.2,83.22249088287353
0.35514352,,,,,,,,,,,,,,,
,1216512,194,1108,105,,,,,,,,,,,
