time/fps,time/total_timesteps,time/time_elapsed,rew_vec_envs,time/iterations,train/clip_range,train/approx_kl,train/loss,train/std,train/learning_rate,train/clip_fraction,train/n_updates,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/entropy_loss
412,7372800,79,2580.9887886047363,1,,,,,,,,,,,
439,7405568,149,2580.230323791504,2,0.2,0.01694087,2953.41064453125,0.32334309816360474,0.001,0.1616943359375,2250,14942.022787475586,-0.010146231626640656,0.4965275526046753,-1.1488712839782238
448,7438336,219,2127.2107133865356,3,0.2,0.017917031,2389.314697265625,0.32191935181617737,0.001,0.1657196044921875,2260,13240.007611846924,-0.01043690884434909,0.5362741649150848,-1.1311700865626335
450,7471104,290,2341.7267837524414,4,0.2,0.01687507,2432.30419921875,0.3213269114494324,0.001,0.1616485595703125,2270,15535.614740753173,-0.010892805502953707,0.4876704812049866,-1.119797907024622
452,7503872,361,2134.0972480773926,5,0.2,0.015813198,2947.112060546875,0.32001927495002747,0.001,0.1545257568359375,2280,15434.505018615722,-0.011145360088994494,0.5094516575336456,-1.1068997809663415
453,7536640,433,2195.191806793213,6,0.2,0.018127505,2860.192626953125,0.3188801407814026,0.001,0.1668609619140625,2290,14459.475412750244,-0.01071339312584314,0.4827665090560913,-1.0926775097846986
453,7569408,505,2048.2462997436523,7,0.2,0.01574871,3166.7763671875,0.31794247031211853,0.001,0.1542144775390625,2300,14996.310167694091,-0.01147039835304895,0.5599138736724854,-1.0809514688327908
454,7602176,576,2367.726631164551,8,0.2,0.015903573,2941.15625,0.3169512450695038,0.001,0.1565521240234375,2310,15815.811489105225,-0.011441890698915814,0.4971187710762024,-1.0680276351049542
455,7634944,647,2485.546073913574,9,0.2,0.018178444,2305.80517578125,0.3154717683792114,0.001,0.172857666015625,2320,14980.2611869812,-0.010246443272262696,0.492729127407074,-1.0538015456870198
455,7667712,718,2430.5898113250732,10,0.2,0.018918566,3253.07666015625,0.314468652009964,0.001,0.172406005859375,2330,14171.40306854248,-0.011539851798079325,0.5613533854484558,-1.0383361810818315
455,7700480,791,2220.950553894043,11,0.2,0.019263946,3069.515625,0.31239163875579834,0.001,0.1718841552734375,2340,15236.911227416993,-0.010439048004627693,0.5154281556606293,-1.0191545445472001
455,7733248,863,2284.4471787661314,12,0.2,0.01758508,3246.989990234375,0.311870276927948,0.001,0.1694488525390625,2350,15724.840279388427,-0.011164912823369377,0.47503387928009033,-1.0017725003883242
456,7766016,934,2536.390670776367,13,0.2,0.018994255,2484.491455078125,0.3110687732696533,0.001,0.1717742919921875,2360,14535.099142837524,-0.010173372977078543,0.5214549601078033,-0.9925735903903842
455,7798784,1006,2053.1488037109375,14,0.2,0.017791085,2769.600341796875,0.30972230434417725,0.001,0.168798828125,2370,15086.856262207031,-0.010436705499523668,0.5137621462345123,-0.9803789388388395
455,7831552,1078,2643.59517288208,15,0.2,0.017986773,3055.932373046875,0.30975693464279175,0.001,0.1669586181640625,2380,16313.187476348878,-0.011916373991334694,0.49026787281036377,-0.9701836027204991
455,7864320,1150,2421.8173179626465,16,0.2,0.017543877,3164.087646484375,0.3090810179710388,0.001,0.1638916015625,2390,16551.62297592163,-0.011852100843316293,0.5081751048564911,-0.9666214231401682
455,7897088,1222,2137.271032333374,17,0.2,0.017021928,3184.524658203125,0.30841004848480225,0.001,0.156060791015625,2400,16149.280012512207,-0.010164879729563836,0.4762346148490906,-0.9559976939111948
455,7929856,1294,2544.291145324707,18,0.2,0.01813669,3251.833984375,0.3074842691421509,0.001,0.171099853515625,2410,15265.548838043213,-0.011953080522289383,0.5077144503593445,-0.9474668992683292
455,7962624,1367,1665.0025491714478,19,0.2,0.018904109,3495.6796875,0.3064998984336853,0.001,0.1727874755859375,2420,15287.112956237794,-0.0108371995993366,0.5534003376960754,-0.936109085008502
455,7995392,1439,2216.4149742126465,20,0.2,0.016497282,2842.38330078125,0.3058422803878784,0.001,0.1564727783203125,2430,15923.328341674805,-0.010930416011979105,0.5141450464725494,-0.924171432107687
454,8028160,1512,1997.551507949829,21,0.2,0.018885138,2645.332275390625,0.30437251925468445,0.001,0.1806304931640625,2440,15334.168569946289,-0.011486904149205657,0.44278037548065186,-0.9098455844447016
454,8060928,1584,1940.6122674942017,22,0.2,0.022134583,2366.836181640625,0.3036707043647766,0.001,0.1900909423828125,2450,13328.679948425293,-0.010317375875092693,0.5307382941246033,-0.8970359474420547
454,8093696,1658,2450.307716369629,23,0.2,0.018860457,3259.917236328125,0.3035883903503418,0.001,0.1759429931640625,2460,16136.258992004394,-0.010577668622136115,0.5279609858989716,-0.8917984891682863
454,8126464,1732,2817.7368392944336,24,0.2,0.01861909,2771.15673828125,0.3030393719673157,0.001,0.16639404296875,2470,15362.723732757568,-0.010856950449669967,0.5483163893222809,-0.8865152023732662
454,8159232,1803,1969.3692245483398,25,0.2,0.018495003,2960.69677734375,0.30254894495010376,0.001,0.1714080810546875,2480,15906.421891021728,-0.011616050550401269,0.4841970205307007,-0.8808338763192296
453,8192000,1877,2492.607490539551,26,0.2,0.020761939,2784.602294921875,0.3012535274028778,0.001,0.1872039794921875,2490,14171.306223678588,-0.010853638016124023,0.47199344635009766,-0.8690665122121572
452,8224768,1953,2030.0242156982422,27,0.2,0.020666339,2877.133544921875,0.3006824254989624,0.001,0.18175048828125,2500,14191.468003845215,-0.011331569580943324,0.5282182693481445,-0.8568894864991308
452,8257536,2026,2379.284782409668,28,0.2,0.018731363,2973.26318359375,0.2999534606933594,0.001,0.1781036376953125,2510,16031.66730041504,-0.011405260527681094,0.5012339353561401,-0.8471495386213064
452,8290304,2099,2052.751323699951,29,0.2,0.017548133,3207.935791015625,0.2991510033607483,0.001,0.1654327392578125,2520,16573.368449401856,-0.010933079592359719,0.5263529419898987,-0.836710324883461
452,8323072,2174,2112.777675628662,30,0.2,0.019008346,2444.16064453125,0.2988162040710449,0.001,0.184246826171875,2530,14192.805208206177,-0.011371797169340425,0.5475059449672699,-0.8292617538943887
451,8355840,2249,2007.6598358154297,31,0.2,0.019981986,2901.267578125,0.2975088953971863,0.001,0.18060302734375,2540,15173.901462173462,-0.010800959065090866,0.502697765827179,-0.817171186581254
451,8388608,2321,2054.065460205078,32,0.2,0.02084495,2802.58154296875,0.29673391580581665,0.001,0.1851593017578125,2550,15800.804056930541,-0.009833325642102864,0.4851446747779846,-0.804848269186914
