rew_vec_envs,time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/std,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/loss,train/clip_fraction,train/n_updates,train/value_loss,train/learning_rate
36.904287934303284,2129920,1,43,750,,,,,,,,,,,
38.06666225194931,2162688,2,76,860,0.664997398853302,-4.02853532768786,0.2,-0.008849485074460973,0.24190876,0.7110575735569,2.252490520477295,0.5901611328125,650,8.496273443289102,0.001
35.84198999404907,2195456,3,109,898,0.6607320308685303,-3.985205529257655,0.2,-0.012269073126662988,0.09238961,0.6934854090213776,84.41222381591797,0.451104736328125,660,123.37199212908745,0.001
35.66951560974121,2228224,4,141,928,0.6645081639289856,-4.0316242154687645,0.2,0.007562220514955698,0.22900185,0.659791886806488,78.13556671142578,0.640234375,670,27.82866150420159,0.001
41.82095658779144,2260992,5,172,950,0.6645600199699402,-4.045894598215819,0.2,0.002654699112099479,0.18125188,0.6860328912734985,1.004298210144043,0.64879150390625,680,6.584276873245836,0.001
40.37663447856903,2293760,6,207,946,0.6681289076805115,-4.068337873741984,0.2,0.012893847026134608,0.2318107,0.3542690873146057,0.6333613991737366,0.715863037109375,690,11.052858638577163,0.001
36.56379607319832,2326528,7,239,957,0.6641032099723816,-4.037566696852446,0.2,-0.013303108260515728,0.11831267,0.5481239259243011,1.417022705078125,0.5545074462890625,700,7.073981299437582,0.001
35.22337022423744,2359296,8,274,954,0.6547883152961731,-4.0000648751854895,0.2,-0.0178669514003559,0.1459593,0.7340066730976105,0.8544104099273682,0.56878662109375,710,5.431656999886036,0.001
56.34024941921234,2392064,9,306,961,0.6517830491065979,-3.970499200746417,0.2,-0.008829806905851001,0.170818,0.36412620544433594,1.1770766973495483,0.6305145263671875,720,13.429384619183839,0.001
31.668330192565918,2424832,10,339,965,0.6479519605636597,-3.925527924671769,0.2,-0.006804855473455973,0.12428036,0.5970659255981445,1.8333081007003784,0.5631317138671875,730,13.934823516942561,0.001
44.736044347286224,2457600,11,375,959,0.645514726638794,-3.9422199971973897,0.2,0.0051008256108616475,0.22817892,0.41493648290634155,0.8596804738044739,0.6924102783203125,740,21.90580760296434,0.001
40.08334994316101,2490368,12,413,950,0.6478495597839355,-3.917871591448784,0.2,-0.006048322826609364,0.16082367,0.16333043575286865,0.7771270871162415,0.603363037109375,750,62.452153789438306,0.001
38.77893853187561,2523136,13,450,946,0.6434939503669739,-3.896393362060189,0.2,-0.017845778178889306,0.09037487,0.47227227687835693,3.143232822418213,0.41820068359375,760,31.001204777136444,0.001
42.92892503738403,2555904,14,484,947,0.6475851535797119,-3.902396435290575,0.2,-0.007249861702075577,0.1708179,0.5539063215255737,1.095908522605896,0.5958831787109375,770,50.301382172480224,0.001
37.346044301986694,2588672,15,518,947,0.6489099264144897,-3.907851717248559,0.2,-0.006182918073682231,0.097258404,0.3881317377090454,2.2894558906555176,0.483258056640625,780,105.30066698491574,0.001
47.126122415065765,2621440,16,553,948,0.6439827680587769,-3.8923543211072684,0.2,-0.017086755319542134,0.040319286,0.682557076215744,2.7640223503112793,0.308056640625,790,133.6534103613347,0.001
