step_count,agent_id,ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
0,0,[-2.5482222 -1.5073059 -0.1132654],[0.70464116 0.31241629 3.13362578],[ 0.29408077 -0.59303386 -0.16757138],[-2.76228294  0.43623548  4.4797236 ],[0.13998204 0.33394354 0.317314   0.15586615],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[0.70464116 0.31241629 3.13362578],[ 0.23282785 -0.2872195   0.57406357],[-1.13818092 -3.55694816  2.77582115],4.653226739655187,0.831717291448232
0,0,[-1.95460698 -1.55540388 -0.11098075],[0.68486733 0.3032617  3.1242487 ],[ 0.31745667 -0.63997204 -0.20590509],[-2.76333504  0.43925603  4.47456745],[0.18689183 0.23389015 0.23599528 0.20202461],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[0.68486733 0.3032617  3.1242487 ],[ 0.25202698 -0.30495811  0.62946232],[-1.10207063 -3.59945296  2.73111415],4.650764001724138,0.8256535236401905
0,0,[-2.04899566 -1.63399606 -0.00839062],[0.66553978 0.29300802 3.11507929],[ 0.33922241 -0.68554918 -0.23437669],[-2.76446034  0.44248641  4.46896978],[0.3769939  0.37785306 0.39751531 0.39743575],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[0.66553978 0.29300802 3.11507929],[ 0.2743541  -0.32970261  0.67528363],[-1.06676323 -3.63936267  2.6874278 ],4.64814077015614,0.8200011274380524
0,0,[-2.23187576 -1.61677947  0.11629053],[0.64493223 0.28155941 3.10690246],[ 0.35983932 -0.73091162 -0.20920791],[-2.76575149  0.44620221  4.46326695],[0.43045902 0.4568286  0.442141   0.4759378 ],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[0.64493223 0.28155941 3.10690246],[ 0.31168499 -0.38866191  0.67770088],[-1.03561386 -3.68125479  2.63682482],4.645102589808617,0.8158879266606335
1,0,[-2.21413404 -1.43661317  0.24447609],[0.62407005 0.27071614 3.10092019],[ 0.37934085 -0.77583424 -0.19622569],[-2.76722939  0.45047615  4.45756961],[0.17379352 0.29644584 0.28662668 0.21197468],[ 3.84552538e-01  1.76597714e+00 -3.80910933e-05 -7.84343332e-02],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[0.62407005 0.27071614 3.10092019],[ 0.34314531 -0.44191143  0.68650445],[-1.01370118 -3.72319931  2.57962587],4.6415808581601325,0.81143800074519
1,0,[-1.99765319 -1.41403253  0.24218432],[0.60607615 0.25986023 3.095651  ],[ 0.39676885 -0.81892518 -0.2498384 ],[-2.76877344  0.45495106  4.45144819],[0.12563208 0.16155592 0.12325682 0.12218715],[ 3.84552538e-01  1.76597714e+00 -3.80910933e-05 -7.84343332e-02],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[0.60607615 0.25986023 3.095651  ],[ 0.3551951  -0.45632024  0.74571541],[-0.99472118 -3.75678923  2.53125688],4.637908680644931,0.8056345830202024
1,0,[-2.17249519 -1.40569636  0.1366703 ],[0.58698014 0.24925849 3.09002728],[ 0.41317252 -0.85952998 -0.2983353 ],[-2.77035812  0.4595523   4.44481619],[0.43138095 0.44271674 0.40419498 0.42614223],[ 3.84552538e-01  1.76597714e+00 -3.80910933e-05 -7.84343332e-02],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[0.58698014 0.24925849 3.09002728],[ 0.36920969 -0.47442216  0.79819489],[-0.97399623 -3.79255778  2.47855842],4.634157422576638,0.8000746645186723
1,0,[-2.41823298 -1.3275346  -0.04238001],[0.56566207 0.23989629 3.08377835],[ 0.4310174  -0.89924333 -0.25010656],[-2.77211072  0.4646856   4.43825123],[0.55644227 0.57318567 0.56574732 0.57419231],[ 3.84552538e-01  1.76597714e+00 -3.80910933e-05 -7.84343332e-02],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[0.56566207 0.23989629 3.08377835],[ 0.40902105 -0.54525081  0.76965655],[-0.95032785 -3.83358872  2.41595865],4.6299440222442,0.7971910575682418
2,0,[-2.54420933 -1.28664984  0.0160565 ],[0.54313107 0.23085954 3.07803634],[ 0.44900209 -0.93885121 -0.20206474],[-2.77409461  0.47056104  4.43208808],[0.22682021 0.25236763 0.27064239 0.23091073],[ 0.61590785  1.94850326  0.10229579 -0.12648289],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[0.54313107 0.23085954 3.07803634],[ 0.44802008 -0.61600717  0.73735188],[-0.92878263 -3.87628476  2.34585183],4.62506665031617,0.7939870471079444
2,0,[-2.67247157 -1.42416544  0.07319014],[0.51989531 0.22059049 3.072418  ],[ 0.46441659 -0.97488832 -0.26811873],[-2.77614005  0.47663538  4.42554576],[0.11034786 0.15749963 0.17245582 0.12705778],[ 0.61590785  1.94850326  0.10229579 -0.12648289],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[0.51989531 0.22059049 3.072418  ],[ 0.45916428 -0.62853804  0.79503821],[-0.90766251 -3.91853513  2.27288983],4.62004295664559,0.7887355557395155
2,0,[-2.67353738 -1.51798213  0.15749458],[0.49610898 0.20915014 3.06712958],[ 0.47753103 -1.00830576 -0.31781343],[-2.77822841  0.48284992  4.41855084],[0.45604981 0.5401013  0.52826724 0.47252316],[ 0.61590785  1.94850326  0.10229579 -0.12648289],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[0.49610898 0.20915014 3.06712958],[ 0.47322041 -0.65058259  0.83577898],[-0.88780269 -3.95989241  2.19741699],4.6149304374787645,0.7839947516907952
2,0,[-2.06530419 -1.3820896   0.23052393],[0.47699242 0.19788785 3.06293855],[ 0.49071468 -1.04410842 -0.23267756],[-2.78050453  0.48968521  4.41194236],[0.58194797 0.65737672 0.64693597 0.60249805],[ 0.61590785  1.94850326  0.10229579 -0.12648289],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[0.47699242 0.19788785 3.06293855],[ 0.51434395 -0.7341442   0.76261702],[-0.87264542 -3.98941578  2.13737001],4.609262287666745,0.7823096380453777
3,0,[-1.0424743  -0.88516779  0.18998421],[0.46548444 0.18897354 3.06042879],[ 0.5043346  -1.08153671 -0.14001995],[-2.78302085  0.49732862  4.40610608],[0.23653668 0.43910771 0.34032344 0.33193398],[ 0.63249654  1.93145907  0.12828815 -0.1224912 ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[0.46548444 0.18897354 3.06042879],[ 0.553547   -0.81523798  0.68749792],[-0.86502183 -4.00224145  2.10238736],4.602850423626652,0.7798467381280004
3,0,[-0.52170251 -0.27528349  0.11728098],[0.46106565 0.18603363 3.06012442],[ 0.51828687 -1.11773447 -0.16135929],[-2.78562418  0.50527267  4.40014843],[0.22830405 0.18599449 0.1900909  0.21251146],[ 0.63249654  1.93145907  0.12828815 -0.1224912 ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[0.46106565 0.18603363 3.06012442],[ 0.5671991  -0.8393822   0.71952147],[-0.86771135 -4.00123575  2.08857804],4.596190680726707,0.7757426684477889
3,0,[-0.8381729  -0.44703203  0.0869494 ],[0.45477575 0.1828327  3.0594216 ],[ 0.53189836 -1.15277088 -0.2180955 ],[-2.78825879  0.5133271   4.39371779],[0.24692208 0.10392021 0.16777719 0.18580913],[ 0.63249654  1.93145907  0.12828815 -0.1224912 ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[0.45477575 0.1828327  3.0594216 ],[ 0.57465581 -0.84879117  0.7801836 ],[-0.86870009 -4.00381492  2.06835278],4.589472408262372,0.7711837662032501
3,0,[-1.47970687 -0.91762679  0.08409959],[0.44367723 0.17674517 3.05713874],[ 0.54445181 -1.18585979 -0.26618528],[-2.79092662  0.52149945  4.38683227],[0.41801967 0.32012807 0.38318322 0.39263538],[ 0.63249654  1.93145907  0.12828815 -0.1224912 ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[0.44367723 0.17674517 3.05713874],[ 0.58573036 -0.86476682  0.82622279],[-0.86245793 -4.01538269  2.0332038 ],4.582690206323813,0.7668254599597885
4,0,[-1.64816187 -1.57342623  0.29581054],[0.42856002 0.16549771 3.05386641],[ 0.55459517 -1.21903429 -0.20649487],[-2.79371403  0.53010139  4.38011926],[0.68278212 0.7443515  0.79720781 0.67956707],[ 0.60227084  1.96456027  0.18168847 -0.14826502],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[0.42856002 0.16549771 3.05386641],[ 0.61624013 -0.93055843  0.76848531],[-0.85119729 -4.03298717  1.98644752],4.575532327840236,0.7644913086427825
4,0,[-0.51475871 -2.04330895  0.51353711],[0.4231773  0.14853958 3.05066128],[ 0.56307173 -1.2559012  -0.06574629],[-2.79675103  0.53961921  4.37460313],[0.29934792 0.31389207 0.30876602 0.31885432],[ 0.60227084  1.96456027  0.18168847 -0.14826502],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[0.4231773  0.14853958 3.05066128],[ 0.65762831 -1.02605314  0.64296199],[-0.83926969 -4.02880043  1.98153557],4.5675036681454495,0.7622081221040007
4,0,[-0.67470985 -2.08816495  0.49219512],[0.41777006 0.1308819  3.04739919],[ 0.5683009  -1.29134547 -0.10692657],[-2.7998535   0.54939538  4.36894752],[0.22584057 0.21155866 0.13651428 0.24205311],[ 0.60227084  1.96456027  0.18168847 -0.14826502],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[0.41777006 0.1308819  3.04739919],[ 0.66740553 -1.04679725  0.67879136],[-0.82664563 -4.02437208  1.97686662],4.559266963762789,0.7585089288532068
4,0,[-1.15569385 -1.95665114  0.3784459 ],[0.40887015 0.1141077  3.04374768],[ 0.57201865 -1.32515511 -0.16728057],[-2.80298126  0.55929044  4.36286262],[0.29395938 0.30851741 0.19354815 0.33737225],[ 0.60227084  1.96456027  0.18168847 -0.14826502],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[0.40887015 0.1141077  3.04374768],[ 0.67514502 -1.06112997  0.7276033 ],[-0.81209661 -4.02723076  1.95785432],4.550964952391413,0.7546994777875686
