rew_vec_envs,time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/clip_range,train/value_loss,train/entropy_loss,train/explained_variance,train/std,train/policy_gradient_loss,train/loss,train/n_updates,train/approx_kl,train/learning_rate,train/clip_fraction
209.327949821949,1966080,120,625,3143,0.2,149.93367577195167,-2.0269741572439672,0.713637113571167,0.4050302505493164,-0.01868039625114761,90.4540786743164,1190,0.15339585,0.001,0.574810791015625
131.4785089790821,1982464,121,623,3178,0.2,257.1723680496216,-2.0169268023222684,0.6736031472682953,0.40369105339050293,-0.02695632635295624,55.825592041015625,1200,0.08823897,0.001,0.45345458984375
205.3905153274536,1998848,122,623,3207,0.2,248.98977620601653,-1.9879099488258363,0.6945960223674774,0.40078020095825195,-0.02785367350297747,58.265689849853516,1210,0.12253791,0.001,0.471771240234375
209.0015983581543,2015232,123,622,3235,0.2,188.2383825302124,-1.9542843658477067,0.7387434840202332,0.3960469663143158,-0.02016391871366068,16.781435012817383,1220,0.14166224,0.001,0.561798095703125
192.56894487142563,2031616,124,622,3263,0.2,255.5902590751648,-1.9365556448698045,0.6491536498069763,0.3950667679309845,-0.020396859992615646,82.64414978027344,1230,0.1264391,0.001,0.559881591796875
232.9541356563568,2048000,125,622,3292,0.2,255.00650585889815,-1.9009955413639545,0.7297821342945099,0.3916012644767761,-0.027387452326365747,138.50863647460938,1240,0.118532896,0.001,0.489093017578125
127.83072257041931,2064384,126,621,3321,0.2,258.4173287272453,-1.8518495041877032,0.7051189839839935,0.3868831694126129,-0.030516758978774306,31.027692794799805,1250,0.09210475,0.001,0.468011474609375
166.44609236717224,2080768,127,621,3350,0.2,183.17762670516967,-1.83706460185349,0.7034103870391846,0.3873642683029175,-0.023163603764987783,45.1458854675293,1260,0.13592476,0.001,0.54764404296875
118.23448264598846,2097152,128,620,3378,0.2,254.9338193297386,-1.8367499604821205,0.6755899488925934,0.38730043172836304,-0.025761249098286497,127.53977966308594,1270,0.11632161,0.001,0.497589111328125
173.0326611995697,2113536,129,620,3406,0.2,275.26619819402697,-1.8234715923666953,0.6314778327941895,0.3857131600379944,-0.02405793661091593,160.64950561523438,1280,0.14059383,0.001,0.52354736328125
161.65554285049438,2129920,130,619,3435,0.2,209.4150274991989,-1.8079122554510831,0.7008823454380035,0.38310009241104126,-0.02565945987334999,154.47427368164062,1290,0.13412544,0.001,0.51260986328125
219.2191058397293,2146304,131,619,3465,0.2,224.13965224027635,-1.7841572258621454,0.635554850101471,0.38244521617889404,-0.023014251775748562,25.54903793334961,1300,0.16512766,0.001,0.54307861328125
160.41609263420105,2162688,132,618,3495,0.2,244.39779509305953,-1.77652308344841,0.630630373954773,0.3818581998348236,-0.024487596364633647,69.95494079589844,1310,0.13159533,0.001,0.53533935546875
111.28416776657104,2179072,133,618,3524,0.2,220.99987415075302,-1.7762590289115905,0.6534746885299683,0.3836187720298767,-0.01779521384232794,81.5754623413086,1320,0.16526003,0.001,0.524359130859375
50.95474195480347,2195456,134,618,3552,0.2,184.78463505506517,-1.777769783884287,0.7112838625907898,0.38093677163124084,-0.023696549883607077,20.803417205810547,1330,0.12741081,0.001,0.531317138671875
262.5864139199257,2211840,135,617,3580,0.2,158.91156457662584,-1.7631226621568203,0.6204140484333038,0.37981536984443665,-0.0146691849520721,24.69755744934082,1340,0.18433858,0.001,0.628594970703125
207.28879171609879,2228224,136,617,3610,0.2,194.84482915401458,-1.7398451451212167,0.6632300317287445,0.377829372882843,-0.02234670343896141,80.56696319580078,1350,0.15788257,0.001,0.554241943359375
187.23455673456192,2244608,137,616,3640,0.2,257.99875645637513,-1.713072696328163,0.5735377669334412,0.3747051954269409,-0.02411949512679712,58.32020568847656,1360,0.10302989,0.001,0.510174560546875
225.56004238128662,2260992,138,616,3670,0.2,227.65892579555512,-1.6894964888691901,0.6728767156600952,0.3729952275753021,-0.025050527312851047,57.087615966796875,1370,0.16501625,0.001,0.520404052734375
181.79103157110512,2277376,139,615,3699,0.2,246.34811828136444,-1.6652445048093796,0.6004604399204254,0.3717085123062134,-0.027489145588333486,46.92361068725586,1380,0.10321172,0.001,0.5083251953125
371.6046504974365,2293760,140,615,3729,0.2,274.3768041610718,-1.6577450450509787,0.6112969219684601,0.3686191439628601,-0.027791158516629368,80.5406494140625,1390,0.10444863,0.001,0.49832763671875
118.49387007951736,2310144,141,614,3758,0.2,246.2012782216072,-1.6255754053592681,0.6243803203105927,0.3671724796295166,-0.023813016546773723,75.74007415771484,1400,0.17986462,0.001,0.520428466796875
107.81238722801208,2326528,142,614,3788,0.2,250.33975579738618,-1.6206944946199655,0.5696790814399719,0.367396742105484,-0.023462493087572513,48.65745544433594,1410,0.1301113,0.001,0.547271728515625
159.97990095615387,2342912,143,613,3818,0.2,269.4651341319084,-1.5925749946385621,0.5862816572189331,0.36401042342185974,-0.025204981513525127,71.67448425292969,1420,0.12226253,0.001,0.51142578125
255.59168529510498,2359296,144,613,3848,0.2,197.50521852970124,-1.5521800380200148,0.7002187073230743,0.35952943563461304,-0.008280390887375689,24.67696189880371,1430,0.22708316,0.001,0.60804443359375
113.66849464178085,2375680,145,612,3877,0.2,275.60116424560545,-1.5178992848843336,0.6028445363044739,0.3576984405517578,-0.023310181860870215,50.37897491455078,1440,0.13030747,0.001,0.51949462890625
46.72467952221632,2392064,146,612,3906,0.2,134.3434443473816,-1.5681608125567437,0.6780068874359131,0.36142897605895996,0.005673821166419657,17.127073287963867,1450,0.32729468,0.001,0.683221435546875
176.10397151112556,2408448,147,611,3936,0.2,172.37248812317847,-1.5480094715952872,0.540770947933197,0.3605886995792389,-0.00971221968975442,26.607786178588867,1460,0.23840252,0.001,0.625286865234375
119.48104226589203,2424832,148,611,3966,0.2,233.46340155601501,-1.5334650129079819,0.617482453584671,0.35853293538093567,-0.018388389085157542,100.84100341796875,1470,0.16948667,0.001,0.579888916015625
101.72966241836548,2441216,149,610,3995,0.2,262.5488021850586,-1.5178111676126718,0.7159729301929474,0.35809552669525146,-0.021294506557751447,114.63374328613281,1480,0.1251753,0.001,0.499493408203125
175.55447840690613,2457600,150,610,4024,0.2,133.95617911815643,-1.558422115445137,0.7107354998588562,0.36373841762542725,-0.007930179499817313,69.16644287109375,1490,0.27132624,0.001,0.6403564453125
209.52172219753265,2473984,151,610,4054,0.2,144.6782622396946,-1.5967587523162365,0.7567684054374695,0.3648761808872223,-0.0018417357779981103,71.29558563232422,1500,0.2320118,0.001,0.644805908203125
218.7098811864853,2490368,152,609,4084,0.2,248.36112861633302,-1.5853440307080746,0.6472921371459961,0.36478114128112793,-0.02447144091493101,26.496835708618164,1510,0.13905501,0.001,0.514581298828125
254.21352784335613,2506752,153,609,4115,0.2,223.0669795036316,-1.5763805139809848,0.6725562214851379,0.36307457089424133,-0.02166338563183672,33.63095474243164,1520,0.14629008,0.001,0.528131103515625
109.1714645549655,2523136,154,608,4145,0.2,290.81405358314515,-1.5522107001394034,0.6750960648059845,0.36071181297302246,-0.028977637949719793,34.622230529785156,1530,0.073834166,0.001,0.43499755859375
174.02139818668365,2539520,155,608,4176,0.2,192.34408515691757,-1.5525966964662075,0.7159054279327393,0.3610507845878601,-0.008456932960689301,17.685455322265625,1540,0.1867936,0.001,0.58861083984375
178.5759214758873,2555904,156,607,4207,0.2,203.19620937108994,-1.5230116318911313,0.6894026398658752,0.3565620481967926,-0.013603944813075941,28.704133987426758,1550,0.15619174,0.001,0.569073486328125
138.00850594043732,2572288,157,606,4239,0.2,193.53296452760696,-1.5022745363414287,0.752095639705658,0.35565096139907837,-0.015502809685858664,52.14608383178711,1560,0.16453287,0.001,0.5759521484375
207.47253227233887,2588672,158,606,4271,0.2,230.83288896083832,-1.4807124633342028,0.7210669219493866,0.3536532521247864,-0.02309335202444345,49.78858184814453,1570,0.15480497,0.001,0.516571044921875
154.6734652519226,2605056,159,605,4301,0.2,329.06812381744385,-1.4586096942424773,0.7192283868789673,0.35227876901626587,-0.02389076073995966,41.63576126098633,1580,0.08471288,0.001,0.485882568359375
135.03856801986694,2621440,160,604,4333,0.2,192.90576413869857,-1.448156938701868,0.7675313353538513,0.35061416029930115,-0.020281517155490293,67.51139068603516,1590,0.1470038,0.001,0.570233154296875
224.1038646697998,2637824,161,604,4364,0.2,217.43165460824966,-1.442818908020854,0.6812027394771576,0.35220250487327576,-0.012295664104021853,39.52931213378906,1600,0.19526818,0.001,0.58446044921875
178.45078909397125,2654208,162,603,4395,0.2,226.32632693052292,-1.4654175247997046,0.7095444202423096,0.3534761071205139,-0.012414536655705887,21.630197525024414,1610,0.25930604,0.001,0.57862548828125
122.34808452054858,2670592,163,603,4426,0.2,315.9356239557266,-1.453677126765251,0.6370789110660553,0.35142531991004944,-0.023809118840290466,22.23179817199707,1620,0.1277093,0.001,0.523822021484375
245.7296645641327,2686976,164,602,4458,0.2,280.66507070064546,-1.4280465323477984,0.7211691439151764,0.3487548828125,-0.021396583005116553,62.57842254638672,1630,0.13317111,0.001,0.51014404296875
94.41593766212463,2703360,165,602,4488,0.2,218.87476861476898,-1.403311113640666,0.740909606218338,0.34699100255966187,-0.020323251587251435,31.01616096496582,1640,0.1703645,0.001,0.564117431640625
251.47688269615173,2719744,166,601,4520,0.2,154.29081996679307,-1.4592333886772395,0.6875744163990021,0.35148265957832336,0.0021110092089656972,22.198280334472656,1650,0.29098016,0.001,0.68419189453125
88.42015451192856,2736128,167,601,4551,0.2,205.85455700159073,-1.4499241940677166,0.6938972175121307,0.3508869409561157,-0.018842815363314003,26.151079177856445,1660,0.19277212,0.001,0.583447265625
168.1108763217926,2752512,168,600,4581,0.2,250.56502882242202,-1.4356251612305642,0.6715816259384155,0.3498969078063965,-0.023582768836422473,52.116546630859375,1670,0.12159984,0.001,0.5314453125
222.42180335521698,2768896,169,600,4611,0.2,181.8457252383232,-1.4202413033694028,0.7164919376373291,0.34915634989738464,-0.015264949385164072,22.4703369140625,1680,0.21373041,0.001,0.58353271484375
70.64102584123611,2785280,170,599,4642,0.2,222.8303616642952,-1.4164393570274114,0.7331469655036926,0.3490089178085327,-0.016042780561110703,51.694557189941406,1690,0.17730573,0.001,0.557000732421875
192.78183794021606,2801664,171,599,4673,0.2,179.46828777194023,-1.4265098210424185,0.7614921927452087,0.3481687009334564,-0.00912806892520166,24.677709579467773,1700,0.23344874,0.001,0.617022705078125
220.4381456375122,2818048,172,599,4703,0.2,227.8318441748619,-1.4112749684602022,0.66521355509758,0.346963107585907,-0.02095625527945231,28.0776309967041,1710,0.150361,0.001,0.560650634765625
102.27407550811768,2834432,173,598,4734,0.2,244.03911541700364,-1.3940224181860685,0.6808077394962311,0.3468002378940582,-0.02325994122584234,72.15961456298828,1720,0.1351225,0.001,0.51466064453125
129.77273523807526,2850816,174,598,4764,0.2,229.46763308048247,-1.3960773449391126,0.6950974464416504,0.3453527092933655,-0.022959998978330988,34.129150390625,1730,0.13599074,0.001,0.525604248046875
191.31085729599,2867200,175,597,4796,0.2,234.2543290376663,-1.3573893129825592,0.6941498219966888,0.3417803645133972,-0.025894296276965177,77.41685485839844,1740,0.16031891,0.001,0.52288818359375
300.1212763786316,2883584,176,597,4829,0.2,245.32217738628387,-1.3276265140622854,0.7551375329494476,0.3396923840045929,-0.018957725886139087,43.518123626708984,1750,0.16723157,0.001,0.542578125
328.7689146697521,2899968,177,596,4860,0.2,277.8487329125404,-1.3052249301224947,0.6913698315620422,0.33766382932662964,-0.02609006598650012,28.068357467651367,1760,0.10856274,0.001,0.5068359375
187.50479412078857,2916352,178,595,4893,0.2,251.55194401741028,-1.3007789690047502,0.6857691407203674,0.3372756540775299,-0.01881741730758222,95.53911590576172,1770,0.20461375,0.001,0.565093994140625
244.18594980239868,2932736,179,595,4928,0.2,157.94649231433868,-1.2986085865646602,0.7406200766563416,0.33640095591545105,-0.011900258081732317,19.8525333404541,1780,0.22301595,0.001,0.6103515625
139.73570477962494,2949120,180,594,4962,0.2,205.18294813632966,-1.289236531406641,0.6868481040000916,0.33838173747062683,-0.01351809866609983,19.104768753051758,1790,0.22104654,0.001,0.61826171875
263.26316356658936,2965504,181,593,4995,0.2,180.0396462917328,-1.3069947749376296,0.6994225680828094,0.33786529302597046,-0.009387705378321698,21.779998779296875,1800,0.2593572,0.001,0.635687255859375
234.85771250724792,2981888,182,593,5027,0.2,279.8026668667793,-1.310000379383564,0.6905123293399811,0.33779361844062805,-0.017041455722937825,37.40800094604492,1810,0.115173854,0.001,0.53436279296875
