time/total_timesteps,time/iterations,time/time_elapsed,rew_vec_envs,time/fps,train/loss,train/clip_range,train/policy_gradient_loss,train/std,train/learning_rate,train/entropy_loss,train/clip_fraction,train/n_updates,train/value_loss,train/approx_kl,train/explained_variance
1081344,1,68,20.787057295441628,477,,,,,,,,,,,
1114112,2,117,19.91698044538498,559,1.1124430894851685,0.2,-0.004467357379326131,0.7909561395645142,0.001,-4.723507019877434,0.4183563232421875,330,280.130844636634,0.06513654,0.2961365580558777
1146880,3,167,27.172448456287384,586,0.8527827262878418,0.2,-0.007533918366971193,0.7876235842704773,0.001,-4.719773676246405,0.438604736328125,340,26.6273408068344,0.06283265,0.15445315837860107
1179648,4,217,52.76529973745346,602,1435.23876953125,0.2,-0.004763174102481571,0.7836048007011414,0.001,-4.698048375546932,0.3464385986328125,350,302.88080790154635,0.05029905,0.1537259817123413
