time/time_elapsed,time/iterations,time/fps,rew_vec_envs,time/total_timesteps,train/std,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/clip_range,train/value_loss,train/clip_fraction,train/loss,train/approx_kl,train/entropy_loss
74,1,439,7032.674499511719,17858560,,,,,,,,,,,
138,2,472,6754.981201171875,17891328,0.17973485589027405,0.001,0.0016808993073937017,0.7991503477096558,5450,0.2,12172.929654693604,0.2747039794921875,2360.15234375,0.02943325,1.9824811292812228
202,3,484,6574.868743896484,17924096,0.17931324243545532,0.001,0.0034075706873409215,0.8254587054252625,5460,0.2,10897.327668380738,0.291876220703125,2266.32861328125,0.030484283,1.9899489382281899
266,4,490,7393.291259765625,17956864,0.17904114723205566,0.001,0.002974597903812537,0.8199946582317352,5470,0.2,9420.817559814453,0.292303466796875,3063.187744140625,0.032373257,1.9952067833393812
332,5,492,6957.423797607422,17989632,0.17875516414642334,0.001,0.0047190967103233564,0.8239542692899704,5480,0.2,10622.917950439452,0.2982635498046875,2401.67626953125,0.037871867,2.0005230443552136
397,6,494,7029.303527832031,18022400,0.17884279787540436,0.001,0.006564992899438948,0.8143558204174042,5490,0.2,10441.000550460816,0.3200714111328125,1966.613525390625,0.042008094,2.005983379855752
462,7,495,6867.416229248047,18055168,0.1786659061908722,0.001,0.0051551553387980675,0.7865878790616989,5500,0.2,10975.958098220824,0.3114013671875,2373.43701171875,0.03983216,2.0075893975794314
528,8,496,6996.985321044922,18087936,0.17864981293678284,0.001,0.00530038554497878,0.8065252155065536,5510,0.2,10953.595361328125,0.30894775390625,2630.469970703125,0.030107494,2.0107070583850146
592,9,497,6469.632904052734,18120704,0.17829278111457825,0.001,0.004947279904445168,0.8050479590892792,5520,0.2,10356.856358718873,0.2859619140625,2093.7861328125,0.035523105,2.0168227672576906
658,10,497,6980.6318359375,18153472,0.17784330248832703,0.001,0.001616623221707414,0.838516429066658,5530,0.2,10747.12139968872,0.282769775390625,2196.4111328125,0.029083434,2.0245806355029345
722,11,498,7002.474578857422,18186240,0.17739638686180115,0.001,0.00480402200955723,0.7989607453346252,5540,0.2,13751.210971069337,0.2849029541015625,3350.820068359375,0.030052312,2.031196945533156
789,12,497,6547.49641418457,18219008,0.17716553807258606,0.001,0.004671049435637542,0.8052086979150772,5550,0.2,11140.975452804565,0.296533203125,2364.618408203125,0.03696114,2.035352559387684
853,13,499,7100.0631103515625,18251776,0.17655539512634277,0.001,0.004153485900678789,0.8412087708711624,5560,0.2,10119.990065002441,0.28284912109375,2453.4453125,0.025188446,2.043888181447983
919,14,499,6777.706329345703,18284544,0.17654627561569214,0.001,0.00269338628895639,0.8440888077020645,5570,0.2,10175.497846984863,0.2729248046875,2038.036865234375,0.029308503,2.0497358474880456
985,15,498,6488.951751708984,18317312,0.1766343116760254,0.001,0.002129119482196984,0.8222948759794235,5580,0.2,11763.608692932128,0.2789398193359375,2508.320068359375,0.027629681,2.049320415779948
1053,16,497,6985.771057128906,18350080,0.17636363208293915,0.001,0.003291998467466328,0.8133440911769867,5590,0.2,11606.228122711182,0.2722137451171875,2219.607666015625,0.03000069,2.0519123908132313
1121,17,496,6768.254943847656,18382848,0.17594784498214722,0.001,0.005180124934122432,0.8335977494716644,5600,0.2,10065.599836730957,0.3028900146484375,2462.777099609375,0.03372071,2.0589207492768766
1189,18,495,7083.951675415039,18415616,0.1761491894721985,0.001,0.004862710064480779,0.8204654902219772,5610,0.2,10968.330813217162,0.3129547119140625,2138.49365234375,0.04112511,2.0601330239325764
1265,19,492,6840.819625854492,18448384,0.17583468556404114,0.001,0.002929777510507847,0.8168322592973709,5620,0.2,10250.34062538147,0.293353271484375,2106.7529296875,0.0316092,2.0594300854951144
1338,20,489,6582.396934509277,18481152,0.1756243258714676,0.001,0.005361114305560477,0.82192362844944,5630,0.2,10318.071952819824,0.3001678466796875,2168.3896484375,0.039119806,2.060914934054017
1415,21,486,6929.390411376953,18513920,0.17546220123767853,0.001,0.003478513881782419,0.8255293220281601,5640,0.2,10696.318333053589,0.291094970703125,2056.292724609375,0.026221313,2.0615194134414194
1488,22,484,7016.132232666016,18546688,0.1753290891647339,0.001,0.0035337294182681946,0.8157706260681152,5650,0.2,11339.064762115479,0.2985137939453125,2176.21923828125,0.037788708,2.0638273276388643
1555,23,484,7055.111755371094,18579456,0.17558476328849792,0.001,0.0037705590588302585,0.8526904135942459,5660,0.2,10262.113075637817,0.2989044189453125,2380.3466796875,0.026837302,2.064118509367108
1624,24,484,6154.487533569336,18612224,0.17552264034748077,0.001,0.005314761094996357,0.85306116938591,5670,0.2,10282.958052444457,0.290289306640625,2101.46875,0.02653661,2.0616089176386594
1688,25,485,7226.662353515625,18644992,0.17532722651958466,0.001,0.005103273517670459,0.8409966379404068,5680,0.2,10628.756657409667,0.2870391845703125,2516.489990234375,0.036930643,2.065123365819454
1759,26,484,7190.291198730469,18677760,0.17493557929992676,0.001,0.004973754192906199,0.825651541352272,5690,0.2,10103.661795806885,0.2875885009765625,2325.737060546875,0.042468257,2.071741718798876
1825,27,484,6356.546188354492,18710528,0.17459383606910706,0.001,0.0016671998851961688,0.852462887763977,5700,0.2,10355.523989868165,0.2803955078125,2295.97216796875,0.031162377,2.0793653413653375
1894,28,484,6327.085517883301,18743296,0.1746252179145813,0.001,0.005283063089154894,0.8340285122394562,5710,0.2,10669.024487686158,0.2958526611328125,2409.052001953125,0.03488709,2.081541088595986
1963,29,483,6411.8878173828125,18776064,0.17459577322006226,0.001,0.0034707886617979964,0.8289890736341476,5720,0.2,9882.723025512696,0.290667724609375,3019.669677734375,0.03371287,2.0813699528574943
2034,30,483,6838.151824951172,18808832,0.17431947588920593,0.001,0.0060251218601479195,0.8091570883989334,5730,0.2,10988.8448513031,0.299139404296875,1981.243408203125,0.045442283,2.085013598203659
2103,31,482,7073.914642333984,18841600,0.17395690083503723,0.001,0.0034926847172755517,0.8309475034475327,5740,0.2,11061.328610992432,0.2860504150390625,1913.28271484375,0.033900626,2.090686409175396
2178,32,481,7263.4930419921875,18874368,0.17395558953285217,0.001,0.004640247317729518,0.8117725849151611,5750,0.2,10608.707293319701,0.30609130859375,2412.425537109375,0.04522656,2.095033931359649
