time/iterations,time/fps,time/total_timesteps,time/time_elapsed,rew_vec_envs,train/approx_kl,train/clip_range,train/value_loss,train/explained_variance,train/entropy_loss,train/learning_rate,train/loss,train/std,train/n_updates,train/policy_gradient_loss,train/clip_fraction
12,648,20348928,303,-548.2371101379395,0.08781424,0.2,654.5350863456727,0.7656341195106506,-1.6922332301735878,0.001,253.169189453125,0.373208612203598,12410,-0.007898907251365017,0.45379638671875
13,650,20365312,327,-637.4932746887207,0.05848582,0.2,677.5059710025787,0.7846845984458923,-1.689531846717,0.001,357.1424560546875,0.3733445405960083,12420,-0.009526341869059252,0.43729248046875
14,651,20381696,352,-437.29894828796387,0.070887394,0.2,652.352083826065,0.7989609837532043,-1.6990917846560478,0.001,211.58123779296875,0.37316933274269104,12430,-0.0030648100466351023,0.458984375
15,653,20398080,375,-502.62550163269043,0.061852477,0.2,675.9484534263611,0.8033444285392761,-1.6768922559916972,0.001,184.89288330078125,0.3714764714241028,12440,-0.007042322960478487,0.41444091796875
16,654,20414464,400,-502.5706596374512,0.061106987,0.2,741.5507355690003,0.7588310837745667,-1.663112847134471,0.001,206.39187622070312,0.37032777070999146,12450,-0.008738895667192992,0.41053466796875
17,654,20430848,425,-541.2235527038574,0.075269654,0.2,625.4571168899536,0.7747185677289963,-1.6598458267748355,0.001,224.85350036621094,0.3703795075416565,12460,-0.005103679049352649,0.434063720703125
18,655,20447232,449,-536.4206619262695,0.0605792,0.2,895.5323905944824,0.6462108194828033,-1.6627007290720939,0.001,475.54461669921875,0.37044090032577515,12470,-0.0034866068934206853,0.42530517578125
19,656,20463616,474,-504.3350524902344,0.07953254,0.2,594.1999006748199,0.7884268015623093,-1.6706375390291215,0.001,287.3006896972656,0.37268418073654175,12480,0.0029953176876006183,0.489739990234375
20,657,20480000,498,-600.8067817687988,0.06219691,0.2,609.0301880836487,0.7632068544626236,-1.6683345038443804,0.001,226.00503540039062,0.36994850635528564,12490,-0.006122919104382163,0.476220703125
21,656,20496384,523,-692.4439373016357,0.07384906,0.2,687.5028502464295,0.7766737043857574,-1.6460086699575185,0.001,316.7220764160156,0.3683060109615326,12500,0.0001230891044542659,0.462896728515625
22,658,20512768,547,-574.946985244751,0.06924577,0.2,851.100465297699,0.6422643959522247,-1.6426065884530545,0.001,422.96612548828125,0.36877429485321045,12510,-0.004953252415725728,0.412481689453125
23,659,20529152,571,-472.4920463562012,0.068266325,0.2,640.2814748764038,0.7958282232284546,-1.6181241419166326,0.001,272.9236755371094,0.36573880910873413,12520,-0.003057033879304072,0.465069580078125
24,658,20545536,596,-653.6702461242676,0.06853345,0.2,786.0054080009461,0.5960742235183716,-1.6007411628961563,0.001,223.49069213867188,0.3640347719192505,12530,-0.0075014642214227935,0.4111572265625
25,659,20561920,621,-475.29758644104004,0.06631693,0.2,814.1652550697327,0.6293364465236664,-1.5960087094455957,0.001,413.5893249511719,0.36388644576072693,12540,-0.006800955986545887,0.41839599609375
26,660,20578304,644,-607.3643207550049,0.051782697,0.2,1052.2703747749329,0.6160476505756378,-1.5824169788509608,0.001,234.72122192382812,0.3619139790534973,12550,-0.01159124414480175,0.382666015625
27,660,20594688,669,-392.88922786712646,0.048030384,0.2,729.5300268173218,0.7547676414251328,-1.56367296166718,0.001,282.62353515625,0.3604690730571747,12560,-0.01398112447859603,0.38304443359375
28,661,20611072,693,-633.4956092834473,0.06480709,0.2,664.0042207241058,0.7563623338937759,-1.5345777690410614,0.001,185.53216552734375,0.35817277431488037,12570,-0.001432116935029626,0.472930908203125
29,661,20627456,718,-710.0110855102539,0.08667971,0.2,697.1776047706604,0.7900845855474472,-1.524218924716115,0.001,296.58123779296875,0.3571352958679199,12580,-0.010872401003871346,0.426708984375
30,661,20643840,743,-476.48136138916016,0.05993041,0.2,758.3329617500306,0.7465342879295349,-1.5170850612223148,0.001,334.5049133300781,0.35718947649002075,12590,-0.005312127545766998,0.420294189453125
31,661,20660224,767,-501.52099990844727,0.062257856,0.2,617.7410352706909,0.7967099845409393,-1.5068200219422578,0.001,114.99039459228516,0.3545280694961548,12600,-0.0064594939940434415,0.4742919921875
32,661,20676608,792,-625.4942750930786,0.081855975,0.2,669.2954003334046,0.7975693047046661,-1.5149631422013043,0.001,217.36978149414062,0.35747700929641724,12610,0.0002793141844449565,0.50474853515625
33,662,20692992,816,-459.59648513793945,0.12021582,0.2,1134.8377552986144,0.6170732378959656,-1.5160658214241267,0.001,322.339111328125,0.3558400869369507,12620,-0.009259237546939404,0.417852783203125
34,661,20709376,842,-525.8468441963196,0.08096166,0.2,708.2075462341309,0.7444837987422943,-1.5016888242214919,0.001,180.3885498046875,0.35549256205558777,12630,-0.0041360343981068585,0.45126953125
35,661,20725760,866,-670.1393699645996,0.07586335,0.2,643.359912109375,0.7826628386974335,-1.5221564814448356,0.001,266.66741943359375,0.3570299744606018,12640,0.0032772396632935854,0.490887451171875
36,662,20742144,890,-482.3142261505127,0.05259046,0.2,759.6747003555298,0.7589525133371353,-1.5264088407158851,0.001,417.1502990722656,0.3568726181983948,12650,-0.004173295098007656,0.4244873046875
37,661,20758528,915,-522.0553684234619,0.07566132,0.2,628.5005819320679,0.8018534928560257,-1.524825569987297,0.001,241.3970489501953,0.35777515172958374,12660,-0.0067565823439508675,0.480133056640625
38,662,20774912,940,-522.2064228057861,0.037765898,0.2,903.1274514198303,0.6379643976688385,-1.518285107240081,0.001,287.5749206542969,0.355719655752182,12670,-0.009891694424732122,0.34993896484375
39,662,20791296,964,-410.6914978027344,0.05817225,0.2,680.0070980072021,0.7384598851203918,-1.4934477351605893,0.001,222.97789001464844,0.35294309258461,12680,-0.014173354499507695,0.391778564453125
40,662,20807680,989,-580.0114288330078,0.08772235,0.2,548.7683001041412,0.7751974314451218,-1.482729332894087,0.001,252.494140625,0.3535032868385315,12690,-0.004364089772570879,0.45908203125
41,662,20824064,1013,-482.51678466796875,0.06724723,0.2,668.3400193214417,0.7998057752847672,-1.4772334344685079,0.001,230.15670776367188,0.3525887131690979,12700,-0.010896315686113666,0.445330810546875
42,662,20840448,1038,-544.5535187721252,0.38965228,0.2,600.7525637626647,0.8127657473087311,-1.493543401733041,0.001,218.88233947753906,0.3584950566291809,12710,0.025983898009872063,0.569390869140625
43,662,20856832,1062,-538.7499685287476,0.051067352,0.2,654.2818287849426,0.7887095361948013,-1.5302301075309515,0.001,382.07684326171875,0.35806140303611755,12720,-0.008816316709271632,0.416290283203125
44,663,20873216,1086,-581.3357887268066,0.09187656,0.2,943.2054144859314,0.6909002661705017,-1.5506679493933917,0.001,437.89642333984375,0.36051785945892334,12730,-0.003444933829450747,0.417108154296875
45,663,20889600,1111,-526.8215522766113,0.12164369,0.2,615.5738988399505,0.7574572414159775,-1.5665221754461527,0.001,320.6286315917969,0.36100834608078003,12740,0.005756488890619948,0.51883544921875
46,663,20905984,1135,-620.5322647094727,0.119085975,0.2,749.5160499572754,0.7178916037082672,-1.5617717433720828,0.001,318.1046142578125,0.36140280961990356,12750,-0.0013912916037952527,0.4650634765625
47,663,20922368,1160,-330.26509046554565,0.08544427,0.2,572.5039032459259,0.791740208864212,-1.5482645239681005,0.001,198.00836181640625,0.35897761583328247,12760,-0.005929819674929604,0.465625
48,663,20938752,1185,-377.431848526001,0.053828143,0.2,617.7069699287415,0.7840328067541122,-1.534678390622139,0.001,239.65834045410156,0.3583163022994995,12770,-0.00920120752780349,0.416754150390625
49,663,20955136,1210,-609.8125534057617,0.07709198,0.2,590.9471477508545,0.7758999317884445,-1.5160582650452852,0.001,336.781494140625,0.35605040192604065,12780,-0.003023309251875617,0.4714599609375
50,662,20971520,1235,-413.31867599487305,0.06345725,0.2,671.3670764923096,0.8081298619508743,-1.505389142036438,0.001,202.96697998046875,0.35604971647262573,12790,-0.007937405131815466,0.4315673828125
51,662,20987904,1260,-551.2165451049805,0.09258464,0.2,625.5263210296631,0.7454195916652679,-1.5187023844569922,0.001,232.26417541503906,0.3570522665977478,12800,0.0004529065699898638,0.499322509765625
52,663,21004288,1284,-517.3530693054199,0.0806582,0.2,650.4982180595398,0.7975708693265915,-1.5330521039664746,0.001,202.9858856201172,0.3581445813179016,12810,-0.0013141198083758353,0.48839111328125
53,662,21020672,1309,-503.4876651763916,0.111383826,0.2,569.1899141311645,0.778689444065094,-1.507987742871046,0.001,206.39239501953125,0.3553674817085266,12820,-0.0014518808653519954,0.502545166015625
54,662,21037056,1334,-549.171680688858,0.09034478,0.2,685.4511639118194,0.7416903078556061,-1.4888743229210377,0.001,261.53497314453125,0.35305577516555786,12830,-0.00753923836236936,0.46640625
55,663,21053440,1358,-488.6759948730469,0.08787303,0.2,730.774914264679,0.7126007080078125,-1.4583869125694036,0.001,312.71966552734375,0.3504980206489563,12840,-0.008249940825771773,0.48865966796875
56,663,21069824,1383,-381.99817657470703,0.07122109,0.2,553.9249747753144,0.7472105622291565,-1.4616733696311712,0.001,206.26109313964844,0.3518509864807129,12850,0.004233047679736046,0.498309326171875
57,663,21086208,1408,-507.4979839324951,0.069374606,0.2,723.480422115326,0.6521274149417877,-1.4632216788828374,0.001,368.584716796875,0.352074533700943,12860,-0.006801528923097067,0.465606689453125
58,663,21102592,1433,-527.1663610935211,0.09782453,0.2,569.6895601272583,0.7593778371810913,-1.4745750971138478,0.001,232.2738494873047,0.35271161794662476,12870,-0.007709836101275869,0.502984619140625
59,662,21118976,1458,-525.5354862213135,0.83569396,0.2,669.5364548683167,0.7183417677879333,-1.4965203505009412,0.001,144.9829864501953,0.35673946142196655,12880,0.047663150198059154,0.622113037109375
60,663,21135360,1482,-376.510046005249,0.10154912,0.2,535.8489194869995,0.7185989618301392,-1.5223515339195728,0.001,190.27316284179688,0.35743656754493713,12890,-0.002681897372531239,0.515264892578125
61,662,21151744,1507,-306.95567512512207,0.07475088,0.2,594.1973314285278,0.8075896054506302,-1.524271372705698,0.001,141.88446044921875,0.3574094772338867,12900,-0.008363543682207819,0.44656982421875
62,662,21168128,1532,-400.8456678390503,0.07088061,0.2,900.0154133796692,0.7273595333099365,-1.5230040688067674,0.001,220.74005126953125,0.3566308617591858,12910,-0.0075614716806740034,0.449761962890625
63,663,21184512,1556,-483.116982460022,0.06716463,0.2,641.3768517494202,0.8102031648159027,-1.5073330707848072,0.001,306.7393798828125,0.3557332754135132,12920,-0.009467538605531445,0.437799072265625
64,662,21200896,1582,-497.2139205932617,0.071578756,0.2,778.4082961082458,0.7452186346054077,-1.504479056224227,0.001,277.8014221191406,0.3557888865470886,12930,-0.008313945162808523,0.454693603515625
65,663,21217280,1606,-475.6487045288086,0.10323249,0.2,650.7287816047668,0.7601757049560547,-1.513915342837572,0.001,186.49838256835938,0.3578657805919647,12940,0.007532444543903694,0.532257080078125
66,662,21233664,1631,-397.1573610305786,0.074302524,0.2,669.3387197494507,0.7347249090671539,-1.5163957245647908,0.001,142.75001525878906,0.356789767742157,12950,-0.008705694232776295,0.4649658203125
67,663,21250048,1655,-570.649206161499,0.06436297,0.2,631.2947962760925,0.7469945549964905,-1.498346806690097,0.001,185.80072021484375,0.35480114817619324,12960,-0.012058127693308052,0.444476318359375
68,663,21266432,1679,-342.8468179702759,0.07494671,0.2,662.0498354911804,0.7778551280498505,-1.4975582011044026,0.001,245.16184997558594,0.356836199760437,12970,-0.0031292635336285456,0.4761474609375
69,663,21282816,1704,-397.77271842956543,0.120639436,0.2,952.5712297439575,0.6349513232707977,-1.4886681985110044,0.001,193.08563232421875,0.3541593551635742,12980,-0.003158931548387045,0.4481201171875
70,663,21299200,1729,-364.4392318725586,0.07123333,0.2,710.2066917419434,0.6938238441944122,-1.4843705397099256,0.001,123.0167465209961,0.3535808324813843,12990,-0.011431288602761925,0.444793701171875
71,663,21315584,1754,-492.633939743042,0.06797081,0.2,670.9584419250489,0.7860164940357208,-1.4690162636339665,0.001,374.4788513183594,0.3515322804450989,13000,-0.012989413867762778,0.430157470703125
72,663,21331968,1778,-213.91423225402832,0.14628851,0.2,583.0120810031891,0.7347598075866699,-1.4740833815187215,0.001,205.76829528808594,0.3543608486652374,13010,0.0015416522699524648,0.522137451171875
73,663,21348352,1803,-592.4730377197266,0.1048491,0.2,821.4960042953492,0.6266722083091736,-1.4745476059615612,0.001,199.0023956298828,0.35281282663345337,13020,-0.004548495871858904,0.498699951171875
74,663,21364736,1827,-309.5053858757019,0.09027201,0.2,592.5752590656281,0.8091244846582413,-1.454872778430581,0.001,217.82289123535156,0.3512289524078369,13030,-0.011132167394680436,0.4730224609375
75,663,21381120,1853,-708.4500579833984,0.19217949,0.2,542.0285690307617,0.7965319603681564,-1.48170620277524,0.001,261.414306640625,0.35485485196113586,13040,0.014458149032725487,0.5893310546875
76,663,21397504,1877,-435.3193702697754,0.115315005,0.2,631.8071538925171,0.8009928315877914,-1.4802590854465962,0.001,382.22760009765625,0.3527638912200928,13050,0.0003642387324362062,0.52423095703125
77,663,21413888,1902,-608.9967994689941,0.08093953,0.2,575.5144360542297,0.8122923821210861,-1.4638187304139136,0.001,202.45533752441406,0.35193365812301636,13060,-0.0034947174979606645,0.484735107421875
78,663,21430272,1926,-578.2511329650879,0.083822705,0.2,880.8186360359192,0.7026062309741974,-1.4645431436598302,0.001,216.4575958251953,0.3527006506919861,13070,-0.00633386097906623,0.465216064453125
79,663,21446656,1952,-510.27984619140625,0.5658828,0.2,748.1820519447326,0.8055784404277802,-1.4578676860779525,0.001,317.8607482910156,0.3510858714580536,13080,0.018395607570710126,0.5360595703125
80,663,21463040,1976,-465.0904960632324,0.06348434,0.2,769.9993586540222,0.723127007484436,-1.4397584162652493,0.001,295.43389892578125,0.34990638494491577,13090,-0.00905881791113643,0.415814208984375
81,663,21479424,2000,-556.864086151123,0.10169172,0.2,840.6840019226074,0.6050884127616882,-1.412492311373353,0.001,174.44985961914062,0.34676700830459595,13100,-0.008649766202870524,0.438812255859375
82,663,21495808,2025,-441.86611557006836,0.09364641,0.2,766.0079562187195,0.6955333054065704,-1.41062833070755,0.001,189.02407836914062,0.34691086411476135,13110,-0.00790688600827707,0.464593505859375
83,663,21512192,2049,-427.9826784133911,0.08492932,0.2,682.6663788795471,0.7237643003463745,-1.4052992802113295,0.001,263.28289794921875,0.34703296422958374,13120,-0.004786925645021256,0.44541015625
84,663,21528576,2073,-449.007230758667,0.085610226,0.2,741.8425339698791,0.6760636568069458,-1.4076339803636073,0.001,214.78668212890625,0.3471263647079468,13130,-0.009568194533494534,0.4416748046875
85,663,21544960,2098,-533.8658676147461,0.13461903,0.2,867.0250803947449,0.7055342793464661,-1.407362074032426,0.001,235.24118041992188,0.3473666310310364,13140,0.003541459601547103,0.469403076171875
86,663,21561344,2122,-511.4900321960449,0.10481091,0.2,866.7250341892243,0.6147409975528717,-1.4092084355652332,0.001,228.09034729003906,0.3474542200565338,13150,-0.008774133014958352,0.458660888671875
87,663,21577728,2146,-488.8084831237793,0.06076587,0.2,706.3205636978149,0.7574733346700668,-1.397476191446185,0.001,191.51560974121094,0.34674346446990967,13160,-0.011045539210317656,0.434478759765625
88,663,21594112,2171,-408.2075090408325,0.059906818,0.2,1883.6472671508789,0.564264565706253,-1.4001408655196428,0.001,381.4786682128906,0.34637874364852905,13170,-0.013570005442306864,0.408001708984375
89,664,21610496,2195,-504.33601450920105,0.089564264,0.2,504.9141494274139,0.7764047533273697,-1.3986442770808936,0.001,181.57608032226562,0.3466295003890991,13180,-0.006958056657458656,0.478302001953125
90,663,21626880,2220,-527.0508327484131,0.08354728,0.2,636.2484767913818,0.7941241562366486,-1.3973417107015849,0.001,198.30921936035156,0.3459817171096802,13190,-0.0065728480520192535,0.48697509765625
91,663,21643264,2245,-439.0945415496826,0.1653039,0.2,718.5920121192933,0.7712725251913071,-1.3668668739497662,0.001,280.552490234375,0.3439338803291321,13200,-0.005272775386401918,0.4491943359375
92,664,21659648,2269,-502.67226791381836,0.061982602,0.2,669.6571634292602,0.7868646681308746,-1.3421893063932657,0.001,279.6963195800781,0.3413381576538086,13210,-0.008977903587219772,0.449078369140625
93,663,21676032,2294,-357.9081382751465,0.10789593,0.2,542.3425839900971,0.7946654707193375,-1.3107084672898055,0.001,151.9966583251953,0.33941566944122314,13220,0.00282063535269117,0.51585693359375
94,664,21692416,2319,-528.4076385498047,0.07684186,0.2,564.2077323913575,0.7974186092615128,-1.299720572680235,0.001,163.14637756347656,0.33899247646331787,13230,-0.0058201952844683545,0.503021240234375
95,663,21708800,2344,-469.66218185424805,0.07242201,0.2,638.8359616279602,0.7472178339958191,-1.2861691880971193,0.001,222.76223754882812,0.337322860956192,13240,-0.01344359784561675,0.446160888671875
96,663,21725184,2369,-411.7494869232178,0.07238309,0.2,749.1709250450134,0.6851323843002319,-1.262689795345068,0.001,241.5371551513672,0.33530277013778687,13250,-0.008322910199785838,0.448822021484375
97,663,21741568,2393,-432.7289180755615,0.07268754,0.2,958.0565175056457,0.6010766625404358,-1.252667423337698,0.001,160.80642700195312,0.334755003452301,13260,-0.006508473687426885,0.416339111328125
98,663,21757952,2419,-529.2478427886963,0.065566346,0.2,989.0373664855957,0.5937523245811462,-1.2426310993731022,0.001,286.5226135253906,0.3337225914001465,13270,-0.010543071040592622,0.410089111328125
99,663,21774336,2443,-330.23115634918213,0.07500469,0.2,657.22641954422,0.8211227357387543,-1.2303217571228742,0.001,146.08251953125,0.3326517343521118,13280,-0.011069351059268229,0.447576904296875
100,663,21790720,2467,-500.6336193084717,0.082801834,0.2,607.3225458621979,0.6659485697746277,-1.2321675419807434,0.001,224.58506774902344,0.3325490355491638,13290,-0.0023360898776445538,0.4780029296875
101,663,21807104,2492,-422.4331851005554,0.07409407,0.2,648.3272789001464,0.6943503022193909,-1.2152955804020167,0.001,203.39297485351562,0.33069637417793274,13300,-0.013005239543417701,0.4447509765625
102,663,21823488,2517,-461.4965629577637,0.0956041,0.2,1001.9480315208435,0.6904185712337494,-1.189839319512248,0.001,290.32061767578125,0.328741192817688,13310,-0.011934846350050066,0.43297119140625
103,663,21839872,2542,-543.5486907958984,0.09134561,0.2,709.9266125679017,0.6630125939846039,-1.190754821524024,0.001,267.8992919921875,0.32940107583999634,13320,-0.010172168696590234,0.470953369140625
104,663,21856256,2567,-132.491117477417,0.08430461,0.2,810.2667322158813,0.6927689015865326,-1.1871126800775529,0.001,225.3733367919922,0.3286648690700531,13330,-0.007493541433359496,0.483099365234375
105,663,21872640,2592,-350.4368414878845,0.08070336,0.2,1451.462314224243,0.5240201056003571,-1.1828294754028321,0.001,371.97412109375,0.32847705483436584,13340,-0.007342048894497566,0.427423095703125
106,663,21889024,2617,-290.3017371892929,0.09858384,0.2,571.3435422897339,0.7587109208106995,-1.1966549523174763,0.001,178.127197265625,0.32876652479171753,13350,-0.00812398627604125,0.528662109375
107,663,21905408,2642,-611.4288673400879,0.11125766,0.2,536.3129933357238,0.7197539806365967,-1.2048827722668647,0.001,173.36309814453125,0.32937783002853394,13360,-0.009638804331189021,0.4965576171875
108,663,21921792,2667,-507.4985342025757,0.08344995,0.2,953.7057443618775,0.5773605406284332,-1.1979447558522225,0.001,229.9776611328125,0.32911816239356995,13370,-0.011447582980326842,0.424615478515625
109,663,21938176,2691,-279.09129524230957,0.075681455,0.2,912.1863836288452,0.7051483392715454,-1.1841136377304793,0.001,274.7567138671875,0.32727620005607605,13380,-0.012041572164162063,0.445550537109375
110,663,21954560,2715,-467.9814338684082,0.117225595,0.2,602.00707821846,0.7677525281906128,-1.1792862076312303,0.001,144.03427124023438,0.3278471827507019,13390,-0.00793531083909329,0.493853759765625
111,663,21970944,2741,-322.3169536590576,0.10465397,0.2,833.2365664482116,0.6364465951919556,-1.1778481997549535,0.001,225.45689392089844,0.3271970748901367,13400,-0.009209264782839455,0.475726318359375
112,663,21987328,2766,-272.0797643661499,0.10799287,0.2,614.3915981292724,0.8027448356151581,-1.1731838874518872,0.001,239.52252197265625,0.326809823513031,13410,-0.005546596512431279,0.500848388671875
113,663,22003712,2790,-308.13543796539307,0.09487027,0.2,710.4090458869935,0.6852877736091614,-1.1619874645024537,0.001,193.53179931640625,0.3256966471672058,13420,-0.01081285702821333,0.477984619140625
114,663,22020096,2816,-170.8386058807373,0.1179042,0.2,519.8216906547547,0.8218665570020676,-1.145859044417739,0.001,166.9812469482422,0.32333192229270935,13430,-0.0005132981874339748,0.555670166015625
115,663,22036480,2841,-222.29766178131104,0.119349696,0.2,822.8915185928345,0.5680899024009705,-1.1395724672824143,0.001,187.3139190673828,0.32521769404411316,13440,-0.007078128429566277,0.47408447265625
116,663,22052864,2865,-240.14802360534668,0.10989975,0.2,616.7829030036926,0.634758323431015,-1.1410019900649786,0.001,355.56396484375,0.32440704107284546,13450,-0.00711170786380535,0.490521240234375
117,662,22069248,2891,-421.4170608520508,0.13638785,0.2,443.7338352203369,0.7741705924272537,-1.1404425490647554,0.001,127.92971801757812,0.3242904543876648,13460,-0.009426120860007358,0.53297119140625
118,662,22085632,2916,-505.6258420944214,0.07170725,0.2,605.3936291694641,0.7887367159128189,-1.1305718459188938,0.001,149.0894012451172,0.3236192464828491,13470,-0.014895576589333359,0.445526123046875
119,662,22102016,2941,-158.13252592086792,0.08409046,0.2,1473.2305680274962,0.565473347902298,-1.1295535258948803,0.001,211.7069854736328,0.3242265582084656,13480,-0.006539909469574922,0.444818115234375
120,662,22118400,2966,-358.90293741226196,0.091881275,0.2,636.9647888183594,0.6078914105892181,-1.1297161485999823,0.001,135.96241760253906,0.3232770264148712,13490,-0.010514444985165027,0.46988525390625
121,662,22134784,2990,-323.9351329803467,0.12939723,0.2,796.1733289718628,0.7176493108272552,-1.1319382760673762,0.001,126.3344497680664,0.32411742210388184,13500,-0.013517549606331159,0.470550537109375
122,662,22151168,3016,-233.05391597747803,0.14320406,0.2,399.4277274131775,0.830615758895874,-1.1459888856858016,0.001,160.68978881835938,0.32506442070007324,13510,-0.0013448659810819663,0.5517333984375
123,662,22167552,3040,-203.70956993103027,0.09010044,0.2,515.2614054679871,0.8552275747060776,-1.150416476279497,0.001,120.66490173339844,0.32465797662734985,13520,-0.006978295100270771,0.498822021484375
