rew_vec_envs,time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/loss,train/approx_kl,train/n_updates,train/explained_variance,train/std,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/learning_rate,train/value_loss
4.940495803952217,65536,1,52,1253,,,,,,,,,,,
5.224373109638691,131072,2,97,1340,0.10605655610561371,0.006273358,10,-0.01886141300201416,0.9905481934547424,-5.652394063770771,0.0555267333984375,-0.004455903335838229,0.2,0.0001,4.5514481096179225
6.19389209151268,196608,3,143,1369,0.06912637501955032,0.00805128,20,0.4207085371017456,0.9802330732345581,-5.608120481669903,0.09158782958984375,-0.009610053662981954,0.2,0.0001,0.23275407969485967
10.457853935658932,262144,4,190,1379,0.10040728747844696,0.008589804,30,0.6176486611366272,0.9717745184898376,-5.572762101888657,0.10167694091796875,-0.010799626210064162,0.2,0.0001,0.2983781895134598
8.723461218178272,327680,5,235,1388,0.1483915001153946,0.00800256,40,0.6347259879112244,0.964294970035553,-5.542560497671365,0.0928253173828125,-0.009411039910264662,0.2,0.0001,0.5051047004759311
11.970189481973648,393216,6,283,1385,1.052616000175476,0.008947037,50,0.18602287769317627,0.9562988877296448,-5.511237634345889,0.101629638671875,-0.008059408190092654,0.2,0.0001,11.012488498934545
12.921222820878029,458752,7,333,1377,904.206787109375,0.0069079003,60,0.040604472160339355,0.9549488425254822,-5.494517504423857,0.0537353515625,-0.002211690047442971,0.2,0.0001,317.8903843509499
10.953169360756874,524288,8,381,1373,192.94956970214844,0.0053702993,70,0.11458110809326172,0.9541770219802856,-5.48945329375565,0.02804718017578125,-0.0018710180225752992,0.2,0.0001,636.4241664445028
51.65334801375866,589824,9,431,1367,83.41547393798828,0.00683955,80,0.21341800689697266,0.9519927501678467,-5.48278847746551,0.0672943115234375,-0.0035048949225711112,0.2,0.0001,198.28200609199703
13.507970839738846,655360,10,481,1361,284.6201171875,0.0068514124,90,0.18796193599700928,0.9519790410995483,-5.478781490400434,0.0660797119140625,-0.0033028265410393943,0.2,0.0001,429.16259418977427
17.120810389518738,720896,11,532,1352,10.186880111694336,0.0074877646,100,0.521609902381897,0.9473809003829956,-5.465352626144886,0.08153228759765625,-0.004773894731806649,0.2,0.0001,55.94971027616411
-3.150335818529129,786432,12,584,1346,1.43086838722229,0.006401919,110,0.213303804397583,0.9443931579589844,-5.45033885166049,0.0594329833984375,-0.0029525326016482723,0.2,0.0001,141.4943925926462
55.02220559120178,851968,13,635,1341,158.35401916503906,0.00698416,120,0.2545182704925537,0.941869854927063,-5.440317997708917,0.06493072509765625,-0.0026853742376260923,0.2,0.0001,276.63609663248064
14.612609699368477,917504,14,686,1336,80.8443603515625,0.006293699,130,0.22171872854232788,0.9377824068069458,-5.42738385386765,0.05702362060546875,-0.002638928256010331,0.2,0.0001,422.6840737439692
17.300043880939484,983040,15,737,1332,4.942978858947754,0.0068361927,140,0.2993542551994324,0.9314692616462708,-5.407573765516281,0.05851593017578125,-0.0030547862535968305,0.2,0.0001,693.7492770366371
17.399601489305496,1048576,16,789,1328,4.0144524574279785,0.008295311,150,0.389065682888031,0.9275267124176025,-5.381510651856661,0.0840911865234375,-0.003693868915161147,0.2,0.0001,252.12747804224492
