step_count,agent_id,ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
0,0,[-1.43545335 -1.40674091  0.37188129],[0.35028759 0.12225489 1.18163983],[ 0.13814983 -0.34136459 -0.14429978],[ 2.08948413 -2.87062618  2.87536525],[0.63732397 0.56918277 0.73300839 0.7100642 ],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[ 0.13885079  0.01470697 -0.15420014],[0.35068897 0.12823473 1.18811704],[ 0.26502007  0.25048339 -0.07902417],[-1.14365965  0.91721938  1.84966615],2.3601935647873855,0.8688083966297364
0,0,[-1.97934348 -2.36822278  2.01486082],[0.33578089 0.10102774 1.18797679],[ 0.1457957  -0.37339827  0.092193  ],[ 2.09260723 -2.87070638  2.87439871],[0.79077363 0.76851541 0.87196    0.86291472],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[-0.11897389  0.04586494  0.27037507],[0.3363347  0.10684189 1.19313186],[ 0.31069765  0.21160997 -0.24414774],[-1.09947051  0.9062299   1.88244074],2.3608623778176856,0.8584686305449064
0,0,[-2.08098411 -2.22826951  2.52810989],[0.31949641 0.07456784 1.20197966],[ 0.15434621 -0.41130428  0.33795104],[ 2.09679809 -2.87087328  2.87558479],[0.49452586 0.61203045 0.45683806 0.52341825],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[-0.42272956 -0.10833987  0.44044046],[0.32333837 0.08107911 1.20340389],[ 0.35674308  0.17057646 -0.43411172],[-1.04201681  0.89947009  1.91738985],2.360345169471121,0.8424396716317032
0,0,[-1.76675459 -1.16611764  1.54578473],[0.30477921 0.05881812 1.21271643],[ 0.15913225 -0.44602044  0.3824499 ],[ 2.10145758 -2.87109637  2.87741882],[0.30204718 0.43349787 0.1932953  0.24094335],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[-0.31092481 -0.09826982  0.31450354],[0.31153883 0.06625055 1.21121677],[ 0.39115454  0.15955219 -0.53308953],[-1.00728407  0.88857154  1.93929335],2.3590335457235923,0.8343432086347181
1,0,[-1.50654684 -0.59244579  0.7098658 ],[0.29228733 0.05131327 1.21796369],[ 0.16264147 -0.47631375  0.34230378],[ 2.10627175 -2.87134384  2.87904268],[0.21047219 0.25910201 0.11093007 0.12002511],[-0.22981142 -0.53392678  1.09286511  0.97982466],[False False False],[False False False],[False False False],[False False False],[-0.11366474 -0.00427257  0.07346242],[0.30057354 0.05904027 1.21512174],[ 0.41723425  0.1766499  -0.54047042],[-0.99124365  0.87451516  1.95208122],2.3575329940300462,0.8328484495162347
1,0,[-1.24237497 -0.46730098  0.06557508],[0.28094557 0.04676904 1.219021  ],[ 0.16717304 -0.50428907  0.3487002 ],[ 2.11122799 -2.8716171   2.8804527 ],[0.7266511  0.70790951 0.69818664 0.67457814],[-0.22981142 -0.53392678  1.09286511  0.97982466],[False False False],[False False False],[False False False],[False False False],[ 0.25346002  0.27430945 -0.41512855],[0.28767413 0.05294272 1.21861712],[ 0.43863331  0.20663804 -0.50656516],[-0.98262736  0.8583997   1.96225043],2.356445060296699,0.8321875669983148
1,0,[-1.41222151 -0.76742482  0.10114395],[0.26961818 0.04085972 1.21714348],[ 0.17527233 -0.53462983  0.615229  ],[ 2.11686646 -2.87201995  2.88351573],[0.86112822 0.79817199 0.91651623 0.89029403],[-0.22981142 -0.53392678  1.09286511  0.97982466],[False False False],[False False False],[False False False],[False False False],[ 0.17844112  0.42423407 -0.69021764],[0.27449871 0.04343161 1.22242296],[ 0.4705252  0.1712774 -0.7259262],[-0.97199773  0.84039546  1.9729006 ],2.354438554726133,0.8128082613735492
1,0,[-1.60269969 -1.78598147  1.25086674],[0.2560164  0.02583664 1.22157819],[ 0.18625751 -0.57105385  0.85399244],[ 2.12336198 -2.87259406  2.88894089],[0.32243511 0.30977446 0.4207735  0.3987738 ],[-0.22981142 -0.53392678  1.09286511  0.97982466],[False False False],[False False False],[False False False],[False False False],[ 0.10202659  0.3628807  -0.54881593],[0.25992926 0.02520312 1.23184827],[ 0.50044996  0.12642377 -1.01482427],[-0.94018899  0.82550303  1.98942375],2.3501526459380533,0.7877061272325027
2,0,[-1.34348827 -1.69847679  1.59310712],[0.24374189 0.00780187 1.23057514],[ 0.19364171 -0.60496546  0.83390662],[ 2.13007889 -2.87321721  2.89451256],[0.14000163 0.37248164 0.23773251 0.25867186],[-0.76619548 -0.67764717  0.81430626  0.85377926],[False False False],[False False False],[False False False],[False False False],[ 0.05179084  0.20773136 -0.15570513],[0.24713847 0.00493863 1.24333823],[ 0.51661121  0.14577018 -1.04232853],[-0.90044892  0.81752974  2.0054496 ],2.3454192039100867,0.7848068332938494
2,0,[-0.75092087 -0.94631802  1.2205936 ],[ 0.23660793 -0.00385597  1.23922538],[ 0.1948823  -0.63270909  0.79731187],[ 2.13689383 -2.873868    2.89980157],[0.33725535 0.3973371  0.24889368 0.29114455],[-0.76619548 -0.67764717  0.81430626  0.85377926],[False False False],[False False False],[False False False],[False False False],[0.13112616 0.0532059  0.6034727 ],[ 0.23904365 -0.00720949  1.24848964],[ 0.53502827  0.17747965 -0.96455643],[-0.87429072  0.81812714  2.01186543],2.341221649684701,0.7896701205680176
2,0,[-0.77310985 -0.60370247  0.50615279],[ 0.230486   -0.01054556  1.24356375],[ 0.19537399 -0.65795305  0.79591635],[ 2.14384218 -2.87456429  2.90498704],[0.5208976  0.49981071 0.40311093 0.44712855],[-0.76619548 -0.67764717  0.81430626  0.85377926],[False False False],[False False False],[False False False],[False False False],[ 0.47074841 -0.06641046  0.94407709],[ 0.22915191 -0.0135171   1.24500315],[ 0.55508927  0.19765528 -0.92887721],[-0.86009344  0.81624797  2.01454759],2.337610630738342,0.7908229381635404
2,0,[-1.39553959 -0.66115978 -0.07410865],[ 0.22037823 -0.01550554  1.24257449],[ 0.19885331 -0.68527496  0.82686096],[ 2.15100512 -2.87534082  2.91045378],[0.41642311 0.33769429 0.33316457 0.37104065],[-0.76619548 -0.67764717  0.81430626  0.85377926],[False False False],[False False False],[False False False],[False False False],[ 0.43491539 -0.10349742  0.67734121],[ 0.21519298 -0.01769064  1.23769194],[ 0.57350508  0.20021318 -1.01364235],[-0.85139863  0.80148476  2.01939207],2.3334956112216396,0.7832992578077516
3,0,[-2.15153061 -0.57914928  0.00612977],[ 0.20400373 -0.02099871  1.24069572],[ 0.20337688 -0.71780999  0.8817282 ],[ 2.15837388 -2.87620058  2.91621024],[0.62370325 0.72450939 0.69185913 0.7808199 ],[-0.444915   -0.37041625  0.68476534  0.94011325],[False False False],[False False False],[False False False],[False False False],[ 0.16749482 -0.16895808  0.17317005],[ 0.19665958 -0.02192612  1.23297608],[ 0.59426571  0.2130487  -1.10570287],[-0.84192612  0.77339295  2.02889013],2.32881330655516,0.7743961318794765
3,0,[-2.14059637  0.65275541  0.83539953],[ 0.18569983 -0.01726921  1.24681544],[ 0.19324912 -0.75528252  1.01084793],[ 2.16613379 -2.8772313   2.92324931],[0.25026368 0.29909441 0.40661413 0.3459473 ],[-0.444915   -0.37041625  0.68476534  0.94011325],[False False False],[False False False],[False False False],[False False False],[-0.49801037 -0.23552599 -0.56800943],[ 0.18108044 -0.01629173  1.24258758],[ 0.63794728  0.21896655 -1.1695418 ],[-0.84938209  0.74702506  2.02938362],2.3233368776548113,0.7658604639122577
3,0,[-1.90661116  0.5287769   1.25585468],[ 0.16930082 -0.01458105  1.25749412],[ 0.17959954 -0.78833946  0.9684743 ],[ 2.17400676 -2.87831267  2.93022283],[0.12167314 0.18832193 0.21132805 0.15292291],[-0.444915   -0.37041625  0.68476534  0.94011325],[False False False],[False False False],[False False False],[False False False],[-0.85402316 -0.14449957 -0.88264045],[ 0.1716678  -0.01204256  1.26052347],[ 0.68207594  0.24294485 -1.07916959],[-0.85270731  0.72909661  2.02891987],2.3184493708294385,0.7703938713297755
3,0,[-1.65476832  0.59323474  1.17596334],[ 0.15454895 -0.01168495  1.26830705],[ 0.16598006 -0.81742083  0.91795042],[ 2.18192437 -2.87941229  2.93678692],[0.40337951 0.4833022  0.40291133 0.36891097],[-0.444915   -0.37041625  0.68476534  0.94011325],[False False False],[False False False],[False False False],[False False False],[-0.72318241 -0.05947133 -0.68652196],[ 0.16332335 -0.00851052  1.27761959],[ 0.7219617   0.24838802 -1.06827365],[-0.85609953  0.71486154  2.02715502],2.3137179834779147,0.7695258087114083
