rew_vec_envs,time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/std,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/loss,train/clip_fraction,train/n_updates,train/value_loss,train/learning_rate
5.975465811789036,32768,1,39,833,,,,,,,,,,,
10.720503319054842,65536,2,70,927,0.9920293092727661,-5.648392060399056,0.2,-0.009976455777723459,0.012728056,-0.1998823881149292,0.048304881900548935,0.145159912109375,10,0.25316048446111383,0.001
8.425113821402192,98304,3,104,937,0.9842392802238464,-5.611332973092795,0.2,-0.013491404452361166,0.015053138,0.5289004445075989,0.05195220932364464,0.1721343994140625,20,0.19170202482491733,0.001
9.219075739383698,131072,4,137,953,0.9746646285057068,-5.581435739248991,0.2,-0.013204983973992057,0.015234893,0.5507804155349731,0.08319152891635895,0.182012939453125,30,0.28963157972320913,0.001
16.493329882621765,163840,5,169,964,0.9663066267967224,-5.542033243179321,0.2,-0.01682784374934272,0.019465473,0.7229575216770172,0.08455207198858261,0.2150360107421875,40,0.28027065927162764,0.001
12.99272715250845,196608,6,202,971,0.9572049379348755,-5.505287973582744,0.2,-0.018010376558231657,0.022302147,0.7271610498428345,0.0629655197262764,0.237310791015625,50,0.29838965570088477,0.001
18.78469693660736,229376,7,237,966,0.9508979916572571,-5.4701507404446605,0.2,-0.01933578301905072,0.021214653,0.6737281680107117,0.11870346963405609,0.2406982421875,60,0.4034920015837997,0.001
12.086528688669205,262144,8,272,960,0.942824125289917,-5.448794427514076,0.2,-0.014931884829275077,0.023295732,0.40571826696395874,0.6437384486198425,0.2456451416015625,70,1.6387353609548883,0.001
16.408352077007294,294912,9,310,949,0.9349946975708008,-5.410423649847507,0.2,-0.019803239936300086,0.026467536,0.6964724361896515,0.11821244657039642,0.2707122802734375,80,0.4352557978359982,0.001
21.077768683433533,327680,10,344,951,0.9251400232315063,-5.376061828434468,0.2,-0.011932542677823222,0.026475856,0.5313416123390198,0.18434379994869232,0.270245361328125,90,1.1919734382769094,0.001
21.79704314470291,360448,11,374,962,0.9183955788612366,-5.341607715189457,0.2,-0.02126095335515856,0.032912105,0.6021630167961121,0.03618701919913292,0.31685791015625,100,0.3652348822215572,0.001
14.434440672397614,393216,12,407,964,0.9080002307891846,-5.304106328636408,0.2,-0.02395595627858711,0.036740534,0.615442544221878,0.08890464901924133,0.3311065673828125,110,0.3710327042499557,0.001
27.64945548772812,425984,13,441,965,0.8997796773910522,-5.256920302659273,0.2,-0.024181594127003336,0.03566217,0.6347234547138214,0.045515384525060654,0.335711669921875,120,0.38653652456123383,0.001
20.595352575182915,458752,14,474,966,0.8962826728820801,-5.235783629119396,0.2,-0.01402712595736375,0.02748964,0.0473594069480896,0.2954203486442566,0.2760223388671875,130,24.84826721781865,0.001
19.81275299191475,491520,15,506,970,0.8888982534408569,-5.218591570854187,0.2,-0.027059538465255172,0.040037304,0.5864062309265137,0.06396041065454483,0.3355865478515625,140,0.5303499157074839,0.001
17.632296085357666,524288,16,537,976,0.8796853423118591,-5.175950656086206,0.2,-0.020965808971232035,0.03900357,0.3356966972351074,1.5827356576919556,0.3416961669921875,150,1.1644153288565575,0.001
29.33079159259796,557056,17,568,980,0.8741649985313416,-5.142260763794184,0.2,-0.015170061253229505,0.03530876,0.18131506443023682,0.26830172538757324,0.3206573486328125,160,4.457778734294697,0.001
18.470665216445923,589824,18,600,982,0.8689440488815308,-5.130055803060531,0.2,-0.02612370411225129,0.050726663,0.5425930619239807,0.11180656403303146,0.3939544677734375,170,0.5024402166716755,0.001
24.848639965057373,622592,19,631,986,0.8595659136772156,-5.085149259865284,0.2,-0.02679052446328569,0.047064748,0.5565831065177917,0.08442702144384384,0.3746246337890625,180,0.6175693135010079,0.001
21.17371165752411,655360,20,662,988,0.8512378931045532,-5.049033237993717,0.2,-0.027674916792602745,0.056627072,0.610696941614151,0.05094180256128311,0.42186279296875,190,0.4743889431003481,0.001
31.523790165781975,688128,21,693,991,0.8462057113647461,-5.01814202517271,0.2,-0.028517309884773568,0.0576215,0.67836993932724,0.06095840036869049,0.4219390869140625,200,0.44222660749219356,0.001
23.95882472395897,720896,22,725,993,0.8340454697608948,-4.962480165809393,0.2,-0.02753174233585014,0.061144635,0.43824875354766846,0.06069359555840492,0.413140869140625,210,0.5076636994024739,0.001
24.416105329990387,753664,23,756,996,0.8267351984977722,-4.933467242121696,0.2,-0.03027946037473157,0.06185157,0.6153128147125244,0.1293812096118927,0.41209716796875,220,0.575875528040342,0.001
27.51416140794754,786432,24,789,996,0.8200404644012451,-4.883455093204975,0.2,-0.030756568416109076,0.06829108,0.6227690577507019,0.05557116121053696,0.4423675537109375,230,0.48297297310782594,0.001
29.82688468694687,819200,25,821,996,0.8129231929779053,-4.855429990589618,0.2,-0.03234859908334329,0.069741,0.6043282151222229,0.07122015953063965,0.4439971923828125,240,0.46021289569325746,0.001
22.312233567237854,851968,26,855,995,0.8112103343009949,-4.836595838516951,0.2,-0.03236561968878959,0.066897735,0.6138702034950256,0.15188857913017273,0.4338409423828125,250,0.5256378608522937,0.001
21.25854915380478,884736,27,889,995,0.8024076819419861,-4.800650370121002,0.2,-0.02926274625933729,0.068747714,0.46709132194519043,0.0659220963716507,0.4466339111328125,260,0.5946770151378586,0.001
31.361215591430664,917504,28,921,995,0.8012077808380127,-4.786823958903551,0.2,-0.030239012851234294,0.07845186,0.6287983655929565,0.07298626750707626,0.4623779296875,270,0.577073268755339,0.001
23.581741213798523,950272,29,956,993,0.7918484807014465,-4.76028201803565,0.2,-0.03132929591665743,0.077221304,0.7492707073688507,0.08714614808559418,0.473406982421875,280,0.4495971095981076,0.001
24.193054616451263,983040,30,989,993,0.7858222126960754,-4.716305316984654,0.2,-0.033710096391587285,0.08308489,0.6751950979232788,0.04280555993318558,0.47264404296875,290,0.5762780024902895,0.001
21.8955089263618,1015808,31,1027,988,0.7795904874801636,-4.682058966904878,0.2,-0.022435268739354797,0.06405469,0.21560144424438477,8.156535148620605,0.43905029296875,300,23.576659786468372,0.001
34.90796899795532,1048576,32,1064,985,0.7738633751869202,-4.649656763672828,0.2,-0.03045964467455633,0.08906309,0.6920859813690186,0.033069100230932236,0.482391357421875,310,0.5264853981789201,0.001
