time/time_elapsed,time/iterations,rew_vec_envs,time/fps,time/total_timesteps,train/loss,train/explained_variance,train/value_loss,train/n_updates,train/std,train/policy_gradient_loss,train/clip_fraction,train/learning_rate,train/approx_kl,train/clip_range,train/entropy_loss
1206,14,0.6658789,285,1359872,14.928099632263184,0.08271133899688721,138.3854420542717,750,0.9450032711029053,-0.005645234224599941,0.044417317708333334,0.0001,0.0058566816,0.2,-5.456779673695564
1287,15,0.7188813,286,1384448,25.154401779174805,0.5778807997703552,50.470289492607115,760,0.9414993524551392,-0.006567286760158216,0.033671061197916664,0.0001,0.005412523,0.2,-5.438121488690376
1368,16,0.76062125,287,1409024,11.870595932006836,0.5899640619754791,44.52443333864212,770,0.9387223124504089,-0.005972652424437304,0.038553873697916664,0.0001,0.0054237437,0.2,-5.425193143884341
1457,17,0.78645605,286,1433600,188.51068115234375,0.3585219979286194,181.30431148608525,780,0.9360990524291992,-0.004135030013761328,0.032454427083333334,0.0001,0.0048295776,0.2,-5.414932248989741
1538,18,0.68414897,287,1458176,19.434499740600586,0.550847202539444,139.57460592587788,790,0.9385744333267212,-0.00598675889147368,0.040568033854166664,0.0001,0.005284744,0.2,-5.414665886759758
1628,19,0.74422354,286,1482752,179.53311157226562,0.13099658489227295,662.8921938975652,800,0.9376276731491089,-0.0021713271766202525,0.017061360677083335,0.0001,0.0037504628,0.2,-5.417546302080154
1716,20,0.6264155,286,1507328,17.438268661499023,0.37527453899383545,189.40375839869182,810,0.9349510073661804,-0.005170736637470933,0.03512776692708333,0.0001,0.005047315,0.2,-5.409598139921824
1806,21,0.756295,285,1531904,70.54441833496094,0.2952914834022522,271.0933146397273,820,0.934925377368927,-0.003973184603576859,0.026192220052083333,0.0001,0.004475072,0.2,-5.403587880730629
1883,22,0.79771847,287,1556480,13.928817749023438,0.5267708003520966,41.135599633057915,830,0.9342358708381653,-0.006644365706112391,0.037129720052083336,0.0001,0.0056956434,0.2,-5.402488725384076
1947,23,0.6112183,290,1581056,277.84735107421875,0.2681093215942383,420.5565277417501,840,0.9348282814025879,-0.00308637431395861,0.01856689453125,0.0001,0.00391197,0.2,-5.400978111227354
2012,24,0.8332596,293,1605632,82.01693725585938,0.44723063707351685,185.28723721504213,850,0.9339386224746704,-0.0034560192997256916,0.025956217447916666,0.0001,0.0048241992,0.2,-5.400310465693474
2076,25,0.68238324,295,1630208,19.439437866210938,0.41479283571243286,110.69535214106241,860,0.9350583553314209,-0.004707716966610557,0.02943115234375,0.0001,0.005010046,0.2,-5.402291376392046
2141,26,0.7510987,298,1654784,12.684649467468262,0.37068915367126465,195.74401529232662,870,0.9368013739585876,-0.005790863478614483,0.04639892578125,0.0001,0.005710665,0.2,-5.407721150914828
2206,27,0.59697384,300,1679360,43.55694580078125,0.5291735827922821,127.57932979265848,880,0.9341332316398621,-0.005020163001123971,0.038069661458333334,0.0001,0.005518103,0.2,-5.406868173678716
2269,28,0.6134125,303,1703936,14.962970733642578,0.5024638772010803,45.39867550134659,890,0.933159589767456,-0.006407645899647226,0.04467366536458333,0.0001,0.005705811,0.2,-5.398197920123736
2335,29,0.64373595,305,1728512,251.71475219726562,0.4174760580062866,178.27408612569172,900,0.9339948296546936,-0.005908420507330448,0.03817138671875,0.0001,0.0055570886,0.2,-5.400527955094973
2399,30,0.6542401,307,1753088,51.78890609741211,0.2908831238746643,218.68986844619116,910,0.9340964555740356,-0.0036099661859528473,0.03238525390625,0.0001,0.004555945,0.2,-5.400149657328924
2477,31,0.7585583,307,1777664,18.35085678100586,0.36797642707824707,121.82285281022389,920,0.9346100687980652,-0.004671858712875595,0.03355712890625,0.0001,0.0050972546,0.2,-5.40104251007239
2527,32,0.6492484,311,1802240,17.078105926513672,0.5571395456790924,78.58164650996527,930,0.9327386617660522,-0.005134691607478695,0.04021402994791667,0.0001,0.0053191097,0.2,-5.398277749617894
2575,33,0.62127286,314,1826816,368.3646240234375,0.45230311155319214,185.0386581937472,940,0.9349775910377502,-0.0060549950605491175,0.045027669270833334,0.0001,0.0055635497,0.2,-5.398608907063802
2629,34,0.63281393,317,1851392,12.194897651672363,0.5739569365978241,33.54078236420949,950,0.9380801916122437,-0.006335297268621313,0.04439697265625,0.0001,0.00536998,0.2,-5.4122425307830175
2704,35,0.70160913,318,1875968,17.763858795166016,0.6025969684123993,53.23951659202576,960,0.9356462359428406,-0.0061506639972018695,0.04224446614583333,0.0001,0.0061248634,0.2,-5.410506940881411
2782,36,0.6705155,317,1900544,65.8551025390625,0.1088482141494751,254.23204044103622,970,0.9377139806747437,-0.002588446747783261,0.018892415364583335,0.0001,0.0047005774,0.2,-5.409455991784731
2844,37,0.7261746,319,1925120,278.2486877441406,0.25791579484939575,391.2755730470022,980,0.9380038976669312,-0.0033608256160126376,0.026737467447916666,0.0001,0.0039208024,0.2,-5.415811802943548
2906,38,0.6826985,321,1949696,15.877421379089355,0.5516716241836548,44.029367868105574,990,0.9372172355651855,-0.007529401270827899,0.04809977213541667,0.0001,0.0055914004,0.2,-5.414448152979215
2971,39,0.7358715,322,1974272,21.765661239624023,0.5912144482135773,66.72295176585516,1000,0.9370001554489136,-0.006639635668155582,0.047562662760416666,0.0001,0.0055273524,0.2,-5.4122458577156065
3038,40,0.6265134,323,1998848,96.42015838623047,0.18876159191131592,243.89795544544856,1010,0.9384052753448486,-0.0037087264984923727,0.031197102864583333,0.0001,0.004256468,0.2,-5.413631900151571
3105,41,0.6580563,324,2023424,13.95116138458252,0.6193508803844452,52.980082126458484,1020,0.940157413482666,-0.006996969288350859,0.040673828125,0.0001,0.005446849,0.2,-5.420602371295293
