time/time_elapsed,time/iterations,time/fps,rew_vec_envs,time/total_timesteps,train/std,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/clip_range,train/value_loss,train/clip_fraction,train/loss,train/approx_kl,train/entropy_loss
65,1,497,3802.969955444336,2129920,,,,,,,,,,,
124,2,526,4056.669822692871,2162688,0.5911414623260498,0.001,-0.006621921283658594,0.7990322858095169,650,0.2,6949.9006231307985,0.083148193359375,1484.250244140625,0.00905079,-3.397173623740673
182,3,538,3600.512008666992,2195456,0.5864802598953247,0.001,-0.006010134245661903,0.8025110810995102,660,0.2,8763.112363052369,0.0722137451171875,2257.391357421875,0.008213411,-3.3607151843607426
241,4,543,3512.8756198883057,2228224,0.5821970105171204,0.001,-0.007113668702004361,0.7975488305091858,670,0.2,7991.46326675415,0.081219482421875,1799.0001220703125,0.008891759,-3.323447061702609
300,5,544,3999.0986938476562,2260992,0.5783681273460388,0.001,-0.005841478964794078,0.7679175287485123,680,0.2,8698.541730499268,0.0704986572265625,1460.3836669921875,0.008392615,-3.2928256381303074
359,6,547,4585.40616607666,2293760,0.5762412548065186,0.001,-0.0058385416406963484,0.7424066066741943,690,0.2,8915.55689048767,0.0715087890625,1948.118896484375,0.008392833,-3.2715048756450416
417,7,549,4487.268142700195,2326528,0.5718532800674438,0.001,-0.006384011903719511,0.7231681644916534,700,0.2,9037.248324584962,0.0740020751953125,2080.66064453125,0.00822345,-3.2444944832473994
475,8,551,3677.377395629883,2359296,0.5704413652420044,0.001,-0.005946634320207522,0.7387233674526215,710,0.2,8464.703118133544,0.077178955078125,1596.467529296875,0.0075250454,-3.2211668942123652
533,9,552,4451.165718078613,2392064,0.5658305287361145,0.001,-0.00587065236250055,0.7558904886245728,720,0.2,8702.7345993042,0.0749664306640625,1480.1678466796875,0.00859644,-3.198722852766514
593,10,551,3645.453437805176,2424832,0.5612329244613647,0.001,-0.006250721921242075,0.7178638875484467,730,0.2,9285.998236465453,0.078216552734375,2141.468505859375,0.008503456,-3.1649441607296467
653,11,551,4235.559494018555,2457600,0.5586039423942566,0.001,-0.005783427056667278,0.733234167098999,740,0.2,9284.746559143066,0.071356201171875,1695.372802734375,0.008262837,-3.1360119983553885
713,12,551,4197.901962280273,2490368,0.5544289350509644,0.001,-0.005797161466034595,0.7392041087150574,750,0.2,9272.972785186768,0.0695098876953125,1596.94189453125,0.008131236,-3.105345108732581
774,13,550,4700.348403930664,2523136,0.5501333475112915,0.001,-0.006227680306255934,0.7405272126197815,760,0.2,8926.460187911987,0.0734527587890625,1593.088134765625,0.008783195,-3.073719333857298
833,14,550,4444.769943237305,2555904,0.5473306775093079,0.001,-0.005790224850716186,0.7344479858875275,770,0.2,9338.389380264281,0.074359130859375,1727.9112548828125,0.009058642,-3.0438232600688933
893,15,550,4294.2890625,2588672,0.5446045398712158,0.001,-0.005766021113959141,0.7107656598091125,780,0.2,9743.006894302369,0.075482177734375,1591.4000244140625,0.008003617,-3.023104427009821
954,16,549,4426.224182128906,2621440,0.5410172343254089,0.001,-0.007008079816841928,0.7309521734714508,790,0.2,10661.126112747192,0.0824432373046875,2610.329345703125,0.00937382,-2.9973107915371657
1014,17,549,4297.590705871582,2654208,0.5382976531982422,0.001,-0.005044968416768825,0.6833074390888214,800,0.2,10323.118812561035,0.074578857421875,2074.515869140625,0.008753813,-2.9689295925199986
1074,18,548,4202.938705444336,2686976,0.5331676006317139,0.001,-0.006846861313897534,0.7315853834152222,810,0.2,9840.833822631836,0.0846343994140625,1761.2950439453125,0.009072061,-2.932754946872592
1135,19,548,3992.597023010254,2719744,0.5294945240020752,0.001,-0.006551107794803101,0.720481276512146,820,0.2,8966.994973373414,0.0851287841796875,1652.9827880859375,0.009857945,-2.900066105276346
1195,20,548,3951.451332092285,2752512,0.5243075489997864,0.001,-0.00600175208892324,0.6918630003929138,830,0.2,10039.8053314209,0.0756500244140625,2719.131103515625,0.010165239,-2.8639612432569264
1256,21,547,4659.80078125,2785280,0.5219689607620239,0.001,-0.005772452415476437,0.7016558349132538,840,0.2,8282.630332183839,0.089532470703125,1496.805908203125,0.01060186,-2.8295552976429463
1316,22,547,4406.660697937012,2818048,0.5186131000518799,0.001,-0.005810826034212369,0.6793715953826904,850,0.2,9265.189706802368,0.0868377685546875,1516.7193603515625,0.009571797,-2.8026348471641542
1376,23,547,4244.66862487793,2850816,0.515900731086731,0.001,-0.006218453613837482,0.7359557747840881,860,0.2,9010.028663253785,0.0957275390625,1259.2120361328125,0.010255784,-2.774532985687256
1438,24,546,4714.172164916992,2883584,0.512250542640686,0.001,-0.005993961949570803,0.705666571855545,870,0.2,9466.451289749146,0.085205078125,2166.344482421875,0.009346587,-2.746703688427806
1499,25,546,4614.8185958862305,2916352,0.5098867416381836,0.001,-0.005984174653713125,0.6994197964668274,880,0.2,10125.335554504394,0.0803985595703125,2114.076416015625,0.009301142,-2.7197719309479
1560,26,545,4817.034393310547,2949120,0.5088729858398438,0.001,-0.005687632033004775,0.691200464963913,890,0.2,9057.243141937255,0.07987060546875,1646.857421875,0.008867861,-2.7033911291509867
1622,27,545,4746.709915161133,2981888,0.5063677430152893,0.001,-0.00622653656246257,0.6904599964618683,900,0.2,9177.189780044555,0.0843963623046875,2098.411376953125,0.009195685,-2.68629881888628
1683,28,545,4702.117572784424,3014656,0.5006952881813049,0.001,-0.006284098876130883,0.7014868259429932,910,0.2,8792.133548736572,0.0899169921875,1601.2967529296875,0.01010452,-2.6514884922653437
1744,29,544,4484.744293212891,3047424,0.49942803382873535,0.001,-0.00580688342670328,0.6797488033771515,920,0.2,9008.513563919067,0.09326171875,1906.2677001953125,0.009727853,-2.6253154542297126
1806,30,544,5013.2934646606445,3080192,0.4960762560367584,0.001,-0.005081025057006627,0.7106873393058777,930,0.2,9118.715636825562,0.08570556640625,1876.98193359375,0.008830989,-2.6019012849777936
1869,31,543,4716.942111968994,3112960,0.4937855005264282,0.001,-0.00582130698930996,0.7321585714817047,940,0.2,9137.321352767944,0.0856719970703125,1430.7537841796875,0.008614143,-2.5760583680123093
1932,32,542,4787.974945068359,3145728,0.49026501178741455,0.001,-0.005483295047815773,0.6850085258483887,950,0.2,9972.6037525177,0.0786865234375,1732.477783203125,0.00876742,-2.5487850185483696
