time/time_elapsed,time/iterations,time/fps,rew_vec_envs,time/total_timesteps,train/std,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/clip_range,train/value_loss,train/clip_fraction,train/loss,train/approx_kl,train/entropy_loss
70,1,466,4677.815757751465,4227072,,,,,,,,,,,
132,2,495,5356.736557006836,4259840,0.41431841254234314,0.001,-0.0037197407578787533,0.7731520384550095,1290,0.2,9635.377873611451,0.1207733154296875,1559.1529541015625,0.012049906,-1.7276450952515006
194,3,505,5282.369827270508,4292608,0.41204530000686646,0.001,-0.005524754058205872,0.6855347454547882,1300,0.2,10433.691187667846,0.1256591796875,1940.7254638671875,0.011766262,-1.703275696747005
255,4,512,5506.577438354492,4325376,0.4098733067512512,0.001,-0.00555437516195525,0.7212066352367401,1310,0.2,10232.300468063355,0.121148681640625,1662.220458984375,0.012675904,-1.6767254719510674
317,5,515,5699.831726074219,4358144,0.40827828645706177,0.001,-0.005763926020881627,0.7265317440032959,1320,0.2,10818.584331130982,0.114202880859375,2242.6103515625,0.013017075,-1.651432666555047
379,6,518,5006.581787109375,4390912,0.4047151207923889,0.001,-0.006465919566471712,0.7601189315319061,1330,0.2,9573.039806747436,0.127996826171875,1623.9522705078125,0.012780668,-1.6235256154090165
441,7,519,5274.455795288086,4423680,0.4027971625328064,0.001,-0.004983814579463797,0.7603169679641724,1340,0.2,9567.515724563598,0.121612548828125,1885.49951171875,0.0120640425,-1.596300343424082
503,8,520,5921.399261474609,4456448,0.3998085558414459,0.001,-0.005138887318753405,0.7450002431869507,1350,0.2,10194.797226333618,0.1250152587890625,1790.481689453125,0.012794932,-1.5656969560310245
564,9,522,5773.5155029296875,4489216,0.39728933572769165,0.001,-0.005582224670069991,0.7320329248905182,1360,0.2,9886.470324707032,0.125445556640625,1920.76123046875,0.0118816,-1.5349463753402233
625,10,523,5684.577743530273,4521984,0.39549610018730164,0.001,-0.005673599110741634,0.7403193414211273,1370,0.2,10225.047220611572,0.120013427734375,2001.7291259765625,0.012342539,-1.5095201384276151
688,11,523,5275.13264465332,4554752,0.3934062421321869,0.001,-0.0043146685900865124,0.7377224862575531,1380,0.2,10017.678730392456,0.1404052734375,1771.2105712890625,0.019031767,-1.4851998208090662
751,12,523,6225.027145385742,4587520,0.3921099305152893,0.001,-0.005296131216164212,0.7426829040050507,1390,0.2,9986.126133346557,0.1257843017578125,1875.200927734375,0.012204258,-1.4679581819102168
814,13,523,5620.415130615234,4620288,0.3902249336242676,0.001,-0.006559663301231922,0.7503340393304825,1400,0.2,10851.7628616333,0.121142578125,2091.04541015625,0.011503436,-1.4483064310625196
875,14,523,5419.853958129883,4653056,0.38775473833084106,0.001,-0.004983065394480945,0.7242608368396759,1410,0.2,9224.585681152344,0.12884521484375,1926.7845458984375,0.014676135,-1.4205700051039458
937,15,524,5521.180130004883,4685824,0.38606134057044983,0.001,-0.005109306857775664,0.7149912416934967,1420,0.2,10836.733650970458,0.122552490234375,1784.296142578125,0.012809411,-1.3985657079145313
998,16,525,5836.2359619140625,4718592,0.38546475768089294,0.001,-0.0054393542268371675,0.7163465917110443,1430,0.2,11338.125346374512,0.124114990234375,2318.462158203125,0.012076575,-1.3836767403408885
1060,17,525,6070.996017456055,4751360,0.3837621212005615,0.001,-0.004532204637143877,0.7563865631818771,1440,0.2,9844.678858947755,0.12984619140625,1491.037353515625,0.012640423,-1.3677883490920066
1122,18,525,5997.082366943359,4784128,0.38169074058532715,0.001,-0.004205791236017831,0.7707298994064331,1450,0.2,9128.377739334106,0.1329681396484375,2071.354736328125,0.014688937,-1.3444295158609747
1184,19,525,5573.993728637695,4816896,0.38058990240097046,0.001,-0.004565027349599404,0.7448450028896332,1460,0.2,9104.52765083313,0.1383026123046875,1929.600341796875,0.012721395,-1.3225663542747497
1247,20,525,5497.46484375,4849664,0.37971216440200806,0.001,-0.005891748896829085,0.7532422691583633,1470,0.2,11228.765370559693,0.132080078125,2724.403564453125,0.012399216,-1.3077508609741926
1310,21,525,5639.789470672607,4882432,0.3776317834854126,0.001,-0.004248214498147718,0.7738015949726105,1480,0.2,8654.530252838134,0.1455078125,1713.7667236328125,0.014232207,-1.2896868525072933
1373,22,525,5511.015655517578,4915200,0.3749813437461853,0.001,-0.004067014233442023,0.7849227041006088,1490,0.2,8676.815100860596,0.1435516357421875,1682.503173828125,0.016980693,-1.2639809066429735
1434,23,525,5563.851318359375,4947968,0.3728806674480438,0.001,-0.00460090079868678,0.7700696736574173,1500,0.2,10054.193509292603,0.14703369140625,2074.12451171875,0.018783074,-1.237496055662632
1497,24,525,5402.901229858398,4980736,0.3721993565559387,0.001,-0.00432162375873304,0.7555959969758987,1510,0.2,9232.937800216674,0.1443115234375,2012.6285400390625,0.015335605,-1.2203214528039097
1559,25,525,5975.052825927734,5013504,0.3710523545742035,0.001,-0.004917121480684727,0.7407427728176117,1520,0.2,10388.160921478271,0.1388214111328125,1952.188720703125,0.015044564,-1.2101702559739351
1622,26,525,5888.778717041016,5046272,0.36856895685195923,0.001,-0.004046111197021673,0.7314907014369965,1530,0.2,9641.755206680298,0.1542999267578125,1861.5589599609375,0.015294135,-1.1903461620211602
1684,27,525,5594.078536987305,5079040,0.36698490381240845,0.001,-0.0035919684392865746,0.7684744149446487,1540,0.2,9764.120207977296,0.14730224609375,1993.150390625,0.013773076,-1.1674053164198994
1747,28,525,5214.803451538086,5111808,0.3656218647956848,0.001,-0.00593333034121315,0.7826597839593887,1550,0.2,10630.833102798462,0.1384765625,1605.1138916015625,0.01385653,-1.1500314269214869
1809,29,525,5788.378158569336,5144576,0.3646441102027893,0.001,-0.004435604820173467,0.7560018301010132,1560,0.2,10010.154962539673,0.1409820556640625,1969.8369140625,0.013987707,-1.1338650541380049
1871,30,525,6102.501373291016,5177344,0.36405545473098755,0.001,-0.00444885048782453,0.7423680424690247,1570,0.2,9139.834129333496,0.1594757080078125,1761.814208984375,0.01629166,-1.1229276593774558
1934,31,525,6033.276947021484,5210112,0.3623768389225006,0.001,-0.002980572699016193,0.7801789492368698,1580,0.2,9298.422067260743,0.156591796875,3159.394775390625,0.01908582,-1.1117285201326013
1997,32,525,5405.694564819336,5242880,0.3598427474498749,0.001,-0.004693626582593424,0.7597928047180176,1590,0.2,10027.950511550904,0.1506927490234375,2127.322265625,0.017519362,-1.08757452275604
