time/total_timesteps,rew_vec_envs,time/time_elapsed,time/iterations,time/fps,train/policy_gradient_loss,train/approx_kl,train/loss,train/clip_fraction,train/explained_variance,train/std,train/entropy_loss,train/n_updates,train/clip_range,train/learning_rate,train/value_loss
6356992,2.05783,59,1,1107,,,,,,,,,,,
6422528,3.494844,108,2,1211,-0.001393113071571861,0.0037814206,2213.55322265625,0.01061248779296875,0.7927046865224838,0.9476013779640198,-5.45987875983119,1930,0.2,0.0001,7112.942750930786
6488064,2.1744351,160,3,1221,-0.0012145291446358896,0.0036156164,2467.73486328125,0.0057220458984375,0.7773949354887009,0.9478918313980103,-5.460558426380158,1940,0.2,0.0001,8060.786378479004
6553600,2.3746262,212,4,1236,-0.0010298746983607998,0.0030769687,1492.5400390625,0.0037109375,0.7535845786333084,0.9476320743560791,-5.460937763750553,1950,0.2,0.0001,7253.85000782013
6619136,2.175516,261,5,1252,-0.0009202231756717083,0.0015442041,3025.63916015625,0.00099639892578125,0.7055099606513977,0.9476153254508972,-5.460160874575377,1960,0.2,0.0001,12220.435745620727
6684672,2.0795853,312,6,1256,-0.0005948596623056801,0.0013639639,4300.7568359375,0.00037078857421875,0.8136949241161346,0.9476958513259888,-5.460259860008955,1970,0.2,0.0001,9381.912294387817
6750208,1.4344003,366,7,1251,-0.0007433583388774423,0.0018315909,2129.092041015625,0.0016510009765625,0.8010068982839584,0.9472793340682983,-5.459806028008461,1980,0.2,0.0001,7959.120634269714
6815744,2.8441823,417,8,1254,-0.0007930084200779674,0.0018525205,5961.375,0.00111846923828125,0.7874730825424194,0.9473223686218262,-5.45875731408596,1990,0.2,0.0001,8062.358534049988
6881280,2.6589987,472,9,1249,-0.0005129647426656448,0.0012753577,3961.83984375,0.00017852783203125,0.8216947317123413,0.9475618004798889,-5.459298500418663,2000,0.2,0.0001,9012.165086364746
6946816,2.5539303,520,10,1258,-0.00025142419726762453,0.00028683618,5522.1904296875,0.0,0.7811326831579208,0.9473832845687866,-5.4594901271164415,2010,0.2,0.0001,13461.765779876709
7012352,2.4350233,569,11,1265,-0.00033306142777291827,0.00057574146,3451.814453125,6.103515625e-06,0.7873276919126511,0.9471042156219482,-5.45853837877512,2020,0.2,0.0001,9700.173349952698
7077888,2.148901,618,12,1272,-0.000319880847382592,0.0005192368,5295.59912109375,1.52587890625e-06,0.7769888192415237,0.9470768570899963,-5.45779859945178,2030,0.2,0.0001,10089.405450057984
7143424,1.6665279,666,13,1278,-0.0004988024335034425,0.00090620934,5113.1259765625,1.983642578125e-05,0.7664121985435486,0.9472106099128723,-5.458027208596468,2040,0.2,0.0001,11878.143775558472
7208960,2.8589134,714,14,1284,-0.00026722355687525123,0.00040995146,3271.739013671875,0.0,0.7667871564626694,0.9472963213920593,-5.458479997515679,2050,0.2,0.0001,9368.62822265625
7274496,3.2037833,766,15,1283,-0.0005984400084344088,0.0008304856,1744.4947509765625,6.40869140625e-05,0.7811603397130966,0.9471629858016968,-5.458494936674834,2060,0.2,0.0001,9236.881306457519
7340032,1.2132064,822,16,1275,-0.0006221997562533943,0.0014078583,2694.518798828125,0.00033111572265625,0.8083503991365433,0.947100043296814,-5.458041371405125,2070,0.2,0.0001,9036.74110145569
