time/total_timesteps,rew_vec_envs,time/time_elapsed,time/iterations,time/fps,train/policy_gradient_loss,train/approx_kl,train/loss,train/clip_fraction,train/explained_variance,train/std,train/entropy_loss,train/n_updates,train/clip_range,train/learning_rate,train/value_loss
7405568,1.3073062,61,1,1073,,,,,,,,,,,
7471104,1.479607,109,2,1196,-0.00021392992184701142,0.00033155992,2703.057373046875,0.0,0.7868146598339081,0.9472167491912842,-5.457875853031874,2090,0.2,0.0001,11397.152571105957
7536640,2.5621865,157,3,1244,-0.00018414519745419967,0.00029161063,3744.9912109375,0.0,0.7663358151912689,0.947065532207489,-5.458144403994083,2100,0.2,0.0001,11947.239961242676
7602176,3.4182706,205,4,1273,-0.0005752761193434708,0.0012323807,3767.525146484375,0.0001434326171875,0.8260260820388794,0.9471049308776855,-5.4578351631760595,2110,0.2,0.0001,8336.659762954712
7667712,2.9649606,257,5,1270,-0.00037860824249946745,0.00069541915,2708.021240234375,1.373291015625e-05,0.7954849600791931,0.9469219446182251,-5.457579597085714,2120,0.2,0.0001,8834.368880081176
7733248,3.0001888,306,6,1283,-0.0002142042179912096,0.00032235758,1744.9747314453125,0.0,0.7806985825300217,0.9467779397964478,-5.456897493451834,2130,0.2,0.0001,12439.387436676025
7798784,2.5020103,356,7,1287,-0.0008076289468590403,0.0016320369,2546.244873046875,0.00117034912109375,0.8115900009870529,0.9469256401062012,-5.456829849630594,2140,0.2,0.0001,8921.825166320801
7864320,2.293364,407,8,1287,-0.0002925192151451483,0.00049160677,1274.19775390625,4.57763671875e-06,0.7839818745851517,0.946739912033081,-5.456864442676306,2150,0.2,0.0001,9879.328229522705
7929856,2.8461554,460,9,1280,-0.00011272431984252763,7.9795216e-05,3031.320556640625,0.0,0.8205974251031876,0.9465606212615967,-5.45604721903801,2160,0.2,0.0001,9953.324766540527
7995392,4.513366,516,10,1269,-0.00023953856325533706,0.00031080988,2963.514892578125,0.0,0.7899448722600937,0.9466824531555176,-5.455815774202347,2170,0.2,0.0001,10716.618379592896
8060928,2.45009,569,11,1265,-0.00024913361557992174,0.00034456578,1514.5648193359375,0.0,0.8228461891412735,0.9465011358261108,-5.455848871916532,2180,0.2,0.0001,8810.73274383545
8126464,1.378897,623,12,1261,-0.0002736603611992905,0.00042962428,4948.68896484375,0.0,0.8185463100671768,0.9465824365615845,-5.455494946241378,2190,0.2,0.0001,9699.04733505249
8192000,2.7528172,676,13,1259,-0.0001827442823923775,0.00020621237,3425.42529296875,0.0,0.7964491248130798,0.9466754198074341,-5.4558508977293965,2200,0.2,0.0001,10670.666569519042
8257536,4.6587543,728,14,1258,-0.0004450347050806158,0.0008321507,1745.3818359375,9.613037109375e-05,0.7989957183599472,0.9464972019195557,-5.455818070471286,2210,0.2,0.0001,9873.361812591553
8323072,2.145201,780,15,1259,-0.00019994251015305055,0.00025163102,4090.453857421875,0.0,0.7978124022483826,0.9462835788726807,-5.455003083497286,2220,0.2,0.0001,9314.581979179382
8388608,2.3206503,831,16,1261,-0.00029448156910802934,0.000592864,2254.80029296875,6.103515625e-06,0.8051576763391495,0.9465233087539673,-5.454896109551191,2230,0.2,0.0001,7788.471992301941
