ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
[-1.98246444  0.68487602  0.35747229],[ 0.59333389 -0.07391408  0.8701932 ],[-0.08140527 -0.54508116 -0.18055233],[-4.8567407  -0.75552791  7.49957477],[0.25495214 0.38725364 0.53674755 0.40620832],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[ 0.04182012  0.21866272 -0.01591018],[ 0.59352185 -0.07787851  0.87194778],[ 0.46628197  0.2311464  -0.17828883],[ 9.52652212 -7.0132377  -0.64874756],11.847404789942594,0.8537617106150004
[-1.03507008  0.50903559  1.48636076],[ 0.58288931 -0.0760022   0.88094401],[-0.09286659 -0.58874383 -0.14980071],[-4.85450699 -0.75798384  7.49577221],[0.32160765 0.36111862 0.47024121 0.48713894],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[-0.0030379  -0.21973324  0.12094973],[ 0.58245834 -0.07891688  0.88185965],[ 0.51330464  0.26400276 -0.15385307],[ 9.45884409 -7.09822206 -0.67631099],11.845331760321091,0.8449954604193164
[-1.21633218  0.77665328  2.19048344],[ 0.57206828 -0.0804975   0.89896961],[-0.10935025 -0.63067248 -0.14375368],[-4.85197227 -0.76075375  7.49193465],[0.21944525 0.19276539 0.20499732 0.27270151],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[-0.1255683 -0.151262   0.1518962],[ 0.57249164 -0.08198958  0.89858182],[ 0.56615759  0.29410719 -0.113673  ],[ 9.3381345  -7.25135655 -0.68614221],11.842876287201081,0.8367325676190452
[-1.58311583  0.84813664  1.98910869],[ 0.5579754  -0.08386128  0.91750648],[-0.12629983 -0.67040054 -0.19045385],[-4.84931924 -0.76364498  7.4876732 ],[0.26788709 0.27025126 0.1645828  0.1927281 ],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[-0.11899165 -0.03918372  0.10756445],[ 0.5594644  -0.08482839  0.91610721],[ 0.61308175  0.28808471 -0.12221033],[ 9.21649503 -7.39884102 -0.71187031],11.840328899815253,0.8354834548836382
[-1.63051517  0.90540604  1.46847619],[ 0.54288747 -0.08447415  0.93268733],[-0.14076511 -0.70853329 -0.24232068],[-4.84657138 -0.76663132  7.48294016],[0.17358124 0.25827339 0.16034558 0.09705593],[ 2.11885285  0.3899906   1.31485796 -0.01790684],[False False False],[False False False],[False False False],[False False False],[-0.03491007  0.00076211  0.02181127],[ 0.54493292 -0.08538426  0.93084161],[ 0.65725336  0.29081199 -0.12002698],[ 9.12442913 -7.50467693 -0.74609043],11.83773769909343,0.8337694835788674
[-1.41004482  0.99582896  1.13519074],[ 0.52970532 -0.082566    0.94549822],[-0.15263541 -0.74552412 -0.30493764],[-4.84376144 -0.76967833  7.47766593],[0.11483851 0.18032949 0.13943709 0.08470999],[ 2.11885285  0.3899906   1.31485796 -0.01790684],[False False False],[False False False],[False False False],[False False False],[ 0.25467252 -0.1373137  -0.02794393],[ 0.53040175 -0.08253952  0.94393848],[ 0.70670689  0.34820666 -0.02812937],[ 9.05630238 -7.58075759 -0.76167993],11.834891410280305,0.8252611801071005
[-1.29060517  0.96080159  1.02701321],[ 0.51776951 -0.07985789  0.95713704],[-0.16314953 -0.78130486 -0.36734787],[-4.84090397 -0.77277027  7.47182009],[0.22196637 0.23983929 0.25382779 0.2437638 ],[ 2.11885285  0.3899906   1.31485796 -0.01790684],[False False False],[False False False],[False False False],[False False False],[ 0.30948635 -0.09694141 -0.10932736],[ 0.51572241 -0.07882704  0.95632218],[0.75380684 0.40515211 0.06748487],[ 8.99765702 -7.64452991 -0.76923289],11.831668888250201,0.8159733113989225
[-1.32138637  0.9271851   1.14292023],[ 0.5059535  -0.07753794  0.96894253],[-0.17400682 -0.81582037 -0.40054091],[-4.83792732 -0.7759736   7.46557368],[0.33566881 0.32602146 0.37577643 0.37947466],[ 2.11885285  0.3899906   1.31485796 -0.01790684],[False False False],[False False False],[False False False],[False False False],[ 0.17684041 -0.0461918  -0.12059442],[ 0.50218076 -0.0760074   0.96915635],[0.78918923 0.39376905 0.04936891],[ 8.93497636 -7.71151686 -0.78039387],11.828368845563277,0.8158157543482703
[-0.90107244  0.83985232  1.42868248],[ 0.49528305 -0.07665938  0.98233117],[-0.18760543 -0.8502293  -0.33515401],[-4.83462543 -0.77947523  7.45942653],[0.6833788  0.76929532 0.80410264 0.72751244],[ 2.4186666   0.22926453  1.42615163 -0.3492704 ],[False False False],[False False False],[False False False],[False False False],[-0.02048806 -0.03213015 -0.04311462],[ 0.49104053 -0.07490856  0.98319797],[ 0.82040917  0.33752968 -0.04403285],[ 8.85447266 -7.79791213 -0.78932276],11.825064486727157,0.8175145592979428
[0.49843847 0.70600655 1.74633512],[ 0.49633622 -0.07776896  0.99801342],[-0.20594286 -0.88708777 -0.16361218],[-4.83054148 -0.78368303  7.45450222],[0.27712755 0.32199321 0.34128093 0.2856453 ],[ 2.4186666   0.22926453  1.42615163 -0.3492704 ],[False False False],[False False False],[False False False],[False False False],[-0.33542458 -0.21779676  0.00452431],[ 0.49439586 -0.07470463  0.99875935],[ 0.85725524  0.27518852 -0.1425823 ],[ 8.74867084 -7.91840943 -0.71397082],11.821599031365173,0.8127994610276845
[0.74082388 0.69363502 1.6521438 ],[ 0.50136934 -0.07959125  1.0131394 ],[-0.22421583 -0.92389934 -0.18467037],[-4.82623924 -0.78808238  7.44942834],[0.20486893 0.1954382  0.14967809 0.19495727],[ 2.4186666   0.22926453  1.42615163 -0.3492704 ],[False False False],[False False False],[False False False],[False False False],[-0.20312605 -0.57884043  0.02208054],[ 0.50165614 -0.07205363  1.01364638],[ 0.90858745  0.302354   -0.07469956],[ 8.64155779 -8.0377498  -0.61428387],11.817753069257787,0.805123055883339
[0.50230579 0.75788969 1.44116397],[ 0.50501867 -0.08015454  1.02708464],[-0.24107603 -0.96119757 -0.23400752],[-4.82186501 -0.79254166  7.4438439 ],[0.18374222 0.14473492 0.08349098 0.16856173],[ 2.4186666   0.22926453  1.42615163 -0.3492704 ],[False False False],[False False False],[False False False],[False False False],[-0.08109204 -0.50748362  0.0050966 ],[ 0.50615038 -0.06813917  1.02749924],[ 0.95251169  0.29228904 -0.07936498],[ 8.54626    -8.13977263 -0.52106953],11.813804296481464,0.803658251455118
[0.22169562 0.7843926  1.28110305],[ 0.50635881 -0.07976294  1.03986646],[-0.25647939 -0.99851735 -0.29284356],[-4.81744817 -0.79703439  7.43767621],[0.13660616 0.09840349 0.05940761 0.12919447],[ 2.97013545  0.18536213  1.38375783 -0.19130182],[False False False],[False False False],[False False False],[False False False],[ 0.00196265 -0.21057015 -0.01891697],[ 0.50768945 -0.0651222   1.04037477],[ 0.99635994  0.29164514 -0.06984846],[ 8.46172148 -8.22633411 -0.44496741],11.809796746165064,0.8016781087896099
[0.04711706 0.78857663 1.19189283],[ 0.50611693 -0.0789178   1.05189472],[-0.27087954 -1.03557618 -0.35853523],[-4.81300658 -0.8015449   7.43088253],[0.09960958 0.06908694 0.05346782 0.11229093],[ 2.97013545  0.18536213  1.38375783 -0.19130182],[False False False],[False False False],[False False False],[False False False],[-0.04644997  0.30869442 -0.10041604],[ 0.50772325 -0.06578801  1.05299655],[1.04687293 0.33736217 0.02313289],[ 8.38325393 -8.30335403 -0.38185445],11.805526144295007,0.7935682944357467
[-0.08012734  0.7878358   1.14596216],[ 0.50479817 -0.07782984  1.06353698],[-0.28461734 -1.07217564 -0.42762185],[-4.80854871 -0.80606573  7.42344289],[0.08827024 0.05396829 0.05924175 0.11348085],[ 2.97013545  0.18536213  1.38375783 -0.19130182],[False False False],[False False False],[False False False],[False False False],[ 0.16936946  0.49604453 -0.02141198],[ 0.50512607 -0.06873189  1.06496791],[1.09701858 0.38756579 0.12550227],[ 8.30755211 -8.37483294 -0.3273342 ],11.800864229541528,0.7843027635472534
[-0.20516827  0.79160202  1.12656566],[ 0.50246912 -0.07661169  1.07499481],[-0.29789305 -1.10806972 -0.49828492],[-4.8040763  -0.810595    7.41535304],[0.08232176 0.0498044  0.06459431 0.11708794],[ 2.97013545  0.18536213  1.38375783 -0.19130182],[False False False],[False False False],[False False False],[False False False],[0.18782126 0.40836256 0.02016667],[ 0.5011983  -0.07111688  1.07631295],[1.13832225 0.3874288  0.14036214],[ 8.23270867 -8.4434085  -0.28172124],11.796101304068028,0.7825424342135834
[-0.31831415  0.86987714  1.18187236],[ 0.49914255 -0.07513935  1.08678097],[-0.31134597 -1.14310039 -0.50897376],[-4.79948897 -0.81520604  7.4068367 ],[0.65170461 0.67689194 0.68500987 0.68921109],[ 3.00708556  0.24103823  1.33177221 -0.59576494],[False False False],[False False False],[False False False],[False False False],[0.14885662 0.20916427 0.02658828],[ 0.49653926 -0.07195934  1.0879053 ],[1.17541989 0.36330199 0.11653781],[ 8.15553949 -8.51250759 -0.24224905],11.791280444431065,0.781814442347164
[-0.29991531  1.01036903  1.39960088],[ 0.49599151 -0.07311128  1.10075102],[-0.32801022 -1.17787971 -0.35503792],[-4.79418899 -0.82033067  7.39922589],[0.44289712 0.46229587 0.48392855 0.47493004],[ 3.00708556  0.24103823  1.33177221 -0.59576494],[False False False],[False False False],[False False False],[False False False],[ 0.17903715 -0.31954846  0.03673418],[ 0.49210348 -0.06873758  1.10179416],[1.20969058 0.30567622 0.04333189],[ 8.06349499 -8.59409196 -0.18960007],11.78619175781011,0.7780204764655873
[-0.06335213  0.77507222  1.48698552],[ 0.49386001 -0.07242928  1.11524014],[-0.34650962 -1.21216353 -0.33304454],[-4.7884704  -0.82574737  7.39186278],[0.23490239 0.20945583 0.24463453 0.18710432],[ 3.00708556  0.24103823  1.33177221 -0.59576494],[False False False],[False False False],[False False False],[False False False],[ 0.07504493 -0.40651295  0.16425131],[ 0.48911411 -0.06418101  1.11506431],[1.25385365 0.30369944 0.07982121],[ 7.960412   -8.68322752 -0.13661147],11.780715688561301,0.7711543487965342
[-0.0225099   0.48697959  1.35785428],[ 0.4928147  -0.07397395  1.12765279],[-0.36492323 -1.24657304 -0.38368766],[-4.78263789 -0.83123836  7.38406863],[0.1523926  0.11615725 0.12270868 0.09860529],[ 3.00708556  0.24103823  1.33177221 -0.59576494],[False False False],[False False False],[False False False],[False False False],[-0.00233614 -0.20980448  0.16794476],[ 0.48797645 -0.06361457  1.12603903],[1.2949708  0.28566381 0.08190602],[ 7.86232606 -8.76513735 -0.09962917],11.775131840301764,0.7697542549823753
[-0.29812304  0.35853603  1.19427408],[ 0.49059708 -0.07602683  1.13832439],[-0.38264125 -1.28068297 -0.38419191],[-4.77665934 -0.83682163  7.37591226],[0.71186755 0.68792821 0.65201697 0.68670307],[ 3.38840842  0.10750386  1.24974561 -0.35959071],[False False False],[False False False],[False False False],[False False False],[-0.02495009 -0.05185071  0.07985288],[ 0.48593102 -0.06487242  1.13577208],[1.33178127 0.24900435 0.04548602],[ 7.77453682 -8.83573487 -0.0845589 ],11.769485270725806,0.7689728140773391
[-0.83378716  0.57965066  0.78832155],[ 0.48385219 -0.0758095   1.14671253],[-0.39729195 -1.31494325 -0.2405134 ],[-4.76994692 -0.84287809  7.36868502],[0.40421696 0.41938722 0.37052471 0.40220854],[ 3.38840842  0.10750386  1.24974561 -0.35959071],[False False False],[False False False],[False False False],[False False False],[-0.02607944  0.30661208 -0.16282792],[ 0.47943716 -0.0663939   1.14502633],[ 1.36222938  0.19212971 -0.03946841],[ 7.71350102 -8.88102515 -0.10546719],11.763580616702033,0.7649459639383971
[-0.90147189  0.78243347  0.700312  ],[ 0.47576667 -0.07287003  1.15471823],[-0.40936362 -1.34885324 -0.25246156],[-4.7628967  -0.84914779  7.36152006],[0.16686067 0.21147248 0.21879041 0.22165393],[ 3.38840842  0.10750386  1.24974561 -0.35959071],[False False False],[False False False],[False False False],[False False False],[-0.03112602  0.69302973 -0.15233336],[ 0.47179763 -0.06882694  1.15434688],[1.402336   0.20872806 0.01062978],[ 7.66656    -8.9131116  -0.12207175],11.757321217505611,0.7589572815664415
[-0.83104886  0.86950309  0.81993332],[ 0.46806649 -0.0694984   1.16380968],[-0.4217615  -1.38131461 -0.31593488],[-4.75574884 -0.85547489  7.35388952],[0.08770683 0.1336589  0.17899562 0.1650209 ],[ 3.38840842  0.10750386  1.24974561 -0.35959071],[False False False],[False False False],[False False False],[False False False],[-0.02125313  0.57689068 -0.09161943],[ 0.46432538 -0.0705928   1.1643052 ],[1.4384344  0.20249286 0.02546051],[ 7.61235357 -8.9510197  -0.1288471 ],11.750969409216854,0.7578115956283304
[-0.47927279  0.45849941  1.05877921],[ 0.46209866 -0.0681952   1.17357506],[-0.43668628 -1.41288729 -0.33045245],[-4.74846395 -0.86188076  7.34588703],[0.64221965 0.59064044 0.71748052 0.57215005],[ 3.48069453  0.2978445   1.20388496 -0.25863427],[False False False],[False False False],[False False False],[False False False],[ 0.03108404  0.27770684 -0.00224576],[ 0.45831484 -0.07247705  1.17436401],[1.47280007 0.17598814 0.00988974],[ 7.54360561 -9.00061024 -0.13270247],11.744555348543406,0.7564554630232853
[ 0.30336563 -0.7323905   1.29683866],[ 0.46292252 -0.07791715  1.18054917],[-0.45818133 -1.44494377 -0.15844067],[-4.74048833 -0.86869292  7.33878663],[0.56826867 0.62187169 0.60101602 0.59650774],[ 3.48069453  0.2978445   1.20388496 -0.25863427],[False False False],[False False False],[False False False],[False False False],[ 0.12728348 -0.61167828  0.10859096],[ 0.45831773 -0.0794653   1.18065028],[ 1.50379566  0.10507538 -0.0918514 ],[ 7.45096533 -9.06830275 -0.16170689],11.737851086634812,0.7510189012083306
[ 0.40568797 -0.07384685  1.24199601],[ 0.46640305 -0.08477163  1.18891791],[-0.47941086 -1.47649693 -0.05977035],[-4.73188047 -0.8758774   7.33246072],[0.3024603  0.34085582 0.24069886 0.37606667],[ 3.48069453  0.2978445   1.20388496 -0.25863427],[False False False],[False False False],[False False False],[False False False],[ 0.25028382 -1.11945194  0.26669519],[ 0.45962685 -0.07719278  1.1870245 ],[ 1.53777338  0.06093957 -0.13298287],[ 7.35861025 -9.13465693 -0.14112079],11.73077223171116,0.7451407571549903
[-0.00254344  0.66720042  1.12614663],[ 0.46611577 -0.08524879  1.19952018],[-0.49999905 -1.5083683  -0.08516398],[-4.7230543  -0.88318973  7.32595226],[0.18248187 0.19796916 0.11210057 0.2233222 ],[ 3.48069453  0.2978445   1.20388496 -0.25863427],[False False False],[False False False],[False False False],[False False False],[ 0.20090176 -0.96087816  0.26022051],[ 0.45751831 -0.06920466  1.19541331],[ 1.5730119   0.02861991 -0.14577296],[ 7.27468257 -9.19296578 -0.10368236],11.723582061004597,0.7436543213174924
[-0.19276989  0.90364908  1.01032497],[ 0.46381807 -0.08263907  1.21058712],[-0.51877276 -1.54032488 -0.14744848],[-4.71415513 -0.89054104  7.31892571],[0.12824068 0.1372766  0.07078268 0.10856905],[ 3.57129192  0.13110188  1.08708513 -0.08327192],[False False False],[False False False],[False False False],[False False False],[ 0.09737808 -0.43282445  0.12175861],[ 0.45418229 -0.0613477   1.2051103 ],[ 1.61077326  0.01789177 -0.11798057],[ 7.19932092 -9.24326366 -0.06337955],11.716320316901763,0.7418917645996753
[-0.23353714  0.92600268  0.85010454],[ 0.46113486 -0.07908888  1.22074102],[-0.53513386 -1.57243351 -0.20816129],[-4.70520667 -0.89791557  7.31132631],[0.30569445 0.30190155 0.26458544 0.27499008],[ 3.57129192  0.13110188  1.08708513 -0.08327192],[False False False],[False False False],[False False False],[False False False],[-0.03691745  0.8456865  -0.15099777],[ 0.45128622 -0.06195249  1.21599739],[ 1.65357102  0.04327959 -0.02303833],[ 7.1346815  -9.28395969 -0.02460979],11.708808363493267,0.7362351897753399
[-0.26273614  0.86606344  0.62341846],[ 0.45827151 -0.07495969  1.2291443 ],[-0.54858548 -1.6051494  -0.2196066 ],[-4.69607655 -0.90538677  7.30345412],[0.43935074 0.43646561 0.40808354 0.41874732],[ 3.57129192  0.13110188  1.08708513 -0.08327192],[False False False],[False False False],[False False False],[False False False],[-0.1377036   1.78692493 -0.30476027],[ 0.44932157 -0.07230909  1.22673327],[1.69152716 0.05250349 0.02923812],[ 7.08635926e+00 -9.31103945e+00  9.01023859e-03],11.700941176449431,0.7306326347905383
[-0.34148397  0.92008104  0.47957885],[ 0.45503658 -0.0700985   1.23615603],[-0.55950304 -1.63841311 -0.20972159],[-4.68663063 -0.91302454  7.29561309],[0.28757165 0.28584819 0.28547125 0.3104498 ],[ 3.57129192  0.13110188  1.08708513 -0.08327192],[False False False],[False False False],[False False False],[False False False],[-0.25360107  1.44758879 -0.28347414],[ 0.44803858 -0.08061882  1.23608435],[ 1.72177895  0.0167247  -0.01561894],[ 7.05214191 -9.32692533  0.0373017 ],11.69297366120638,0.7298755634579273
[-0.3758806   0.64051099  0.62807104],[ 0.45126828 -0.06619114  1.24333626],[-0.5709963  -1.67083415 -0.23983445],[-4.67699478 -0.92075622  7.28751805],[0.30231242 0.20627275 0.37820063 0.24778752],[ 3.66673923  0.36086801  0.79622382 -0.14779049],[False False False],[False False False],[False False False],[False False False],[-0.15033191  0.46110271 -0.12331101],[ 0.44587729 -0.08325382  1.2447301 ],[ 1.75609558  0.00378406 -0.00914074],[ 7.0122144  -9.34683939  0.05435537],11.684926697375221,0.7279334887991173
[-0.24645764 -0.1569586   1.00335039],[ 0.44877037 -0.06977749  1.24993135],[-0.58861002 -1.70157749 -0.25237564],[-4.66716614 -0.92857901  7.27917666],[0.35277532 0.34924525 0.40242762 0.41888507],[ 3.66673923  0.36086801  0.79622382 -0.14779049],[False False False],[False False False],[False False False],[False False False],[-0.03196429 -0.99680977  0.16723963],[ 0.44409002 -0.08084466  1.25057535],[1.79548246 0.01287651 0.05464609],[ 6.94680967 -9.38528147  0.03397967],11.67659314930842,0.7216037556457742
[-0.43741375  0.16493449  1.29026043],[ 0.44495118 -0.07408269  1.25944791],[-0.6115522  -1.72996913 -0.24476785],[-4.65705769 -0.93653487  7.2707898 ],[0.33901079 0.37736552 0.31707304 0.40149324],[ 3.66673923  0.36086801  0.79622382 -0.14779049],[False False False],[False False False],[False False False],[False False False],[ 0.0541283  -1.3574183   0.36828547],[ 0.43972367 -0.07356704  1.2572767 ],[ 1.83165645 -0.00645477  0.08672912],[ 6.85358919e+00 -9.44292269e+00  7.74307435e-03],11.667927568916518,0.7163690612191185
[-0.54852547  0.84692238  1.19482497],[ 0.43938144 -0.07329485  1.2712281 ],[-0.63349787 -1.75749779 -0.26290726],[-4.64670474 -0.94460659  7.26228036],[0.23711614 0.30983047 0.22147086 0.25915257],[ 3.66673923  0.36086801  0.79622382 -0.14779049],[False False False],[False False False],[False False False],[False False False],[ 0.02067354 -1.03899293  0.2988597 ],[ 0.43388974 -0.06333144  1.26642843],[ 1.8608274  -0.05067423  0.07289554],[ 6.76123269e+00 -9.49850761e+00  3.83706805e-03],11.65915644757319,0.715374279152156
[-0.69940568  1.22362853  0.81556581],[ 0.43371214 -0.06794053  1.28245951],[-0.65061081 -1.78598973 -0.2438405 ],[-4.63609834 -0.95279603  7.25367538],[0.76343578 0.67682478 0.65474201 0.6895293 ],[ 3.65556431  0.10576323  0.96814084 -0.12152916],[False False False],[False False False],[False False False],[False False False],[ 0.00892838 -0.45670653  0.07128146],[ 0.42806613 -0.05249657  1.27641648],[ 1.88690963 -0.09736882  0.03892757],[ 6.69119922 -9.53714027  0.02318537],11.650310255263792,0.7141379912147936
[-1.53047682  0.44299256  0.29864568],[ 0.42107748 -0.06429909  1.28761098],[-0.66140427 -1.81756523 -0.0984384 ],[-4.6247133  -0.96134865  7.2462067 ],[0.48793985 0.48249935 0.52324504 0.43958333],[ 3.65556431  0.10576323  0.96814084 -0.12152916],[False False False],[False False False],[False False False],[False False False],[-0.06095769  0.54180372 -0.35636316],[ 0.41564595 -0.05163659  1.28383328],[ 1.91228978 -0.14747259 -0.04742623],[ 6.66637536 -9.54324349 -0.05752721],11.641192645989214,0.7092768508593963
[-1.14279335  0.00512862  0.38375922],[ 0.4108221  -0.06516591  1.29027659],[-0.67107883 -1.84876824 -0.08348932],[-4.61288718 -0.97009576  7.23910039],[0.206666   0.25123128 0.29785365 0.27155041],[ 3.65556431  0.10576323  0.96814084 -0.12152916],[False False False],[False False False],[False False False],[False False False],[-0.12860716  0.98978908 -0.37631825],[ 0.40614075 -0.06051069  1.28976047],[ 1.94514274 -0.14479835 -0.03117939],[ 6.64525085 -9.54540782 -0.15162195],11.631730682767287,0.7043914882763747
[-1.07267771  0.15820911  0.64001384],[ 0.40169033 -0.06636912  1.29502452],[-0.68450542 -1.87699209 -0.14183149],[-4.6009191  -0.97889965  7.23165587],[0.10081401 0.15301355 0.16683382 0.23761375],[ 3.65556431  0.10576323  0.96814084 -0.12152916],[False False False],[False False False],[False False False],[False False False],[-0.1068486   0.77327245 -0.24264783],[ 0.39804645 -0.06882243  1.29677073],[ 1.97534759 -0.15742221 -0.02504263],[ 6.60476435 -9.56027583 -0.23043518],11.622172192005724,0.7032347113000703
[-0.92292595  0.29569389  0.95369152],[ 0.39246695 -0.06671808  1.30262686],[-0.70223257 -1.90265967 -0.15949212],[-4.58880175 -0.987764    7.22390443],[0.60916712 0.6153354  0.69796803 0.6229988 ],[3.69183183e+00 4.69329983e-01 9.44071412e-01 2.19661184e-03],[False False False],[False False False],[False False False],[False False False],[ 0.00684223  0.23334345 -0.01702419],[ 0.38907365 -0.07262793  1.30515609],[ 2.00233506 -0.18894672 -0.03523877],[ 6.54276638 -9.58935169 -0.29638947],11.612549437119089,0.7015227012882077
[0.21908296 0.35824411 1.4747843 ],[ 0.39045857 -0.07000957  1.31355197],[-0.72885251 -1.926287    0.05864729],[-4.57595909 -0.99695181  7.21734758],[0.76419871 0.88696306 0.81898852 0.81184216],[3.69183183e+00 4.69329983e-01 9.44071412e-01 2.19661184e-03],[False False False],[False False False],[False False False],[False False False],[ 0.10306788 -0.79597668  0.305478  ],[ 0.38613668 -0.07132793  1.31403049],[ 2.01842205 -0.29021363 -0.17205691],[ 6.4399098  -9.64668893 -0.3019378 ],11.602681240502601,0.6957461094649882
[1.23369451 1.42786558 1.11466639],[ 0.39927686 -0.0640196   1.32719145],[-0.75703637 -1.94672694  0.2909388 ],[-4.56212469 -1.00658449  7.21271006],[0.38555041 0.40485147 0.31449567 0.36869245],[3.69183183e+00 4.69329983e-01 9.44071412e-01 2.19661184e-03],[False False False],[False False False],[False False False],[False False False],[-0.1634096  -0.95601355  0.44356646],[ 0.39575396 -0.05702806  1.32405036],[ 2.03188957 -0.40411574 -0.30623744],[ 6.34913628 -9.69820013 -0.1413095 ],11.592522835088575,0.6890301346236203
[0.82319143 1.5325605  0.746462  ],[ 0.4066311  -0.05466111  1.33862247],[-0.77875198 -1.97073389  0.28566224],[-4.54799995 -1.01633686  7.20813928],[0.27418311 0.17513401 0.15240475 0.2039099 ],[3.69183183e+00 4.69329983e-01 9.44071412e-01 2.19661184e-03],[False False False],[False False False],[False False False],[False False False],[-0.22645085 -0.60368221  0.34669639],[ 0.40505298 -0.04191312  1.33231135],[ 2.05855785 -0.45122938 -0.31076425],[ 6.2898963  -9.72553173  0.01653685],11.582272506464177,0.687263353849719
[0.13223568 1.1403489  0.5248868 ],[ 0.40892798 -0.04705835  1.34716984],[-0.79440013 -1.99858063  0.23230831],[-4.5337821  -1.02611771  7.2031147 ],[0.28408836 0.09917559 0.08661425 0.19067984],[3.8669951  0.33813474 0.82417661 0.2736491 ],[False False False],[False False False],[False False False],[False False False],[-0.12915934 -0.10942312  0.10355109],[ 0.40868703 -0.03204874  1.33932609],[ 2.09030586 -0.46541821 -0.27644351],[ 6.2487272 -9.7392284  0.1052235],11.571958928344603,0.685946359003294
[-0.46639018  0.79600707  0.33588972],[ 0.40551703 -0.04174767  1.35282266],[-0.80474213 -2.02915147  0.16163482],[-4.5195027  -1.03591197  7.19755388],[0.15053995 0.10610228 0.08783143 0.09989341],[3.8669951  0.33813474 0.82417661 0.2736491 ],[False False False],[False False False],[False False False],[False False False],[ 0.06370327  0.57119183 -0.39753452],[ 0.40510639 -0.03017341  1.34720324],[ 2.12705564 -0.43127037 -0.16391152],[ 6.22441871 -9.74212026  0.11659041],11.56139648979912,0.6825089462718692
[-0.58139259  0.70017221  0.27094024],[ 0.40072369 -0.03717786  1.35733218],[-0.81249257 -2.05991605  0.07911282],[-4.50519457 -1.04570687  7.19137646],[0.10764426 0.07805083 0.06199311 0.10139946],[3.8669951  0.33813474 0.82417661 0.2736491 ],[False False False],[False False False],[False False False],[False False False],[ 0.10208131  0.74090836 -0.55534139],[ 0.39958286 -0.03198385  1.35644366],[ 2.16271658 -0.39057171 -0.04641538],[ 6.20743078 -9.74013757  0.1075856 ],11.550500049698822,0.6788083292864922
[-0.70531129  0.68637408  0.26025903],[ 0.39497165 -0.03274055  1.36155422],[-0.81900858 -2.09005497 -0.00785534],[-4.49086863 -1.05549817  7.1845563 ],[0.09548537 0.06353645 0.05558945 0.10896006],[3.8669951  0.33813474 0.82417661 0.2736491 ],[False False False],[False False False],[False False False],[False False False],[ 0.02930944  0.52778389 -0.45763355],[ 0.39338898 -0.03244783  1.36473249],[ 2.19383605 -0.3824746  -0.00568775],[ 6.19237314 -9.7368958   0.08774168],11.539511404678688,0.6778436910432926
[-0.69077707  0.3305169   0.36118044],[ 0.38873682 -0.02981474  1.36558238],[-0.82595039 -2.11916145 -0.0453972 ],[-4.47644997 -1.06530749  7.17728061],[0.61262074 0.5698214  0.67754943 0.56274902],[ 3.65608096  0.48898193  0.3331756  -0.28573364],[False False False],[False False False],[False False False],[False False False],[-0.12146133  0.23550135 -0.15790654],[ 0.38770939 -0.03224993  1.37102652],[ 2.22273576e+00 -3.89243111e-01  1.83322130e-03],[ 6.17340791 -9.73608682  0.0538633 ],11.528454065347685,0.676155111403822
[-0.45913578 -0.60763687  0.73469058],[ 0.38535585 -0.03605332  1.36878298],[-0.83820508 -2.14651199  0.13602132],[-4.46137683 -1.07529573  7.1709652 ],[0.70041809 0.74343282 0.73708483 0.76803036],[ 3.65608096  0.48898193  0.3331756  -0.28573364],[False False False],[False False False],[False False False],[False False False],[-0.11471434 -0.26392969  0.48755981],[ 0.3854559  -0.03725841  1.37135947],[ 2.24564737 -0.45142271 -0.11641422],[ 6.12848221e+00 -9.75115729e+00 -7.52659920e-03],11.517092484486332,0.670108135581039
[-0.41974873  0.53421605  1.00451349],[ 0.38165297 -0.0376608   1.3769026 ],[-0.85770011 -2.17170019  0.29267587],[-4.44545926 -1.0855195   7.16611028],[0.29237375 0.37921211 0.28231982 0.38563195],[ 3.65608096  0.48898193  0.3331756  -0.28573364],[False False False],[False False False],[False False False],[False False False],[ 0.12785196 -0.49447429  0.78094269],[ 0.38113595 -0.03469404  1.37298955],[ 2.26655009 -0.52325786 -0.21059895],[ 6.05607205 -9.78244672 -0.03381526],11.505364659301017,0.6641147898587838
[-0.39808731  1.25710253  0.90539299],[ 0.37765516 -0.0316015   1.38780916],[-0.87953597 -2.19634938  0.25330781],[-4.42929708 -1.09580641  7.16119683],[0.16851018 0.23082614 0.16278336 0.15953007],[ 3.65608096  0.48898193  0.3331756  -0.28573364],[False False False],[False False False],[False False False],[False False False],[ 0.18045215 -0.36690151  0.57044124],[ 0.37567405 -0.02529187  1.3786027 ],[ 2.29207813 -0.55968918 -0.19449667],[ 5.98620825 -9.8115539  -0.01375   ],11.49354028139718,0.6626691798510147
