aviary_steps,physics_steps,step_count,agent_id,elapsed_time,rew_closing_distance,rew_close_to_target,rew_engaging_enemy,rew_speed_magnitude,rew_near_engagement,acc_rewards,vel_angles,rel_vel_magnitudade,approaching,chasing,in_range,in_cone,current_term,info[downed],info[exploded_target],info[exploded_ally],info[crashes],info[ally_collision],info[is_success],info[mission_complete],info[out_of_bounds],info[timeover]
11,22,0,0,0.09166666666666666,-0.002421582756721108,0.0,0.0,0.0,0.0,-0.002421582756721108,1.6078002956821003,0.5230014736739277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,24,0,0,0.1,-0.0004612558271013256,0.0,0.0,0.0,0.0,-0.0028828385838224335,1.571122239935093,0.6552664495732905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,26,0,0,0.10833333333333334,8.976209382183242e-05,0.025612156898980238,0.0,0.0,0.0,0.022819080408979637,1.5343852035433956,0.7794191014815633,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14,28,0,0,0.11666666666666667,0.00020806087289670927,0.025612429870506333,0.0,0.0,0.0,0.04863957115238268,1.5027368666311438,0.8015580359391691,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15,30,1,0,0.125,0.0002503154865038937,0.02561275828691547,0.0,0.0,0.0,0.07450264492580205,1.4781008790114056,0.828335840257493,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16,32,1,0,0.13333333333333333,0.0005124525287101278,0.02561343065600373,0.0,0.0,0.0,0.10062852811051591,1.4603128584017386,0.9343575066540188,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17,34,1,0,0.14166666666666666,0.0009520274932448558,0.02561467986806906,0.0,0.0,0.0,0.12719523547182982,1.441561502287431,1.0463267703988883,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18,36,1,0,0.15,0.0010409161793454302,0.025616045855738664,0.0,0.0,0.0,0.15385219750691392,1.4249808227214162,1.0663041968743832,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19,38,2,0,0.15833333333333333,0.0009195795726313349,0.0256172527353653,0.0,0.0,0.0,0.18038902981491056,1.440243998135087,1.0732751625904395,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20,40,2,0,0.16666666666666666,0.0002159694210668306,0.025617536195618844,0.0,0.0,0.0,0.20622253543159624,1.520751457971764,1.1256498380489195,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21,42,2,0,0.175,0.0003590322278093083,0.025618007439946335,0.0,0.0,0.0,0.23219957509935188,1.5230457110212612,1.231198309081195,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22,44,2,0,0.18333333333333332,0.0003221561178783361,0.025618430297645368,0.0,0.0,0.0,0.25814016151487557,1.5146849465731238,1.2449511201177996,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23,46,3,0,0.19166666666666668,0.00028041711156845395,0.025618798380661542,0.0,0.0,0.0,0.2840393770071056,1.5031882320176873,1.2687908232354685,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24,48,3,0,0.2,0.0005570313015290651,0.0256195295862518,0.0,0.0,0.0,0.31021593789488644,1.4903176142908416,1.3836276393969047,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25,50,3,0,0.20833333333333334,0.001009310234763916,0.025620854597105537,0.0,0.0,0.0,0.3368461027267559,1.4770689872110663,1.5016583051452228,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26,52,3,0,0.21666666666666667,0.001101055782907423,0.025622300206776763,0.0,0.0,0.0,0.3635694587164401,1.4640916174074121,1.5251671183271744,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27,54,4,0,0.225,0.001155382588873266,0.025623817319180363,0.0,0.0,0.0,0.3903486586244937,1.4525373000731252,1.5590977550724512,1,1,0,0,0,0,0,0,0,0,0,0,0,0
28,56,4,0,0.23333333333333334,0.0014374831408403566,0.025625705103650427,0.0,0.0,0.0,0.41741184686898447,1.4442132221615356,1.6703041430428578,1,1,0,0,0,0,0,0,0,0,0,0,0,0
29,58,4,0,0.24166666666666667,0.001806453632223537,0.025628077835569807,0.0,0.0,0.0,0.4448463783367778,1.4364458795280772,1.7718646275097998,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30,60,4,0,0.25,0.0018607894345095133,0.025630522395672598,0.0,0.0,0.0,0.4723376901669599,1.428235680959469,1.7899681820079845,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31,62,5,0,0.25833333333333336,0.0017012856847102853,0.025632757820322864,0.0,0.0,0.0,0.4996717336719931,1.44136205735242,1.7838827921589486,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32,64,5,0,0.26666666666666666,0.0007062533663528825,0.025633685924911158,0.0,0.0,0.0,0.5260116729632571,1.5173031613692645,1.7704661786081346,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33,66,5,0,0.275,0.00031692595057464246,0.025634102426796302,0.0,0.0,0.0,0.5519627013406281,1.546543893881136,1.824745714890908,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34,68,5,0,0.2833333333333333,0.00019669990263437853,0.025634360935250584,0.0,0.0,0.0,0.5777937621785131,1.541481243020984,1.8317363253440937,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35,70,6,0,0.2916666666666667,0.0001750382207887924,0.02563459097970752,0.0,0.0,0.0,0.6036033913790094,1.5319448183188604,1.8550507632290816,1,1,0,0,0,0,0,0,0,0,0,0,0,0
36,72,6,0,0.3,0.00041861250176467024,0.02563514115906968,0.0,0.0,0.0,0.6296571450398438,1.5238185655072747,1.9617837045308635,1,1,0,0,0,0,0,0,0,0,0,0,0,0
37,74,6,0,0.30833333333333335,0.0008125364073556796,0.02563620913716265,0.0,0.0,0.0,0.6561058905843622,1.515373868741042,2.0693438592505005,1,1,0,0,0,0,0,0,0,0,0,0,0,0
38,76,6,0,0.31666666666666665,0.0008171515283308395,0.025637283271007165,0.0,0.0,0.0,0.6825603253837002,1.5099206820714333,2.076300440489945,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39,78,7,0,0.325,0.00045127126807997797,0.025637876499131372,0.0,0.0,0.0,0.7086494731509115,1.532717779042106,2.0345653159381105,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40,80,7,0,0.3333333333333333,-0.0005276833143277315,0.0,0.0,0.0,0.0,0.7081217898365838,1.5887673905333881,2.0189682764226693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,82,7,0,0.3416666666666667,-0.00039661518361100434,0.0,0.0,0.0,0.0,0.7077251746529728,1.5860691043897994,2.112861202989771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,84,7,0,0.35,-0.0003977044946203989,0.0,0.0,0.0,0.0,0.7073274701583524,1.5787346125893313,2.1204219696030817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,86,8,0,0.35833333333333334,-0.0007650574581710146,0.0,0.0,0.0,0.0,0.7065624127001814,1.600126409306318,2.0752802538078248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,88,8,0,0.36666666666666664,-0.0020825842040679277,0.0,0.0,0.0,0.0,0.7044798284961135,1.7038983610102836,1.9595834321534062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,90,8,0,0.375,-0.003674659182490103,0.0,0.0,0.0,0.0,0.7008051693136234,1.8121231907576483,1.8760645633959587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,92,8,0,0.38333333333333336,-0.004234103462621874,0.0,0.0,0.0,0.0,0.6965710658510015,1.8240438439917646,1.8500696128899303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,94,9,0,0.39166666666666666,-0.004383733532641543,0.0,0.0,0.0,0.0,0.6921873323183599,1.8134606841610685,1.8608131806328465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,96,9,0,0.4,-0.004133304909419877,0.0,0.0,0.0,0.0,0.6880540274089401,1.7979457074746816,1.9572957116480527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,98,9,0,0.4083333333333333,-0.003729414498057082,0.0,0.0,0.0,0.0,0.684324612910883,1.7838963539089852,2.048959635056273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,100,9,0,0.4166666666666667,-0.0038563936392996823,0.0,0.0,0.0,0.0,0.6804682192715833,1.783374647660751,2.0341134553661195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,102,10,0,0.425,-0.004405772693619525,0.0,0.0,0.0,0.0,0.6760624465779638,1.8216445537523702,1.9670543950581103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,104,10,0,0.43333333333333335,-0.005608701387252779,0.0,0.0,0.0,0.0,0.670453745190711,1.9264021830231781,1.8918522091727314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,106,10,0,0.44166666666666665,-0.006170256530786844,0.0,0.0,0.0,0.0,0.6642834886599241,1.9699621838855668,1.8978771326285055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,108,10,0,0.45,-0.006312916577638106,0.0,0.0,0.0,0.0,0.657970572082286,1.9586649244511904,1.8987941876459726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,110,11,0,0.4583333333333333,-0.0063501226190894045,0.0,0.0,0.0,0.0,0.6516204494631966,1.940107646690572,1.9136053948744711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,112,11,0,0.4666666666666667,-0.006130692322788178,0.0,0.0,0.0,0.0,0.6454897571404085,1.9207222035170768,1.9865657485992554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,114,11,0,0.475,-0.005786131192746069,0.0,0.0,0.0,0.0,0.6397036259476624,1.9001460854743462,2.0604217269441216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,116,11,0,0.48333333333333334,-0.005740724234112093,0.0,0.0,0.0,0.0,0.6339629017135503,1.882481115477578,2.070028413080628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,118,12,0,0.49166666666666664,-0.00599253750871398,0.0,0.0,0.0,0.0,0.6279703642048363,1.9009557367659982,2.0351199631824146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,120,12,0,0.5,-0.006819962139076097,0.0,0.0,0.0,0.0,0.6211504020657602,1.9847212314278844,1.978650928886963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,122,12,0,0.5083333333333333,-0.007154927572443626,0.0,0.0,0.0,0.0,0.6139954744933166,2.01482082595457,1.9895784907884206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,124,12,0,0.5166666666666667,-0.007201247846101211,0.0,0.0,0.0,0.0,0.6067942266472154,1.9971183547052915,1.9969358472883938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,126,13,0,0.525,-0.007181205677543545,0.0,0.0,0.0,0.0,0.5996130209696718,1.9760049729666855,2.0149122308465675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,128,13,0,0.5333333333333333,-0.006982627075007741,0.0,0.0,0.0,0.0,0.5926303938946641,1.9577719789884933,2.079291398717553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,130,13,0,0.5416666666666666,-0.006673635961679025,0.0,0.0,0.0,0.0,0.5859567579329851,1.939656840393138,2.1464176076278907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,132,13,0,0.55,-0.006687575816911817,0.0,0.0,0.0,0.0,0.5792691821160733,1.927515680388657,2.1443904668215374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,134,14,0,0.5583333333333333,-0.006970842953148093,0.0,0.0,0.0,0.0,0.5722983391629252,1.9490120025437327,2.097678138781992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,136,14,0,0.5666666666666667,-0.007775379463147658,0.0,0.0,0.0,0.0,0.5645229596997775,2.0407570200801937,2.0130774347785985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,138,14,0,0.575,-0.008240732235453407,0.0,0.0,0.0,0.0,0.5562822274643241,2.0876601546702522,1.9872955516566972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,140,14,0,0.5833333333333334,-0.008378085900154986,0.0,0.0,0.0,0.0,0.5479041415641691,2.0764458216147528,1.9807880772855737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,142,15,0,0.5916666666666667,-0.008472029135770498,0.0,0.0,0.0,0.0,0.5394321124283986,2.077451694818028,1.9653368367358612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,144,15,0,0.6,-0.009050075719901685,0.0,0.0,0.0,0.0,0.5303820367084969,2.175321633245602,1.8827853261226106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,146,15,0,0.6083333333333333,-0.00993489633588851,0.0,0.0,0.0,0.0,0.5204471403726084,2.2928242070484606,1.8031913234667338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,148,15,0,0.6166666666666667,-0.01026082595793909,0.0,0.0,0.0,0.0,0.5101863144146693,2.296620660459408,1.7857413443192034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,150,16,0,0.625,-0.010280559743470974,0.0,0.0,0.0,0.0,0.49990575467119835,2.2699522633496474,1.795622089826216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,152,16,0,0.6333333333333333,-0.009969358019972674,0.0,0.0,0.0,0.0,0.4899363966512257,2.2386636075878155,1.8491565697114096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,154,16,0,0.6416666666666667,-0.009596513673237439,0.0,0.0,0.0,0.0,0.48033988297798824,2.211135467476387,1.8965307380431173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,156,16,0,0.65,-0.009635324724182937,0.0,0.0,0.0,0.0,0.4707045582538053,2.20189657461061,1.882818562026475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,158,17,0,0.6583333333333333,-0.009931341202886301,0.0,0.0,0.0,0.0,0.460773217050919,2.2371366362469076,1.8324909810461905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,160,17,0,0.6666666666666666,-0.010398875283712528,0.0,0.0,0.0,0.0,0.4503743417672065,2.3169980425529655,1.791293488635184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,162,17,0,0.675,-0.01026123474936469,0.0,0.0,0.0,0.0,0.4401131070178418,2.3148352514449773,1.813997362486809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,164,17,0,0.6833333333333333,-0.010284386836193704,0.0,0.0,0.0,0.0,0.4298287201816481,2.295740001172596,1.8111497424525065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,166,18,0,0.6916666666666667,-0.01038602329239069,0.0,0.0,0.0,0.0,0.4194426968892574,2.300516235711955,1.795049169027849,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,168,18,0,0.7,-0.010960579115568692,0.0,0.0,0.0,0.0,0.4084821177736887,2.4318556417554307,1.7299320244671674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,170,18,0,0.7083333333333334,-0.011781825588496275,0.0,0.0,0.0,0.0,0.3967002921851924,2.569367322257434,1.6856617168407322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
