aviary_steps,physics_steps,step_count,agent_id,elapsed_time,rew_closing_distance,rew_close_to_target,rew_engaging_enemy,rew_speed_magnitude,rew_near_engagement,acc_rewards,vel_angles,rel_vel_magnitudade,approaching,chasing,in_range,in_cone,current_term,info[downed],info[exploded_target],info[exploded_ally],info[crashes],info[ally_collision],info[is_success],info[mission_complete],info[out_of_bounds],info[timeover]
11,22,0,0,0.09166666666666666,0.017921378335739035,0.007957862425247928,0.0,0.0,0.0,0.025879240760986966,0.9374422950355289,0.2099105928856053,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12,24,0,0,0.1,0.003832671235613816,0.007958671553418091,0.0,0.0,0.0,0.03767058355001887,0.9223220623008399,0.26932615290194856,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13,26,0,0,0.10833333333333334,0.004746919392175641,0.00795967391972718,0.0,0.0,0.0,0.050377176861921696,0.9143277120122566,0.32652556083263673,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14,28,0,0,0.11666666666666667,0.005727303014539942,0.00796088364139343,0.0,0.0,0.0,0.06406536351785506,0.9083959298894845,0.3894598559988911,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15,30,1,0,0.125,0.006802193717081906,0.007962320879398873,0.0,0.0,0.0,0.07882987811433584,0.9039281249885392,0.4574870726291749,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16,32,1,0,0.13333333333333333,0.007889962247553228,0.007963988602619937,0.0,0.0,0.0,0.094683828964509,0.900767101966854,0.5265169425459907,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17,34,1,0,0.14166666666666666,0.009053509734355814,0.0079659031290615,0.0,0.0,0.0,0.11170324182792632,0.8983201011067788,0.6002933026269808,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18,36,1,0,0.15,0.010234891987899175,0.007968068588701112,0.0,0.0,0.0,0.1299062024045266,0.8965715056750237,0.6745568239540026,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19,38,2,0,0.15833333333333333,0.011413263704934451,0.007970484752628935,0.0,0.0,0.0,0.14928995086209,0.8953039473272328,0.7488410919859776,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20,40,2,0,0.16666666666666666,0.01257988035703761,0.007973149585049124,0.0,0.0,0.0,0.16984298080417673,0.894372914016586,0.8221635258527116,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21,42,2,0,0.175,0.013728615492484053,0.00797605979150518,0.0,0.0,0.0,0.19154765608816596,0.8936614843648348,0.8945298569049744,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22,44,2,0,0.18333333333333332,0.014861892704850277,0.007979212626962011,0.0,0.0,0.0,0.21438876141997826,0.8930969258618073,0.9659881978972603,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23,46,3,0,0.19166666666666668,0.015976217627931888,0.007982604638894969,0.0,0.0,0.0,0.23834758368680511,0.8926125491029615,1.0354465217323712,1,1,0,0,0,0,0,0,0,0,0,0,0,0
