rew_vec_envs,time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/std,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/loss,train/clip_fraction,train/n_updates,train/value_loss,train/learning_rate
48.28389196097851,2129920,1,41,794,,,,,,,,,,,
74.21749901771545,2162688,2,71,916,0.624653697013855,-3.7884190499782564,0.2,-0.018968499860420707,0.09594023,0.6840728223323822,1.8068878650665283,0.4749847412109375,650,82.6188604541123,0.001
56.30971539020538,2195456,3,101,968,0.6199325919151306,-3.7737742699682713,0.2,-0.017578725368366577,0.10589109,0.7945390343666077,1.4503568410873413,0.5125701904296875,660,8.239274611324072,0.001
74.47295537218451,2228224,4,132,988,0.6250109672546387,-3.786886030063033,0.2,0.010702397235581885,0.19770199,0.6576745510101318,1.9023008346557617,0.636773681640625,670,13.876768296584487,0.001
145.42976695299149,2260992,5,163,1000,0.6195870041847229,-3.763483167812228,0.2,-0.013579269863112132,0.113737985,0.4528338313102722,3.2797205448150635,0.5153411865234375,680,37.86282652430236,0.001
65.35503625869751,2293760,6,195,1004,0.6169555187225342,-3.7386527977883817,0.2,-0.009880292766320053,0.11182307,0.48839354515075684,2.806504964828491,0.5092376708984375,690,76.82584106884897,0.001
57.53503775596619,2326528,7,227,1006,0.6186948418617249,-3.7526111729443072,0.2,-0.0028297363864112413,0.2149896,0.4299440383911133,1.4129365682601929,0.6558135986328125,700,22.475383985973895,0.001
127.19943945109844,2359296,8,261,1004,0.6166294813156128,-3.7352165948599576,0.2,-0.014899871952366084,0.07985783,0.4690364599227905,5.541084289550781,0.4964385986328125,710,70.87903717644512,0.001
116.75485843420029,2392064,9,294,1000,0.6169582605361938,-3.719175900518894,0.2,-0.008290424716687995,0.1532377,0.41294538974761963,9.508291244506836,0.546136474609375,720,117.91750726550818,0.001
88.6852878332138,2424832,10,330,991,0.6087185144424438,-3.6910539329051972,0.2,-0.018762684167450062,0.11122937,0.5754653811454773,2.3324429988861084,0.5039581298828125,730,25.886263866350056,0.001
82.12746867537498,2457600,11,364,989,0.604144275188446,-3.6523777309805157,0.2,-0.01698464423243422,0.104604624,0.7140565514564514,3.455754280090332,0.488299560546875,740,15.998307086154819,0.001
47.3553072810173,2490368,12,397,989,0.6043625473976135,-3.639983084052801,0.2,-0.004691975006426219,0.17318183,0.5395580232143402,3.5961194038391113,0.607159423828125,750,33.62995870783925,0.001
78.87718865275383,2523136,13,430,989,0.6037731170654297,-3.6367011100053785,0.2,-0.005857628850935726,0.18474287,0.6795092821121216,3.7137398719787598,0.6147125244140625,760,16.520993212610485,0.001
57.56370770931244,2555904,14,463,990,0.6086204051971436,-3.6556291934102774,0.2,-0.0002966381049191114,0.21332914,0.43959611654281616,1.407286524772644,0.66827392578125,770,69.23343166224659,0.001
90.71896708011627,2588672,15,496,990,0.6042562127113342,-3.656936910375953,0.2,-0.013275724307459314,0.16936898,0.5704835057258606,2.2647042274475098,0.5898406982421875,780,14.289809633418917,0.001
63.71075510978699,2621440,16,529,989,0.6023569703102112,-3.6318893667310475,0.2,-0.01097976048331475,0.1873866,0.5738729238510132,2.7351207733154297,0.599737548828125,790,19.39185608625412,0.001
