time/fps,time/total_timesteps,time/time_elapsed,rew_vec_envs,time/iterations,train/clip_range,train/approx_kl,train/loss,train/std,train/learning_rate,train/clip_fraction,train/n_updates,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/entropy_loss
459,32768,71,-78.67603611946106,1,,,,,,,,,,,
565,65536,115,-64.79959607124329,2,0.2,0.010569576,1.797804355621338,0.996123194694519,0.001,0.146044921875,10,79.2291807372123,-0.01143901163013652,-0.002913236618041992,-5.658639910817146
579,98304,169,-59.85229754447937,3,0.2,0.012458283,2.8537838459014893,0.9856610298156738,0.001,0.1587646484375,20,7.093153975903988,-0.01656673715406214,0.4141507148742676,-5.63002150952816
581,131072,225,-56.146599531173706,4,0.2,0.016913384,2.9962689876556396,0.9779231548309326,0.001,0.2025604248046875,30,9.392397445440292,-0.018032012063486036,0.4723806381225586,-5.5961546212434765
601,163840,272,-49.15972924232483,5,0.2,0.01617805,523.0155029296875,0.9699268341064453,0.001,0.1945892333984375,40,127.69366461858154,-0.011999849186395295,0.08218955993652344,-5.560071520507336
617,196608,318,-32.83310002088547,6,0.2,0.018249236,2.492356300354004,0.9640562534332275,0.001,0.226416015625,50,7.338670651987195,-0.017452846452215454,0.5835708975791931,-5.536164773255587
627,229376,365,-32.80242729187012,7,0.2,0.020058252,2.0524940490722656,0.9585258960723877,0.001,0.2537353515625,60,5.884554107114672,-0.017581687327037798,0.5501532852649689,-5.508055859059096
633,262144,414,-24.735132783651352,8,0.2,0.023484675,2.210609197616577,0.9534618258476257,0.001,0.2536895751953125,70,80.7235603608191,-0.012574211471292073,0.1451014280319214,-5.485122914612293
625,294912,471,-20.403550058603287,9,0.2,0.020774707,1.7865171432495117,0.945663571357727,0.001,0.2535369873046875,80,95.07074162773787,-0.012069165873253952,0.07577753067016602,-5.459086361527443
620,327680,527,-1.4739815592765808,10,0.2,0.022256961,1.659192442893982,0.9414764046669006,0.001,0.2612213134765625,90,21.154136418923734,-0.013221945934856195,0.36464637517929077,-5.431364460289478
615,360448,585,3.2407157085835934,11,0.2,0.024248505,1.6764755249023438,0.9379327893257141,0.001,0.2843658447265625,100,107.21961326487363,-0.011349770256492775,0.3086457848548889,-5.421686457097531
611,393216,643,6.136186838150024,12,0.2,0.021356376,38.17336654663086,0.933539867401123,0.001,0.224102783203125,110,77.41355139538646,-0.010342890204628929,0.17871683835983276,-5.4095298133790495
608,425984,700,6.8328845500946045,13,0.2,0.030670017,1.401273488998413,0.9263414144515991,0.001,0.308062744140625,120,5.185263672471047,-0.01672524948735372,0.6641387045383453,-5.365089020878076
597,458752,768,15.762902587652206,14,0.2,0.028793545,1.4629316329956055,0.9266879558563232,0.001,0.2819732666015625,130,9.27035062611103,-0.015883391120587474,0.5899017751216888,-5.363301748037339
590,491520,832,10.346518754959106,15,0.2,0.020897064,855.8515625,0.9194238781929016,0.001,0.233123779296875,140,1421.5985404863954,-0.005694185759057291,0.0621870756149292,-5.355045585334301
580,524288,902,32.3249795474112,16,0.2,0.023467425,2.6567864418029785,0.9107838869094849,0.001,0.224395751953125,150,519.2448497310281,-0.009292761150572915,0.3274838328361511,-5.310106198489666
574,557056,969,25.24674141407013,17,0.2,0.023485903,8.355242729187012,0.9154523015022278,0.001,0.234625244140625,160,290.63242248743774,-0.009027669730130583,0.2791587710380554,-5.307708339393139
566,589824,1041,45.87635958194733,18,0.2,0.028470527,1026.7608642578125,0.9107975959777832,0.001,0.2585845947265625,170,297.70921358168124,-0.008306023914337856,0.3255019187927246,-5.305893437564373
559,622592,1113,-9.76049567759037,19,0.2,0.030846395,3.9233908653259277,0.9074099659919739,0.001,0.2604522705078125,180,655.0553024157882,-0.00789477406287915,0.26760947704315186,-5.284341155737638
555,655360,1180,12.773493140935898,20,0.2,0.02522681,1483.3507080078125,0.9054098129272461,0.001,0.2338226318359375,190,2076.2897024825215,-0.005657454232277814,0.12846136093139648,-5.280835747718811
549,688128,1251,45.66163718700409,21,0.2,0.016648766,2631.08544921875,0.9065250158309937,0.001,0.1545623779296875,200,1255.7160984694958,-0.006734443163986725,0.43730562925338745,-5.274894569814205
546,720896,1319,43.97307485342026,22,0.2,0.014268259,3057.1806640625,0.9003854990005493,0.001,0.125244140625,210,2769.8814702689647,-0.007000515358959092,0.45554542541503906,-5.265075083076954
543,753664,1387,38.695102252066135,23,0.2,0.018857164,41.28651809692383,0.8928225040435791,0.001,0.138323974609375,220,3333.762667006254,-0.006857879183371551,0.43900299072265625,-5.231779800355435
