step_count,agent_id,ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
0,0,[-1.61296436 -0.77121643 -0.45262366],[ 0.45792525  0.25738434 -0.15306591],[ 0.25717527 -0.41667508 -0.15243337],[-6.48221514 -4.22046227  3.32250708],[0.67380889 0.72227161 0.5001042  0.61198167],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.45792525  0.25738434 -0.15306591],[-0.34603538  0.36362177 -0.10503288],[8.5447966  2.77687552 1.60835358],9.127507205127728,0.8487171394822528
0,0,[-2.08829377  0.32190892 -2.33702729],[ 0.437784    0.26513864 -0.16659746],[ 0.28510322 -0.44913561  0.05513075],[-6.48095784 -4.22400798  3.32033911],[0.85637945 0.84299033 0.70987657 0.67410218],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.437784    0.26513864 -0.16659746],[-0.32876121  0.29626556 -0.30031454],[8.49747112 2.88232106 1.66681684],9.126503634378706,0.8465167279853191
0,0,[-2.14004278 -0.50031105 -4.00162137],[ 0.41201402  0.27636945 -0.19711817],[ 0.32184848 -0.4785989   0.23946635],[-6.47929202 -4.22874165  3.31971064],[0.39796457 0.31368636 0.39713841 0.27890879],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.41201402  0.27636945 -0.19711817],[-0.32847106  0.23531205 -0.47615385],[8.40373462 3.12218486 1.70183593],9.125077494787176,0.837551022168862
0,0,[-2.18437441 -1.37578853 -4.31106756],[ 0.38318589  0.28088685 -0.23560155],[ 0.36465286 -0.50181211  0.21863213],[-6.4775014  -4.23381706  3.31906405],[0.16952238 0.14633728 0.38361398 0.29600843],[0. 0. 0. 0.],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.38318589  0.28088685 -0.23560155],[-0.39262287  0.24618749 -0.46671845],[8.30110522 3.39512319 1.67447695],9.123545493189178,0.834228645373831
1,0,[-1.93034939 -1.7361486  -4.07203448],[ 0.35554286  0.28011355 -0.27447688],[ 0.40824678 -0.52077036  0.17966449],[-6.47564466 -4.23906627  3.31809263],[0.08734536 0.27172864 0.41456661 0.36196112],[ 1.8896383   1.02924418 -1.84684026  0.53681344],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.35554286  0.28011355 -0.27447688],[-0.46362773  0.25468793 -0.43626818],[8.19934209 3.65683294 1.61516374],9.12197301672844,0.8314327676320421
1,0,[-1.31249012 -1.66724604 -3.30192113],[ 0.3338679   0.27701022 -0.30870944],[ 0.44983622 -0.53740292  0.176614  ],[-6.47369621 -4.24455513  3.31696163],[0.2923775  0.37141877 0.61546072 0.5896722 ],[ 1.8896383   1.02924418 -1.84684026  0.53681344],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.3338679   0.27701022 -0.30870944],[-0.52098621  0.24588848 -0.43641638],[8.10502987 3.88593209 1.54546142],9.12033049760648,0.8277264203978543
1,0,[-0.9682427  -1.64326906 -1.65218633],[ 0.3197819   0.26935341 -0.32982224],[ 0.48519444 -0.55742047  0.22194291],[-6.47158598 -4.25047119  3.31612252],[0.27149418 0.30262115 0.48651982 0.51004814],[ 1.8896383   1.02924418 -1.84684026  0.53681344],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.3197819   0.26935341 -0.32982224],[-0.55745495  0.23070671 -0.48104914],[8.05548608 4.01364    1.46545245],9.11853677721867,0.8228384891665238
1,0,[-1.15482169 -1.49019527 -0.7324981 ],[ 0.30783353  0.2594663  -0.34083231],[ 0.5140849  -0.58074982  0.21102679],[-6.46936658 -4.25668345  3.31530244],[0.19354305 0.1978773  0.19414456 0.24667261],[ 1.8896383   1.02924418 -1.84684026  0.53681344],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.30783353  0.2594663  -0.34083231],[-0.60178311  0.24329204 -0.47408018],[8.04094293 4.06224187 1.39812703],9.116651327947782,0.8196205283633673
2,0,[-1.39000336 -1.43746849 -1.0557194 ],[ 0.29397641  0.25010901 -0.35173474],[ 0.54208589 -0.60321438  0.20989683],[-6.46707897 -4.26308932  3.3142818 ],[0.7241742  0.70633811 0.57344677 0.62075124],[ 2.07770538  0.72107762 -2.17036605  0.3368535 ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.29397641  0.25010901 -0.35173474],[-0.6424691   0.25290908 -0.47439628],[8.02320088 4.11064902 1.34497065],9.114720718348545,0.8162276069496153
2,0,[-1.83589256 -1.24753452 -2.80703827],[ 0.27344069  0.24504251 -0.37392522],[ 0.5793514  -0.62191183  0.3878995 ],[-6.46454265 -4.27021034  3.31441928],[0.71921411 0.74878902 0.54565318 0.57585104],[ 2.07770538  0.72107762 -2.17036605  0.3368535 ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.27344069  0.24504251 -0.37392522],[-0.64948507  0.20183461 -0.6405625 ],[7.95257079 4.24936195 1.31822672],9.11252878749889,0.8065715038610356
2,0,[-1.90662092 -0.81434134 -4.34159219],[ 0.2486927   0.24682795 -0.41030764],[ 0.62544044 -0.63095982  0.48403826],[-6.46177828 -4.27798719  3.31563635],[0.27691026 0.30801213 0.29743985 0.28094246],[ 2.07770538  0.72107762 -2.17036605  0.3368535 ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.2486927   0.24682795 -0.41030764],[-0.68193722  0.15382526 -0.73135388],[7.80598858 4.50591587 1.32557897],9.110098526730898,0.7988279147649092
2,0,[-1.87708536 -0.88502653 -4.75849364],[ 0.2228508   0.24921192 -0.4513108 ],[ 0.67364556 -0.63183276  0.43764787],[-6.45895198 -4.28593832  3.31666666],[0.12458602 0.13369864 0.33022597 0.27928155],[ 2.07770538  0.72107762 -2.17036605  0.3368535 ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.2228508   0.24921192 -0.4513108 ],[-0.74658659  0.12616709 -0.68646702],[7.6275154  4.79277561 1.34136071],9.107630746018085,0.7977969356535695
3,0,[-1.66289697 -1.03521165 -4.75392628],[ 0.19782927  0.24919808 -0.49333263],[ 0.72251852 -0.62703041  0.38551898],[-6.45608839 -4.29398836  3.31731659],[0.07997998 0.24993002 0.41166402 0.34707636],[ 1.99650979  0.90340656 -2.30614018  0.50846779],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.19782927  0.24919808 -0.49333263],[-0.80939532  0.08733705 -0.63330599],[7.43651809 5.07836492 1.34620297],9.105155351513423,0.7968581063921724
3,0,[-1.10230602 -1.14019743 -4.3137904 ],[ 0.17792064  0.2473224  -0.53298279],[ 0.76952287 -0.6181986   0.35685811],[-6.45316905 -4.30217722  3.3177337 ],[0.16244519 0.18764978 0.50911957 0.44833625],[ 1.99650979  0.90340656 -2.30614018  0.50846779],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.17792064  0.2473224  -0.53298279],[-0.85980848  0.03565818 -0.60094969],[7.24735137 5.34467203 1.3298901 ],9.102649542180506,0.7950389280835581
3,0,[-0.82684794 -1.4939738  -3.31560868],[ 0.16304978  0.24056087 -0.56505907],[ 0.81205009 -0.61122164  0.33827286],[-6.45017734 -4.31053912  3.31805812],[0.14581061 0.13533004 0.42133085 0.41311242],[ 1.99650979  0.90340656 -2.30614018  0.50846779],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.16304978  0.24056087 -0.56505907],[-0.90334513 -0.01220432 -0.57555572],[7.09540713 5.55230918 1.28013506],9.100092599283537,0.7928811048630469
3,0,[-0.93057209 -1.60666427 -2.5196956 ],[ 0.14987477  0.23089709 -0.58989852],[ 0.84937961 -0.60768649  0.29871291],[-6.44713054 -4.31903225  3.31817013],[0.17617464 0.16309825 0.32243222 0.35430162],[ 1.99650979  0.90340656 -2.30614018  0.50846779],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.14987477  0.23089709 -0.58989852],[-0.94781028 -0.04695699 -0.52859126],[6.97929213 5.70548702 1.22535858],9.09750540046165,0.7913741282715082
4,0,[-1.17872715 -1.60793521 -2.20745507],[ 0.13585915  0.2202888  -0.61075986],[ 0.88275997 -0.60567506  0.23901404],[-6.44404741 -4.32761373  3.3179341 ],[0.16465146 0.17207809 0.18623315 0.22359644],[ 2.15110469  0.47410434 -2.63056231  0.39133438],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.13585915  0.2202888  -0.61075986],[-0.99241965 -0.07325735 -0.46148865],[6.88081485 5.82831775 1.18427271],9.094910814171882,0.7903079235165855
4,0,[-1.35409679 -1.54721511 -2.33725046],[ 0.12041829  0.20969779 -0.6318306 ],[ 0.91474157 -0.60144435  0.1928367 ],[-6.44093335 -4.33627091  3.31732558],[0.45659866 0.49494004 0.42794671 0.46316024],[ 2.15110469  0.47410434 -2.63056231  0.39133438],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.12041829  0.20969779 -0.6318306 ],[-1.02928206 -0.10453421 -0.40660113],[6.77638393 5.9507417  1.15736116],9.092314930584447,0.7888391503761203
4,0,[-1.51016984 -1.0104527  -2.8819257 ],[ 0.10339482  0.20253019 -0.65599966],[ 0.94813251 -0.59317467  0.24862578],[-6.43771634 -4.34516944  3.3170776 ],[0.58384895 0.6156556  0.54081408 0.56755271],[ 2.15110469  0.47410434 -2.63056231  0.39133438],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.10339482  0.20253019 -0.65599966],[-1.04038218 -0.15592837 -0.45378132],[6.64313886 6.09411552 1.1626253 ],9.089622406253184,0.7854300989001977
4,0,[-1.51838041 -0.73198281 -3.46242492],[ 0.08485522  0.19893578 -0.68506345],[ 0.98324451 -0.57874119  0.30234333],[-6.43436759 -4.35436386  3.31751001],[0.24240513 0.25956654 0.27628456 0.24658662],[ 2.15110469  0.47410434 -2.63056231  0.39133438],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.08485522  0.19893578 -0.68506345],[-1.04559633 -0.21733547 -0.50260941],[6.46925622 6.26767584 1.19782601],9.086793914005108,0.7819693846188275
5,0,[-0.74891972 -0.93991003 -3.53371827],[ 0.06945995  0.19412769 -0.716005  ],[ 1.01858629 -0.55849794  0.31214663],[-6.43095276 -4.36369271  3.31793864],[0.55633053 0.66137241 0.76936951 0.61558432],[ 1.97270036  0.70642358 -2.60971856  0.3552534 ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.06945995  0.19412769 -0.716005  ],[-1.05350406 -0.28308372 -0.50681981],[6.27938993 6.45168691 1.20936037],9.083917346129066,0.7797139447406183
5,0,[ 1.07045096 -1.62217477 -2.90117733],[ 0.07135624  0.18373501 -0.74291591],[ 1.05442204 -0.53447088  0.4623617 ],[-6.42735058 -4.37336733  3.31953474],[0.49123926 0.48098545 0.60887009 0.59323586],[ 1.97270036  0.70642358 -2.60971856  0.3552534 ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.07135624  0.18373501 -0.74291591],[-1.03448617 -0.36603535 -0.63804372],[6.11713865 6.62313644 1.08452218],9.080832006234285,0.7730652411907848
5,0,[ 0.68886016 -1.91928461 -2.4065203 ],[ 0.07492627  0.16979869 -0.76478815],[ 1.08844251 -0.51394247  0.50602985],[-6.42361768 -4.38328871  3.32181927],[0.29648831 0.20740496 0.24992541 0.37014302],[ 1.97270036  0.70642358 -2.60971856  0.3552534 ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.07492627  0.16979869 -0.76478815],[-1.03926595 -0.4334921  -0.66100004],[5.98693838 6.75881833 0.93700277],9.077611501044757,0.7694277910396672
5,0,[-0.29259861 -1.84547608 -2.39866436],[ 0.07088802  0.15570874 -0.78598047],[ 1.11947191 -0.49819159  0.45079862],[-6.41984909 -4.39329071  3.32388338],[0.22547439 0.17091593 0.11664266 0.2765619 ],[ 1.97270036  0.70642358 -2.60971856  0.3552534 ],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.07088802  0.15570874 -0.78598047],[-1.05985935 -0.4829772  -0.58996846],[5.85634622 6.87994639 0.84496014],9.074382127134152,0.769438458439231
6,0,[-0.69363045 -1.74653551 -2.62164756],[ 0.06193837  0.14246199 -0.80841229],[ 1.14808749 -0.48189412  0.37219666],[-6.41606822 -4.4033275   3.32547907],[0.113874   0.20660802 0.11875673 0.12886066],[ 1.92539489  0.5319187  -2.6917398   0.56843549],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.06193837  0.14246199 -0.80841229],[-1.07701755 -0.5293507  -0.49867646],[5.71137544 7.00237981 0.79567119],9.071175506969425,0.7700439618263809
6,0,[-0.59108484 -1.6681351  -2.97866819],[ 0.0535569   0.12983084 -0.83349298],[ 1.17501846 -0.46034352  0.28470844],[-6.41228285 -4.41338037  3.32650498],[0.11784105 0.15593522 0.07054932 0.13744397],[ 1.92539489  0.5319187  -2.6917398   0.56843549],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.0535569   0.12983084 -0.83349298],[-1.08436625 -0.58250708 -0.39809394],[5.54226821 7.13796732 0.74923738],9.068002593326256,0.7706306278871377
6,0,[-0.71009878 -1.56681649 -3.3428966 ],[ 0.04453316  0.11777837 -0.86144283],[ 1.20040468 -0.43361593  0.20375123],[-6.40849353 -4.42344835  3.32696797],[0.23824948 0.27785795 0.23166188 0.30119479],[ 1.92539489  0.5319187  -2.6917398   0.56843549],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.04453316  0.11777837 -0.86144283],[-1.07925789 -0.6426101  -0.30457088],[5.34661636 7.28524578 0.7145888 ],9.064863468071444,0.7707518376181282
6,0,[-0.95380974 -1.1725218  -3.5728405 ],[ 0.03382677  0.10821534 -0.89154406],[ 1.22414738 -0.40273625  0.1653182 ],[-6.40468887 -4.43356342  3.3271381 ],[0.34403403 0.38825216 0.391393   0.46035553],[ 1.92539489  0.5319187  -2.6917398   0.56843549],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.03382677  0.10821534 -0.89154406],[-1.0581829  -0.70854727 -0.25743563],[5.12686112 7.43808845 0.71078236],9.061736934621754,0.770074506223511
7,0,[-1.08626974  0.03147841 -3.32190499],[ 0.02168601  0.10562681 -0.92054355],[ 1.24496196 -0.37233235  0.23529898],[-6.40084369 -4.44378948  3.32764172],[0.60911645 0.72447067 0.72826268 0.78456503],[ 1.46138585  0.68645906 -2.77752972  0.17960298],[False False False],[False False False],[False False False],[False False False],[0. 0. 0.],[ 0.02168601  0.10562681 -0.92054355],[-1.01937546 -0.77279261 -0.32801299],[4.90315111 7.57886987 0.76000948],9.058574601919862,0.7679421616578193
