rew_vec_envs,time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/learning_rate,train/loss,train/explained_variance,train/policy_gradient_loss,train/std,train/approx_kl,train/clip_fraction,train/n_updates,train/entropy_loss,train/clip_range,train/value_loss
1.8582069,,,,,0.0001,13171.962890625,0.27736717462539673,-0.00029320798348635434,0.9808377623558044,8.048746e-05,0.0,19630,-5.597259974479675,0.2,23033.306298828124
0.34035495,,,,,,,,,,,,,,,
,4022272,192,84,8,,,,,,,,,,,
1.136942,,,,,0.0001,1617.28759765625,0.6774607002735138,-0.0008594322483986616,0.9809091687202454,0.00040795153,0.0,19640,-5.597445154190064,0.2,3710.9135131835938
1.2973825,,,,,,,,,,,,,,,
,4024320,192,95,9,,,,,,,,,,,
2.793619,,,,,0.0001,88.06430053710938,0.7527999579906464,-0.0028298807214014233,0.9809805750846863,0.0056517683,0.0099609375,19650,-5.5977682828903195,0.2,396.25085296630857
0.9594989,,,,,,,,,,,,,,,
,4026368,192,106,10,,,,,,,,,,,
12.600175,,,,,0.0001,123.34529113769531,0.9182852879166603,-0.0033710676245391367,0.9809753894805908,0.0050856215,0.0119140625,19660,-5.597922968864441,0.2,430.74005432128905
1.5863652,,,,,,,,,,,,,,,
,4028416,192,117,11,,,,,,,,,,,
0.9176545,,,,,0.0001,99.1256332397461,0.8677227050065994,-0.0028574027121067045,0.9807482957839966,0.0048579667,0.011328125,19670,-5.597528338432312,0.2,356.78405914306643
5.864821,,,,,,,,,,,,,,,
,4030464,191,128,12,,,,,,,,,,,
1.7671468,,,,,0.0001,21885.908203125,0.22567152976989746,-0.0003571747802197933,0.9805747866630554,0.0029683127,0.005224609375,19680,-5.596487331390381,0.2,49336.25654296875
5.854358,,,,,,,,,,,,,,,
,4032512,191,138,13,,,,,,,,,,,
0.915631,,,,,0.0001,4891.890625,0.5143263339996338,-0.002472925721667707,0.980545163154602,0.001010491,0.000390625,19690,-5.596136140823364,0.2,11017.151684570312
0.66894037,,,,,,,,,,,,,,,
,4034560,191,149,14,,,,,,,,,,,
0.87708783,,,,,0.0001,1756.0137939453125,0.6941783726215363,-0.0002935910364612937,0.9805347919464111,0.00025122505,0.0,19700,-5.596071171760559,0.2,4856.207934570312
0.9725985,,,,,,,,,,,,,,,
,4036608,191,160,15,,,,,,,,,,,
0.41779682,,,,,0.0001,36.4801025390625,0.7706632167100906,-0.0043466602684929965,0.9803292751312256,0.007972574,0.039697265625,19710,-5.595792961120606,0.2,153.7599868774414
1.5501275,,,,,,,,,,,,,,,
,4038656,191,170,16,,,,,,,,,,,
0.34446228,,,,,0.0001,17282.724609375,0.391110897064209,-9.70588531345129e-05,0.9801515936851501,0.0029220816,0.0103515625,19720,-5.594878792762756,0.2,37032.453515625
1.3023348,,,,,,,,,,,,,,,
,4040704,192,181,17,,,,,,,,,,,
0.4955092,,,,,0.0001,3916.424560546875,0.4777024984359741,-0.001296072779223323,0.9801262617111206,0.000675573,4.8828125e-05,19730,-5.5945055961608885,0.2,10340.496923828125
4.7046747,,,,,,,,,,,,,,,
,4042752,192,191,18,,,,,,,,,,,
2.0129423,,,,,0.0001,23209.701171875,0.20018988847732544,4.140778910368681e-05,0.9801317453384399,0.00025844574,0.0,19740,-5.594519519805909,0.2,54558.6736328125
0.4962411,,,,,,,,,,,,,,,
,4044800,192,202,19,,,,,,,,,,,
0.7887081,,,,,0.0001,5503.4013671875,0.5293126702308655,-0.0011419684975408017,0.9800108671188354,0.0011811103,0.0001953125,19750,-5.59434700012207,0.2,10762.776513671875
2.3685362,,,,,,,,,,,,,,,
,4046848,192,213,20,,,,,,,,,,,
0.4150263,,,,,0.0001,165.93211364746094,0.7775565534830093,-0.0036291507072746753,0.9798696041107178,0.0054112244,0.014599609375,19760,-5.593690752983093,0.2,682.1789337158203
1.2003242,,,,,,,,,,,,,,,
,4048896,192,223,21,,,,,,,,,,,
4.6683946,,,,,0.0001,22627.26953125,0.2656167149543762,-0.0001434491714462638,0.9798420071601868,0.0005042936,0.0,19770,-5.593319749832153,0.2,51536.1052734375
1.2342112,,,,,,,,,,,,,,,
,4050944,192,234,22,,,,,,,,,,,
0.49716476,,,,,0.0001,17839.55859375,0.3394569754600525,-0.00015355213545262814,0.9798446893692017,3.259891e-05,0.0,19780,-5.593323826789856,0.2,28834.68095703125
1.3073602,,,,,,,,,,,,,,,
,4052992,192,245,23,,,,,,,,,,,
0.9428834,,,,,0.0001,845.967041015625,0.7766191512346268,-0.0017046906519681214,0.9798140525817871,0.0015455958,0.000390625,19790,-5.593268179893494,0.2,1713.513525390625
3.922439,,,,,,,,,,,,,,,
,4055040,192,255,24,,,,,,,,,,,
0.27097997,,,,,0.0001,16465.296875,0.41436272859573364,0.0005709001328796148,0.9797736406326294,0.00076605234,0.00029296875,19800,-5.593103837966919,0.2,34836.4642578125
1.1799668,,,,,,,,,,,,,,,
,4057088,192,266,25,,,,,,,,,,,
0.9925967,,,,,0.0001,15640.3740234375,0.36103546619415283,-0.000659591134171933,0.979759693145752,0.00051473826,0.0,19810,-5.592974543571472,0.2,37195.580078125
0.8242375,,,,,,,,,,,,,,,
,4059136,192,277,26,,,,,,,,,,,
0.265332,,,,,0.0001,23065.7890625,0.3070104122161865,-0.0020103944232687356,0.9797946214675903,0.0012903985,0.00068359375,19820,-5.593007230758667,0.2,50465.21201171875
0.9970784,,,,,,,,,,,,,,,
,4061184,192,287,27,,,,,,,,,,,
1.6759821,,,,,0.0001,132.0277862548828,0.8714927583932877,-0.0016910550999455153,0.9798965454101562,0.0014384587,0.000390625,19830,-5.593234372138977,0.2,505.56956939697267
1.8088934,,,,,,,,,,,,,,,
,4063232,192,298,28,,,,,,,,,,,
14.020526,,,,,0.0001,664.7096557617188,0.8099317848682404,-0.0026064980775117874,0.9799279570579529,0.00278898,0.00341796875,19840,-5.593609857559204,0.2,1639.8677551269532
1.0018905,,,,,,,,,,,,,,,
,4065280,192,308,29,,,,,,,,,,,
0.5156775,,,,,0.0001,253.55728149414062,0.7089211046695709,-0.0007111722603440285,0.9798760414123535,0.00085637614,4.8828125e-05,19850,-5.593411779403686,0.2,834.3828323364257
0.8113805,,,,,,,,,,,,,,,
,4067328,192,319,30,,,,,,,,,,,
0.2984143,,,,,0.0001,66.59661865234375,0.44084590673446655,-0.0018956438405439257,0.9802275896072388,0.0022771952,0.002001953125,19860,-5.593720388412476,0.2,325.7229949951172
1.6755117,,,,,,,,,,,,,,,
,4069376,192,330,31,,,,,,,,,,,
1.0014385,,,,,0.0001,146.00570678710938,0.8100444227457047,-0.0023724647355265914,0.9805620908737183,0.005188885,0.0201171875,19870,-5.5956333637237545,0.2,480.10519256591795
3.1490154,,,,,,,,,,,,,,,
,4071424,192,340,32,,,,,,,,,,,
1.0112526,,,,,0.0001,223.51451110839844,0.730861246585846,0.0001167272450402379,0.9807443618774414,0.0013038069,0.000244140625,19880,-5.596433401107788,0.2,899.1949142456054
0.4755783,,,,,,,,,,,,,,,
,4073472,192,351,33,,,,,,,,,,,
0.5109106,,,,,0.0001,5964.375,0.14611488580703735,-0.0003122095600701869,0.9808720946311951,0.00024794624,0.0,19890,-5.597241830825806,0.2,29983.69990234375
0.40981165,,,,,,,,,,,,,,,
,4075520,192,361,34,,,,,,,,,,,
3.15374,,,,,0.0001,125.13172149658203,0.8599878549575806,-0.0016280075185932219,0.9808255434036255,0.0012050181,9.765625e-05,19900,-5.597377300262451,0.2,415.6805786132812
1.0698723,,,,,,,,,,,,,,,
,4077568,192,372,35,,,,,,,,,,,
3.4869993,,,,,0.0001,66.87577056884766,0.7578978985548019,-0.005231451324652881,0.9805924296379089,0.0047197854,0.022509765625,19910,-5.596831727027893,0.2,234.57366333007812
1.3334991,,,,,,,,,,,,,,,
,4079616,192,382,36,,,,,,,,,,,
0.3350243,,,,,0.0001,33.64713668823242,0.8610075563192368,-0.009026302909478544,0.9813766479492188,0.007049622,0.069873046875,19920,-5.597160649299622,0.2,136.8643268585205
0.6224773,,,,,,,,,,,,,,,
,4081664,192,393,37,,,,,,,,,,,
5.499836,,,,,0.0001,240.63827514648438,0.7638726532459259,0.00026157702086493373,0.9819981455802917,0.0028635939,0.00380859375,19930,-5.601114320755005,0.2,778.4663818359375
0.8500714,,,,,,,,,,,,,,,
,4083712,192,404,38,,,,,,,,,,,
0.84760636,,,,,0.0001,61.7114372253418,0.7671885192394257,-0.0026728429715149105,0.9817224740982056,0.005186856,0.01826171875,19940,-5.6017165899276735,0.2,272.2666725158691
1.5625696,,,,,,,,,,,,,,,
,4085760,192,415,39,,,,,,,,,,,
0.6616257,,,,,0.0001,27.809114456176758,0.9023938104510307,-0.0071466726716607806,0.9813481569290161,0.005942935,0.0638671875,19950,-5.600210809707642,0.2,82.68551998138427
1.969333,,,,,,,,,,,,,,,
,4087808,192,425,40,,,,,,,,,,,
1.1335853,,,,,0.0001,38.2744255065918,0.8235484212636948,-0.004613112611696124,0.9808229207992554,0.0056769107,0.033544921875,19960,-5.59844822883606,0.2,158.3567844390869
0.63501644,,,,,,,,,,,,,,,
,4089856,192,436,41,,,,,,,,,,,
0.606378,,,,,0.0001,80.16389465332031,0.853015124797821,-0.005929053202271462,0.9801040887832642,0.008326271,0.043115234375,19970,-5.595893049240113,0.2,282.61804656982423
1.5903065,,,,,,,,,,,,,,,
,4091904,192,446,42,,,,,,,,,,,
1.6870375,,,,,0.0001,3954.850830078125,0.1617509126663208,0.00014160519931465386,0.9798214435577393,0.0024569992,0.004248046875,19980,-5.593485975265503,0.2,12808.653540039062
0.32483947,,,,,,,,,,,,,,,
,4093952,192,457,43,,,,,,,,,,,
0.77632177,,,,,0.0001,252.43556213378906,0.8564513474702835,-0.002331522118765861,0.9798333644866943,0.001386209,0.000341796875,19990,-5.593109560012818,0.2,840.101107788086
2.6385713,,,,,,,,,,,,,,,
,4096000,192,468,44,,,,,,,,,,,
0.5091315,,,,,0.0001,867.6773681640625,0.7988044619560242,-0.0026408379431813954,0.979838490486145,0.0026653123,0.002294921875,20000,-5.593214964866638,0.2,1884.7162109375
1.7532047,,,,,,,,,,,,,,,
,4098048,192,478,45,,,,,,,,,,,
1.5456972,,,,,0.0001,26397.568359375,0.11159974336624146,-0.0006548909936100244,0.979792594909668,0.0007185832,0.0,20010,-5.593061566352844,0.2,54837.6044921875
0.7226164,,,,,,,,,,,,,,,
,4100096,192,489,46,,,,,,,,,,,
1.3688987,,,,,0.0001,13264.5859375,0.1946130394935608,-0.00023511649342253805,0.9798209071159363,4.561909e-05,0.0,20020,-5.592990183830262,0.2,50707.83798828125
2.1846395,,,,,,,,,,,,,,,
,4102144,192,500,47,,,,,,,,,,,
5.81552,,,,,0.0001,235.11953735351562,0.8940537795424461,-0.00099966503912583,0.9798791408538818,0.0006830364,4.8828125e-05,20030,-5.593201279640198,0.2,721.2916427612305
1.4642856,,,,,,,,,,,,,,,
,4104192,192,510,48,,,,,,,,,,,
0.38602138,,,,,0.0001,235.10902404785156,0.8809667229652405,-0.0010551998158916831,0.9798879027366638,0.0008410625,4.8828125e-05,20040,-5.593350172042847,0.2,736.5605407714844
0.42818177,,,,,,,,,,,,,,,
,4106240,192,521,49,,,,,,,,,,,
1.2439561,,,,,0.0001,211.9263916015625,0.8330108374357224,-0.00342809883877635,0.9799204468727112,0.004082515,0.008251953125,20050,-5.593364334106445,0.2,654.0767059326172
2.9692924,,,,,,,,,,,,,,,
,4108288,192,531,50,,,,,,,,,,,
1.3026493,,,,,0.0001,60.45480728149414,0.8647851794958115,-0.0036235392792150376,0.9799798130989075,0.0049818447,0.0095703125,20060,-5.593629837036133,0.2,219.78240051269532
0.41256407,,,,,,,,,,,,,,,
,4110336,192,542,51,,,,,,,,,,,
0.38226628,,,,,0.0001,3914.0107421875,0.26968246698379517,-0.0007595200557261705,0.9799593687057495,0.0021037532,0.00244140625,20070,-5.593712639808655,0.2,12569.052026367188
0.6409053,,,,,,,,,,,,,,,
,4112384,192,553,52,,,,,,,,,,,
1.3690964,,,,,0.0001,71.57305908203125,0.8432745784521103,-0.0037556672934442757,0.979791522026062,0.0064126053,0.0130859375,20080,-5.593448305130005,0.2,272.58373565673827
0.45923668,,,,,,,,,,,,,,,
,4114432,192,563,53,,,,,,,,,,,
0.60107374,,,,,0.0001,24498.849609375,0.18912702798843384,2.22265487536788e-05,0.9796751141548157,0.0019001351,0.001611328125,20090,-5.592676186561585,0.2,56326.1482421875
1.7581011,,,,,,,,,,,,,,,
,4116480,192,574,54,,,,,,,,,,,
1.1551452,,,,,0.0001,337.4900817871094,0.898344486951828,-0.0009713292121887207,0.9796355366706848,0.00049471145,0.0,20100,-5.592423439025879,0.2,886.2888671875
2.1143775,,,,,,,,,,,,,,,
,4118528,192,585,55,,,,,,,,,,,
0.9676006,,,,,0.0001,29580.419921875,0.20694172382354736,-0.0005739326705224812,0.9796361923217773,0.00023127042,0.0,20110,-5.592301678657532,0.2,64834.537890625
1.7463876,,,,,,,,,,,,,,,
,4120576,192,595,56,,,,,,,,,,,
0.6550329,,,,,0.0001,134.0332489013672,0.760728195309639,-0.00104137328453362,0.9796791076660156,0.00089865015,0.0,20120,-5.592385005950928,0.2,548.971028137207
0.45281878,,,,,,,,,,,,,,,
,4122624,192,606,57,,,,,,,,,,,
0.46779275,,,,,0.0001,17938.24609375,0.15125739574432373,-0.0017511279904283584,0.9797159433364868,0.00073577167,0.00029296875,20130,-5.592593050003051,0.2,51411.459765625
1.29059,,,,,,,,,,,,,,,
,4124672,192,616,58,,,,,,,,,,,
0.85862035,,,,,0.0001,96.12983703613281,0.662649393081665,-0.002859425940550864,0.9788994789123535,0.0054408126,0.011767578125,20140,-5.591731834411621,0.2,390.5606002807617
0.23795195,,,,,,,,,,,,,,,
,4126720,192,627,59,,,,,,,,,,,
0.37173054,,,,,0.0001,72.51691436767578,0.849660724401474,-0.004063963424414396,0.9779354929924011,0.0033408375,0.019384765625,20150,-5.587269830703735,0.2,182.04451217651368
0.5605131,,,,,,,,,,,,,,,
,4128768,192,637,60,,,,,,,,,,,
4.0496383,,,,,0.0001,812.2546997070312,0.6082642078399658,-0.0016994255944155156,0.9775943756103516,0.0018006733,0.00185546875,20160,-5.5846541166305546,0.2,2744.9926574707033
0.42483693,,,,,,,,,,,,,,,
,4130816,192,648,61,,,,,,,,,,,
0.8294571,,,,,0.0001,28025.431640625,0.2324986457824707,-0.0005699727917090058,0.9775292873382568,7.067103e-05,0.0,20170,-5.583963537216187,0.2,51779.6453125
1.075951,,,,,,,,,,,,,,,
,4132864,192,659,62,,,,,,,,,,,
1.4080249,,,,,0.0001,73.5604476928711,0.8780253678560257,-0.002154235914349556,0.9777497053146362,0.002770154,0.0015625,20180,-5.584128475189209,0.2,291.3667953491211
1.2881494,,,,,,,,,,,,,,,
,4134912,192,669,63,,,,,,,,,,,
1.323441,,,,,0.0001,36.95073318481445,0.8759167417883873,-0.002834628405980766,0.9778468608856201,0.0051436713,0.013037109375,20190,-5.585184860229492,0.2,165.87933311462402
0.7109502,,,,,,,,,,,,,,,
,4136960,192,680,64,,,,,,,,,,,
1.4084419,,,,,0.0001,93.18842315673828,0.7617554366588593,-0.001062512130010873,0.9775812029838562,0.0022572465,0.001953125,20200,-5.584488701820374,0.2,352.1695411682129
2.4312346,,,,,,,,,,,,,,,
,4139008,192,690,65,,,,,,,,,,,
1.7766501,,,,,0.0001,77.63520812988281,0.8127080947160721,-0.0036771359271369876,0.9772586226463318,0.0069686063,0.019873046875,20210,-5.583460140228271,0.2,294.6837951660156
1.0911549,,,,,,,,,,,,,,,
,4141056,192,701,66,,,,,,,,,,,
0.5765746,,,,,0.0001,40.03929138183594,0.8537748754024506,-0.004249664116650819,0.9772020578384399,0.0064543835,0.03994140625,20220,-5.582281994819641,0.2,144.16486282348632
1.5366737,,,,,,,,,,,,,,,
,4143104,192,712,67,,,,,,,,,,,
0.38677377,,,,,0.0001,15013.89453125,0.3575533628463745,-0.0004370977869257331,0.9772566556930542,0.0029711868,0.006396484375,20230,-5.582575440406799,0.2,25621.66964111328
2.1159956,,,,,,,,,,,,,,,
,4145152,192,723,68,,,,,,,,,,,
0.5280641,,,,,0.0001,802.9569091796875,0.57479527592659,-0.00015933630056679248,0.9772151112556458,0.00025741782,0.0,20240,-5.582575583457947,0.2,2034.7201110839844
1.6880572,,,,,,,,,,,,,,,
,4147200,192,733,69,,,,,,,,,,,
1.5216557,,,,,0.0001,8517.123046875,0.4061765670776367,-0.0002863366389647126,0.9771856665611267,0.000101599726,0.0,20250,-5.582394909858704,0.2,22040.90576171875
1.8151678,,,,,,,,,,,,,,,
,4149248,192,744,70,,,,,,,,,,,
1.3996278,,,,,0.0001,176.7758026123047,0.8691947013139725,-0.003783398913219571,0.9771648645401001,0.0046328483,0.007666015625,20260,-5.5823325395584105,0.2,408.1382209777832
0.8410202,,,,,,,,,,,,,,,
,4151296,192,755,71,,,,,,,,,,,
1.4495027,,,,,0.0001,8607.4658203125,0.33095812797546387,0.00014764834195375444,0.9771249294281006,0.0015876481,0.0015625,20270,-5.582157039642334,0.2,17280.175439453124
11.059963,,,,,,,,,,,,,,,
,4153344,192,765,72,,,,,,,,,,,
2.508466,,,,,0.0001,39904.5625,0.24530786275863647,-9.610919514670968e-05,0.9771042466163635,7.385813e-05,0.0,20280,-5.582016038894653,0.2,62924.0748046875
0.73149705,,,,,,,,,,,,,,,
,4155392,192,776,73,,,,,,,,,,,
0.66460717,,,,,0.0001,8773.25,0.4295714497566223,-0.0013770666788332163,0.9771145582199097,0.00021384488,0.0,20290,-5.5819940090179445,0.2,21385.602685546874
3.4491024,,,,,,,,,,,,,,,
,4157440,192,787,74,,,,,,,,,,,
5.3418493,,,,,0.0001,323.8064270019531,0.7062152326107025,-0.0008052706252783537,0.977112889289856,0.0003447337,0.0,20300,-5.582051157951355,0.2,1258.063931274414
0.72449446,,,,,,,,,,,,,,,
,4159488,192,797,75,,,,,,,,,,,
0.24528934,,,,,0.0001,10550.259765625,0.38126373291015625,-0.0006453202338889241,0.9770687818527222,0.00048646657,0.0,20310,-5.581975841522217,0.2,25866.316162109375
0.3504586,,,,,,,,,,,,,,,
,4161536,192,808,76,,,,,,,,,,,
2.0915563,,,,,0.0001,124.0777359008789,0.8758068084716797,-0.0019882806576788426,0.9772748351097107,0.0040450273,0.004931640625,20320,-5.582064080238342,0.2,337.62136001586913
0.26724923,,,,,,,,,,,,,,,
,4163584,192,819,77,,,,,,,,,,,
1.1271036,,,,,0.0001,6119.103515625,0.4968993663787842,-0.00042666312074288724,0.977454423904419,0.00053149904,0.0,20330,-5.58317015171051,0.2,10874.6509765625
1.7403642,,,,,,,,,,,,,,,
,4165632,192,829,78,,,,,,,,,,,
1.4517828,,,,,0.0001,199.15985107421875,0.8590748757123947,-0.0007704399060457945,0.9773889780044556,0.00063837867,0.0,20340,-5.583384847640991,0.2,670.4505859375
1.3703663,,,,,,,,,,,,,,,
,4167680,192,840,79,,,,,,,,,,,
8.43274,,,,,0.0001,104.42628479003906,0.8905652314424515,-0.004054884542711079,0.9772831201553345,0.00669631,0.014697265625,20350,-5.582980346679688,0.2,352.48445281982424
0.939095,,,,,,,,,,,,,,,
,4169728,192,851,80,,,,,,,,,,,
2.6129649,,,,,0.0001,13352.65625,0.19386166334152222,-0.0012943367124535143,0.9772447347640991,0.0018735982,0.000634765625,20360,-5.582606935501099,0.2,30655.04658203125
0.6022922,,,,,,,,,,,,,,,
,4171776,192,861,81,,,,,,,,,,,
2.8781066,,,,,0.0001,5300.79248046875,0.465717613697052,-0.0009490962140262127,0.9772607684135437,0.00024261995,0.0,20370,-5.582622385025024,0.2,12401.541015625
1.1736693,,,,,,,,,,,,,,,
,4173824,192,872,82,,,,,,,,,,,
0.41317102,,,,,0.0001,589.237548828125,0.7286202013492584,-0.0021908078342676163,0.9772701263427734,0.00077815313,0.00048828125,20380,-5.582665824890137,0.2,2346.618927001953
0.4867083,,,,,,,,,,,,,,,
,4175872,192,883,83,,,,,,,,,,,
2.537249,,,,,0.0001,463.0420837402344,0.7689008712768555,-0.002437241328880191,0.9772742986679077,0.0018218479,0.000634765625,20390,-5.5826551675796505,0.2,1565.3228851318358
0.39251363,,,,,,,,,,,,,,,
,4177920,192,893,84,,,,,,,,,,,
0.54226404,,,,,0.0001,20241.7890625,0.3060200810432434,-0.00011583939194679261,0.9772802591323853,0.000994381,0.00048828125,20400,-5.582733392715454,0.2,47544.82265625
0.7403328,,,,,,,,,,,,,,,
,4179968,192,904,85,,,,,,,,,,,
2.3209739,,,,,0.0001,16740.189453125,0.3736189603805542,-0.0014333423343487084,0.9772266149520874,0.000521093,0.0001953125,20410,-5.582635307312012,0.2,30478.07119140625
0.4264429,,,,,,,,,,,,,,,
,4182016,192,915,86,,,,,,,,,,,
0.27722165,,,,,0.0001,418.903564453125,0.8536894172430038,0.00022172103635966777,0.9772047996520996,0.0015283958,0.00107421875,20420,-5.582409930229187,0.2,1407.5649169921876
0.39494452,,,,,,,,,,,,,,,
,4184064,192,925,87,,,,,,,,,,,
2.3644147,,,,,0.0001,43607.5703125,0.253278911113739,-0.0002560721943154931,0.9772236943244934,8.1345905e-05,0.0,20430,-5.582469391822815,0.2,90418.665234375
2.3714914,,,,,,,,,,,,,,,
,4186112,192,936,88,,,,,,,,,,,
8.072574,,,,,0.0001,16152.2431640625,0.32162564992904663,-0.00028553111478686334,0.9772065281867981,5.875778e-05,0.0,20440,-5.582483458518982,0.2,28300.422021484374
0.45566472,,,,,,,,,,,,,,,
,4188160,192,947,89,,,,,,,,,,,
1.3857071,,,,,0.0001,38878.67578125,0.27357298135757446,-0.0002853099838830531,0.977177619934082,7.330085e-05,0.0,20450,-5.582365536689759,0.2,52045.75341796875
1.7971833,,,,,,,,,,,,,,,
,4190208,192,958,90,,,,,,,,,,,
0.55752707,,,,,0.0001,16748.765625,0.3424302935600281,-0.00012516307178884746,0.9771506786346436,3.2353273e-05,0.0,20460,-5.582250928878784,0.2,48125.324609375
0.5487954,,,,,,,,,,,,,,,
,4192256,192,968,91,,,,,,,,,,,
1.6737059,,,,,0.0001,255.31198120117188,0.8343625068664551,-0.0013825867208652198,0.9771991968154907,0.0006908234,0.0,20470,-5.582213735580444,0.2,908.9616912841797
0.33047464,,,,,,,,,,,,,,,
,4194304,192,979,92,,,,,,,,,,,
1.324758,,,,,0.0001,13122.1904296875,0.3679680824279785,-0.00042999479919672014,0.9772622585296631,0.0010850843,9.765625e-05,20480,-5.582552766799926,0.2,25566.201025390626
1.3031569,,,,,,,,,,,,,,,
,4196352,192,990,93,,,,,,,,,,,
0.4253824,,,,,0.0001,26149.046875,0.21589624881744385,-0.0002012047450989485,0.9772758483886719,5.6385674e-05,0.0,20490,-5.582661128044128,0.2,78276.1546875
0.27386105,,,,,,,,,,,,,,,
,4198400,192,1000,94,,,,,,,,,,,
1.5720624,,,,,0.0001,33853.37109375,0.3805217146873474,-0.001178816903848201,0.9773395657539368,0.00052284676,4.8828125e-05,20500,-5.582785367965698,0.2,59782.35
1.2671738,,,,,,,,,,,,,,,
,4200448,192,1012,95,,,,,,,,,,,
0.84852105,,,,,0.0001,19962.578125,0.31044715642929077,-0.00047473732847720386,0.9773908257484436,0.00012702701,0.0,20510,-5.583070182800293,0.2,37723.07568359375
1.0887915,,,,,,,,,,,,,,,
,4202496,192,1022,96,,,,,,,,,,,
1.3843855,,,,,0.0001,569.8846435546875,0.8214352279901505,-0.0009841023944318294,0.9774492979049683,0.00024931022,0.0,20520,-5.583245038986206,0.2,2025.3639892578126
1.6512302,,,,,,,,,,,,,,,
,4204544,192,1033,97,,,,,,,,,,,
4.7814956,,,,,0.0001,28641.3828125,0.2771799564361572,-3.757053054869175e-05,0.9775043725967407,0.00023931643,0.0,20530,-5.583525562286377,0.2,51826.98203125
0.2793989,,,,,,,,,,,,,,,
,4206592,192,1044,98,,,,,,,,,,,
4.97129,,,,,0.0001,11544.64453125,0.22546976804733276,-0.00018062490271404387,0.977533221244812,2.4002453e-05,0.0,20540,-5.583681178092957,0.2,50490.0697265625
0.7005007,,,,,,,,,,,,,,,
,4208640,192,1054,99,,,,,,,,,,,
3.4762185,,,,,0.0001,355.8334655761719,0.8390665799379349,-0.001453108456917107,0.9776188135147095,0.0009064658,0.0,20550,-5.583862614631653,0.2,1196.2905853271484
1.2920215,,,,,,,,,,,,,,,
,4210688,192,1065,100,,,,,,,,,,,
3.5807831,,,,,0.0001,4649.91796875,0.42175132036209106,7.913962472230195e-05,0.9777137637138367,0.00049809035,0.0,20560,-5.584309554100036,0.2,11576.2982421875
1.1432191,,,,,,,,,,,,,,,
,4212736,192,1075,101,,,,,,,,,,,
0.2330724,,,,,0.0001,5220.32568359375,0.6004438400268555,-0.0008130030706524849,0.9776812791824341,0.00030627448,0.0,20570,-5.5844693899154665,0.2,11202.949169921874
1.3031197,,,,,,,,,,,,,,,
,4214784,192,1086,102,,,,,,,,,,,
0.67989415,,,,,0.0001,262.9402160644531,0.8916536793112755,-0.0016463769017718733,0.9776133298873901,0.0011644033,0.000146484375,20580,-5.584212899208069,0.2,832.3803131103516
0.3426614,,,,,,,,,,,,,,,
,4216832,192,1097,103,,,,,,,,,,,
1.9182184,,,,,0.0001,11501.146484375,0.40606367588043213,-0.00018285119440406561,0.9775456190109253,0.00080762035,0.0,20590,-5.583963775634766,0.2,25997.3693359375
3.4868827,,,,,,,,,,,,,,,
,4218880,192,1107,104,,,,,,,,,,,
0.32492808,,,,,0.0001,19025.23046875,0.22403806447982788,-0.00040365823078900573,0.9775059223175049,6.829068e-05,0.0,20600,-5.583724021911621,0.2,41751.79208984375
0.5450738,,,,,,,,,,,,,,,
,4220928,192,1118,105,,,,,,,,,,,
1.0880554,,,,,0.0001,23238.3125,0.27724629640579224,-0.00038396259769797326,0.9775000214576721,2.3489061e-05,0.0,20610,-5.583635902404785,0.2,52191.55908203125
