aviary_steps,physics_steps,step_count,agent_id,elapsed_time,rew_closing_distance,rew_close_to_target,rew_engaging_enemy,rew_speed_magnitude,rew_near_engagement,acc_rewards,vel_angles,rel_vel_magnitudade,approaching,chasing,in_range,in_cone,current_term,info[downed],info[exploded_target],info[exploded_ally],info[crashes],info[ally_collision],info[is_success],info[mission_complete],info[out_of_bounds],info[timeover]
11,22,0,0,0.09166666666666666,0.3975007318715029,0.01258813568747263,0.0,0.0,0.0,0.41008886755897556,0.5905189000210034,0.5418171720548284,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12,24,0,0,0.1,0.10133137611951781,0.012592151239858549,0.0,0.0,0.0,0.5240123949183519,0.354962684374252,0.6875502701048757,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13,26,0,0,0.10833333333333334,0.13302345126817272,0.012597426574166376,0.0,0.0,0.0,0.6696332727606911,0.33653902051610934,0.8938229653805455,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14,28,0,0,0.11666666666666667,0.15746252845254105,0.012603676808833834,0.0,0.0,0.0,0.8396994780220659,0.4908171996990883,1.1509135105196209,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15,30,0,0,0.125,0.17677901448330147,0.012610701176094488,0.0,0.0,0.0,1.029089193681462,0.5641479154782791,1.3588620426397955,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16,32,0,0,0.13333333333333333,0.1894869367677643,0.012618239195901538,0.0,0.0,0.0,1.2311943696451277,0.5491500316533457,1.412592087040533,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17,34,0,0,0.14166666666666666,0.2064728364041457,0.01262646320165993,0.0,0.0,0.0,1.4502936692509334,0.5622584299488961,1.5241533670391698,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18,36,0,0,0.15,0.22470888915975706,0.0126354257571831,0.0,0.0,0.0,1.6876379841678735,0.6302511356028057,1.7821597277126893,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19,38,1,0,0.15833333333333333,0.24410424415954424,0.01264517632953133,0.0,0.0,0.0,1.9443874046569491,0.6817205941870105,2.030798210028193,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20,40,1,0,0.16666666666666666,0.2589247433433428,0.012655535356752335,0.0,0.0,0.0,2.2159676833570443,0.6796398185791285,2.098403689778781,1,1,0,0,0,0,0,0,0,0,0,0,0,0
