time/fps,rew_vec_envs,time/iterations,time/total_timesteps,time/time_elapsed,train/entropy_loss,train/learning_rate,train/n_updates,train/loss,train/std,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/clip_fraction,train/approx_kl
1898,0.07689464,1,16777216,120,,,,,,,,,,,
1835,0.070069194,2,17006592,249,-4.591455243102142,0.0001,1260,51.140777587890625,0.7610362768173218,0.2,-0.0027564629675907782,0.2011551856994629,218.55313984666552,0.04860185895647321,0.006443636
1796,0.07606193,3,17235968,383,-4.567138301261834,0.0001,1270,92.04911041259766,0.7578604221343994,0.2,-0.002670179818856663,0.23977434635162354,233.45351768050875,0.06263645717075893,0.0067352285
1776,0.08061792,4,17465344,516,-4.554359687013285,0.0001,1280,47.68207931518555,0.7546710968017578,0.2,-0.0024498105403056667,0.12469446659088135,225.3054404956954,0.04651881626674107,0.005747281
1756,0.06030404,5,17694720,653,-4.539512221940926,0.0001,1290,36.63092041015625,0.7526527643203735,0.2,-0.0027325541567344252,0.11375969648361206,224.1535035448415,0.0574981689453125,0.0067294575
