rew_vec_envs,time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/std,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/loss,train/clip_fraction,train/n_updates,train/value_loss,train/learning_rate
19.602084517478943,32768,1,40,815,,,,,,,,,,,
17.846596658229828,65536,2,69,941,0.992556095123291,-5.6457391701638695,0.2,-0.01036860977728793,0.012331796,0.07363790273666382,0.17035216093063354,0.1358673095703125,10,0.8349470810499042,0.001
17.56450540572405,98304,3,100,979,0.9798687696456909,-5.607685899734497,0.2,-0.012467608629958705,0.014896112,0.5327803194522858,0.27521783113479614,0.1568572998046875,20,0.8121511821635068,0.001
20.390305280685425,131072,4,130,1002,0.9700384140014648,-5.561405420303345,0.2,-0.008520017210685182,0.012848115,0.15034371614456177,8.376581192016602,0.143292236328125,30,19.19963767994195,0.001
31.143056094646454,163840,5,161,1012,0.9638005495071411,-5.534459070116282,0.2,-0.011745632738893619,0.016052749,0.4232119917869568,0.5356148481369019,0.1709869384765625,40,22.371166415885092,0.001
26.821361486334354,196608,6,194,1011,0.9539858102798462,-5.4916940160095695,0.2,-0.012354309303918853,0.020093154,0.6704068183898926,0.40378546714782715,0.2111114501953125,50,1.2844822297804057,0.001
29.989394679665565,229376,7,225,1015,0.9445893168449402,-5.4545413762331005,0.2,-0.01446876870104461,0.02289084,0.7216543257236481,0.387198805809021,0.240020751953125,60,1.5152498388662934,0.001
33.56797432899475,262144,8,259,1011,0.9395891427993774,-5.433163978904486,0.2,-0.008925894967615023,0.015652083,0.27476251125335693,34.74749755859375,0.192022705078125,70,19.57382522020489,0.001
53.00531077384949,294912,9,290,1014,0.9353619813919067,-5.410567460954189,0.2,-0.011354480768932262,0.02518266,0.4834960103034973,0.5406891107559204,0.263958740234375,80,3.6197506465949116,0.001
30.381028585135937,327680,10,324,1008,0.9315086007118225,-5.395187089592218,0.2,-0.014419514527980936,0.026390376,0.5968403816223145,0.37948673963546753,0.278857421875,90,1.453268961329013,0.001
59.41474997997284,360448,11,359,1003,0.9222365617752075,-5.361165164411068,0.2,-0.015356885997607605,0.025538016,0.46226561069488525,0.7360125184059143,0.2503509521484375,100,4.105729449912905,0.001
30.373486518859863,393216,12,392,1001,0.9162272214889526,-5.329751679301262,0.2,-0.019949957869175704,0.029783854,0.659026175737381,0.4791792333126068,0.2868927001953125,110,1.7845979617908596,0.001
46.283342361450195,425984,13,425,1001,0.9110780358314514,-5.30601270198822,0.2,-0.02319776774274942,0.03178631,0.7117270529270172,0.49511390924453735,0.295355224609375,120,1.9139272588305176,0.001
30.95464152097702,458752,14,457,1002,0.9038759469985962,-5.280209062993526,0.2,-0.01966851804536418,0.033689894,0.753418579697609,0.39978882670402527,0.3239349365234375,130,1.4979330846108496,0.001
42.0968798995018,491520,15,492,998,0.8939171433448792,-5.23528767451644,0.2,-0.02278336297349597,0.03714732,0.5581122040748596,0.36094385385513306,0.319964599609375,140,1.9874858465977012,0.001
41.017916321754456,524288,16,525,996,0.8844851851463318,-5.188704357296229,0.2,-0.015510556154913502,0.030182783,0.2988514304161072,43.98912811279297,0.2886871337890625,150,52.0637545096688,0.001
58.69370448589325,557056,17,560,994,0.8803404569625854,-5.169197848439216,0.2,-0.02330188764935883,0.038310476,0.6537283360958099,0.33810630440711975,0.3432708740234375,160,1.8029524468816818,0.001
41.59769403934479,589824,18,592,995,0.871623158454895,-5.12731063887477,0.2,-0.0255354768694815,0.044597767,0.7054957449436188,0.5870028734207153,0.33443603515625,170,2.005755061749369,0.001
47.96391350030899,622592,19,624,997,0.8659470677375793,-5.104331225901842,0.2,-0.02304986331946566,0.04404172,0.6591263711452484,0.6181819438934326,0.3556610107421875,180,2.115018166881055,0.001
52.50550925731659,655360,20,655,999,0.8560999631881714,-5.067727275937796,0.2,-0.02713700535678072,0.04343498,0.7787408083677292,0.318756639957428,0.375689697265625,190,2.02232622243464,0.001
52.0072368606925,688128,21,687,1000,0.8505968451499939,-5.028034771978855,0.2,-0.018198327543359483,0.042718306,0.28158295154571533,0.6186432242393494,0.3534210205078125,200,7.267010718025267,0.001
40.905749440193176,720896,22,722,998,0.8426470756530762,-5.002834358811379,0.2,-0.02142517333741125,0.050722454,0.5279225707054138,0.4179047644138336,0.3735076904296875,210,5.940022744052112,0.001
43.170437932014465,753664,23,754,998,0.8356285095214844,-4.972847043722868,0.2,-0.028167625639252947,0.056412272,0.7847849875688553,0.3795832395553589,0.39381103515625,220,1.9729924593120813,0.001
45.72017455101013,786432,24,786,999,0.8308311700820923,-4.9432953260838985,0.2,-0.028224803546618205,0.05236806,0.7522679716348648,0.22399625182151794,0.4029876708984375,230,1.7789485383778811,0.001
43.13578575849533,819200,25,818,1000,0.8260245323181152,-4.913334257155657,0.2,-0.024840991502424005,0.048639495,0.5819651782512665,6.05081033706665,0.36070556640625,240,7.629259865358472,0.001
19.310566671192646,851968,26,851,1001,0.8187443017959595,-4.87674575895071,0.2,-0.01788558796797588,0.066702545,0.5413352847099304,0.409542441368103,0.425433349609375,250,6.929049016162753,0.001
33.079514756798744,884736,27,885,999,0.8127401471138,-4.861591894924641,0.2,-0.01823427625495242,0.06141901,0.43466562032699585,0.5843544006347656,0.4167022705078125,260,11.374718531407416,0.001
51.146870255470276,917504,28,918,998,0.8069011569023132,-4.823170244693756,0.2,-0.020557379181991565,0.06334247,0.6620418429374695,0.6080271005630493,0.433349609375,270,4.505207354016602,0.001
47.32078820466995,950272,29,951,999,0.8014815449714661,-4.804562113434076,0.2,-0.0200216753550194,0.06458372,0.5175356566905975,0.48981738090515137,0.4390655517578125,280,6.8060148863121865,0.001
66.46533203125,983040,30,983,999,0.7939502000808716,-4.768149422109127,0.2,-0.026478778442469774,0.07016873,0.6596830189228058,0.5154763460159302,0.450537109375,290,2.1005374498665335,0.001
36.02945601940155,1015808,31,1018,997,0.7872058153152466,-4.725853385031224,0.2,-0.02257501618114475,0.07419385,0.6679517030715942,0.2747965455055237,0.4587493896484375,300,1.9494139589369297,0.001
72.07823687791824,1048576,32,1050,997,0.7808802127838135,-4.6895724222064015,0.2,-0.026771834356623003,0.06461996,0.5752164721488953,0.36892586946487427,0.4404266357421875,310,3.0450375168584287,0.001
